日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PS-TTM正数等权,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2013-07-24,=5359.8480,=5799.2600,=1080947135595.1000,=862402260558,=452545045875.5548,=1.2311,=0.0702,=2.1493,=1.7629,=1.3401
2013-07-23,=5355.3950,=5791.5200,=1083384864104.5000,=865586832630,=452908677012.7805,=1.2338,=0.0754,=2.1501,=1.7632,=1.3401
2013-07-22,=5237.4750,=5663.9900,=1059783205456.5000,=846699173745,=442807937441.6253,=1.2145,=0.0601,=2.1501,=1.7634,=1.3403
2013-07-19,=5182.0890,=5603.1100,=1053080296294,=841607799409,=438639370551.6964,=1.1958,=0.0480,=2.1501,=1.7636,=1.3404
2013-07-18,=5307.3090,=5738.5000,=1082093869067.3000,=865837459286,=450039166596.2821,=1.2140,=0.0572,=2.1501,=1.7643,=1.3413
2013-07-17,=5353.5740,=5787.4700,=1091639164733.4000,=873919734780,=453774221213.0186,=1.2270,=0.0665,=2.1501,=1.7650,=1.3417
2013-07-16,=5483.4830,=5927.9100,=1117079166774.1001,=894082977824,=464675359280.2945,=1.2513,=0.0839,=2.1505,=1.7651,=1.3417
2013-07-15,=5447.1650,=5888.6500,=1107914677735.3000,=885963986883,=461441927499.3109,=1.2410,=0.0758,=2.1505,=1.7651,=1.3422
2013-07-12,=5385.5560,=5820.7300,=1098143941412.0004,=878051280992,=456871774795.3565,=1.2207,=0.0626,=2.1505,=1.7654,=1.3425
2013-07-11,=5413.8070,=5850.6100,=1109779542319.6001,=888638350639,=460084590006.1791,=1.2340,=0.0708,=2.1505,=1.7657,=1.3425
2013-07-10,=5312.3120,=5737.9600,=1088861809462.9000,=871658340977,=451976052853.0880,=1.1986,=0.0483,=2.1505,=1.7664,=1.3429
2013-07-09,=5225.3400,=5644.0200,=1071274725360.9000,=857736518611,=444895877513.3304,=1.1568,=0.0278,=2.1509,=1.7670,=1.3429
2013-07-08,=5236.1790,=5655.3300,=1074586751418.1000,=861588875796,=446305276440.4389,=1.1501,=0.0257,=2.1509,=1.7671,=1.3448
2013-07-05,=5337.8650,=5765.1600,=1094732284634.4000,=877308542637,=454321793091.8110,=1.1830,=0.0423,=2.1509,=1.7671,=1.3459
2013-07-04,=5363.2790,=5791.3200,=1098157406254.6998,=879757582846,=456319985758.6841,=1.1870,=0.0433,=2.1509,=1.7684,=1.3462
2013-07-03,=5383.1370,=5812.7600,=1102411293472.7998,=882665301989,=458160724430.0502,=1.1809,=0.0413,=2.1509,=1.7697,=1.3463
2013-07-02,=5344.6660,=5771.2200,=1097751416718.9000,=879511916867,=454846883964.0916,=1.1806,=0.0403,=2.1510,=1.7702,=1.3463
2013-07-01,=5208.8090,=5624.1800,=1070971548747.3000,=857933131114,=443575680503.4094,=1.1575,=0.0269,=2.1510,=1.7708,=1.3466
2013-06-28,=5108.2670,=5515.6200,=1061380561919.6000,=858774647873,=436769140956.6101,=1.1498,=0.0249,=2.1510,=1.7708,=1.3485
2013-06-27,=5077.5030,=5481.4600,=1053308734258.6000,=852184371256,=433818443126.5792,=1.1494,=0.0239,=2.1510,=1.7708,=1.3490
2013-06-26,=5139.8720,=5546.1100,=1065660984899.8998,=861423247817,=438354581590.3026,=1.1637,=0.0249,=2.1510,=1.7714,=1.3494
2013-06-25,=5114.1220,=5517.5300,=1061941295526.5000,=859231677589,=436446409051.6944,=1.1547,=0.0239,=2.1512,=1.7719,=1.3494
2013-06-24,=5109.5410,=5511.0300,=1060525288307.8002,=857855748920,=434940364811.5550,=1.1737,=0.0323,=2.1512,=1.7730,=1.3497
2013-06-21,=5339.3490,=5758.8900,=1106962095775.2998,=894265722280,=453959463718.5878,=1.2383,=0.0583,=2.1512,=1.7741,=1.3520
2013-06-20,=5335.6020,=5754.8500,=1106115181987.0002,=894146170312,=453761278445.7869,=1.2399,=0.0584,=2.1512,=1.7744,=1.3529
2013-06-19,=5460.9910,=5889.6000,=1131812652643.3999,=914808992040,=464269141258.4258,=1.2772,=0.0908,=2.1512,=1.7748,=1.3536
2013-06-18,=5387.9070,=5809.9600,=1115883804988.3003,=901873675246,=458014329412.6559,=1.2792,=0.0930,=2.1524,=1.7755,=1.3536
2013-06-17,=5322.5130,=5738.9600,=1101133510581.1001,=893208014605,=452470826041.9985,=1.2720,=0.0847,=2.1524,=1.7761,=1.3542
2013-06-14,=5331.9880,=5748.9700,=1106849469679.8999,=898958086063,=454081697483.3875,=1.2729,=0.0848,=2.1524,=1.7765,=1.3550
2013-06-13,=5298.3400,=5711.9300,=1101469597054.3999,=895072621929,=451623816479.1873,=1.2610,=0.0744,=2.1524,=1.7769,=1.3563
2013-06-07,=5411.4310,=5833.2000,=1125862909188.3997,=912908635935,=460806033291.3814,=1.2916,=0.1081,=2.1524,=1.7777,=1.3564
2013-06-06,=5552.5230,=5941.4500,=1156906845254.1001,=937578145456,=472653884324.6186,=1.3201,=0.1439,=2.1528,=1.7785,=1.3564
2013-06-05,=5596.2670,=5988.2500,=1165006935500.6997,=942105257401,=476058681277.1320,=1.3390,=0.1703,=2.1528,=1.7790,=1.3573
2013-06-04,=5576.6940,=5967.0600,=1160056380588.2998,=938203060341,=474777426783.3716,=1.3404,=0.1747,=2.1528,=1.7795,=1.3576
2013-06-03,=5660.4510,=6056.6800,=1175416389123.6001,=950624292198,=481431062847.1708,=1.3691,=0.2150,=2.1528,=1.7795,=1.3585
2013-05-31,=5649.0210,=6042.6500,=1171853035982.8000,=946383931349,=479494533609.4674,=1.3734,=0.2215,=2.1528,=1.7796,=1.3585
2013-05-30,=5721.3460,=6114.6600,=1187032965024.5002,=958091735333,=485760583376.0623,=1.3777,=0.2249,=2.1532,=1.7817,=1.3576
2013-05-29,=5721.5830,=6114.7200,=1186094475501.2998,=959418588386,=486266154370.8749,=1.3823,=0.2283,=2.1532,=1.7837,=1.3576
2013-05-28,=5704.8600,=6096.8500,=1181267075062.6001,=957592493063,=485082396968.4067,=1.3736,=0.2222,=2.1532,=1.7838,=1.3576
2013-05-27,=5652.2990,=6039.7500,=1171077926230.2000,=949986921683,=480975196351.2014,=1.3607,=0.2066,=2.1532,=1.7839,=1.3576
2013-05-24,=5638.3030,=6020.1900,=1168556915795.3999,=948841870390,=479582213188.2698,=1.3563,=0.1972,=2.1532,=1.7847,=1.3576
2013-05-23,=5614.3220,=5994.3400,=1165205117810.2002,=946218595301,=478017768792.6155,=1.3417,=0.1773,=2.1550,=1.7855,=1.3576
2013-05-22,=5633.5310,=6014.8400,=1168452240567.5000,=947301049983,=478873971993.9363,=1.3564,=0.1966,=2.1550,=1.7875,=1.3585
2013-05-21,=5589.8420,=5967.7600,=1157097168662.8999,=936688609819,=474845226450.1094,=1.3585,=0.1989,=2.1550,=1.7894,=1.3592
2013-05-20,=5609.6250,=5988.8800,=1158907171806.3003,=937933548221,=476304673664.3937,=1.3520,=0.1917,=2.1550,=1.7897,=1.3595
2013-05-17,=5576.4090,=5951.5100,=1151956365159.7000,=932554368916,=473671237539.6476,=1.3422,=0.1780,=2.1550,=1.7901,=1.3600
2013-05-16,=5502.7320,=5871.1100,=1135568064177.1001,=920436510917,=467777575718.3176,=1.3262,=0.1569,=2.1551,=1.7915,=1.3600
2013-05-15,=5450.8860,=5815.7900,=1127389396950.8003,=913593879646,=463765681632.5803,=1.3156,=0.1378,=2.1551,=1.7929,=1.3603
2013-05-14,=5422.5570,=5785.5700,=1118265507512.5000,=906803411959,=461003745979.0164,=1.2994,=0.1219,=2.1551,=1.7938,=1.3610
2013-05-13,=5516.3340,=5885.6200,=1141628659841.5000,=925980374371,=469491302407.2174,=1.3147,=0.1338,=2.1551,=1.7946,=1.3635
2013-05-10,=5514.6110,=5883.7800,=1140021063181.0002,=924710055362,=469370758243.6028,=1.3102,=0.1297,=2.1551,=1.7950,=1.3649
2013-05-09,=5508.7880,=5876.6900,=1139715265776.2000,=922265229703,=468868874217.3301,=1.3011,=0.1234,=2.1565,=1.7954,=1.3649
2013-05-08,=5469.2140,=5833.5000,=1120136652404.7000,=909992932549,=464173736878.2054,=1.2886,=0.1074,=2.1565,=1.7954,=1.3661
2013-05-07,=5451.7850,=5814.9100,=1118112858542.7002,=908143991919,=462618624255.6575,=1.2831,=0.0989,=2.1565,=1.7954,=1.3662
2013-05-06,=5407.2160,=5767.3800,=1102662702061,=893145159373,=457241819910.9521,=1.2821,=0.0969,=2.1565,=1.7970,=1.3662
2013-05-03,=5294.7620,=5647.4300,=1077810547939.1000,=872670960547,=447378747268.8556,=1.2523,=0.0700,=2.1565,=1.7985,=1.3667
2013-05-02,=5229.3850,=5571.9900,=1066371803663,=863533640732,=441001982325.4849,=1.2328,=0.0561,=2.1570,=1.7990,=1.3667
2013-04-26,=5263.4530,=5608.2900,=1074642093374.4000,=871093352620,=442867384740.9812,=1.1833,=0.0356,=2.1570,=1.7994,=1.3667
2013-04-25,=5355.6120,=5706.4900,=1093175088366.2000,=885108178506,=449532161278.0960,=1.2115,=0.0432,=2.1570,=1.8006,=1.3693
2013-04-24,=5382.9980,=5735.6700,=1098745099441.5000,=888589793198,=450812402462.2865,=1.2253,=0.0519,=2.1570,=1.8019,=1.3703
2013-04-23,=5347.7830,=5698.1400,=1091580853512.8000,=882378576918,=447500149679.0612,=1.2143,=0.0444,=2.1570,=1.8042,=1.3709
2013-04-22,=5442.3820,=5798.9400,=1107630914889.2998,=896354682039,=456177288476.5909,=1.2557,=0.0662,=2.1574,=1.8066,=1.3709
2013-04-19,=5485.3610,=5844.7300,=1119073375434.1001,=907928595831,=461445314831.7378,=1.2683,=0.0771,=2.1574,=1.8080,=1.3719
2013-04-18,=5394.8060,=5748.2500,=1099974166044.5000,=894240325928,=454348846617.1345,=1.2420,=0.0576,=2.1574,=1.8094,=1.3727
2013-04-17,=5417.2010,=5772.1100,=1103291655185.3999,=897373957807,=455850648680.9269,=1.2466,=0.0588,=2.1574,=1.8101,=1.3729
2013-04-16,=5310.3230,=5658.2300,=1081881361247.3000,=879748773986,=446654381747.9908,=1.2333,=0.0545,=2.1574,=1.8108,=1.3743
2013-04-15,=5333.5170,=5682.9400,=1087544948044.8000,=883253981580,=446718002084.3659,=1.2332,=0.0534,=2.1576,=1.8108,=1.3743
2013-04-12,=5407.4290,=5761.7000,=1100708176569.5000,=893805066888,=452468312732.3990,=1.2519,=0.0600,=2.1576,=1.8109,=1.3749
2013-04-11,=5373.5040,=5725.5500,=1092979429815.9000,=887442046659,=449333389542.4836,=1.2570,=0.0612,=2.1576,=1.8112,=1.3789
2013-04-10,=5415.0420,=5769.6000,=1101306074552.1001,=894812555834,=452787707564.0200,=1.2692,=0.0711,=2.1576,=1.8116,=1.3795
2013-04-09,=5346.1360,=5696.1900,=1081800555146.8000,=877815215075,=445977459979.1500,=1.2663,=0.0679,=2.1576,=1.8125,=1.3798
2013-04-08,=5369.5940,=5721.1800,=1086848490163.4000,=879322676739,=448026206513.0899,=1.2628,=0.0636,=2.1633,=1.8134,=1.3798
2013-04-03,=5321.2320,=5669.6500,=1076497110219.3002,=871716148636,=444239135431.6099,=1.2647,=0.0659,=2.1633,=1.8150,=1.3836
2013-04-02,=5355.5340,=5706.2000,=1084753672014.7000,=876051110524,=446786770239.4400,=1.2753,=0.0714,=2.1633,=1.8165,=1.3837
2013-04-01,=5420.8790,=5775.8200,=1097508208736.2002,=884856220232,=451974742300.2001,=1.2926,=0.0924,=2.1633,=1.8166,=1.3845
2013-03-29,=5460.1770,=5817.6900,=1107812593061.6001,=894294273535,=454616388362.3801,=1.2929,=0.0925,=2.1633,=1.8168,=1.3852
2013-03-28,=5503.2090,=5863.5400,=1112080999262.5000,=898473324848,=457482687785.4100,=1.2863,=0.0838,=2.1676,=1.8172,=1.3852
2013-03-27,=5577.8610,=5943.0800,=1122877087491.7998,=909158861631,=462897342218.5300,=1.3168,=0.1115,=2.1676,=1.8176,=1.3869
2013-03-26,=5644.1840,=6013.7500,=1139116524631.2998,=922911651779,=468766311864.7199,=1.3243,=0.1249,=2.1676,=1.8181,=1.3873
2013-03-25,=5617.0730,=5984.8600,=1133385060775.1003,=919054791993,=465999792722.1000,=1.3303,=0.1316,=2.1676,=1.8186,=1.3880
2013-03-22,=5618.6990,=5986.6000,=1133415559557.7002,=919169514240,=466232678940.2499,=1.3276,=0.1285,=2.1676,=1.8187,=1.3882
2013-03-21,=5619.2690,=5987.2000,=1131520214893.8000,=917203042155,=466025722803.4399,=1.3209,=0.1175,=2.1677,=1.8187,=1.3882
2013-03-20,=5587.2420,=5953.0800,=1129712129895.1001,=916134123763,=463476029275.4899,=1.3132,=0.1054,=2.1677,=1.8190,=1.3902
2013-03-19,=5454.3720,=5811.5100,=1104081093381.3003,=894684412929,=452603274149.2501,=1.2825,=0.0789,=2.1677,=1.8193,=1.3902
2013-03-18,=5494.4790,=5854.2400,=1114512399876.1001,=904070837869,=456725999693.3099,=1.2866,=0.0834,=2.1677,=1.8203,=1.3921
2013-03-15,=5569.0620,=5933.7100,=1136998717623.5000,=923740548425,=464103755482.8201,=1.2981,=0.0947,=2.1677,=1.8213,=1.3923
2013-03-14,=5581.9680,=5947.4600,=1142080434487.4998,=928628691174,=466770702184.7800,=1.2913,=0.0858,=2.1720,=1.8214,=1.3923
2013-03-13,=5611.4170,=5978.8400,=1153393415951.2998,=938116752566,=469915759411.4499,=1.2926,=0.0882,=2.1720,=1.8214,=1.3941
2013-03-12,=5654.9010,=6025.1700,=1159357342058.6001,=941919835556,=472885439104.0601,=1.3073,=0.0950,=2.1720,=1.8230,=1.3956
2013-03-11,=5752.9920,=6129.6800,=1180735828054.3000,=958248619553,=480814325864.2000,=1.3379,=0.1320,=2.1720,=1.8247,=1.3957
2013-03-08,=5789.0240,=6168.0700,=1187907383619.3999,=963758976925,=483427228338.2999,=1.3459,=0.1422,=2.1720,=1.8248,=1.3964
2013-03-07,=5872.9780,=6257.5200,=1202867625644.8999,=974932707828,=489912626222.0200,=1.3667,=0.1682,=2.1740,=1.8249,=1.3964
2013-03-06,=5878.5810,=6263.4900,=1197936718146.6001,=969499896825,=489077071470.9099,=1.3789,=0.1785,=2.1740,=1.8261,=1.3972
2013-03-05,=5785.4710,=6164.2900,=1180645747042.7998,=954378953946,=481549785581.1200,=1.3603,=0.1607,=2.1740,=1.8273,=1.3979
2013-03-04,=5664.0960,=6034.9700,=1158249047704.7998,=937705028546,=472308888257.3901,=1.3286,=0.1215,=2.1740,=1.8286,=1.3997
2013-03-01,=5700.1250,=6073.3500,=1164500816811.0996,=942890994457,=474823094259.9801,=1.3595,=0.1577,=2.1740,=1.8298,=1.4005
2013-02-28,=5680.6830,=6052.6400,=1161960556925.0002,=940760154128,=473480177061.8300,=1.3592,=0.1567,=2.1758,=1.8308,=1.4005
2013-02-27,=5631.2240,=5999.9400,=1154292712244.2000,=935109172679,=471020607330.6800,=1.3425,=0.1388,=2.1758,=1.8317,=1.4068
2013-02-26,=5666.1670,=6037.1700,=1161081233242.1001,=941052752654,=473816228838.3002,=1.3550,=0.1525,=2.1758,=1.8326,=1.4153
2013-02-25,=5788.0160,=6167,=1185948902025.7000,=961080545275,=483882187490.4399,=1.3795,=0.1731,=2.1758,=1.8335,=1.4156
2013-02-22,=5811.3060,=6191.8100,=1194740654418.2998,=968746067304,=486684178169.4000,=1.3661,=0.1597,=2.1758,=1.8338,=1.4169
2013-02-21,=5735.1740,=6110.7000,=1174713723970.1001,=951154853578,=479413380497.2700,=1.3635,=0.1576,=2.1833,=1.8342,=1.4169
2013-02-20,=5748.8650,=6125.2900,=1175642784533.0002,=950611041899,=479906292377.2499,=1.3882,=0.1805,=2.1833,=1.8348,=1.4178
2013-02-19,=5652.2740,=6022.3700,=1158346796002.8999,=937685633116,=472476434482.9800,=1.3610,=0.1568,=2.1833,=1.8353,=1.4182
2013-02-18,=5691.9780,=6064.6700,=1162992068172.3999,=943246075493,=476085930683.4701,=1.3709,=0.1638,=2.1833,=1.8357,=1.4192
2013-02-08,=5763.4140,=6140.7900,=1181799628876,=948766931927,=483438550756.2299,=1.3667,=0.1606,=2.1833,=1.8360,=1.4200
2013-02-07,=5707.8980,=6081.6400,=1170374362692,=939614515265,=478705673736.3900,=1.3497,=0.1494,=2.1839,=1.8369,=1.4200
2013-02-06,=5662.6670,=6033.4400,=1162256173461.8999,=933646836689,=474910522790.4300,=1.3494,=0.1484,=2.1839,=1.8378,=1.4215
2013-02-05,=5668.7800,=6039.9600,=1165477984250.5002,=935845938034,=475585662219.0601,=1.3403,=0.1371,=2.1839,=1.8394,=1.4230
2013-02-04,=5487.3810,=5846.6800,=1125238712411.0996,=903154822229,=459644706284.7399,=1.3216,=0.1167,=2.1839,=1.8410,=1.4238
2013-02-01,=5579.0910,=5944.4000,=1144447293804.1003,=919314996904,=467367410292.6599,=1.3429,=0.1386,=2.1839,=1.8418,=1.4246
2013-01-31,=5515.2790,=5876.4000,=1133262073230.3000,=911097790277,=462526664583.7100,=1.3233,=0.1181,=2.1841,=1.8426,=1.4246
2013-01-30,=5560.2140,=5924.2800,=1142561852077.3999,=918417229084,=466239778393.9700,=1.3333,=0.1263,=2.1841,=1.8460,=1.4280
2013-01-29,=5534.4700,=5896.8500,=1136107333783.2002,=911682075716,=463690371058.4701,=1.3209,=0.1138,=2.1841,=1.8493,=1.4281
2013-01-28,=5509.3490,=5870.0900,=1132909144607.5000,=908419980525,=461742749082.5300,=1.3184,=0.1116,=2.1841,=1.8508,=1.4304
2013-01-25,=5536.4720,=5898.9800,=1147896052447.3000,=922842514994,=466100138440.0302,=1.2958,=0.0933,=2.1841,=1.8522,=1.4308
2013-01-24,=5601.2150,=5967.9700,=1164977994809.8000,=938306858944,=472554994061.7199,=1.3004,=0.0957,=2.1851,=1.8537,=1.4308
2013-01-23,=5698.5540,=6071.6800,=1183242204535.1003,=954281975589,=480694197219.4300,=1.3174,=0.1074,=2.1851,=1.8552,=1.4323
2013-01-22,=5686.5270,=6058.8700,=1180322872674.7998,=951917904765,=479760163549.4901,=1.3215,=0.1110,=2.1851,=1.8571,=1.4325
2013-01-21,=5735.4150,=6110.9600,=1188874024101.3999,=958063368547,=483261839202.1799,=1.3363,=0.1215,=2.1851,=1.8591,=1.4329
2013-01-18,=5823.5840,=6204.9000,=1210353506914.8000,=975781519557,=491581376414.1601,=1.3366,=0.1217,=2.1851,=1.8591,=1.4353
2013-01-17,=5791.8570,=6171.0900,=1207672100578,=974103569390,=489409370871.4802,=1.3186,=0.1090,=2.1864,=1.8591,=1.4353
2013-01-16,=5827.7840,=6209.3700,=1214583681840.8999,=979672369637,=492231122839.3101,=1.3375,=0.1208,=2.1864,=1.8600,=1.4353
2013-01-15,=5844.5710,=6227.2600,=1223050614485.7000,=987458358705,=494482097809.7100,=1.3394,=0.1221,=2.1864,=1.8609,=1.4359
2013-01-14,=5786.2480,=6165.1200,=1213567301173.3000,=979117166076,=489794197284.7001,=1.3075,=0.0966,=2.1864,=1.8613,=1.4371
2013-01-11,=5647.3960,=6017.1700,=1189893297418.8999,=962526058440,=479522412201.2400,=1.2600,=0.0653,=2.1864,=1.8617,=1.4373
2013-01-10,=5734.8270,=6110.3300,=1208439219991.5002,=977129800463,=486775540434.1199,=1.2940,=0.0910,=2.1865,=1.8623,=1.4373
2013-01-09,=5740.9190,=6116.8200,=1204967961596.7002,=979818834247,=487701210130.0701,=1.2860,=0.0841,=2.1865,=1.8629,=1.4383
2013-01-08,=5639.3760,=6008.6300,=1179875572098.2002,=960401633336,=478650959199.5699,=1.2773,=0.0749,=2.1865,=1.8632,=1.4385
2013-01-07,=5508.5550,=5869.2400,=1149712074317.3999,=936637607518,=467138329556.4300,=1.2550,=0.0644,=2.1865,=1.8635,=1.4397
2013-01-04,=5480.5000,=5839.3500,=1148700407111.9998,=936652028330,=465747023676.9799,=1.2331,=0.0563,=2.1865,=1.8655,=1.4419
2012-12-31,=5528.2650,=5890.2400,=1178758030190.2998,=962083849267,=483236541309.6602,=1.2321,=0.0552,=2.1871,=1.8675,=1.4419
2012-12-28,=5491.5410,=5851.1100,=1175147788790.6001,=958389462029,=481890545949.4300,=1.2227,=0.0541,=2.1871,=1.8684,=1.4431
2012-12-27,=5437.4720,=5793.5000,=1161457945803.1001,=946510090949,=476539604703.4399,=1.2068,=0.0447,=2.1871,=1.8693,=1.4439
2012-12-26,=5415.8980,=5770.5200,=1154248038305.6001,=940432322252,=474317429272.5399,=1.2185,=0.0483,=2.1871,=1.8694,=1.4446
2012-12-25,=5345.3160,=5695.3100,=1139899561715.2002,=929629107995,=468654167525.7200,=1.2019,=0.0413,=2.1871,=1.8696,=1.4461
2012-12-24,=5246.8640,=5590.4100,=1121058820594.3000,=915280016903,=460797990276.0501,=1.1711,=0.0342,=2.1873,=1.8706,=1.4461
2012-12-21,=5314.5240,=5662.5000,=1141803397597.3999,=932551671765,=468632586410.3198,=1.1660,=0.0296,=2.1873,=1.8716,=1.4461
2012-12-20,=5338.3500,=5687.8900,=1147637510645.0002,=936516302660,=470754137666.2100,=1.1662,=0.0296,=2.1873,=1.8734,=1.4466
2012-12-19,=5360.0510,=5711.0100,=1154415528437.7000,=940668879821,=472654858695.6498,=1.1697,=0.0296,=2.1873,=1.8751,=1.4469
2012-12-18,=5313.3260,=5661.2300,=1141912700504.7000,=929720328343,=467788809547.4300,=1.1718,=0.0308,=2.1873,=1.8762,=1.4524
2012-12-17,=5292.8940,=5639.4600,=1135410435256.0002,=923061515222,=465445924736.9201,=1.1774,=0.0321,=2.1888,=1.8772,=1.4524
2012-12-14,=5215.5300,=5557.0300,=1118249914800.3999,=907149253946,=458453967579.8599,=1.1698,=0.0297,=2.1888,=1.8772,=1.4526
2012-12-13,=5063.1620,=5394.6800,=1088407017647.1000,=883328622185,=445863191373.8600,=1.1172,=0.0131,=2.1888,=1.8772,=1.4611
2012-12-12,=5132.7680,=5468.8500,=1105158085459.9998,=898777774933,=452849878347.7100,=1.1326,=0.0203,=2.1888,=1.8779,=1.4625
2012-12-11,=5111.3520,=5446.0300,=1095616129027.7998,=889004733436,=449275931004.9702,=1.1347,=0.0203,=2.1888,=1.8785,=1.4631
2012-12-10,=5109.2410,=5443.7800,=1093122909215.2000,=884172100728,=448320698492.4199,=1.1436,=0.0215,=2.1891,=1.8800,=1.4631
2012-12-07,=5037.5360,=5367.3800,=1079633012307.5000,=872899042163,=442579971227.5601,=1.1233,=0.0156,=2.1891,=1.8814,=1.4640
2012-12-06,=4913.6840,=5235.4200,=1055193236611.9000,=851672907247,=431739999105.1701,=1.0869,=0.0084,=2.1891,=1.8817,=1.4641
2012-12-05,=4944.6260,=5268.3900,=1063625273901,=858220013896,=434661820055.8798,=1.0850,=0.0072,=2.1891,=1.8819,=1.4662
2012-12-04,=4846.2170,=5163.5300,=1045555735710.2998,=844413363664,=426783303149.5500,=1.0477,=0.0012,=2.1891,=1.8824,=1.4662
2012-12-03,=4814.4190,=5129.6500,=1040527953040.2002,=841802325664,=424877449490.6400,=1.0424,=0,=2.1911,=1.8828,=1.4662
2012-11-30,=5058.5370,=5389.7600,=1099141210331,=891608988098,=447769705001.1898,=1.0703,=0.0024,=2.1911,=1.8853,=1.4665
2012-11-29,=5052.9790,=5383.8300,=1099398167618.1000,=894019992741,=448030802829.6601,=1.0621,=0,=2.1911,=1.8878,=1.4670
2012-11-28,=5058.9300,=5390.1700,=1099339361124.2998,=893830295183,=448368791825.1301,=1.0646,=0,=2.1911,=1.8880,=1.4692
2012-11-27,=5128.3910,=5464.1800,=1113327643897.1001,=903606013880,=454216986902.0399,=1.0817,=0,=2.1911,=1.8882,=1.4733
2012-11-26,=5208.7220,=5549.7800,=1125399410632.8999,=904017479067,=460168689610.2500,=1.1137,=0.0024,=2.1919,=1.8890,=1.4733
2012-11-23,=5313.5430,=5661.4600,=1148450344503.8003,=922586571919,=469783826100.0800,=1.1310,=0.0061,=2.1919,=1.8897,=1.4802
2012-11-22,=5255.3280,=5599.4300,=1132790032812,=909685562230,=464320490757.5900,=1.1235,=0.0048,=2.1919,=1.8901,=1.4824
2012-11-21,=5328.5550,=5677.4500,=1148167573294.2998,=921839804865,=470548861128.4800,=1.1215,=0.0036,=2.1919,=1.8904,=1.4834
2012-11-20,=5318.7120,=5666.9700,=1145210193124.8999,=918901561429,=469268744082.2700,=1.1136,=0.0012,=2.1919,=1.8904,=1.4854
2012-11-19,=5327.9280,=5676.7900,=1144536068734.6997,=917768938098,=469606280406.3099,=1.1136,=0,=2.1932,=1.8904,=1.4854
2012-11-16,=5470.9180,=5829.1400,=1179239983047.2000,=946110633409,=483193585163.7999,=1.1202,=0,=2.1932,=1.8907,=1.4898
2012-11-15,=5557.0230,=5920.8800,=1198590607025.5002,=962979896665,=490850632137.3099,=1.1321,=0,=2.1932,=1.8909,=1.4903
2012-11-14,=5625.5100,=5993.8500,=1213962109388.3999,=975941884209,=497058578639.7800,=1.1448,=0.0012,=2.1932,=1.8916,=1.4907
2012-11-13,=5578.6540,=5943.9300,=1204436752880.9998,=967442743214,=492695321303.4799,=1.1414,=0,=2.1932,=1.8923,=1.4918
2012-11-12,=5666.0100,=6037,=1222123103323.3000,=982068756503,=500458690145.5400,=1.1640,=0,=2.1957,=1.8926,=1.4918
2012-11-09,=5728.3610,=6103.4400,=1236784675554.5000,=993209129425,=506198752242.9701,=1.1659,=0,=2.1957,=1.8930,=1.4955
2012-11-08,=5751.9230,=6127.5400,=1241201095451.7000,=995966539290,=507804406170.4797,=1.1740,=0,=2.1957,=1.8940,=1.4973
2012-11-07,=5828.4790,=6209.0900,=1258358262341.1997,=1009638655555,=514440710086.3098,=1.2035,=0.0025,=2.1957,=1.8949,=1.4985
2012-11-06,=5832.3780,=6213.2500,=1258358896020.4998,=1004952092342,=514587148681.3300,=1.2041,=0.0025,=2.1957,=1.8958,=1.4995
2012-11-05,=5915.1650,=6301.4400,=1278840542130.8003,=1021696219967,=522689676946.1401,=1.2124,=0.0037,=2.1972,=1.8966,=1.4995
2012-11-02,=5972.4060,=6362.4200,=1290598733668.6001,=1034045329253,=528525932081.6201,=1.2157,=0.0037,=2.1972,=1.8967,=1.5015
