日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PS-TTM平均值,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2016-01-29,=6554.8704,=7349.8600,=1563631451848.1001,=1244749787714,=645786565006.0801,=3.5574,=0.4409,=5.1006,=3.7897,=2.8822
2016-01-28,=6360.1745,=7131.5500,=1518465700635,=1208250713870,=626454210991.1100,=3.4501,=0.3980,=5.1006,=3.7899,=2.8822
2016-01-27,=6506.7370,=7295.8800,=1552639078316.9004,=1233037635866,=640584744570.5000,=3.5750,=0.4446,=5.1008,=3.7923,=2.8813
2016-01-26,=6525.8354,=7317.3000,=1557992434347.1003,=1236439064502,=642383589103.8701,=3.5748,=0.4442,=5.1008,=3.7947,=2.8813
2016-01-25,=6880.4147,=7714.8800,=1635659733317.6997,=1295352542720,=677065921068.8801,=3.8197,=0.5091,=5.1008,=3.7969,=2.8813
2016-01-22,=6809.6677,=7635.5600,=1619697766325.8999,=1280509601146,=670477459944.5001,=3.7630,=0.4887,=5.1008,=3.7947,=2.8813
2016-01-21,=6757.4950,=7577.0600,=1608645194389.7998,=1270563984640,=665133216703.9301,=3.7287,=0.4771,=5.1008,=3.7969,=2.8813
2016-01-20,=6921.1177,=7760.5200,=1648444730127.5002,=1298466205769,=680746087487.1300,=3.8736,=0.5176,=5.1013,=3.7991,=2.8811
2016-01-19,=7064.3090,=7921.0800,=1680187368622.3999,=1327411914878,=695395706741.5399,=3.9056,=0.5223,=5.1013,=3.7969,=2.8811
2016-01-18,=6838.4310,=7667.8100,=1627620982027.6001,=1282535871239,=672104848002.7000,=3.8019,=0.5038,=5.1013,=3.7947,=2.8811
2016-01-15,=6808.6960,=7634.4700,=1622646771201.6997,=1277242757849,=668918450148.4800,=3.7992,=0.5016,=5.1013,=3.7923,=2.8811
2016-01-14,=7019.3560,=7870.6800,=1672928898312.6997,=1316370895938,=689861799482.9501,=3.9334,=0.5277,=5.1013,=3.7899,=2.8811
2016-01-13,=6871.5510,=7704.9400,=1636611064834.8000,=1287793668798,=675078521129.0300,=3.5935,=0.4486,=5.1040,=3.7897,=2.8801
2016-01-12,=7002.2320,=7851.4700,=1662562334287.2998,=1306332503493,=687236913525.9700,=3.9252,=0.5271,=5.1040,=3.7899,=2.8801
2016-01-11,=7006.7970,=7856.5900,=1666712681085.8999,=1308739561863,=687965761999.2900,=3.6910,=0.4726,=5.1040,=3.7897,=2.8801
2016-01-08,=7376.2010,=8270.8000,=1749954890987.8000,=1374685689332,=724165248044.3499,=4.1364,=0.5537,=5.1040,=3.7899,=2.8801
2016-01-07,=7218.1430,=8093.5700,=1714546442398.5002,=1347667232003,=708525972511.9299,=4.0441,=0.5452,=5.1040,=3.7897,=2.8801
2016-01-06,=7745.8090,=8685.2300,=1835387172338.5000,=1442333421708,=760544115345.5901,=4.3821,=0.5980,=5.1110,=3.7896,=2.8798
2016-01-05,=7631.9430,=8557.5600,=1810856513427.5996,=1423020702011,=749683940368.8701,=4.2990,=0.5781,=5.1110,=3.7889,=2.8798
2016-01-04,=7543.7500,=8458.6700,=1787524330742.8000,=1406471358849,=740921468532.6401,=4.2574,=0.5709,=5.1110,=3.7882,=2.8798
2015-12-31,=8107.4320,=9090.7200,=1913868347780.2000,=1505094729303,=796051416840.8202,=4.6102,=0.6650,=5.1110,=3.7869,=2.8798
2015-12-30,=8157.2830,=9146.6100,=1921469011760.7000,=1511312305506,=800848873921.9899,=4.6354,=0.6711,=5.1110,=3.7856,=2.8798
2015-12-29,=8138.6330,=9125.7000,=1917039910313.1001,=1507366985628,=799169240657.5500,=4.6192,=0.6671,=5.1121,=3.7848,=2.8763
2015-12-28,=8050.0190,=9026.3400,=1896599413631.1997,=1491917808389,=790572678171.1901,=4.5645,=0.6529,=5.1121,=3.7840,=2.8763
2015-12-25,=8255.7510,=9257.0200,=1942120229896.7000,=1530113660853,=811244561694.7000,=4.6961,=0.6978,=5.1121,=3.7833,=2.8763
2015-12-24,=8263.0160,=9265.1700,=1946123343975.8000,=1533256120117,=811928703194.0598,=4.7119,=0.7046,=5.1121,=3.7826,=2.8763
2015-12-23,=8325.4670,=9335.1900,=1953057682606.1001,=1539190915757,=818268521244.1898,=4.7038,=0.7012,=5.1121,=3.7808,=2.8763
2015-12-22,=8399.4760,=9418.1800,=1971358672372.3999,=1552645101899,=825633860034.9297,=4.7766,=0.7322,=5.1195,=3.7789,=2.8736
2015-12-21,=8357.6600,=9371.2900,=1967238737253.6001,=1550142049400,=821647622864.5602,=4.7271,=0.7129,=5.1195,=3.7785,=2.8736
2015-12-18,=7993.6570,=8963.1400,=1884020407699.6997,=1481802655259,=784764095403.4398,=4.5486,=0.6497,=5.1195,=3.7781,=2.8736
2015-12-17,=7877.3380,=8832.7100,=1863912487072.6001,=1462829457588,=772874318167.7100,=4.4969,=0.6322,=5.1195,=3.7780,=2.8736
2015-12-16,=7730.9290,=8668.5500,=1830456840586.8999,=1436013188330,=758605473410.9099,=4.3991,=0.6071,=5.1195,=3.7780,=2.8736
2015-12-15,=7762.1950,=8703.6100,=1835518555159.1001,=1442307616246,=761833215910.1401,=4.3983,=0.6069,=5.1213,=3.7779,=2.8719
2015-12-14,=7733.1650,=8671.0600,=1827997582569.3999,=1436363188846,=759108438885.7001,=4.3707,=0.5971,=5.1213,=3.7779,=2.8719
2015-12-11,=7611.8750,=8535.0600,=1758573795117.7000,=1454380730348,=763510752940.0802,=3.8644,=0.5195,=5.1213,=3.7767,=2.8719
2015-12-10,=7682.6830,=8614.4500,=1772770890472.3999,=1465423970459,=771012580745.0200,=3.8698,=0.5205,=5.1213,=3.7756,=2.8719
2015-12-09,=7712.4280,=8647.8000,=1779834781958.8997,=1471901274305,=774168943831.3900,=3.8941,=0.5253,=5.1213,=3.7739,=2.8719
2015-12-08,=7697.5290,=8631.1000,=1776994468403.8003,=1467532323389,=772630266616.0504,=3.8975,=0.5262,=5.1251,=3.7721,=2.8706
2015-12-07,=7897.0230,=8854.7900,=1822283747881.5000,=1504673128620,=792456373969.4498,=4.0265,=0.5484,=5.1251,=3.7700,=2.8706
2015-12-04,=7855.6650,=8808.4100,=1811785388815.1001,=1496294401029,=788664309529.3000,=3.9856,=0.5410,=5.1251,=3.7678,=2.8706
2015-12-03,=7901.3430,=8859.6300,=1823173775864.4995,=1507483165439,=793572185697.6400,=3.9701,=0.5388,=5.1251,=3.7671,=2.8706
2015-12-02,=7861.4320,=8814.8800,=1813984381942.2000,=1501193625610,=789722337737.2800,=3.9180,=0.5308,=5.1251,=3.7664,=2.8706
2015-12-01,=7707.4020,=8642.1700,=1779979598438.2998,=1469770416199,=774065941035.1798,=3.8637,=0.5215,=5.1287,=3.7664,=2.8705
2015-11-30,=7643.1180,=8570.0900,=1761163861701.9995,=1455748517182,=767578559129.4198,=3.8171,=0.5167,=5.1287,=3.7664,=2.8705
2015-11-27,=7638.3670,=8564.7600,=1757572103459.6997,=1452368148928,=767029574294.7800,=3.8071,=0.5132,=5.1287,=3.7660,=2.8705
2015-11-26,=8001.1840,=8971.5800,=1837944255407.3000,=1518853986419,=803525064208.0601,=4.0517,=0.5489,=5.1287,=3.7656,=2.8705
2015-11-25,=8019.6960,=8992.3400,=1844069164072.1997,=1523808010538,=805340887383.5802,=4.0715,=0.5499,=5.1287,=3.7656,=2.8705
2015-11-24,=7912.2840,=8871.9000,=1822661926132.1001,=1504864457223,=795067947836.9302,=4.0223,=0.5464,=5.1331,=3.7655,=2.8687
2015-11-23,=7907.7910,=8866.8600,=1822438831288.1997,=1505665924887,=794447525216.9302,=4.0018,=0.5422,=5.1331,=3.7628,=2.8687
2015-11-20,=7943.4150,=8906.8100,=1830655240349.1001,=1513136491630,=798429473830.3202,=4.0189,=0.5439,=5.1331,=3.7601,=2.8687
2015-11-19,=7953.2100,=8917.7900,=1834257040315.5000,=1516329713868,=799595919634.9999,=4.0210,=0.5449,=5.1331,=3.7597,=2.8687
2015-11-18,=7876.1740,=8831.4100,=1817356961335.6997,=1502796935349,=791962472307.6700,=3.9599,=0.5375,=5.1331,=3.7594,=2.8687
2015-11-17,=7912.8260,=8872.5100,=1822490769525.6997,=1507083872093,=795801046475.5905,=3.9909,=0.5417,=5.1339,=3.7582,=2.8686
2015-11-16,=7908.8270,=8868.0200,=1820109914996,=1504822083854,=795121538523.8099,=3.9850,=0.5414,=5.1339,=3.7569,=2.8686
2015-11-13,=7863.1810,=8816.8400,=1811096950019.8000,=1497139732899,=790643721415.2300,=3.9422,=0.5366,=5.1339,=3.7562,=2.8686
2015-11-12,=8035.7890,=9010.3800,=1850407094732.1001,=1529698606617,=808235071185.1602,=4.0216,=0.5440,=5.1339,=3.7556,=2.8686
2015-11-11,=8069.4440,=9048.1200,=1859010614760.6001,=1536968615999,=811207606334.9401,=4.0318,=0.5450,=5.1339,=3.7538,=2.8686
2015-11-10,=8047.6270,=9023.6600,=1854315016920.0996,=1534614798292,=809068464743.8002,=3.9826,=0.5415,=5.1346,=3.7520,=2.8677
2015-11-09,=8089.3620,=9070.4500,=1861812884994.2000,=1541013886376,=813509919971.2400,=3.9971,=0.5419,=5.1346,=3.7502,=2.8677
2015-11-06,=7983.2680,=8951.4900,=1839631090412.7000,=1523627281718,=802475043660.8998,=3.9722,=0.5416,=5.1346,=3.7483,=2.8677
2015-11-05,=7895.8500,=8853.4700,=1819180630848.7004,=1507436264965,=793762037304.7902,=3.9237,=0.5367,=5.1346,=3.7469,=2.8677
2015-11-04,=7871.7080,=8826.4000,=1815369666480.3999,=1504531263180,=791483454335.7600,=3.9197,=0.5358,=5.1346,=3.7454,=2.8677
2015-11-03,=7573.4950,=8492.0200,=1748304707734.4998,=1448448759269,=761512110329.1503,=3.7569,=0.5029,=5.1365,=3.7453,=2.8676
2015-11-02,=7587.1100,=8507.2900,=1750824974551.6997,=1450692015927,=762849679711.8899,=3.7317,=0.4941,=5.1365,=3.7451,=2.8676
2015-10-30,=7694.2880,=8627.4600,=1770152846180.0002,=1469983459400,=773587715921.7201,=3.7319,=0.4945,=5.1365,=3.7453,=2.8676
2015-10-29,=7685.7390,=8617.8800,=1768427665754.6997,=1467915259672,=772622085045.8398,=3.7448,=0.4980,=5.1365,=3.7454,=2.8676
2015-10-28,=7607.1940,=8529.8100,=1752175621884.2996,=1453263852455,=764844773261.4697,=3.7047,=0.4912,=5.1365,=3.7469,=2.8676
2015-10-27,=7741.1010,=8679.9600,=1782031023574.6001,=1476974160352,=778163873692.6600,=3.7789,=0.5098,=5.1381,=3.7483,=2.8644
2015-10-26,=7771.1200,=8713.6100,=1789414232169.6001,=1482931962836,=779266427890.4598,=3.7779,=0.5082,=5.1381,=3.7469,=2.8644
2015-10-23,=7724.4930,=8661.3300,=1780430526427.8994,=1472329951727,=774611849759.0499,=3.7483,=0.5007,=5.1381,=3.7454,=2.8644
2015-10-22,=7571.9740,=8490.3200,=1742248135361.3997,=1439061638881,=759441652511.2125,=3.6498,=0.4781,=5.1381,=3.7453,=2.8644
2015-10-21,=7363.1260,=8256.1400,=1692956538027.9998,=1402352837773,=738495948639.1812,=3.5552,=0.4601,=5.1381,=3.7454,=2.8644
2015-10-20,=7689.6480,=8622.2600,=1762134671428.7000,=1458644913706,=770312496521.4718,=3.7899,=0.5121,=5.1468,=3.7487,=2.8640
2015-10-19,=7642.9060,=8569.8500,=1749921503730.8000,=1449542060183,=765968454584.0396,=3.7355,=0.4967,=5.1468,=3.7454,=2.8640
2015-10-16,=7671.9950,=8602.4700,=1755263781901.0996,=1453872986149,=768587041109.2402,=3.7655,=0.5030,=5.1468,=3.7487,=2.8640
2015-10-15,=7568.1500,=8486.0300,=1730534523244.6001,=1436836285532,=757896896761.9822,=3.7303,=0.4954,=5.1468,=3.7454,=2.8640
2015-10-14,=7380.4150,=8275.5200,=1691913994073.1003,=1404415407395,=738924477184.1466,=3.6329,=0.4741,=5.1468,=3.7487,=2.8640
2015-10-13,=7469.6170,=8375.5400,=1711434279501.7000,=1419393045657,=748115215407.2091,=3.6813,=0.4869,=5.1533,=3.7520,=2.8630
2015-10-12,=7422.3230,=8322.5100,=1702966944903.3000,=1410838143270,=743301911445.4601,=3.6646,=0.4845,=5.1533,=3.7538,=2.8630
2015-10-09,=7222.9580,=8098.9700,=1655739002465.2000,=1373421335568,=723556242431.0668,=3.5253,=0.4539,=5.1533,=3.7556,=2.8630
2015-10-08,=7180.6230,=8051.5000,=1646551837980.2000,=1365806568731,=719291350543.0784,=3.4871,=0.4365,=5.1533,=3.7575,=2.8630
2015-09-30,=6934.3520,=7775.3600,=1590942574202.5000,=1319383155121,=694658556986.2350,=3.3550,=0.3689,=5.1533,=3.7594,=2.8630
2015-09-29,=6924.8650,=7764.7200,=1588116042856.1997,=1316937903705,=693423456959.3324,=3.3584,=0.3691,=5.1542,=3.7597,=2.8629
2015-09-28,=7003.6140,=7853.0200,=1606364854766.1001,=1331566479887,=701389605803.9420,=3.3934,=0.3872,=5.1542,=3.7601,=2.8629
2015-09-25,=6966.8730,=7811.8300,=1599351490050.2000,=1326930253389,=698114545922.6007,=3.3526,=0.3683,=5.1542,=3.7629,=2.8629
2015-09-24,=7094.6530,=7955.1000,=1626427850051.5000,=1348905339957,=710777423685.4895,=3.4379,=0.4108,=5.1542,=3.7656,=2.8629
2015-09-23,=7056.5760,=7912.4100,=1617104587658.3000,=1341769083174,=706930264679.7347,=3.1994,=0.3239,=5.1542,=3.7660,=2.8629
2015-09-22,=7174.7770,=8044.9500,=1644559101821.3000,=1366064695043,=718955687956.3470,=3.2558,=0.3452,=5.1548,=3.7664,=2.8622
2015-09-21,=7126.4900,=7990.8000,=1634342904237.6001,=1357014950004,=714612669553.6797,=3.2284,=0.3349,=5.1548,=3.7664,=2.8622
2015-09-18,=6974.7210,=7820.6300,=1602358586948.3997,=1331071166512,=699751167364.5718,=3.1327,=0.2987,=5.1548,=3.7664,=2.8622
2015-09-17,=6928.1430,=7768.4000,=1595697970540.8999,=1323643155578,=695177279080.7919,=3.3079,=0.3552,=5.1548,=3.7671,=2.8622
2015-09-16,=7144.7600,=8011.2900,=1645550801747.1001,=1363710949395,=717183176798.4458,=3.4075,=0.3932,=5.1548,=3.7678,=2.8622
2015-09-15,=6768.2030,=7589.0600,=1560001886945.3999,=1295607768932,=679926615852.9346,=3.1760,=0.3159,=5.1571,=3.7700,=2.8614
2015-09-14,=7023.7870,=7875.6400,=1612740928444.1003,=1340716031655,=704980179410.3925,=3.3110,=0.3552,=5.1571,=3.7721,=2.8614
2015-09-11,=7213.1230,=8087.9400,=1651301230008.1003,=1370940879180,=722532758649.8809,=3.5121,=0.4445,=5.1571,=3.7739,=2.8614
2015-09-10,=7249.8130,=8129.0800,=1658932735946.8999,=1376505991482,=726087003231.6379,=3.5407,=0.4535,=5.1571,=3.7756,=2.8614
2015-09-09,=7354.9210,=8246.9400,=1682631766473.2000,=1395369636943,=735562106710.3657,=3.6396,=0.4717,=5.1571,=3.7768,=2.8614
2015-09-08,=7237.6330,=8115.4300,=1654394477424.3999,=1371918495527,=723768015317.7753,=3.5494,=0.4547,=5.1606,=3.7780,=2.8614
2015-09-07,=7101.3660,=7962.6300,=1619975291050,=1347025140858,=710510065334.4701,=3.4550,=0.4157,=5.1606,=3.7780,=2.8614
2015-09-02,=7286.1610,=8169.8400,=1665464501061,=1381354712285,=728989390012.6948,=3.5020,=0.4407,=5.1606,=3.7781,=2.8614
2015-09-01,=7309.2990,=8195.7800,=1655880597322.2002,=1379900823481,=730576559202.7828,=3.3000,=0.3542,=5.1606,=3.7803,=2.8614
2015-08-31,=7480.1570,=8387.3600,=1692762849397.3999,=1408079276638,=747583374095.1134,=3.6498,=0.4713,=5.1606,=3.7826,=2.8614
2015-08-28,=7615.1700,=8538.7500,=1721739266535.1003,=1429278503417,=756671865993.5403,=3.7780,=0.4983,=5.1607,=3.7833,=2.8596
2015-08-27,=7351.7880,=8243.4300,=1664015571783.7002,=1384714874684,=728687004577.8094,=3.6139,=0.4639,=5.1607,=3.7840,=2.8596
2015-08-26,=7001.8030,=7850.9900,=1581160866960.6997,=1317594026528,=692847402020.8690,=3.4554,=0.4174,=5.1607,=3.7848,=2.8596
2015-08-25,=6962.1110,=7806.4900,=1565630847532.7002,=1308465917710,=688448906721.6481,=3.4874,=0.4331,=5.1607,=3.7856,=2.8596
2015-08-24,=7344.0120,=8234.7100,=1645655959994.7000,=1371095040787,=726273617563.6428,=3.7366,=0.4876,=5.1607,=3.7869,=2.8596
2015-08-21,=8010.9070,=8982.4800,=1799404168314.6001,=1495880513028,=793066522474.4199,=4.1081,=0.5349,=5.1643,=3.7882,=2.8593
2015-08-20,=8370.9560,=9379.8200,=1882866184155.8000,=1565623347192,=829320730792.5206,=4.3713,=0.5781,=5.1643,=3.7869,=2.8593
2015-08-19,=8640.2930,=9681.6200,=1944823041702.3000,=1614865476060,=855787500801.2346,=4.4972,=0.6134,=5.1643,=3.7856,=2.8593
2015-08-18,=8492.1270,=9515.3000,=1912058704210.5000,=1587092503546,=840882455399.7839,=4.3833,=0.5829,=5.1643,=3.7848,=2.8593
2015-08-17,=9077.0050,=10170.6500,=2042403398401.7000,=1690983041990,=898342506720.5698,=4.7528,=0.7097,=5.1643,=3.7840,=2.8593
2015-08-14,=8941.6700,=10019,=2019526836465.9995,=1670634013517,=883771848447.9705,=4.7313,=0.7001,=5.1646,=3.7833,=2.8587
2015-08-13,=8875.1260,=9944.4400,=2008776523062.5000,=1661175966601,=877270407759.7606,=4.7347,=0.7026,=5.1646,=3.7826,=2.8587
2015-08-12,=8781.4480,=9839.4800,=1987154485788.3000,=1644298845129,=868531056001.8812,=4.6832,=0.6788,=5.1646,=3.7803,=2.8587
2015-08-11,=8829.5060,=9893.3300,=2002090992126.5000,=1656743824665,=869995914646.2052,=4.7315,=0.7008,=5.1646,=3.7781,=2.8587
2015-08-10,=8831.0530,=9895.0600,=2003287574872.8000,=1657238306468,=870088823378.9719,=4.7334,=0.7020,=5.1646,=3.7768,=2.8587
2015-08-07,=8476.2330,=9497.4900,=1925419488818.0996,=1593367558812,=835189432148.2632,=4.5386,=0.6302,=5.1701,=3.7756,=2.8581
2015-08-06,=8323.1330,=9325.9400,=1891823345927.1997,=1565468982028,=820310395701.1313,=4.4467,=0.6050,=5.1701,=3.7739,=2.8581
2015-08-05,=8426.2090,=9441.4400,=1916278291555.7000,=1585821825329,=830795784917.8110,=4.4904,=0.6128,=5.1701,=3.7721,=2.8581
2015-08-04,=8572.8980,=9605.8000,=1953880520013.5000,=1615831783800,=845373383903.9727,=4.5850,=0.6423,=5.1701,=3.7700,=2.8581
2015-08-03,=8275.5550,=9272.6300,=1890145633944.6001,=1562285730756,=816714216626.0636,=4.4042,=0.5927,=5.1701,=3.7678,=2.8581
2015-07-31,=8280.9640,=9278.6900,=1879828009465.3000,=1557519050564,=815907705580.7614,=4.3959,=0.5890,=5.1713,=3.7671,=2.8578
2015-07-30,=8284.1410,=9280.5800,=1873305190115.9004,=1553494490392,=816091483409.2697,=4.4172,=0.5976,=5.1713,=3.7664,=2.8578
2015-07-29,=8515.3390,=9537.5400,=1926766710523.3999,=1594877328460,=839024671755.7747,=4.5317,=0.6264,=5.1713,=3.7664,=2.8578
2015-07-28,=8218.0910,=9204.6000,=1860859348672.7000,=1541115715739,=810207280446.6550,=4.3652,=0.5828,=5.1713,=3.7664,=2.8578
2015-07-27,=8132.5890,=9108.8400,=1837242038609.8999,=1523332489867,=801529029372.8740,=4.3217,=0.5743,=5.1713,=3.7660,=2.8578
2015-07-24,=8860.1540,=9923.7400,=2006611204135.3999,=1662164711865,=873357990666.2914,=4.6914,=0.6807,=5.1729,=3.7656,=2.8577
2015-07-23,=9040.0720,=10125.2600,=2051201111775.5000,=1695384240021,=890516875154.0826,=4.8510,=0.7267,=5.1729,=3.7629,=2.8577
2015-07-22,=8853.8660,=9916.7000,=2009506854457,=1661056359987,=872021618351.4948,=4.7529,=0.7075,=5.1729,=3.7601,=2.8577
2015-07-21,=8776.4360,=9829.9700,=1998083226636.8999,=1652230842112,=865181017952.6786,=4.6914,=0.6821,=5.1729,=3.7597,=2.8577
2015-07-20,=8696.0530,=9739.9400,=1981234939098,=1640687877450,=857605322698.7156,=4.6015,=0.6492,=5.1729,=3.7594,=2.8577
2015-07-17,=8672.6740,=9713.7600,=1981371772595.5996,=1642007099899,=855890631758.9575,=4.5612,=0.6380,=5.1748,=3.7575,=2.8566
2015-07-16,=8293.8380,=9267.0200,=1896583569869.0005,=1575686258994,=817353723505.7289,=4.3274,=0.5784,=5.1748,=3.7556,=2.8566
2015-07-15,=8118.2150,=9068.1300,=1853753738169,=1541435832426,=800923231468.8300,=4.2182,=0.5570,=5.1748,=3.7538,=2.8566
2015-07-14,=8523.4630,=9520.8000,=1955181093580.2000,=1618043243772,=839063333978.0669,=4.4945,=0.6154,=5.1748,=3.7520,=2.8566
2015-07-13,=8673.2630,=9687.6500,=1998115433358.3003,=1649460861062,=854807609648.6705,=4.5000,=0.6179,=5.1748,=3.7487,=2.8566
2015-07-10,=8292.0460,=9260.9700,=1915344509367,=1582966028415,=818694410875.8297,=4.2290,=0.5588,=5.1844,=3.7454,=2.8556
2015-07-09,=7734.8000,=8638.6100,=1789409232583.8003,=1482933963102,=763955693738.5398,=3.9684,=0.5373,=5.1844,=3.7453,=2.8556
2015-07-08,=7214.3460,=8056.9300,=1665276715511.6006,=1381685536497,=712535766768.6924,=3.7450,=0.4993,=5.1844,=3.7451,=2.8556
2015-07-07,=7652.3730,=8546.1100,=1763484065624.6001,=1459271650886,=755409258313.5552,=3.9123,=0.5312,=5.1844,=3.7453,=2.8556
2015-07-06,=8085.8380,=9030.2000,=1848845050890.9004,=1539552448620,=798442099771.2565,=4.1879,=0.5514,=5.1844,=3.7451,=2.8556
2015-07-03,=7946.1750,=8874.2300,=1816169154910.4995,=1515975408023,=783623917555.2037,=4.2027,=0.5553,=5.1862,=3.7449,=2.8555
2015-07-02,=8420.3270,=9403.3800,=1919014697306.0005,=1595067814207,=829818007691.8151,=4.4900,=0.6133,=5.1862,=3.7447,=2.8555
2015-07-01,=8901.6520,=9940.9000,=2022752741922.7000,=1684218172687,=875458375569.7809,=4.8038,=0.7189,=5.1862,=3.7388,=2.8555
2015-06-30,=9308.4320,=10395.1700,=2112091835688.9004,=1755494892002,=914223678676.3086,=5.0591,=0.7703,=5.1862,=3.7330,=2.8555
2015-06-29,=8822.2450,=9851.9000,=2001870808571.9995,=1662627426477,=865804611031.8055,=4.7956,=0.7158,=5.1862,=3.7327,=2.8555
2015-06-26,=9117.3130,=10180.9500,=2058676127040.1003,=1709100184730,=893581698581.5765,=4.7517,=0.7052,=5.1892,=3.7325,=2.8525
2015-06-25,=9906.5730,=11060.7600,=2235692975190.6011,=1851912816461,=970014286876.7004,=5.1898,=0.8008,=5.1892,=3.7279,=2.8525
2015-06-24,=10224.1700,=11415.3600,=2312604282088.1997,=1913768379012,=1001419361677.9280,=5.3510,=0.8269,=5.1862,=3.7232,=2.8525
2015-06-23,=9917.3900,=11070.7100,=2242505451972.3999,=1853128604601,=971164479692.7760,=5.2198,=0.8081,=5.1844,=3.7160,=2.8525
2015-06-19,=9557.6820,=10669.1700,=2157448604146.1001,=1781580138337,=934974362213.6801,=5.1013,=0.7825,=5.1748,=3.7087,=2.8525
2015-06-18,=10303.8900,=11486.2300,=2320212931036.5000,=1914787271081,=1007424774953.2340,=5.5065,=0.8556,=5.1844,=3.7087,=2.8525
2015-06-17,=10727.9900,=11951.7100,=2416218239021.3999,=1994418290312,=1048635247957.9430,=5.7164,=0.9115,=5.1748,=3.7087,=2.8525
2015-06-16,=10605.3200,=11815.0500,=2389891596169.5996,=1973940141489,=1036894874591.0006,=5.6282,=0.8955,=5.1729,=3.7087,=2.8525
2015-06-15,=10906.5200,=12145.3900,=2464968792198.5000,=2035107694202,=1065464693901.7604,=5.8317,=0.9280,=5.1713,=3.7087,=2.8525
2015-06-12,=11092.9100,=12352.9500,=2633401798560.3999,=2144208363058,=1142864893575.4258,=6.4162,=0.9764,=5.1701,=3.7035,=2.8525
2015-06-11,=10889.1000,=12125.8100,=2582553796948,=2100503726106,=1121839891205.4272,=5.9401,=0.9445,=5.1701,=3.6983,=2.8508
2015-06-10,=10763.2500,=11985.6700,=2554409092791.8003,=2078687169435,=1110262960439.5476,=6.1622,=0.9688,=5.1646,=3.6980,=2.8508
2015-06-09,=10565.7690,=11764.5500,=2506332957410.0010,=2037309876310,=1090152988663.8868,=6.0390,=0.9590,=5.1643,=3.6977,=2.8508
2015-06-08,=10612.5800,=11816.6800,=2524604870582.6997,=2051312490956,=1094080127349.5002,=5.7507,=0.9215,=5.1607,=3.6960,=2.8508
2015-06-05,=10468.6500,=11656.1400,=2492939041661.2002,=2019428222538,=1078234064960.1708,=6.0656,=0.9624,=5.1606,=3.6942,=2.8508
2015-06-04,=10307,=11476,=2460894815152.1001,=1993296678077,=1062655348482.7080,=5.5888,=0.8907,=5.1606,=3.6934,=2.8505
2015-06-03,=10437.5000,=11619.7100,=2493868242301.3003,=2018087693895,=1076044277797.4878,=5.6180,=0.8969,=5.1571,=3.6925,=2.8505
2015-06-02,=10543.0600,=11737.2300,=2512755629725.8003,=2037585936645,=1088187269186.3647,=5.9815,=0.9519,=5.1548,=3.6900,=2.8505
2015-06-01,=10264.8200,=11427.4700,=2453672281070.6001,=1990783254922,=1060439029017.4847,=5.8155,=0.9289,=5.1542,=3.6876,=2.8505
2015-05-29,=9781.8720,=10889.8200,=2341852593000.8999,=1897983605493,=1010843754040.2860,=5.5430,=0.8737,=5.1533,=3.6861,=2.8505
2015-05-28,=9802.8510,=10913.1800,=2344357015308.5000,=1897616108824,=1013562048379.2728,=5.2034,=0.8135,=5.1533,=3.6846,=2.8493
2015-05-27,=10488.6900,=11654.4800,=2502502938567.5000,=2029839673209,=1081409374507.6132,=5.5614,=0.8819,=5.1468,=3.6843,=2.8493
2015-05-26,=10414.1400,=11571.6400,=2488965801188.3003,=2019883484467,=1075515406659.4351,=5.4508,=0.8476,=5.1381,=3.6839,=2.8493
2015-05-25,=10213.5100,=11346.3100,=2441739870931.2998,=1985104611157,=1056151376585.6046,=5.3186,=0.8307,=5.1365,=3.6828,=2.8493
2015-05-22,=9866.9610,=10961.3300,=2366743950958.8003,=1921803929584,=1018943754915.6451,=5.1748,=0.8102,=5.1346,=3.6817,=2.8493
