日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM市值加权,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2010-12-24,=6912.5970,,=1083211373724.1998,=873716174285,=460011013795.2400,=45.0310,=0.3583,=49.1560,=46.6192,=41.8337
2010-12-23,=7041.7660,,=1103427445871.3999,=889974204345,=468571128676.4401,=45.8715,=0.4345,=49.1560,=46.6222,=41.8337
2010-12-22,=7131.7150,,=1116453309960.1001,=899969850979,=474073984774.3000,=46.4130,=0.4749,=49.1560,=46.6252,=41.8337
2010-12-21,=7222.2670,,=1130606594863.0002,=911167594071,=480049553077.4300,=47.0013,=0.5658,=49.1673,=46.6335,=41.7323
2010-12-20,=7253.8690,,=1135504066031.3997,=917107913239,=482649250491.9698,=47.2049,=0.5843,=49.1673,=46.6252,=41.7323
2010-12-17,=7348.8670,,=1156584561134.3999,=933255588948,=489936521551.7000,=48.0813,=0.6901,=49.1673,=46.6222,=41.7323
2010-12-16,=7391.1390,,=1169545895316.4998,=941395639657,=492997275605.1201,=48.6201,=0.7429,=49.1673,=46.6192,=41.7323
2010-12-15,=7362.9750,,=1162213210525.7000,=934233206568,=490299323174.6500,=48.3153,=0.7139,=49.1673,=46.6059,=41.7323
2010-12-14,=7358.1580,,=1159651392949.6001,=931729691586,=489551460977.5798,=48.2088,=0.7131,=49.2060,=46.5925,=41.5240
2010-12-13,=7236.7880,,=1146517727622.3000,=918902570549,=482096783478.7800,=47.6628,=0.6439,=49.2060,=46.5878,=41.5240
2010-12-10,=7087.3270,,=1126144411873.2002,=903453107624,=472675791115.0800,=46.8158,=0.5600,=49.2060,=46.5831,=41.5240
2010-12-09,=7073.3110,,=1123570288137.2002,=901587117603,=471643402314.9601,=46.7088,=0.5330,=49.2060,=46.5604,=41.5240
2010-12-08,=7238.2900,,=1145606631397.2998,=919575942806,=481956093709.5599,=47.6249,=0.6351,=49.2060,=46.5378,=41.5240
2010-12-07,=7239.8150,,=1145718925977,=920481238506,=482318692702.0800,=47.6296,=0.6369,=49.2533,=46.5285,=41.5139
2010-12-06,=7109.7640,,=1124369644277.0002,=903033621743,=473336661887.8501,=46.7421,=0.5491,=49.2533,=46.5192,=41.5139
2010-12-03,=7283.3980,,=1154705926147.6001,=924603619938,=485035574494.2501,=48.0032,=0.6870,=49.2533,=46.5108,=41.5139
2010-12-02,=7288.3800,,=1154146332874.2000,=922904080446,=485060912450.0800,=47.9799,=0.6831,=49.2533,=46.5023,=41.5139
2010-12-01,=7277.9750,,=1154672020155.8999,=923278300903,=485117499218.9000,=48.0018,=0.6851,=49.2533,=46.4831,=41.5139
2010-11-30,=7291.7280,,=1158902908261.3000,=925343308751,=486311748547.1099,=48.1777,=0.7047,=49.3096,=46.4639,=41.4898
2010-11-29,=7527.6760,,=1198456185565.7998,=959701055111,=502630972159.2100,=49.8220,=0.8915,=49.3096,=46.4490,=41.4898
2010-11-26,=7408.4180,,=1181372783812.8000,=927715290145,=494473891886.4700,=49.5142,=0.8471,=49.2533,=46.4341,=41.4898
2010-11-25,=7336.8490,,=1168196536574.2002,=916149371416,=489055404883.1000,=48.9619,=0.7788,=49.2060,=46.4231,=41.4898
2010-11-24,=7316.4280,,=1169386083771.1001,=914391383320,=487621501280.9500,=49.0118,=0.7811,=49.2060,=46.4121,=41.4898
2010-11-23,=7074.8690,,=1133006727045.6997,=884220094083,=471045206179.9900,=47.4870,=0.6380,=49.2533,=46.3934,=41.4293
2010-11-22,=7115.6230,,=1135737969409,=883120895109,=472120137643.4999,=47.6015,=0.6458,=49.2533,=46.3747,=41.4293
2010-11-19,=7047.1170,,=1114569141289.6001,=869533554114,=467203950964.1598,=46.7143,=0.5552,=49.2533,=46.3746,=41.4293
2010-11-18,=6852.5450,,=1077697956359.2998,=843282932861,=453975833714.8500,=45.1689,=0.3892,=49.2533,=46.3746,=41.4293
2010-11-17,=6781.4930,,=1067152105252.1000,=834737728521,=449029452171.3001,=44.7269,=0.3604,=49.2533,=46.3746,=41.4293
2010-11-16,=7170.9100,,=1126533273205.8999,=882976294579,=474913164197.9600,=47.2157,=0.6084,=49.3096,=46.3747,=41.1949
2010-11-15,=7373.2630,,=1159012265345.7000,=908103885586,=488592910436.1298,=48.5770,=0.7281,=49.3096,=46.3746,=41.1949
2010-11-12,=7107.1260,,=1117728763290.3000,=874680705063,=470658810073.2700,=46.8467,=0.5818,=49.3096,=46.3746,=41.1949
2010-11-11,=7469.6520,,=1165988960870.1001,=911590266102,=493237581609.4199,=48.8694,=0.7720,=49.3096,=46.3282,=41.1949
2010-11-10,=7543.2890,,=1177839127588.8000,=922180821888,=498125143375.9099,=49.3661,=0.8110,=49.3096,=46.2818,=41.1949
2010-11-09,=7352.0620,,=1143943290081.2000,=893615306671,=484256260693.7101,=47.9454,=0.6881,=49.3096,=46.2804,=41.1836
2010-11-08,=7287.9680,,=1130715354559.8999,=885556098031,=479956723404.9999,=47.3910,=0.6258,=49.3096,=46.2789,=41.1836
2010-11-05,=7150.1310,,=1111664375570.2000,=835164371677,=471738935265.8099,=46.5925,=0.5354,=49.3096,=46.2643,=41.1836
2010-11-04,=7131.4080,,=1109915504829.0005,=834454198914,=470814497712.3502,=46.5192,=0.5278,=49.3096,=46.2496,=41.1836
2010-11-03,=6999.7230,,=1091982553914.1000,=819035175895,=462502985719.2501,=45.8404,=0.4737,=49.3096,=46.2467,=41.1836
2010-11-02,=6966.1950,,=1083447342619.6000,=814849164049,=460585676675.4100,=45.4821,=0.4286,=49.3140,=46.2496,=41.1786
2010-11-01,=6991.4280,,=1086535010552.1000,=819325768168,=462653407565.4600,=45.6117,=0.4424,=49.3140,=46.2643,=41.1786
2010-10-29,=6820.3740,,=1061670394399,=800211602961,=450631539556.1606,=45.3416,=0.4156,=49.3140,=46.2789,=41.1786
2010-10-28,=6784.8980,,=1056999154260.1000,=794105077916,=448329302589.7847,=45.3023,=0.4138,=49.3140,=46.2804,=41.1786
2010-10-27,=6802.3100,,=1062127364614.1998,=795470240699,=449938937936.7503,=45.6186,=0.4403,=49.3140,=46.2818,=41.1786
2010-10-26,=6886.2910,,=1074400761347.1000,=805918351448,=455494146438.0292,=46.5831,=0.5237,=49.3155,=46.3282,=41.1193
2010-10-25,=6947.0980,,=1086379488312.1000,=815937293174,=460049445902.3140,=46.7786,=0.5633,=49.3155,=46.2818,=41.1193
2010-10-22,=6726.0660,,=1051400387174.1000,=788841655731,=444482747895.2658,=45.4834,=0.4317,=49.3155,=46.2804,=41.1193
2010-10-21,=6686.1720,,=1044017197169,=784400375862,=442029322710.3225,=46.1202,=0.4809,=49.3155,=46.2818,=41.1193
2010-10-20,=6701.3370,,=1046680308614.6002,=786620259814,=442875771855.6243,=46.3746,=0.5016,=49.3155,=46.3282,=41.1193
2010-10-19,=6513.1250,,=1019086958759.4000,=763226177108,=431420260335.9898,=45.3565,=0.4231,=49.3492,=46.2818,=41.0207
2010-10-18,=6362.2170,,=997232026479.1998,=744965758650,=421563170783.3887,=44.3838,=0.3633,=49.3492,=46.3282,=41.0207
2010-10-15,=6421.4930,,=1005873856331.8002,=749382181721,=424819054983.1966,=44.7684,=0.3871,=49.3492,=46.3747,=41.0207
2010-10-14,=6412.1400,,=997030216869.1000,=747242345983,=423771836951.2029,=44.3748,=0.3625,=49.3492,=46.3934,=41.0207
2010-10-13,=6610.2010,,=1026889271315.2000,=769491552908,=436815565545.6017,=45.7038,=0.4448,=49.3492,=46.4121,=41.0207
2010-10-12,=6686.7360,,=1043299196145.8000,=781908931197,=442339675673.6250,=46.4341,=0.5016,=49.4008,=46.4231,=40.9910
2010-10-11,=6756.0860,,=1055428500460.5000,=789745616813,=446931063531.9636,=46.9740,=0.5719,=49.4008,=46.4121,=40.9910
2010-10-08,=6786.9710,,=1068424312521.0996,=795398441746,=449922111313.5551,=47.5524,=0.6230,=49.4008,=46.3934,=40.9910
2010-09-30,=6613.4960,,=1039811836240.7000,=772531065875,=438122789560.9609,=46.2789,=0.4934,=49.4008,=46.3747,=40.9910
2010-09-29,=6526.0870,,=1027640864071.9000,=762955069928,=432522434170.3046,=45.7372,=0.4554,=49.4008,=46.3934,=40.9910
2010-09-28,=6633.7250,,=1044831248775.6000,=774438001450,=439789477843.1745,=46.5023,=0.5066,=49.4292,=46.4121,=40.8249
2010-09-27,=6568.4200,,=1033632761801.7002,=764837060350,=435094688979.8350,=46.0039,=0.4684,=49.4292,=46.3934,=40.8249
2010-09-21,=6390.7140,,=1009524175146.9000,=745822591490,=423751019388.2310,=44.9309,=0.4100,=49.4292,=46.4121,=40.8249
2010-09-20,=6380.6150,,=1003043177999.1000,=744138526027,=422871161701.2323,=44.6424,=0.3880,=49.4292,=46.4380,=40.8249
2010-09-17,=6351.8960,,=996080695466.6000,=739257443568,=420778794047.2141,=44.3326,=0.3658,=49.4292,=46.4639,=40.8249
2010-09-16,=6268.8970,,=980471520530.4000,=728774082686,=415265592361.5397,=43.6378,=0.3333,=49.4426,=46.5008,=40.7743
2010-09-15,=6387.4450,,=999376416264.3000,=742465637831,=422999588617.0108,=44.4792,=0.3818,=49.4426,=46.5378,=40.7743
2010-09-14,=6498.9020,,=1017051609016.8000,=756731306815,=430460000500.3479,=45.2659,=0.4169,=49.4426,=46.5785,=40.7743
2010-09-13,=6516.7620,,=1019255695560.6000,=758525777715,=431897602304.2061,=45.3640,=0.4184,=49.4426,=46.6192,=40.7743
2010-09-10,=6461.7330,,=1011144755743.7002,=752456448211,=428595828607.9454,=44.9206,=0.4027,=49.4426,=46.6222,=40.7743
2010-09-09,=6334.3430,,=990600887413.8000,=737441233262,=419880594434.6633,=44.0079,=0.3562,=49.4459,=46.6252,=40.7527
2010-09-08,=6374.5280,,=993078657250.8000,=742008080251,=422382581153.7288,=44.1180,=0.3608,=49.4459,=46.6335,=40.7527
2010-09-07,=6330.8710,,=987908589806.2002,=736060790783,=419362445183.2185,=43.8883,=0.3483,=49.4459,=46.6417,=40.7527
2010-09-06,=6327.4160,,=988462402253.3000,=736359631012,=419466851189.7066,=43.9129,=0.3495,=49.4459,=46.6448,=40.7527
2010-09-03,=6316.8770,,=985526743659.5000,=731957875616,=418376565366.8048,=43.7825,=0.3438,=49.4459,=46.6479,=40.7527
2010-09-02,=6266.8390,,=981371174569.4998,=725679372747,=414955720658.0031,=43.5979,=0.3345,=49.4483,=46.6485,=40.6835
2010-09-01,=6145.5240,,=963974473400.3000,=710513878240,=407050916634.9701,=42.8250,=0.2972,=49.4483,=46.6491,=40.6835
2010-08-31,=6223.2960,,=976178970241.4000,=719985570495,=412287692676.5993,=43.3672,=0.3263,=49.4483,=46.6519,=40.6835
2010-08-30,=6203.7200,,=973825029801,=718255533113,=411000900255.8070,=43.2458,=0.3204,=49.4483,=46.6547,=40.6835
2010-08-27,=5985.7570,,=937463996864.9998,=690718515311,=395859346964.2758,=41.7323,=0.2509,=49.4483,=46.6574,=40.6835
2010-08-26,=5919.7070,,=925188442359.4998,=683364495901,=391719919519.3170,=41.1786,=0.2270,=49.4641,=46.6601,=40.6255
2010-08-25,=5894.8530,,=920825501339.6000,=680690768018,=390131057377.7359,=40.9910,=0.2171,=49.4641,=46.6748,=40.6255
2010-08-24,=5980.1720,,=933900821228.2998,=690075214576,=395512853326.4372,=41.5240,=0.2429,=49.4641,=46.6895,=40.6255
2010-08-23,=5915.8450,,=924074794343.0996,=683099803168,=391431631813.2351,=41.0207,=0.2186,=49.4641,=46.6954,=40.6255
2010-08-20,=5886.0030,,=919164359196.7998,=679413428156,=389154540863.1601,=41.1836,=0.2230,=49.4641,=46.7013,=40.6255
2010-08-19,=6032.2280,,=944660725241.2000,=695958031824,=398643331307.1189,=42.3520,=0.2708,=49.4869,=46.7082,=40.5936
2010-08-18,=6045.3240,,=949484088315.4000,=697528877621,=399472366925.3484,=42.2816,=0.2645,=49.4869,=46.7151,=40.5936
2010-08-17,=6081.2340,,=953790208532.3000,=702314281568,=402022668294.8118,=42.3467,=0.2655,=49.4869,=46.7168,=40.5936
2010-08-16,=6074.1570,,=949082280532.4998,=700785700280,=401298303351.6784,=42.1376,=0.2628,=49.4869,=46.7184,=40.5936
2010-08-13,=5951.2980,,=930671937302.3000,=686439711322,=393192434477.7462,=41.5139,=0.2381,=49.4869,=46.7283,=40.5936
2010-08-12,=5864.1100,,=915189769298.1000,=677459764746,=387592865292.1762,=40.8249,=0.2206,=49.4874,=46.7381,=40.5207
2010-08-11,=5893.9850,,=917718007599.2000,=679221117960,=389252412708.2388,=41.4293,=0.2288,=49.4874,=46.7641,=40.5207
2010-08-10,=5835.8050,,=907911097975.4000,=672294721850,=384322459541.7562,=41.8337,=0.2333,=49.4874,=46.7901,=40.5207
2010-08-09,=6030.0980,,=937223193330.7000,=694047267187,=397079547279.5253,=43.1843,=0.2825,=49.4874,=46.7961,=40.5207
2010-08-06,=5965.5670,,=925874990550.5000,=685357596008,=392714025233.2232,=42.6614,=0.2612,=49.4874,=46.8021,=40.5207
2010-08-05,=5840.2680,,=909088157786.3000,=672338225856,=385151636647.1738,=42.5679,=0.2547,=49.4980,=46.8027,=40.5132
2010-08-04,=5735.9720,,=893772968119.5997,=659672773163,=379172413137.3684,=41.8473,=0.2406,=49.4980,=46.8034,=40.5132
2010-08-03,=5640.7810,,=880713010004.7001,=648539395075,=372966180811.5842,=41.1949,=0.2302,=49.4980,=46.8186,=40.5132
2010-08-02,=5734.4920,,=894444888166.9999,=658469698964,=378746990548.3476,=41.8467,=0.2348,=49.4980,=46.8338,=40.5132
2010-07-30,=5577.2650,,=868342139472.7999,=638935559140,=367993194581.8695,=40.6255,=0.2129,=49.4980,=46.8681,=40.5132
2010-07-29,=5590.9780,,=871060801070.4000,=640656398197,=368946151977.2930,=40.7527,=0.2176,=49.5080,=46.9023,=40.3918
2010-07-28,=5633.4400,,=878896976312.9999,=646801897722,=372156414735.5360,=41.1193,=0.2222,=49.5080,=46.9041,=40.3918
2010-07-27,=5564.7110,,=869580951312.8998,=639237587594,=367812086965.5042,=40.6835,=0.2154,=49.5080,=46.9058,=40.3918
2010-07-26,=5487.3660,,=857775157720.4999,=631497069939,=362975487574.8657,=40.1837,=0.1892,=49.5080,=46.9548,=40.3918
2010-07-23,=5398.8200,,=843279064913.0999,=621976300466,=357303851283.9063,=39.4842,=0.1628,=49.5080,=47.0037,=40.5132
2010-07-22,=5357.5600,,=836262860651.4999,=615888057723,=354333868190.6895,=39.1840,=0.1284,=49.5247,=47.0098,=40.5132
2010-07-21,=5307.5070,,=828905361023.6001,=611018445865,=350811034183.4219,=38.9740,=0.1211,=49.5247,=47.0160,=40.5207
2010-07-20,=5291.9290,,=826999615008.5999,=608494162670,=349748113613.2087,=38.8844,=0.1137,=49.5247,=47.0629,=40.5936
2010-07-19,=5207.9540,,=815765965860.7001,=599721181574,=344468580101.7318,=38.3562,=0.0866,=49.5247,=47.1098,=40.7743
2010-07-16,=5116.3210,,=801523348747.8000,=589333835708,=338398733639.3517,=37.6866,=0.0514,=49.5247,=47.1430,=41.4898
2010-07-15,=5084.5020,,=794601302323.9003,=583998954214,=335839932047.0868,=37.3611,=0.0317,=49.5365,=47.1763,=41.4898
2010-07-14,=5142.3770,,=800283212680.6001,=589043768084,=339139035150.1661,=37.6283,=0.0438,=49.5365,=47.1828,=41.9218
2010-07-13,=5130.8350,,=798535628380.0001,=587648536793,=338186571052.9999,=37.5461,=0.0360,=49.5365,=47.1894,=41.9306
2010-07-12,=5178.8260,,=804660622093.3000,=591631034699,=341143913689.1966,=37.8341,=0.0402,=49.5365,=47.1965,=42.1355
2010-07-09,=5163.7570,,=805512092465.3002,=590417342830,=340306418773.3228,=37.8741,=0.0403,=49.5365,=47.2036,=42.5688
2010-07-08,=5011.5590,,=783537998429.0999,=572793285826,=330134578986.0687,=36.8409,=0.0243,=49.5437,=47.2561,=42.5688
2010-07-07,=5033.3200,,=784158528024,=574392689168,=331463561243.5694,=36.8701,=0.0244,=49.5437,=47.3085,=42.8285
2010-07-06,=4968.6830,,=776500272027,=568395118464,=327532553103.7919,=36.5100,=0.0122,=49.5437,=47.3172,=42.8937
2010-07-05,=4850.7160,,=759399615205.5001,=555726020517,=319986117063.9143,=35.7060,=0,=49.5437,=47.3259,=42.9793
2010-07-02,=4871.3270,,=760899558587.6998,=557728345215,=321344090176.7323,=35.7765,=0,=49.5437,=47.3377,=43.0513
2010-07-01,=4953.9950,,=773361684963.6000,=565558386349,=326496798514.2965,=36.3624,=0,=49.5486,=47.3494,=43.0513
2010-06-30,=5035.5490,,=702800937571.6998,=558928982062,=320309315989.9383,=36.6195,=0,=49.5486,=47.3704,=43.1058
2010-06-29,=5075.5180,,=705494769663.2999,=562449393967,=322440687993.2598,=36.7599,=0,=49.5486,=47.3914,=43.3065
2010-06-28,=5294.4900,,=731476654041.5999,=584723232129,=335568943856.9570,=38.1136,=0.0167,=49.5486,=47.3919,=43.5121
2010-06-25,=5394.9250,,=744485869098.2001,=595947423364,=341827649298.1710,=38.7915,=0.0504,=49.5486,=47.3924,=43.6088
2010-06-24,=5441.3820,,=749608058708.0999,=599278392044,=344338725230.7527,=39.0584,=0.0549,=49.5527,=47.4187,=43.6088
2010-06-23,=5449.4760,,=752437311197.8002,=602130508880,=345274024761.8108,=39.2058,=0.0551,=49.5527,=47.4450,=43.6257
2010-06-22,=5456.4600,,=752711958852.7000,=601861298827,=345581074208.2569,=39.2201,=0.0553,=49.5527,=47.4527,=43.8522
2010-06-21,=5435.0660,,=752964918378.9998,=602739080780,=345053866802.5959,=39.2333,=0.0641,=49.5527,=47.4603,=43.9141
2010-06-18,=5293.2430,,=733779068198.7998,=586331080972,=336007292522.4358,=38.2336,=0.0215,=49.5527,=47.4677,=44.1126
2010-06-17,=5482.0540,,=759578283605.4998,=606998386100,=347733153826.1500,=39.5779,=0.0819,=49.5528,=47.4751,=44.1126
2010-06-11,=5592.7820,,=775199537881.7999,=619324895848,=354885716337.3003,=40.3918,=0.1039,=49.5528,=47.4988,=44.1386
2010-06-10,=5648.1050,,=782540313187.9999,=624990587094,=358698298749.9681,=40.7743,=0.1174,=49.5528,=47.5225,=44.3588
2010-06-09,=5612.3400,,=779071125130.2999,=621849468584,=356631053734.6703,=40.5936,=0.1135,=49.5528,=47.5712,=44.3716
2010-06-08,=5520.0200,,=766183737613.1001,=611099724410,=350564064824.5661,=39.9221,=0.0877,=49.5528,=47.6198,=44.4217
2010-06-07,=5482.6380,,=761498620260.3000,=607862543198,=348553080431.8837,=39.6779,=0.0837,=49.6369,=47.6396,=44.4217
2010-06-04,=5443.5350,,=752792282568.9001,=601164021082,=345477752300.9059,=39.2243,=0.0531,=49.6369,=47.6593,=44.4702
2010-06-03,=5367.3930,,=741408106845.7999,=591777268688,=340309924984.4545,=38.6311,=0.0311,=49.6369,=47.6649,=44.4767
2010-06-02,=5371.4930,,=741443725264.6002,=591541649992,=340430203695.0170,=38.6330,=0.0313,=49.6369,=47.6705,=44.6814
2010-06-01,=5353.0950,,=740191266724.5001,=589735438268,=339416423119.0806,=38.5677,=0.0269,=49.6369,=47.6797,=44.7347
2010-05-31,=5424.9130,,=747229582798.3998,=595744507314,=343231463416.6652,=38.9344,=0.0360,=49.6657,=47.6890,=44.7347
2010-05-28,=5522.5570,,=758075562303.3999,=605623872148,=349036990342.0929,=39.4996,=0.0588,=49.6657,=47.7273,=44.8347
2010-05-27,=5499.8210,,=755511027840.2000,=603806768712,=347750001949.2639,=39.3660,=0.0500,=49.6657,=47.7657,=44.9079
2010-05-26,=5395.8710,,=741974890827.0999,=593763195132,=341556720237.1839,=38.6607,=0.0274,=49.6657,=47.7687,=44.9094
2010-05-25,=5408.0430,,=743597445974.0001,=594428728440,=342222256209.1340,=38.7452,=0.0275,=49.6657,=47.7717,=44.9756
2010-05-24,=5472.3760,,=755478900325.4999,=604233657270,=346969117407.1767,=39.3643,=0.0369,=49.7004,=47.7912,=44.9756
2010-05-21,=5274.8080,,=731725006567.1998,=582361937325,=335196853681.8191,=38.1266,=0.0185,=49.7004,=47.8108,=45.1652
2010-05-20,=5183.3270,,=719087251837.0001,=570936428466,=329071446142.9075,=37.4681,=0,=49.7004,=47.8291,=45.1922
2010-05-19,=5290.7220,,=729581128829.6000,=578021298542,=334646995233.0726,=38.0149,=0.0093,=49.7004,=47.8473,=45.2531
2010-05-18,=5272.4180,,=727258150707.0999,=576623345846,=333744285638.1068,=37.8938,=0.0047,=49.7004,=47.8481,=45.3789
2010-05-17,=5227.4830,,=721985368594.2001,=572211186559,=331086304647.8059,=37.6191,=0,=49.7548,=47.8488,=45.3789
2010-05-14,=5498.7270,,=757856609928.8003,=601701815281,=348191576389.7199,=39.4882,=0.0142,=49.7548,=47.8489,=45.4145
2010-05-13,=5458.1340,,=752902818280.0999,=598929141264,=346090162637.4829,=39.2301,=0.0048,=49.7548,=47.8490,=45.5626
2010-05-12,=5327.5630,,=735772773558.3999,=585130473949,=337835319254.2063,=38.3375,=0,=49.7548,=47.8616,=45.5718
2010-05-11,=5483.6560,,=754666184076.6001,=600727163865,=347045371877.9656,=39.3219,=0,=49.7548,=47.8742,=45.5969
2010-05-10,=5640.4070,,=772583576279.2998,=615266527485,=356163897914.1435,=40.2555,=0.0048,=49.7616,=47.8779,=45.5969
2010-05-07,=5713.3120,,=777529144515.5000,=619178121384,=359252155383.7622,=40.5132,=0.0097,=49.7616,=47.8816,=45.6339
2010-05-06,=5714.4720,,=777673048030.4001,=614760358019,=359296381629.4097,=40.5207,=0.0098,=49.7616,=47.9103,=45.6501
2010-05-05,=5840.6420,,=796271945354.7999,=629651649883,=367850013435.1605,=41.4898,=0.0098,=49.7616,=47.9390,=45.7138
2010-05-04,=5667.0010,,=774485523929.8999,=611499046586,=357364789987.4374,=40.3546,=0.0049,=49.7616,=47.9479,=45.7858
2010-04-30,=5629.0790,,=769887878062.3002,=608858091986,=355435663898.2749,=40.1151,=0,=49.7637,=47.9567,=45.7858
2010-04-29,=5760.1280,,=787877708774.5000,=623832139305,=367755491826.3694,=41.9306,=0.0050,=49.7637,=47.9585,=45.7945
2010-04-28,=5894.1030,,=801560761116.4999,=630367969773,=373685255196.8244,=43.3065,=0.0400,=49.7637,=47.9603,=45.7957
2010-04-27,=5919.1760,,=804302347886.4998,=634086706350,=370784355610.2401,=43.8522,=0.0553,=49.7637,=48.0129,=46.0223
2010-04-26,=6098.5200,,=827604163284.9999,=653421235571,=382013035172.0672,=45.1652,=0.1263,=49.7637,=48.0655,=46.0505
2010-04-23,=6174.7640,,=842200691664.6998,=666132648395,=388235612572.5082,=46.6192,=0.2538,=49.7726,=48.0745,=46.0505
2010-04-22,=6218.1070,,=849676052403.9000,=674041913114,=394465927052.3013,=47.6890,=0.4337,=49.7726,=48.0836,=46.0505
2010-04-21,=6163.6040,,=844198405761.9003,=669142476552,=391167869585.8300,=47.4751,=0.4103,=49.7726,=48.0888,=46.0505
2010-04-20,=6002.5360,,=820847654209.6000,=649858133039,=368913784905.0606,=46.6252,=0.2577,=49.7726,=48.0941,=46.0505
2010-04-19,=5888.5770,,=807889850539.1000,=642468010624,=363196455357.6601,=46.1680,=0.2176,=49.7726,=48.0975,=46.0505
2010-04-16,=6065.3210,,=829970289646.6997,=661449605551,=374059374179.3014,=47.3914,=0.3854,=49.8096,=48.1008,=46.0223
2010-04-15,=6075.0090,,=830421764030.7002,=661966820346,=376547047386.5256,=48.1008,=0.4974,=49.8096,=48.1153,=46.0223
2010-04-14,=6091.5010,,=832864809536.5000,=664225285052,=377896045432.7421,=48.3893,=0.5211,=49.8096,=48.1298,=46.0223
2010-04-13,=5973.4840,,=817946161068.1000,=651568852098,=370765833504.4400,=47.5225,=0.4074,=49.8096,=48.1119,=46.0223
2010-04-12,=5960.3750,,=813937900720.2000,=648097069731,=369568958567.2400,=47.6198,=0.4096,=49.8096,=48.1298,=46.0223
2010-04-09,=5921.3280,,=811210832602.9000,=646665859286,=368390057675.1900,=47.4603,=0.4064,=49.8203,=48.1504,=45.7957
2010-04-08,=5842.8900,,=800956071481.8998,=639500794394,=362889313078.1800,=46.6895,=0.2903,=49.8203,=48.1709,=45.7957
2010-04-07,=5875.0190,,=806003000279.5000,=644228702095,=365350700092.9300,=47.0037,=0.3459,=49.8203,=48.2443,=45.7957
2010-04-06,=5875.3660,,=804916969655.6998,=643521342089,=365208024145.7300,=46.7151,=0.2989,=49.8203,=48.3176,=45.7957
