日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM中位数,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2024-05-09,=778.8700,=793.6500,=2557872123557.1504,=1557779842233,=979351877906.3496,=51.0307,=0.0763,=87.4535,=63.9999,=56.1097
2024-05-08,=761.6600,=776.1100,=2501379478775.2891,=1524149370562,=959383986004.3101,=49.3345,=0.0480,=87.5408,=64.0411,=56.1097
2024-05-07,=769.7900,=784.4000,=2523253880113.3301,=1538365452021,=969814241623.7000,=49.7118,=0.0546,=87.5408,=64.0823,=56.1451
2024-05-06,=777.6600,=792.4200,=2544189821373.7500,=1555510103570,=979150563123.7100,=49.6142,=0.0514,=87.5408,=64.1239,=56.1835
2024-04-30,=767.4600,=782.0200,=2501767556898.3799,=1519732937848,=964413387094.8800,=48.9665,=0.0427,=87.5408,=64.1655,=56.1846
2024-04-29,=776.1500,=790.8800,=2532561297439.4600,=1535668371210,=982583050460.9602,=51.5666,=0.0821,=87.5408,=64.1755,=56.2202
2024-04-26,=752.2500,=766.5200,=2466267001940.7295,=1491542630259,=941288831623.3398,=49.2104,=0.0461,=87.5987,=64.1856,=56.2202
2024-04-25,=733.3400,=747.2600,=2407839524438.0400,=1455086092106,=913818395595.5096,=48.7046,=0.0395,=87.5987,=64.1860,=56.2810
2024-04-24,=738.6300,=752.6500,=2423345108479.6709,=1471226989832,=920071222178.8900,=48.6244,=0.0385,=87.5987,=64.1865,=56.2849
2024-04-23,=727.8500,=741.6600,=2392024380881.9990,=1449565991710,=906600843889.5602,=48.1349,=0.0330,=87.5987,=64.2321,=56.3453
2024-04-22,=731.8100,=745.6900,=2405295379642.6904,=1459518571259,=902910927240.9600,=48.1995,=0.0330,=87.5987,=64.2777,=56.3806
2024-04-19,=730.5600,=744.4200,=2402516908782.8301,=1455906341740,=901016291139.3400,=46.6156,=0.0088,=87.6366,=64.2878,=56.3806
2024-04-18,=745.6900,=759.8400,=2443167245723.7500,=1482741762004,=919427457685.3300,=47.5401,=0.0243,=87.6366,=64.2980,=56.3850
2024-04-17,=750.8900,=765.1300,=2454736825329.9097,=1491499851827,=925879025458.0298,=47.9640,=0.0287,=87.6366,=64.3280,=56.4087
2024-04-16,=733.1500,=747.0600,=2398256388573.9805,=1458514556557,=904378451559.4404,=47.6702,=0.0254,=87.6366,=64.3579,=56.4108
2024-04-15,=750.9000,=765.1400,=2452107687214.5303,=1494630070236,=926433958473.0200,=49.0208,=0.0343,=87.6366,=64.3593,=56.4371
2024-04-12,=738.4300,=752.4400,=2412426111298.6011,=1465756021106,=908865808831.4500,=47.2467,=0.0155,=87.6370,=64.3606,=56.4371
2024-04-11,=738.6700,=752.6900,=2417940421050.6396,=1464847620628,=908426185192.1600,=50.1627,=0.0477,=87.6370,=64.4137,=56.4390
2024-04-10,=735.7300,=749.6900,=2415132079418.6396,=1455361739722,=904874257520.5398,=50.9489,=0.0589,=87.6370,=64.4668,=56.4481
2024-04-09,=749.6300,=763.8500,=2457255892396.4600,=1480453464099,=921387098858.3000,=52.4808,=0.0845,=87.6370,=64.5427,=56.4963
2024-04-08,=740.6700,=754.7200,=2427110234005.1602,=1463621881156,=907082012109.3300,=52.2784,=0.0791,=87.6370,=64.6186,=56.5519
2024-04-03,=756.7600,=771.1200,=2481471577094.8301,=1493022297913,=926807632033.3600,=53.3444,=0.0992,=87.6686,=64.6196,=56.5519
2024-04-02,=768.7900,=783.3700,=2516882164226.4805,=1520710016955,=941368297784.0398,=53.9940,=0.1150,=87.6686,=64.6206,=56.5630
2024-04-01,=775.5300,=790.2400,=2539472623264.5498,=1533969170749,=949923582932.4498,=53.8511,=0.1117,=87.6686,=64.6261,=56.5829
2024-03-29,=762.7400,=777.2100,=2501018201281.7500,=1508979585401,=933279021187.2800,=53.5076,=0.1018,=87.6686,=64.6316,=56.5915
2024-03-28,=763.2700,=777.7600,=2496839278989.8496,=1508869966377,=933987958400.8398,=53.1242,=0.0952,=87.6686,=64.7052,=56.6084
2024-03-27,=752.8200,=767.1000,=2460383444765.8301,=1487514391061,=921002888329.8600,=52.3772,=0.0807,=87.7137,=64.7789,=56.6084
2024-03-26,=772.0900,=786.7400,=2519676667200.8301,=1523012704159,=944544852468.5598,=54.0641,=0.1122,=87.7137,=64.8004,=56.6115
2024-03-25,=781.6500,=796.4800,=2545260138453.2905,=1539245844618,=955245283298.6000,=54.7579,=0.1326,=87.7137,=64.8219,=56.6450
2024-03-22,=794.2000,=809.2700,=2586016633216.3599,=1563126930641,=968809299614.4598,=54.6399,=0.1305,=87.7137,=64.8413,=56.6504
2024-03-21,=806.1400,=821.4300,=2632262437896.4600,=1581454058378,=983031332320.1802,=53.2046,=0.0957,=87.7137,=64.8606,=56.6582
2024-03-20,=814.0300,=829.4700,=2661006168128.3501,=1598645244224,=992129150779.5498,=52.9238,=0.0891,=87.7779,=64.8663,=56.6582
2024-03-19,=811.7700,=827.1700,=2654939772684.8496,=1590112644135,=989198779840.4398,=52.9463,=0.0892,=87.7779,=64.8720,=56.6661
2024-03-18,=825.4000,=841.0600,=2693970763194.8501,=1613925422883,=1006113296874.8602,=56.2810,=0.1763,=87.7779,=64.8815,=56.6711
2024-03-15,=808.6700,=824.0200,=2642614244476.4795,=1582467765105,=985841409787.4402,=54.6703,=0.1278,=87.7779,=64.8911,=56.6773
2024-03-14,=804.8600,=820.1200,=2624342350667.6201,=1572045236137,=981187609253.1000,=54.4140,=0.1234,=87.7779,=64.9225,=56.6902
2024-03-13,=814.9300,=830.3900,=2655030363358.5898,=1591161714019,=993579677011.3496,=55.9602,=0.1633,=87.7966,=64.9539,=56.6902
2024-03-12,=817.7500,=833.2600,=2662864241671.6797,=1596829479693,=997161008722.6300,=55.0307,=0.1362,=87.7966,=64.9752,=56.6963
2024-03-11,=818.4400,=833.9700,=2671419879976.0498,=1597727265735,=997623883913.7704,=54.2834,=0.1182,=87.7966,=64.9966,=56.7218
2024-03-08,=803.2000,=818.4400,=2554643324047.2300,=1574584385619,=983395931597.3300,=53.9849,=0.1081,=87.7966,=65.0024,=56.7483
2024-03-07,=794.2400,=809.3100,=2525879147747.9805,=1558197903457,=972544111190.0300,=53.3536,=0.0957,=87.7966,=65.0083,=56.7808
2024-03-06,=811.9000,=827.3000,=2578862457211.3501,=1590961710241,=994131829872.9604,=54.1722,=0.1106,=87.8373,=65.0108,=56.7808
2024-03-05,=817.7700,=833.2900,=2592393807114.4404,=1600738174043,=1001728384671.0398,=54.6024,=0.1210,=87.8373,=65.0134,=56.7827
2024-03-04,=818.5100,=834.0400,=2597042991981.5601,=1598913986501,=1002328688812.5402,=55.1156,=0.1337,=87.8373,=65.0134,=56.7913
2024-03-01,=815.4900,=830.9600,=2591777385217.5195,=1591347044070,=998645734926.6398,=55.2801,=0.1384,=87.8373,=65.0134,=56.8076
2024-02-29,=807.7100,=823.0300,=2568568521288.1797,=1573762967734,=989183327677.8098,=55.0154,=0.1306,=87.8373,=65.0427,=56.8233
2024-02-28,=771.5900,=786.2300,=2454683427870.8203,=1504300642280,=944544031326.0200,=51.7410,=0.0722,=87.8377,=65.0719,=56.8233
2024-02-27,=796.9100,=812.0300,=2530463889956.5103,=1550194025255,=975936359141.0100,=53.5908,=0.0976,=87.8377,=65.0777,=56.8424
2024-02-26,=768.4900,=783.0700,=2443622931455.8604,=1500292516032,=941278714803.1604,=51.1585,=0.0632,=87.8377,=65.0836,=56.8491
2024-02-23,=764.4800,=778.9900,=2428210197799.9199,=1492191037025,=936505075307.4700,=51.4456,=0.0679,=87.8377,=65.1133,=56.8495
2024-02-22,=762.3800,=776.8500,=2423107564121.1899,=1488164159298,=933562714532.6300,=50.6152,=0.0541,=87.8377,=65.1430,=56.8778
2024-02-21,=755.1600,=769.4800,=2401597153494.2896,=1474343654689,=924918557644.1801,=50.5749,=0.0519,=87.8648,=65.1639,=56.8778
2024-02-20,=754.7000,=769.0200,=2397922391814.6904,=1473770562948,=924624291710.5798,=50.2880,=0.0497,=87.8648,=65.1848,=56.8783
2024-02-19,=763.3200,=777.8000,=2424382164826.7603,=1487332944058,=934749161014.9598,=50.8912,=0.0555,=87.8648,=65.3001,=56.8844
2024-02-08,=751.5000,=765.7600,=2391235133218,=1457726293664,=920626051043.8700,=50.9338,=0.0556,=87.8648,=65.4153,=56.8896
2024-02-07,=743.4200,=757.5300,=2362197827725.5791,=1446276199096,=910784173872.0298,=51.1765,=0.0579,=87.8648,=65.4182,=56.9029
2024-02-06,=720.8000,=734.4700,=2305418998929.3301,=1400248352581,=883318334440.2301,=47.7114,=0.0255,=87.9725,=65.4210,=56.9029
2024-02-05,=676.7900,=689.6300,=2163188211038.8201,=1314741356657,=830173994512.7399,=44.7662,=0.0012,=87.9725,=65.4301,=56.9709
2024-02-02,=673.4100,=686.1800,=2154383506330.6597,=1309550384183,=825570482354.8998,=44.4839,=0,=87.9725,=65.4393,=56.9889
2024-02-01,=690.0100,=703.1000,=2203028755749.8105,=1340407174517,=845567528946.4696,=45.9595,=0.0023,=87.9725,=65.4493,=57.0044
2024-01-31,=684.8500,=697.8400,=2194884998511.4399,=1331242376885,=839063699134.2399,=45.6139,=0,=87.9725,=65.4594,=57.0346
2024-01-30,=697.8500,=711.0800,=2230449076281.9800,=1357397528193,=854727130206.7899,=47.0912,=0.0093,=87.9941,=65.4625,=57.0346
2024-01-29,=725.3100,=739.0700,=2317477215341.9297,=1407602467739,=888099215553.5201,=49.7911,=0.0362,=87.9941,=65.4656,=57.0785
2024-01-26,=746.1000,=760.2500,=2381007910190.7598,=1446969328495,=913925641149.0200,=50.6330,=0.0444,=87.9941,=65.5566,=57.0815
2024-01-25,=765.7900,=780.3200,=2437747391297.2705,=1480436569560,=938023840643.9696,=52.8631,=0.0714,=87.9941,=65.6475,=57.1132
2024-01-24,=750.2700,=764.5100,=2380472905591.2412,=1448844903320,=918992958101.0200,=51.0397,=0.0469,=87.9941,=65.7744,=57.1191
2024-01-23,=749.7400,=763.9700,=2372635516471.3003,=1442324161107,=918474195759.7600,=50.7149,=0.0458,=88.0384,=65.9012,=57.1191
2024-01-22,=742.2300,=756.3100,=2344618909055.9897,=1429677330076,=909893935871.3500,=50.6636,=0.0447,=88.0384,=65.9789,=57.1592
2024-01-19,=765.4700,=779.9900,=2418712656254.4697,=1473947656095,=938332238188.1300,=52.0270,=0.0541,=88.0384,=66.0565,=57.1649
2024-01-18,=768.2800,=782.8600,=2428520005643.1997,=1480615059531,=941101342750.9598,=52.7412,=0.0648,=88.0384,=66.0758,=57.1765
2024-01-17,=757.0400,=771.4100,=2394021226823.9292,=1439150142789,=927188630770.8900,=52.8144,=0.0649,=88.0384,=66.0950,=57.2346
2024-01-16,=777.4000,=792.1500,=2458618166693.9209,=1476649399058,=952233550793.5300,=54.9996,=0.1039,=88.0586,=66.1428,=57.2346
2024-01-15,=773.4100,=788.0800,=2446271474254.7397,=1467650807991,=946991690098.7800,=54.3810,=0.0922,=88.0586,=66.1907,=57.2422
2024-01-12,=778.3600,=793.1200,=2457799114774.8096,=1477539456922,=953146098238.8302,=54.3251,=0.0911,=88.0586,=66.2071,=57.2456
2024-01-11,=789.8600,=804.8500,=2493867448708.7705,=1496233325854,=967512971396.5000,=54.8594,=0.0972,=88.0586,=66.2236,=57.2753
2024-01-10,=777.1500,=791.9000,=2458548951897.3696,=1470768830522,=951986196476.7200,=53.2685,=0.0700,=88.0586,=66.2486,=57.3652
2024-01-09,=782.9300,=797.7800,=2478512771715.8003,=1481424477268,=959371679593.1500,=53.5774,=0.0713,=88.1307,=66.2736,=57.3652
2024-01-08,=784.4300,=799.3100,=2487310038815.0400,=1484907778506,=961137747802.1100,=54.8860,=0.0951,=88.1307,=66.3029,=57.3792
2024-01-05,=807.7300,=823.0500,=2557424247907.2402,=1520082913463,=989673095116.5398,=55.9099,=0.1214,=88.1307,=66.3322,=57.4179
2024-01-04,=823.8500,=839.4800,=2610373567792.1699,=1548471638962,=1009330745399.5601,=57.1132,=0.1859,=88.1307,=66.3774,=57.4191
2024-01-03,=829.7700,=845.5100,=2628919308632.3101,=1560415699579,=1016563017968.2900,=57.1191,=0.1862,=88.1307,=66.4225,=57.4555
2024-01-02,=839.8000,=855.7300,=2657005008599.6396,=1582380456209,=1029422306404.9800,=57.4765,=0.2007,=88.1724,=66.4280,=57.4555
2023-12-29,=852,=868.1700,=2687015928375.8101,=1586136373798,=1044498709028.9000,=58.0147,=0.2177,=88.1724,=66.4334,=57.4555
2023-12-28,=850.3900,=866.5200,=2682353063526.3599,=1580668336306,=1042357499363.1700,=56.8495,=0.1725,=88.1724,=66.4706,=57.4555
2023-12-27,=830.0600,=845.8000,=2619531399738.9502,=1541945310337,=1017974357937.2102,=55.6014,=0.1127,=88.1724,=66.5078,=57.4779
2023-12-26,=825.2600,=840.9100,=2609079711778.5498,=1531050121327,=1011307127932.7598,=55.9884,=0.1224,=88.1724,=66.5618,=57.7440
2023-12-25,=837.2200,=853.1100,=2644331688450.6201,=1553144020776,=1026056149937.1500,=56.8424,=0.1683,=88.2178,=66.6158,=57.7440
2023-12-22,=843.3200,=859.3200,=2663866879489.0498,=1558887704494,=1033443850518.3702,=57.7440,=0.1986,=88.2178,=66.6993,=57.7597
2023-12-21,=847.8200,=863.9000,=2674597415149.6797,=1568927304070,=1039466071063.3900,=57.2456,=0.1892,=88.2178,=66.7828,=57.7867
2023-12-20,=835.7100,=851.5700,=2639792386073.1895,=1547563456792,=1025034542295.4900,=56.7483,=0.1616,=88.2178,=66.8004,=57.7989
2023-12-19,=845.8600,=861.9100,=2670149122997.3999,=1565969250798,=1037219331950.5300,=56.8896,=0.1727,=88.2178,=66.8181,=57.8198
2023-12-18,=840.6800,=856.6300,=2653919554889.9102,=1558397298307,=1030840087020.5900,=56.3850,=0.1354,=88.2382,=66.8972,=57.8198
2023-12-15,=847.5100,=863.5900,=2675591701042.1099,=1570624064478,=1038919582717.6002,=56.6902,=0.1574,=88.2382,=66.9764,=57.8389
2023-12-14,=855.9000,=872.1400,=2697845805868.2402,=1585061181139,=1049626418796.2300,=57.2753,=0.1855,=88.2382,=67.1207,=57.9139
2023-12-13,=861.2500,=877.5900,=2720194248223.8203,=1594203848464,=1056311626018.3800,=57.7597,=0.1930,=88.2382,=67.2650,=57.9236
2023-12-12,=869.9700,=886.4700,=2744539288992.5601,=1608980849130,=1066204346443.9598,=58.7485,=0.2552,=88.2382,=67.5152,=57.9279
2023-12-11,=878.5200,=895.1800,=2755931142589.7095,=1623887992968,=1076391675926.0900,=58.4136,=0.2336,=88.2488,=67.7653,=57.9236
2023-12-08,=868.2300,=884.7100,=2708499255838.2998,=1618977454551,=1074279190102.4000,=56.3806,=0.1352,=88.2488,=67.8781,=57.9236
2023-12-07,=847.4800,=863.5500,=2644251253066.3198,=1575296508723,=1045998689619.9399,=56.0211,=0.1244,=88.2488,=67.9909,=57.9279
2023-12-06,=848.7900,=864.8900,=2649547603445.0400,=1576625379430,=1051829749300.2300,=55.5057,=0.1099,=88.2488,=68.1722,=57.9515
2023-12-05,=845.8000,=861.8500,=2634284750406.8203,=1567192945667,=1044508164087.2600,=55.1028,=0.1015,=88.2488,=68.3535,=57.9615
2023-12-04,=861.9200,=878.2700,=2678201706531.3999,=1595383121605,=1061912202453.3096,=57.2346,=0.1799,=88.3118,=68.4376,=57.9615
2023-12-01,=867.5400,=883.9900,=2691661266311.1597,=1600175566605,=1065909225239.2902,=56.8491,=0.1630,=88.3118,=68.5218,=57.9898
2023-11-30,=865.6800,=882.1100,=2685550563820.2305,=1593335262944,=1063633735072.5300,=56.7218,=0.1558,=88.3118,=68.5885,=57.9984
2023-11-29,=862.0400,=878.3900,=2674765630143.2300,=1586149149169,=1056770297542.9498,=56.4087,=0.1327,=88.3118,=68.6553,=58.0466
2023-11-28,=871.9100,=887.4700,=2695709043829.5396,=1599098513830,=1063838465606.9200,=56.8076,=0.1587,=88.3118,=68.6686,=58.0543
2023-11-27,=868.0300,=883.5200,=2678636772698.4502,=1588232762602,=1055500376725.2800,=56.9709,=0.1650,=88.3215,=68.6820,=58.0543
2023-11-24,=864.7700,=880.0600,=2658860126238.8901,=1579550462912,=1046882679294.7502,=56.6582,=0.1492,=88.3215,=68.9017,=58.0746
2023-11-23,=877.7700,=893.2900,=2694151427504.1597,=1595939581433,=1063268256892.8298,=56.6115,=0.1457,=88.3215,=69.1213,=58.1215
2023-11-22,=870.7600,=886.1500,=2671634959817.2695,=1584360875961,=1054833972364.5699,=55.6688,=0.1150,=88.3215,=69.4308,=58.1533
2023-11-21,=884.8900,=900.5400,=2711002270954.1099,=1607033058355,=1069114751383.7998,=56.7808,=0.1522,=88.3215,=69.7403,=58.2011
2023-11-20,=892.6300,=908.4100,=2730954358478.4102,=1620258646681,=1078266423994.3199,=55.8938,=0.1202,=88.3297,=69.9149,=58.2011
2023-11-17,=891.3800,=907.0600,=2717748882782.2300,=1613811368319,=1074342880592.2704,=55.7227,=0.1166,=88.3297,=70.0895,=58.2016
2023-11-16,=887.1100,=902.7200,=2705230515258.2998,=1605292390363,=1068544749783.8704,=55.3830,=0.1093,=88.3297,=70.1514,=58.2032
2023-11-15,=902.1800,=918.0500,=2748966739791.0200,=1630416482265,=1085563143785.6500,=56.6504,=0.1430,=88.3297,=70.2132,=58.2256
2023-11-14,=904.3400,=920.2500,=2756614152257.0405,=1634313819039,=1088988031049.8000,=56.3453,=0.1283,=88.3297,=70.2465,=58.2329
2023-11-13,=896.5500,=912.3300,=2727438443335.8799,=1622289631503,=1077286325743.4004,=55.1915,=0.1047,=88.3488,=70.2798,=58.2329
2023-11-10,=889.7500,=905.4000,=2710687704074.3906,=1609317916517,=1070152424793.2798,=54.9471,=0.0999,=88.3488,=70.3563,=58.2696
2023-11-09,=893.8000,=909.5200,=2733024024807.2598,=1614325551203,=1073986061140.7104,=53.6924,=0.0750,=88.3488,=70.4328,=58.2723
2023-11-08,=899.6300,=915.4500,=2757910057401.3008,=1625454375670,=1084189818968.6600,=54.2198,=0.0901,=88.3488,=70.4543,=58.2988
2023-11-07,=891.4600,=907.1400,=2736823815138.0400,=1613304133121,=1074240557800.2498,=53.8593,=0.0815,=88.3488,=70.4757,=58.3035
2023-11-06,=890.2100,=905.8700,=2731625611112.0708,=1609554470115,=1070153303235.8600,=54.2847,=0.0891,=88.3566,=70.5272,=58.3035
2023-11-03,=875.3700,=890.7700,=2689816910561.0298,=1580522173062,=1052573654724.3198,=52.3531,=0.0628,=88.3566,=70.5786,=58.3243
2023-11-02,=859.9300,=875.0600,=2644141807458.5596,=1551563588111,=1032786393854.6300,=52.1533,=0.0616,=88.3566,=70.6463,=58.3451
2023-11-01,=869.9200,=885.2200,=2674463995644.9604,=1566351093640,=1044696194663.5002,=52.9776,=0.0668,=88.3566,=70.7139,=58.3510
2023-10-31,=874.4100,=889.7900,=2680672405834.5903,=1574900373748,=1048926924215.8503,=53.3548,=0.0706,=88.3566,=70.8094,=58.3518
2023-10-30,=878.1300,=893.5000,=2695374347636.7700,=1581009403360,=1049477193734.1198,=54.1946,=0.0821,=88.3640,=70.9049,=58.3518
2023-10-27,=861.8500,=876.9400,=2646630148335.2500,=1542878173915,=1019361570696.3698,=52.0887,=0.0594,=88.3640,=70.9552,=58.3682
2023-10-26,=849.3100,=864.1700,=2611903958481.7612,=1526386531589,=1003180856891.8236,=49.8838,=0.0418,=88.3640,=71.0054,=58.3715
2023-10-25,=848.6500,=863.5000,=2603870165461.1997,=1521197688581,=1002232148682.2828,=49.4450,=0.0355,=88.3640,=71.2010,=58.3766
2023-10-24,=850.6100,=865.5000,=2603397347640.3804,=1521161900004,=1002227367037.4536,=49.6732,=0.0368,=88.3640,=71.3966,=58.3877
2023-10-23,=840.1400,=854.8500,=2584200207174.3989,=1502136562949,=987794407018.1316,=50.2950,=0.0419,=88.3773,=71.4093,=58.3877
2023-10-20,=861.8100,=876.8900,=2635947966791.7705,=1535965545001,=1010618117478.4156,=50.0465,=0.0394,=88.3773,=71.4219,=58.4347
2023-10-19,=870.1000,=885.3300,=2645307489408.8696,=1551886238306,=1018137281056.3622,=49.1197,=0.0318,=88.3773,=71.8743,=58.4518
2023-10-18,=869.7600,=884.9800,=2634860857844.5200,=1555980968960,=1016178187460.6892,=48.9202,=0.0293,=88.3773,=72.3266,=58.4623
2023-10-17,=882.1900,=897.6300,=2660051698622.7900,=1578598564697,=1027505325363.6956,=49.0655,=0.0294,=88.3773,=72.3742,=58.4781
2023-10-16,=874.0300,=889.3200,=2635181016794.1797,=1562982656576,=1016471222539.3368,=47.5484,=0.0205,=88.4248,=72.4219,=58.4781
2023-10-13,=891.7200,=907.3300,=2692183017759.7202,=1593048879109,=1022907485242.6912,=48.7142,=0.0269,=88.4248,=72.4689,=58.5315
2023-10-12,=899.9800,=915.7100,=2716693240237.8901,=1608950979703,=1033505792220.0286,=49.4085,=0.0269,=88.4248,=72.5160,=58.5529
2023-10-11,=893.4500,=909.0600,=2699917042014.5903,=1597453217111,=1024397831145.5682,=48.0390,=0.0218,=88.4248,=72.5176,=58.5617
2023-10-10,=882.0400,=897.4600,=2655300069381.1299,=1578357192227,=1008956265548.1288,=45.8156,=0,=88.4248,=72.5193,=58.5638
2023-10-09,=887.2100,=902.7200,=2667430009185.6401,=1587479186777,=1013242978844.6128,=46.0608,=0,=88.4319,=72.5467,=58.5638
2023-09-28,=887.8000,=903.3200,=2674176166529.2295,=1578398880459,=1014629358712.0756,=46.4546,=0.0013,=88.4319,=72.5741,=58.5699
2023-09-27,=880.1700,=895.5500,=2654709710359.3096,=1567371486434,=1006742405884.2704,=47.3342,=0.0090,=88.4319,=72.6454,=58.5862
2023-09-26,=876.0500,=891.3600,=2632703259599.6792,=1559647683202,=1000788574470.3502,=46.4026,=0,=88.4319,=72.7167,=58.5897
2023-09-25,=874.5500,=889.7500,=2635654540468.2803,=1552270808789,=999026797384.8298,=47.1366,=0.0052,=88.4319,=72.7700,=58.5942
2023-09-22,=882.8800,=898.2200,=2659422755381.7798,=1567606659816,=1009278724260.4900,=47.4331,=0.0104,=88.4515,=72.8234,=58.5942
2023-09-21,=860.3900,=875.3400,=2588724317553.9800,=1525777569387,=980711125241.0496,=46.6228,=0,=88.4515,=72.8383,=58.6061
2023-09-20,=866.0200,=881.0700,=2600884455064.3301,=1528282297556,=987063381902.9202,=47.0301,=0.0026,=88.4515,=72.8533,=58.6144
2023-09-19,=873.6200,=888.8000,=2620586855235.9907,=1541552460198,=996279570769.2798,=47.3447,=0.0039,=88.4515,=72.8924,=58.6260
2023-09-18,=879.5300,=894.8200,=2640404639752.6211,=1550671921877,=1003300377379.1500,=47.8594,=0.0078,=88.4515,=72.9316,=58.6612
2023-09-15,=887.0100,=902.4300,=2668186084806.6401,=1550992399593,=1012094896766.6904,=47.4022,=0.0052,=88.4799,=73.0451,=58.6612
2023-09-14,=880.8000,=896.1100,=2648994473681.5093,=1543950844672,=1005055875773.9398,=46.7552,=0,=88.4799,=73.1586,=58.7223
2023-09-13,=889.1300,=904.5800,=2672945756021.3999,=1557460476141,=1015646426991.5798,=47.3560,=0.0026,=88.4799,=73.1815,=58.7552
2023-09-12,=901.6200,=917.2900,=2710226108126.3296,=1579156828913,=1029973141666.7798,=47.5339,=0.0026,=88.4799,=73.2044,=58.7620
2023-09-11,=907.5100,=923.2700,=2731054153337.5107,=1590983160055,=1038728395804.9200,=48.2730,=0.0026,=88.4799,=73.2943,=58.7741
2023-09-08,=901.5100,=917.1700,=2671601388828.8296,=1540218313896,=1010077679238.0100,=51.3420,=0.0171,=88.4824,=73.3842,=58.7741
2023-09-07,=899.8300,=915.4600,=2669887001671.0898,=1540513878317,=1009235982483.7500,=51.0414,=0.0131,=88.4824,=73.3953,=58.8049
2023-09-06,=934.6000,=950.8400,=2774173655526.4600,=1590309264911,=1047059678921.9800,=54.1527,=0.0421,=88.4824,=73.4063,=58.8376
2023-09-05,=930.6300,=946.8000,=2761807139575.1196,=1584356077982,=1037061912514.1324,=51.8204,=0.0198,=88.4824,=73.5244,=58.8529
2023-09-04,=942.4300,=958.8000,=2800605619599.4702,=1606433350057,=1051945269490.2468,=52.4979,=0.0251,=88.4824,=73.6424,=58.8621
2023-09-01,=934.7900,=951.0300,=2765159795422.1401,=1592517572203,=1042201544546.6884,=52.0286,=0.0198,=88.4885,=74.0177,=58.8621
