日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PS-TTM平均值,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2025-10-23,=1401.2600,=1444.0200,=4924297440856.7197,=3777161757439,=2128397791286.5190,=11.7657,=0.5063,=19.9760,=11.6808,=9.6982
2025-10-22,=1405.4100,=1448.3000,=4937419737356.4102,=3797138257029,=2136091999802.6023,=11.8402,=0.5114,=19.9760,=11.6803,=9.6982
2025-10-21,=1406.3200,=1449.0800,=4933473861322.9502,=3786252721335,=2133473592134.5601,=11.8949,=0.5165,=19.9760,=11.6798,=9.6982
2025-10-20,=1367.9000,=1409.4700,=4788846838723.8408,=3676445037553,=2071845124084.3877,=11.6560,=0.4980,=19.9760,=11.6714,=9.6982
2025-10-17,=1363.1700,=1404.5100,=4764942520657.2002,=3658198742882,=2062809584503.9253,=11.6384,=0.4961,=19.9760,=11.6798,=9.6982
2025-10-16,=1416.5800,=1459.4800,=4944418891197.3301,=3792053439594,=2142255360143.7605,=12.0957,=0.5257,=19.9766,=11.6803,=9.6970
2025-10-15,=1430,=1473.3100,=4987372527751.5498,=3826911927387,=2139654303011.8960,=12.4017,=0.5450,=19.9766,=11.6798,=9.6970
2025-10-14,=1410.3000,=1453.0200,=4899993106218.3398,=3757793131002,=2108257526072.4517,=12.2929,=0.5383,=19.9766,=11.6714,=9.6970
2025-10-13,=1473.0200,=1517.6300,=5141180034656.0996,=3928454543609,=2205083366977.2998,=12.8061,=0.5791,=19.9766,=11.6630,=9.6970
2025-10-10,=1452.6800,=1496.6800,=5035222228258.3398,=3874252989666,=2172216819611.4021,=12.6392,=0.5661,=19.9766,=11.6612,=9.6970
2025-10-09,=1539.0800,=1585.7000,=5349365841743.8711,=4106925010749,=2304954959164.3589,=13.3027,=0.6371,=19.9818,=11.6594,=9.6935
2025-09-30,=1495.2900,=1540.5800,=5232703957702.7607,=3995569962348,=2242284665074.5703,=12.8447,=0.5852,=19.9818,=11.6557,=9.6935
2025-09-29,=1470.4100,=1514.9500,=5154493949166.0117,=3952348926498,=2206144846168.2974,=12.6365,=0.5659,=19.9818,=11.6520,=9.6935
2025-09-26,=1450.8200,=1494.7700,=5097947945419.9805,=3916853718302,=2177162716461.3215,=12.5319,=0.5552,=19.9818,=11.6460,=9.6935
2025-09-25,=1474.4900,=1519.1500,=5173487959929.2813,=3991473838774,=2214869075971.9702,=11.7171,=0.5056,=19.9818,=11.6400,=9.6935
2025-09-24,=1456.4700,=1500.5300,=5116968856731.3301,=3942157113816,=2188965806666.8916,=11.6205,=0.4964,=20.0032,=11.6360,=9.6929
2025-09-23,=1407.3000,=1449.8800,=4947327634430.7393,=3819346804033,=2116286851137.0496,=12.1375,=0.5311,=20.0032,=11.6400,=9.6929
2025-09-22,=1408.6400,=1451.2600,=4966554559732.3008,=3836291910659,=2120086266092.6001,=11.2125,=0.4494,=20.0032,=11.6360,=9.6929
2025-09-19,=1362.6500,=1403.8700,=4793486017493.2607,=3706304523704,=2047822135641.4705,=11.8031,=0.5104,=20.0032,=11.6400,=9.6929
2025-09-18,=1380.3500,=1422.1100,=4861915280540.8398,=3769733170518,=2077090649466.9780,=11.8975,=0.5188,=20.0032,=11.6360,=9.6929
2025-09-17,=1370.4300,=1411.8900,=4812701808185.3994,=3748690896532,=2060557113312.6985,=11.8468,=0.5152,=20.0117,=11.6319,=9.6894
2025-09-16,=1358.0500,=1399.1300,=4742423054629.2002,=3730212613000,=2040025675392.4541,=11.8480,=0.5156,=20.0117,=11.6304,=9.6894
2025-09-15,=1340.4000,=1380.9500,=4681330951641.6211,=3677157361624,=2014373143114.6384,=11.7576,=0.5104,=20.0117,=11.6290,=9.6894
2025-09-12,=1338.0200,=1378.5000,=4620739657744.4502,=3619510455291,=2002570591174.5576,=11.6290,=0.5004,=20.0117,=11.6286,=9.6894
2025-09-11,=1326.0300,=1366.1500,=4601378951536.2900,=3590153827483,=1981599323746.2241,=11.5440,=0.4896,=20.0117,=11.6283,=9.6894
2025-09-10,=1259.1000,=1296.9400,=4352242424735.8198,=3385280222870,=1881849761379.3069,=11.0418,=0.4122,=20.0428,=11.6301,=9.6871
2025-09-09,=1245.5300,=1282.9000,=4318185081812.2822,=3348421676828,=1861522136515.6731,=10.9774,=0.4021,=20.0428,=11.6319,=9.6871
2025-09-08,=1275.8700,=1314.1500,=4463376138559.2598,=3398446114361,=1909021819511.7605,=11.2093,=0.4490,=20.0428,=11.6360,=9.6871
2025-09-05,=1268.5500,=1306.6200,=4446499357456.5215,=3357343388476,=1898257281709.8411,=11.0705,=0.4164,=20.0428,=11.6400,=9.6871
2025-09-04,=1226.9800,=1263.8000,=4319010717215.8110,=3240579009344,=1836947947223.9292,=10.6843,=0.3459,=20.0428,=11.6460,=9.6871
2025-09-03,=1306.4800,=1345.6800,=4555820666492.5703,=3465530916886,=1953862968572.0630,=11.1957,=0.4444,=20.0488,=11.6520,=9.6841
2025-09-02,=1328.2800,=1368.1300,=4604706693469.2998,=3533607223602,=1995133588592.6023,=11.4220,=0.4754,=20.0488,=11.6557,=9.6841
2025-09-01,=1357.1500,=1397.8700,=4681471177669.6201,=3606200340527,=2037708045175.3340,=11.7300,=0.5056,=20.0488,=11.6594,=9.6841
2025-08-29,=1341.3100,=1381.5600,=4628172441629.3701,=3535845880296,=2010016776421.6624,=11.5773,=0.4915,=20.0488,=11.6557,=9.6841
2025-08-28,=1364.6000,=1405.5500,=4727439752450.1289,=3619532279427,=2032479439839.7351,=11.7329,=0.5057,=20.0488,=11.6594,=9.6841
2025-08-27,=1272.5600,=1310.7400,=4379642951124.2002,=3384237857998,=1886975600157.5725,=11.2476,=0.4608,=20.0547,=11.6557,=9.6815
2025-08-26,=1270.8700,=1309,=4389031331149.9702,=3306640030939,=1882535527418.1589,=11.3500,=0.4693,=20.0547,=11.6594,=9.6815
2025-08-25,=1287.7300,=1326.3700,=4450097509525.8096,=3358953204108,=1902017765525.5583,=11.4831,=0.4785,=20.0547,=11.6612,=9.6815
2025-08-22,=1247.8600,=1285.3000,=4317809955978.9199,=3229466546049,=1839764061865.8030,=11.2593,=0.4643,=20.0547,=11.6630,=9.6815
2025-08-21,=1149.1500,=1183.6300,=3953232029783.7798,=2924063222895,=1692917614433.6541,=10.6855,=0.3496,=20.0547,=11.6714,=9.6815
2025-08-20,=1148.1500,=1182.6000,=3952128865162.6499,=2920098422400,=1691578040789.0752,=10.7749,=0.3653,=20.1034,=11.6798,=9.6768
2025-08-19,=1112.2700,=1145.4400,=3832580478926.1001,=2826870554543,=1635217128881.8081,=10.4819,=0.3144,=20.1034,=11.6803,=9.6768
2025-08-18,=1124.8200,=1158.3700,=3887232483793.1802,=2861615984119,=1654305704667.6218,=10.5596,=0.3333,=20.1034,=11.6808,=9.6768
2025-08-15,=1101.2900,=1134.1400,=3820548063678.1909,=2819276605592,=1619422368673.7629,=10.3227,=0.2954,=20.1034,=11.6947,=9.6768
2025-08-14,=1085.7400,=1118.1200,=3767756006288.9600,=2787397490375,=1596438246406.8347,=10.1477,=0.2793,=20.1034,=11.7087,=9.6768
2025-08-13,=1077.7000,=1109.8400,=3732971296341.6191,=2802512912007,=1584473685137.6040,=10.2788,=0.2918,=20.1060,=11.7166,=9.6757
2025-08-12,=1069.8100,=1101.7100,=3706145563808.9497,=2783476859682,=1572904985866.6206,=10.1907,=0.2838,=20.1060,=11.7244,=9.6757
2025-08-11,=1049.7300,=1081.0400,=3642759005355.2300,=2529934395052,=1542980791819.8650,=9.4584,=0.1584,=20.1060,=11.7272,=9.6757
2025-08-08,=1043.5400,=1074.6600,=3617779175479.8701,=2511464642318,=1534039186437.8840,=9.4002,=0.1405,=20.1060,=11.7300,=9.6768
2025-08-07,=1058.2100,=1089.5900,=3675789837827.2700,=2545422441336,=1556356529086.1226,=9.4965,=0.1668,=20.1060,=11.7572,=9.6815
2025-08-06,=1059.7600,=1091.1900,=3688010051168.1499,=2552456358949,=1559008643862.6753,=9.5604,=0.1743,=20.1355,=11.7844,=9.6815
2025-08-05,=1053.6500,=1084.8900,=3671440411786.2598,=2538823716025,=1549966509245.7480,=9.5620,=0.1744,=20.1355,=11.7958,=9.6841
2025-08-04,=1049.4100,=1080.5300,=3658438647137.7202,=2529073173566,=1543742061806.9285,=9.5319,=0.1705,=20.1355,=11.8072,=9.6871
2025-08-01,=1036.7700,=1067.5200,=3619260853132.1001,=2503198126785,=1524146587247.3289,=9.4324,=0.1460,=20.1355,=11.8119,=9.6894
2025-07-31,=1047.8700,=1078.8100,=3650845286607.9199,=2525855636750,=1540673832223.3257,=9.5025,=0.1667,=20.1355,=11.8167,=9.6929
2025-07-30,=1058.5700,=1089.8300,=3689318506611.8398,=2546332221233,=1555793814633.7971,=9.6172,=0.1865,=20.1379,=11.8216,=9.6929
2025-07-29,=1070.4500,=1102.0500,=3733436393676.7490,=2574870292542,=1573805255120.6111,=9.6894,=0.1982,=20.1379,=11.8264,=9.6935
2025-07-28,=1055.1100,=1086.2600,=3688022899119.4800,=2535856082394,=1551396449419.9851,=9.5720,=0.1753,=20.1379,=11.8304,=9.6970
2025-07-25,=1054.2000,=1085.3200,=3689854788597.4502,=2532141455547,=1550336239376.1362,=10.2815,=0.2858,=20.1379,=11.8344,=9.6982
2025-07-24,=1032.8400,=1063,=3624746999273.7891,=2438734826146,=1518543961353.7488,=10.1853,=0.2754,=20.1379,=11.8389,=9.6982
2025-07-23,=1020.8600,=1050.6700,=3575192180262.2109,=2411285777707,=1500763767555.1831,=10.0746,=0.2665,=20.1402,=11.8435,=9.6970
2025-07-22,=1016.2700,=1045.9500,=3563976632439.8906,=2399082026538,=1493852893219.5984,=10.0568,=0.2642,=20.1402,=11.8503,=9.6970
2025-07-21,=1007.8900,=1037.3300,=3531244785933.0996,=2355439308305,=1481817854193.6672,=9.9786,=0.2496,=20.1402,=11.8570,=9.6970
2025-07-18,=1007.5300,=1036.9500,=3528166140231.9102,=2352260412552,=1481154338574.4587,=9.9608,=0.2473,=20.1402,=11.8579,=9.6970
2025-07-17,=1005.6500,=1035.0200,=3517932682959.8813,=2345366277857,=1478754976936.5305,=9.9183,=0.2425,=20.1402,=11.8588,=9.6970
2025-07-16,=997.6300,=1026.7700,=3484288981691.3906,=2326997412156,=1466616742495.7195,=9.8119,=0.2237,=20.1406,=11.8596,=9.6935
2025-07-15,=996.2500,=1025.3400,=3482837453925.2490,=2321560206304,=1464833710154.7500,=9.8250,=0.2239,=20.1406,=11.8604,=9.6935
2025-07-14,=992.3900,=1021.3700,=3470905975534.8789,=2314632838481,=1459161370284.6858,=9.7705,=0.2166,=20.1406,=11.9008,=9.6935
2025-07-11,=994.4500,=1023.4800,=3479673926808.9009,=2310892336588,=1462353355018.6990,=9.8066,=0.2218,=20.1406,=11.9411,=9.6935
2025-07-10,=979.9900,=1008.4600,=3429152150546.2100,=2277369679712,=1440446334668.1174,=9.7083,=0.2045,=20.1406,=11.9417,=9.6935
2025-07-09,=983.1100,=1011.5800,=3439574671999.9897,=2285028897529,=1444983320289.0493,=9.6929,=0.1997,=20.1443,=11.9422,=9.6929
2025-07-08,=991.9500,=1020.6700,=3467076769012.7402,=2303928590739,=1458135651308.4814,=9.7593,=0.2148,=20.1443,=11.9494,=9.6935
2025-07-07,=978.2900,=1006.5300,=3422484076583.8804,=2272316178374,=1437846816479.3254,=9.6282,=0.1900,=20.1443,=11.9566,=9.6935
2025-07-04,=984.8000,=1013.2300,=3441705769743.4995,=2287013280037,=1447548937095.5544,=9.7040,=0.2027,=20.1443,=11.9594,=9.6970
2025-07-03,=984.9500,=1013.3700,=3442979575455.7900,=2289165666578,=1447925490226.8171,=9.7008,=0.2020,=20.1443,=11.9622,=9.6970
2025-07-02,=982.6400,=1010.9300,=3436183165782.0103,=2285385746226,=1444380597838.3335,=9.6871,=0.1988,=20.1476,=11.9713,=9.6935
2025-07-01,=994.8000,=1023.3700,=3477259529442.6304,=2315559636731,=1462613716611.5298,=9.8024,=0.2157,=20.1476,=11.9804,=9.6970
2025-06-30,=1003.4100,=1032.2300,=3505700207078.0591,=2335869650943,=1475130591942.8904,=9.8272,=0.2176,=20.1476,=11.9859,=9.6970
2025-06-27,=988.2100,=1016.5700,=3453117266703.0903,=2281056740684,=1452637375670.9800,=9.6138,=0.1884,=20.1476,=11.9914,=9.6970
2025-06-26,=989.9700,=1018.3800,=3460393809602.6494,=2282686191732,=1455500648314.4700,=9.6008,=0.1861,=20.1476,=12.0006,=9.6982
2025-06-25,=995.6100,=1024.1800,=3479575737696.6304,=2298358708419,=1464151821181.2000,=9.6524,=0.1921,=20.1520,=12.0099,=9.6982
2025-06-24,=978.7100,=1006.8000,=3415590264172.9302,=2261166679377,=1438725892488.9502,=9.4542,=0.1570,=20.1520,=12.0099,=9.7087
2025-06-23,=961.4900,=988.9700,=3357591491065.9595,=2202836097631,=1413042614998.5698,=9.3783,=0.1420,=20.1520,=12.0100,=9.7159
2025-06-20,=957.8700,=985.2500,=3327992911450.0898,=2192413340781,=1406646600266.8804,=9.3415,=0.1379,=20.1520,=12.0133,=9.7175
2025-06-19,=962.9400,=990.4700,=3344922929055.1387,=2206926433435,=1414207020193.5596,=9.4072,=0.1439,=20.1520,=12.0166,=9.7198
2025-06-18,=968.1800,=995.6800,=3369697567972.2891,=2220661296375,=1421848592284.7302,=9.4854,=0.1626,=20.1590,=12.0361,=9.7198
2025-06-17,=963.0800,=990.4400,=3356595500553.4185,=2205581260234,=1414664476495.2798,=9.4265,=0.1459,=20.1590,=12.0557,=9.7233
2025-06-16,=970.8900,=998.4700,=3388035514457.7197,=2226048954194,=1426298228910.3604,=9.4473,=0.1511,=20.1590,=12.0721,=9.7272
2025-06-13,=972.9400,=1000.4800,=3365871016751.8301,=2198536490376,=1400104219548.9202,=9.4688,=0.1596,=20.1590,=12.0886,=9.7280
2025-06-12,=977.9700,=1005.2000,=3377419968425.0601,=2209307587096,=1407113995454.1299,=9.4442,=0.1505,=20.1590,=12.0927,=9.7389
2025-06-11,=980.9300,=1008.2200,=3384896706956.3296,=2214071653203,=1411602471435.0300,=9.4929,=0.1624,=20.1725,=12.0969,=9.7389
2025-06-10,=982.9000,=1010.2400,=3392376063256.2402,=2214997694114,=1414175216987.1101,=9.4619,=0.1575,=20.1725,=12.1064,=9.7409
2025-06-09,=997.6100,=1025.3600,=3440372438635.2212,=2252477538209,=1435617074190.9795,=9.5900,=0.1771,=20.1725,=12.1159,=9.7414
2025-06-06,=991.6400,=1019.0900,=3414290443813.0811,=2226174121042,=1427731878569.9102,=9.5425,=0.1654,=20.1725,=12.1249,=9.7446
2025-06-05,=996.4100,=1023.9900,=3425405049250.0811,=2237987413305,=1434804743058.1399,=9.5807,=0.1723,=20.1725,=12.1338,=9.7459
2025-06-04,=986.1100,=1012.9100,=3396486340389.2104,=2216714872652,=1419999496611.2400,=9.4912,=0.1606,=20.1813,=12.1548,=9.7459
2025-06-03,=981.7100,=1008.3900,=3377964307215.3203,=2205128515854,=1413830963639.1699,=9.4915,=0.1607,=20.1813,=12.1758,=9.7483
2025-05-30,=977.0300,=1003.5100,=3369535777478.0195,=2196944803707,=1406634189352.0503,=9.4339,=0.1489,=20.1813,=12.1795,=9.7753
2025-05-29,=986.3000,=1012.4100,=3397258183850.7397,=2219401176928,=1420457792932.7805,=9.5236,=0.1618,=20.1813,=12.1831,=9.7830
2025-05-28,=970.6400,=996.3300,=3342190851618.6802,=2182864186389,=1397803224749.7900,=9.3609,=0.1407,=20.1813,=12.1886,=9.7850
2025-05-27,=972.9200,=998.6300,=3356142068918.8901,=2187857478646,=1401292989438.6602,=9.3940,=0.1433,=20.1876,=12.1941,=9.7850
2025-05-26,=982.2600,=1008.2200,=3386320358371.6309,=2212008368357,=1414977127167.3401,=9.3730,=0.1409,=20.1876,=12.1998,=9.7889
2025-05-23,=980.5800,=1006.4900,=3373162023540.2412,=2207732681161,=1412516080082.3904,=9.3288,=0.1376,=20.1876,=12.2054,=9.8030
2025-05-22,=990.7100,=1016.8900,=3408165160490.1904,=2229291042377,=1426949786119.3403,=9.4289,=0.1446,=20.1876,=12.2066,=9.8102
2025-05-21,=995.4900,=1021.7900,=3425677391795.4600,=2241479428042,=1433985911243.7402,=9.4892,=0.1558,=20.1876,=12.2077,=9.8312
2025-05-20,=997.6800,=1024.0400,=3435632718631.4502,=2247227929674,=1437113293604.7195,=9.4575,=0.1517,=20.1908,=12.2130,=9.8312
2025-05-19,=995.2500,=1021.5600,=3434290953891.8496,=2243877262807,=1433734706524.3301,=9.4677,=0.1535,=20.1908,=12.2183,=9.8367
2025-05-16,=995.2400,=1021.5400,=3430516607449.0498,=2244718821869,=1433228025683.4695,=9.4423,=0.1468,=20.1908,=12.2262,=9.8421
2025-05-15,=1000.9700,=1027.2800,=3445525299736.3906,=2256673838474,=1441325288062.2300,=9.5053,=0.1546,=20.1908,=12.2341,=9.8425
2025-05-14,=1013.7700,=1040.4200,=3491822109904.9609,=2284643821769,=1459921410284.6892,=9.6172,=0.1685,=20.1908,=12.2448,=9.8425
2025-05-13,=1009.6800,=1036.2200,=3479546285946.8491,=2275186988982,=1453614139868.7195,=9.5971,=0.1661,=20.2024,=12.2555,=9.8425
2025-05-12,=1011.2300,=1037.8100,=3488637772306.2300,=2279454620177,=1456549554204.0300,=9.6768,=0.1740,=20.2024,=12.2567,=9.8476
2025-05-09,=1006.3200,=1032.7700,=3475547482021.7798,=2271902811664,=1449179671385.6299,=9.5263,=0.1552,=20.2024,=12.2579,=9.8484
2025-05-08,=1026.4400,=1053.3500,=3549304762855.3804,=2312790977649,=1479088587549.4998,=9.7272,=0.1821,=20.2024,=12.2583,=9.8518
2025-05-07,=1030.1900,=1057.1900,=3564906898049.2388,=2318923753773,=1484535641982.4597,=9.6757,=0.1727,=20.2024,=12.2587,=9.8530
2025-05-06,=1026.5200,=1053.4300,=3542766412042.9902,=2308302153510,=1479326111198.6499,=9.5852,=0.1634,=20.2082,=12.2649,=9.8530
2025-04-30,=1012.4200,=1038.9600,=3496655135875.9507,=2275318628002,=1459202783091.1101,=9.4606,=0.1531,=20.2082,=12.2711,=9.8542
2025-04-29,=1003.8700,=1030.1800,=3475255936546.3496,=2259999595270,=1434597400642.7800,=9.5760,=0.1602,=20.2082,=12.2838,=9.8585
2025-04-28,=1002.8300,=1029.1200,=3477254888614.7305,=2262417127472,=1426979439630.8994,=9.5788,=0.1603,=20.2082,=12.2965,=9.8592
2025-04-25,=1004.5700,=1030.9100,=3477278093875.3496,=2261587092366,=1428557227076.8799,=9.7850,=0.1865,=20.2082,=12.3112,=9.8600
2025-04-24,=1003.3200,=1029.6200,=3479341008633.0298,=2238503812077,=1427000948317.6602,=9.8606,=0.2014,=20.2118,=12.3259,=9.8600
2025-04-23,=1012.6500,=1039.2000,=3509497800376.1299,=2257000327546,=1434061640374.9204,=10.0949,=0.2320,=20.2118,=12.3290,=9.8600
2025-04-22,=1016.2200,=1042.8600,=3526265265900.1196,=2267478156242,=1439358959443.1899,=10.2306,=0.2417,=20.2118,=12.3321,=9.8600
2025-04-21,=1019.4100,=1046.1400,=3531247738388.9609,=2275274503304,=1444188444043.8101,=10.3339,=0.2480,=20.2118,=12.3333,=9.8600
2025-04-18,=1008.6000,=1035.0400,=3500853539798.9292,=2190262298648,=1368339310642.2200,=10.2233,=0.2413,=20.2118,=12.3345,=9.8600
2025-04-17,=1016.8100,=1043.4700,=3529349773534.0103,=2206322000384,=1377898258205.5696,=10.3470,=0.2476,=20.2208,=12.3454,=9.8592
2025-04-16,=1014.5100,=1041.1100,=3525502872718.6909,=2201330625667,=1377442588032.8899,=10.3545,=0.2496,=20.2208,=12.3563,=9.8592
2025-04-15,=1006.3400,=1032.7200,=3489260399218.7700,=2182048315654,=1367949988358.9402,=10.3328,=0.2472,=20.2208,=12.3603,=9.8592
2025-04-14,=1014.2800,=1040.8700,=3514619842361.4604,=2200411203830,=1378357805536.4700,=10.3635,=0.2491,=20.2208,=12.3643,=9.8592
2025-04-11,=1011.7100,=1038.2300,=3510408971460.5303,=2195366694795,=1373871768093.5503,=10.3808,=0.2511,=20.2208,=12.3671,=9.8592
2025-04-10,=991.2200,=1017.2100,=3441601949557.2808,=2156949779037,=1345648453444.0500,=10.1726,=0.2373,=20.2297,=12.3700,=9.8585
2025-04-09,=980.5700,=1006.2800,=3410635769915.2896,=2134845307527,=1329794968429.7705,=10.0357,=0.2252,=20.2297,=12.3806,=9.8585
2025-04-08,=940.0900,=964.7400,=3263332681867.2495,=2047523755828,=1276224757936.5298,=9.6433,=0.1693,=20.2297,=12.3912,=9.8585
2025-04-07,=924.1700,=948.4000,=3203385580163.5898,=2005011909726,=1254685416207.3999,=9.4257,=0.1475,=20.2297,=12.4126,=9.8592
2025-04-03,=1018.0700,=1044.7600,=3504288742003.6699,=2207454871970,=1378231383017.5703,=10.4694,=0.2583,=20.2297,=12.4340,=9.8600
2025-04-02,=1022.7500,=1049.5600,=3505551371148.1104,=2215078130987,=1384556246074.6599,=10.5462,=0.2744,=20.2392,=12.4446,=9.8592
2025-04-01,=1024.3800,=1051.2300,=3508157269247.4502,=2218393314963,=1386243506772.3899,=10.5514,=0.2764,=20.2392,=12.4552,=9.8592
2025-03-31,=1022.7100,=1049.5300,=3509920825536.8101,=2212790155453,=1384724477979.8601,=9.9744,=0.2123,=20.2392,=12.4583,=9.8592
2025-03-28,=1029.4800,=1056.4700,=3532893835311.0698,=2230167736720,=1393790142062.7305,=9.9934,=0.2152,=20.2392,=12.4613,=9.8592
2025-03-27,=1040.5700,=1067.8500,=3571860328933.7490,=2253085670503,=1408888336878.2100,=10.1530,=0.2339,=20.2392,=12.4655,=9.8592
2025-03-26,=1029.0500,=1056.0300,=3531398478704.6411,=2233430700842,=1391642121786.2000,=9.9968,=0.2164,=20.2432,=12.4696,=9.8585
2025-03-25,=1031.7000,=1058.7400,=3539241637647.4102,=2239141746339,=1395341153473.6997,=9.9973,=0.2166,=20.2432,=12.4859,=9.8585
2025-03-24,=1045.9400,=1073.3600,=3588724321008.6299,=2265109492197,=1412329959949.0701,=10.0636,=0.2248,=20.2432,=12.5021,=9.8585
2025-03-21,=1042.8900,=1070.2300,=3585338238604.7998,=2260550966600,=1407877062011.2395,=10.0502,=0.2241,=20.2432,=12.5067,=9.8585
2025-03-20,=1064.7900,=1092.7100,=3657318309081.8799,=2305819032829,=1437288965857.9602,=10.2372,=0.2376,=20.2432,=12.5113,=9.8585
2025-03-19,=1076.9400,=1105.1700,=3692827370981.9102,=2331881460193,=1453930513437.5205,=10.3827,=0.2440,=20.2521,=12.5135,=9.8542
2025-03-18,=1089.8300,=1118.4000,=3733652010575.5811,=2362439663732,=1468017412305.5100,=10.4571,=0.2513,=20.2521,=12.5157,=9.8542
2025-03-17,=1083.2100,=1111.6100,=3715318237290.9102,=2347766532673,=1458277634621.0198,=10.4042,=0.2480,=20.2521,=12.5158,=9.8542
2025-03-14,=1088.1100,=1116.6400,=3734482532302.2710,=2343468841688,=1455273512172.6201,=10.4910,=0.2544,=20.2521,=12.5159,=9.8542
2025-03-13,=1069.7000,=1097.7500,=3674750873811.8701,=2306200249636,=1430833526954.1602,=10.3730,=0.2440,=20.2521,=12.5183,=9.8542
2025-03-12,=1092.7100,=1121.3500,=3753595589138.8501,=2351201035688,=1460306383247.2700,=10.5641,=0.2701,=20.2543,=12.5207,=9.8530
2025-03-11,=1100.7400,=1129.6000,=3775738072774.1899,=2369705387608,=1469719337704.2000,=10.6148,=0.2756,=20.2543,=12.5231,=9.8530
2025-03-10,=1105.1600,=1134.1400,=3783097395408.8589,=2377044236317,=1476930561607.9297,=10.6140,=0.2741,=20.2543,=12.5254,=9.8530
2025-03-07,=1107.6200,=1136.6600,=3792416061452.4790,=2388640894948,=1483797223305.2795,=10.6939,=0.2851,=20.2543,=12.5462,=9.8530
2025-03-06,=1121.5800,=1150.9900,=3844072544916.8701,=2417002751174,=1501130595569.8696,=10.7984,=0.3068,=20.2543,=12.5669,=9.8530
2025-03-05,=1083.8200,=1112.2300,=3730261602592.6299,=2334452422084,=1454527560884.0500,=10.5370,=0.2650,=20.2652,=12.5686,=9.8518
2025-03-04,=1080.6600,=1109,=3720828196017.3091,=2329575241576,=1452165285839.9297,=10.5135,=0.2599,=20.2652,=12.5704,=9.8518
2025-03-03,=1062.3500,=1090.2000,=3669246927498.0898,=2294312318820,=1426283939847.3301,=10.2359,=0.2395,=20.2652,=12.5711,=9.8518
2025-02-28,=1078.8000,=1107.0800,=3723731934299.0991,=2317995914501,=1445473734103.2100,=10.4025,=0.2478,=20.2652,=12.5719,=9.8518
2025-02-27,=1126.2900,=1155.8100,=3878267297875.0103,=2417309073138,=1506724749513.1597,=10.0196,=0.2228,=20.2652,=12.5780,=9.8518
2025-02-26,=1126.8200,=1156.3600,=3886238358386.0801,=2425225451323,=1508414025989.7498,=10.7996,=0.3040,=20.2802,=12.5842,=9.8484
2025-02-25,=1102.9000,=1131.8200,=3798306909566.7402,=2377671927022,=1475661594882.6094,=10.5242,=0.2601,=20.2802,=12.5845,=9.8484
2025-02-24,=1100.0500,=1128.8900,=3800324882242.3398,=2374107446929,=1473989361913.8899,=10.4366,=0.2486,=20.2802,=12.5849,=9.8484
