日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM正数等权,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2024-05-24,=727.2100,=741.1500,=2392548868757.4404,=1450673367581,=913848375158.6340,=32.7441,=0.1679,=68.3999,=41.1849,=33.9730
2024-05-23,=742.4000,=756.6100,=2436667196700.5200,=1482129086793,=931739315706.7679,=33.1785,=0.1756,=68.3999,=41.1942,=33.9951
2024-05-22,=754.9700,=769.4100,=2479976593219.4404,=1506721451916,=947349784353.2502,=33.7733,=0.1931,=68.4046,=41.1956,=33.9951
2024-05-21,=748.2400,=762.5500,=2455495935844.1396,=1495955897191,=938235243752.0800,=32.9450,=0.1717,=68.4046,=41.1971,=34.0822
2024-05-20,=753.5400,=767.9600,=2474751329420.2705,=1504512423605,=944256123209.1158,=33.2390,=0.1751,=68.4046,=41.1997,=34.0984
2024-05-17,=754.4200,=768.8500,=2480509182630,=1507107738009,=946319486070.4102,=33.5445,=0.1818,=68.4046,=41.2022,=34.1093
2024-05-16,=746.4700,=760.6300,=2454646743811.5898,=1492203958753,=937616866427.4700,=33.3486,=0.1788,=68.4046,=41.2090,=34.1154
2024-05-15,=749.4700,=763.6900,=2465051705840.3701,=1501975929604,=942525131835.6100,=33.6894,=0.1833,=68.4051,=41.2157,=34.1154
2024-05-14,=760.3000,=774.7300,=2499078549690.6196,=1523354912175,=956597545377.5698,=34.1227,=0.1998,=68.4051,=41.2183,=34.1227
2024-05-13,=763.6900,=778.1800,=2510068865890.4297,=1531439491845,=961104203723.0900,=34.3397,=0.2109,=68.4051,=41.2208,=34.1264
2024-05-10,=767.1700,=781.7300,=2523356259068.4502,=1537155567866,=965779991654.6200,=34.4446,=0.2144,=68.4051,=41.2287,=34.1264
2024-05-09,=778.8700,=793.6500,=2557872123557.1504,=1557779842233,=979351877906.3496,=34.5408,=0.2233,=68.4051,=41.2365,=34.1264
2024-05-08,=761.6600,=776.1100,=2501379478775.2891,=1524149370562,=959383986004.3101,=33.6549,=0.1832,=68.4617,=41.2510,=34.1154
2024-05-07,=769.7900,=784.4000,=2523253880113.3301,=1538365452021,=969814241623.7000,=33.9951,=0.1943,=68.4617,=41.2655,=34.1264
2024-05-06,=777.6600,=792.4200,=2544189821373.7500,=1555510103570,=979150563123.7100,=34.1093,=0.1967,=68.4617,=41.2687,=34.1600
2024-04-30,=767.4600,=782.0200,=2501767556898.3799,=1519732937848,=964413387094.8800,=33.1433,=0.1761,=68.4617,=41.2719,=34.1896
2024-04-29,=776.1500,=790.8800,=2532561297439.4600,=1535668371210,=982583050460.9602,=32.1690,=0.1665,=68.4617,=41.2820,=34.2259
2024-04-26,=752.2500,=766.5200,=2466267001940.7295,=1491542630259,=941288831623.3398,=29.0479,=0.1086,=68.5517,=41.2920,=34.2259
2024-04-25,=733.3400,=747.2600,=2407839524438.0400,=1455086092106,=913818395595.5096,=26.6153,=0.0340,=68.5517,=41.3254,=34.2352
2024-04-24,=738.6300,=752.6500,=2423345108479.6709,=1471226989832,=920071222178.8900,=26.9077,=0.0385,=68.5517,=41.3588,=34.2542
2024-04-23,=727.8500,=741.6600,=2392024380881.9990,=1449565991710,=906600843889.5602,=27.1082,=0.0440,=68.5517,=41.3964,=34.2640
2024-04-22,=731.8100,=745.6900,=2405295379642.6904,=1459518571259,=902910927240.9600,=27.5659,=0.0617,=68.5517,=41.4340,=34.2896
2024-04-19,=730.5600,=744.4200,=2402516908782.8301,=1455906341740,=901016291139.3400,=27.4939,=0.0584,=68.5767,=41.4424,=34.2896
2024-04-18,=745.6900,=759.8400,=2443167245723.7500,=1482741762004,=919427457685.3300,=27.9991,=0.0762,=68.5767,=41.4508,=34.2906
2024-04-17,=750.8900,=765.1300,=2454736825329.9097,=1491499851827,=925879025458.0298,=28.1315,=0.0829,=68.5767,=41.4927,=34.3234
2024-04-16,=733.1500,=747.0600,=2398256388573.9805,=1458514556557,=904378451559.4404,=27.3355,=0.0531,=68.5767,=41.5346,=34.3738
2024-04-15,=750.9000,=765.1400,=2452107687214.5303,=1494630070236,=926433958473.0200,=28.0674,=0.0775,=68.5767,=41.5369,=34.3926
2024-04-12,=738.4300,=752.4400,=2412426111298.6011,=1465756021106,=908865808831.4500,=26.8833,=0.0377,=68.6064,=41.5393,=34.3926
2024-04-11,=738.6700,=752.6900,=2417940421050.6396,=1464847620628,=908426185192.1600,=25.9889,=0.0178,=68.6064,=41.5451,=34.3936
2024-04-10,=735.7300,=749.6900,=2415132079418.6396,=1455361739722,=904874257520.5398,=25.9336,=0.0156,=68.6064,=41.5510,=34.4678
2024-04-09,=749.6300,=763.8500,=2457255892396.4600,=1480453464099,=921387098858.3000,=26.3869,=0.0289,=68.6064,=41.5519,=34.4715
2024-04-08,=740.6700,=754.7200,=2427110234005.1602,=1463621881156,=907082012109.3300,=25.8297,=0.0134,=68.6064,=41.5528,=34.4731
2024-04-03,=756.7600,=771.1200,=2481471577094.8301,=1493022297913,=926807632033.3600,=26.5573,=0.0290,=68.6373,=41.5687,=34.4731
2024-04-02,=768.7900,=783.3700,=2516882164226.4805,=1520710016955,=941368297784.0398,=26.8613,=0.0313,=68.6373,=41.5846,=34.5085
2024-04-01,=775.5300,=790.2400,=2539472623264.5498,=1533969170749,=949923582932.4498,=26.8443,=0.0302,=68.6373,=41.5890,=34.5113
2024-03-29,=762.7400,=777.2100,=2501018201281.7500,=1508979585401,=933279021187.2800,=25.7653,=0.0112,=68.6373,=41.5933,=34.5142
2024-03-28,=763.2700,=777.7600,=2496839278989.8496,=1508869966377,=933987958400.8398,=25.7634,=0.0101,=68.6373,=41.6046,=34.5322
2024-03-27,=752.8200,=767.1000,=2460383444765.8301,=1487514391061,=921002888329.8600,=25.3770,=0.0078,=68.6552,=41.6160,=34.5322
2024-03-26,=772.0900,=786.7400,=2519676667200.8301,=1523012704159,=944544852468.5598,=26.0925,=0.0135,=68.6552,=41.6284,=34.5387
2024-03-25,=781.6500,=796.4800,=2545260138453.2905,=1539245844618,=955245283298.6000,=25.8472,=0.0101,=68.6552,=41.6408,=34.5478
2024-03-22,=794.2000,=809.2700,=2586016633216.3599,=1563126930641,=968809299614.4598,=26.1533,=0.0146,=68.6552,=41.6545,=34.5762
2024-03-21,=806.1400,=821.4300,=2632262437896.4600,=1581454058378,=983031332320.1802,=26.8193,=0.0225,=68.6552,=41.6682,=34.5887
2024-03-20,=814.0300,=829.4700,=2661006168128.3501,=1598645244224,=992129150779.5498,=27.3059,=0.0338,=68.6635,=41.6699,=34.5887
2024-03-19,=811.7700,=827.1700,=2654939772684.8496,=1590112644135,=989198779840.4398,=27.4540,=0.0372,=68.6635,=41.6716,=34.6029
2024-03-18,=825.4000,=841.0600,=2693970763194.8501,=1613925422883,=1006113296874.8602,=27.8381,=0.0531,=68.6635,=41.6840,=34.6469
2024-03-15,=808.6700,=824.0200,=2642614244476.4795,=1582467765105,=985841409787.4402,=27.4768,=0.0373,=68.6635,=41.6963,=34.6698
2024-03-14,=804.8600,=820.1200,=2624342350667.6201,=1572045236137,=981187609253.1000,=27.3862,=0.0362,=68.6635,=41.6963,=34.6726
2024-03-13,=814.9300,=830.3900,=2655030363358.5898,=1591161714019,=993579677011.3496,=27.7375,=0.0476,=68.6688,=41.6963,=34.6726
2024-03-12,=817.7500,=833.2600,=2662864241671.6797,=1596829479693,=997161008722.6300,=27.9822,=0.0522,=68.6688,=41.7225,=34.7503
2024-03-11,=818.4400,=833.9700,=2671419879976.0498,=1597727265735,=997623883913.7704,=28.1425,=0.0580,=68.6688,=41.7487,=34.7704
2024-03-08,=803.2000,=818.4400,=2554643324047.2300,=1574584385619,=983395931597.3300,=27.5618,=0.0387,=68.6688,=41.7658,=34.7875
2024-03-07,=794.2400,=809.3100,=2525879147747.9805,=1558197903457,=972544111190.0300,=27.0384,=0.0262,=68.6688,=41.7830,=34.8379
2024-03-06,=811.9000,=827.3000,=2578862457211.3501,=1590961710241,=994131829872.9604,=27.6371,=0.0422,=68.7004,=41.7875,=34.8379
2024-03-05,=817.7700,=833.2900,=2592393807114.4404,=1600738174043,=1001728384671.0398,=27.2748,=0.0320,=68.7004,=41.7920,=34.8453
2024-03-04,=818.5100,=834.0400,=2597042991981.5601,=1598913986501,=1002328688812.5402,=27.6277,=0.0400,=68.7004,=41.8051,=34.8567
2024-03-01,=815.4900,=830.9600,=2591777385217.5195,=1591347044070,=998645734926.6398,=27.6629,=0.0400,=68.7004,=41.8181,=34.9914
2024-02-29,=807.7100,=823.0300,=2568568521288.1797,=1573762967734,=989183327677.8098,=27.3351,=0.0332,=68.7004,=41.8264,=35.0315
2024-02-28,=771.5900,=786.2300,=2454683427870.8203,=1504300642280,=944544031326.0200,=26.2710,=0.0172,=68.7124,=41.8347,=35.0315
2024-02-27,=796.9100,=812.0300,=2530463889956.5103,=1550194025255,=975936359141.0100,=26.9455,=0.0230,=68.7124,=41.8402,=35.0376
2024-02-26,=768.4900,=783.0700,=2443622931455.8604,=1500292516032,=941278714803.1604,=26.3821,=0.0195,=68.7124,=41.8457,=35.0634
2024-02-23,=764.4800,=778.9900,=2428210197799.9199,=1492191037025,=936505075307.4700,=26.3018,=0.0173,=68.7124,=41.8458,=35.0674
2024-02-22,=762.3800,=776.8500,=2423107564121.1899,=1488164159298,=933562714532.6300,=26.0926,=0.0127,=68.7124,=41.8459,=35.0786
2024-02-21,=755.1600,=769.4800,=2401597153494.2896,=1474343654689,=924918557644.1801,=26.0382,=0.0115,=68.7732,=41.8832,=35.0786
2024-02-20,=754.7000,=769.0200,=2397922391814.6904,=1473770562948,=924624291710.5798,=25.7090,=0.0081,=68.7732,=41.9205,=35.1328
2024-02-19,=763.3200,=777.8000,=2424382164826.7603,=1487332944058,=934749161014.9598,=25.9378,=0.0092,=68.7732,=41.9227,=35.1585
2024-02-08,=751.5000,=765.7600,=2391235133218,=1457726293664,=920626051043.8700,=26.2500,=0.0116,=68.7732,=41.9248,=35.2281
2024-02-07,=743.4200,=757.5300,=2362197827725.5791,=1446276199096,=910784173872.0298,=25.7907,=0.0081,=68.7732,=41.9311,=35.2315
2024-02-06,=720.8000,=734.4700,=2305418998929.3301,=1400248352581,=883318334440.2301,=24.7355,=0.0058,=68.8019,=41.9374,=35.2315
2024-02-05,=676.7900,=689.6300,=2163188211038.8201,=1314741356657,=830173994512.7399,=23.0552,=0,=68.8019,=41.9494,=35.2923
2024-02-02,=673.4100,=686.1800,=2154383506330.6597,=1309550384183,=825570482354.8998,=23.2603,=0,=68.8019,=41.9613,=35.2996
2024-02-01,=690.0100,=703.1000,=2203028755749.8105,=1340407174517,=845567528946.4696,=23.9187,=0,=68.8019,=41.9657,=35.3027
2024-01-31,=684.8500,=697.8400,=2194884998511.4399,=1331242376885,=839063699134.2399,=23.9923,=0,=68.8019,=41.9701,=35.3105
2024-01-30,=697.8500,=711.0800,=2230449076281.9800,=1357397528193,=854727130206.7899,=24.4352,=0,=68.8719,=41.9857,=35.3105
2024-01-29,=725.3100,=739.0700,=2317477215341.9297,=1407602467739,=888099215553.5201,=25.2377,=0,=68.8719,=42.0012,=35.3794
2024-01-26,=746.1000,=760.2500,=2381007910190.7598,=1446969328495,=913925641149.0200,=26.3792,=0.0023,=68.8719,=42.0152,=35.3960
2024-01-25,=765.7900,=780.3200,=2437747391297.2705,=1480436569560,=938023840643.9696,=26.9253,=0.0035,=68.8719,=42.0291,=35.4200
2024-01-24,=750.2700,=764.5100,=2380472905591.2412,=1448844903320,=918992958101.0200,=26.2391,=0.0012,=68.8719,=42.0311,=35.4233
2024-01-23,=749.7400,=763.9700,=2372635516471.3003,=1442324161107,=918474195759.7600,=26.4293,=0.0012,=68.8828,=42.0332,=35.4233
2024-01-22,=742.2300,=756.3100,=2344618909055.9897,=1429677330076,=909893935871.3500,=26.0929,=0,=68.8828,=42.0484,=35.4393
2024-01-19,=765.4700,=779.9900,=2418712656254.4697,=1473947656095,=938332238188.1300,=27.1912,=0.0035,=68.8828,=42.0636,=35.4761
2024-01-18,=768.2800,=782.8600,=2428520005643.1997,=1480615059531,=941101342750.9598,=27.5471,=0.0082,=68.8828,=42.0652,=35.5217
2024-01-17,=757.0400,=771.4100,=2394021226823.9292,=1439150142789,=927188630770.8900,=27.2206,=0.0047,=68.8828,=42.0669,=35.5355
2024-01-16,=777.4000,=792.1500,=2458618166693.9209,=1476649399058,=952233550793.5300,=28.0526,=0.0177,=68.9160,=42.0730,=35.5355
2024-01-15,=773.4100,=788.0800,=2446271474254.7397,=1467650807991,=946991690098.7800,=27.8466,=0.0142,=68.9160,=42.0792,=35.5398
2024-01-12,=778.3600,=793.1200,=2457799114774.8096,=1477539456922,=953146098238.8302,=28.1008,=0.0178,=68.9160,=42.0858,=35.6550
2024-01-11,=789.8600,=804.8500,=2493867448708.7705,=1496233325854,=967512971396.5000,=28.1520,=0.0201,=68.9160,=42.0924,=35.6803
2024-01-10,=777.1500,=791.9000,=2458548951897.3696,=1470768830522,=951986196476.7200,=27.4877,=0.0059,=68.9160,=42.1009,=35.6847
2024-01-09,=782.9300,=797.7800,=2478512771715.8003,=1481424477268,=959371679593.1500,=27.3340,=0.0048,=68.9441,=42.1094,=35.6847
2024-01-08,=784.4300,=799.3100,=2487310038815.0400,=1484907778506,=961137747802.1100,=27.1090,=0.0024,=68.9441,=42.1141,=35.7639
2024-01-05,=807.7300,=823.0500,=2557424247907.2402,=1520082913463,=989673095116.5398,=27.7571,=0.0083,=68.9441,=42.1188,=35.7709
2024-01-04,=823.8500,=839.4800,=2610373567792.1699,=1548471638962,=1009330745399.5601,=28.1987,=0.0167,=68.9441,=42.1261,=35.8051
2024-01-03,=829.7700,=845.5100,=2628919308632.3101,=1560415699579,=1016563017968.2900,=28.5973,=0.0215,=68.9441,=42.1333,=35.8125
2024-01-02,=839.8000,=855.7300,=2657005008599.6396,=1582380456209,=1029422306404.9800,=28.5944,=0.0203,=68.9930,=42.1461,=35.8125
2023-12-29,=852,=868.1700,=2687015928375.8101,=1586136373798,=1044498709028.9000,=29.0471,=0.0275,=68.9930,=42.1589,=35.8170
2023-12-28,=850.3900,=866.5200,=2682353063526.3599,=1580668336306,=1042357499363.1700,=29.2070,=0.0311,=68.9930,=42.1593,=35.8218
2023-12-27,=830.0600,=845.8000,=2619531399738.9502,=1541945310337,=1017974357937.2102,=27.8242,=0.0084,=68.9930,=42.1596,=35.8225
2023-12-26,=825.2600,=840.9100,=2609079711778.5498,=1531050121327,=1011307127932.7598,=27.9576,=0.0084,=68.9930,=42.1737,=35.8339
2023-12-25,=837.2200,=853.1100,=2644331688450.6201,=1553144020776,=1026056149937.1500,=28.1435,=0.0120,=69.0114,=42.1877,=35.8339
2023-12-22,=843.3200,=859.3200,=2663866879489.0498,=1558887704494,=1033443850518.3702,=28.0258,=0.0084,=69.0114,=42.1891,=35.8447
2023-12-21,=847.8200,=863.9000,=2674597415149.6797,=1568927304070,=1039466071063.3900,=27.6793,=0.0072,=69.0114,=42.1906,=35.8621
2023-12-20,=835.7100,=851.5700,=2639792386073.1895,=1547563456792,=1025034542295.4900,=26.9608,=0,=69.0114,=42.1953,=35.9236
2023-12-19,=845.8600,=861.9100,=2670149122997.3999,=1565969250798,=1037219331950.5300,=27.2011,=0.0012,=69.0114,=42.1999,=35.9421
2023-12-18,=840.6800,=856.6300,=2653919554889.9102,=1558397298307,=1030840087020.5900,=27.0802,=0,=69.0122,=42.2187,=35.9421
2023-12-15,=847.5100,=863.5900,=2675591701042.1099,=1570624064478,=1038919582717.6002,=27.5752,=0,=69.0122,=42.2376,=36.0117
2023-12-14,=855.9000,=872.1400,=2697845805868.2402,=1585061181139,=1049626418796.2300,=27.5807,=0,=69.0122,=42.2533,=36.0415
2023-12-13,=861.2500,=877.5900,=2720194248223.8203,=1594203848464,=1056311626018.3800,=27.6151,=0,=69.0122,=42.2690,=36.0472
2023-12-12,=869.9700,=886.4700,=2744539288992.5601,=1608980849130,=1066204346443.9598,=28.1037,=0.0012,=69.0122,=42.2711,=36.0765
2023-12-11,=878.5200,=895.1800,=2755931142589.7095,=1623887992968,=1076391675926.0900,=28.4385,=0.0049,=69.0695,=42.2733,=36.0765
2023-12-08,=868.2300,=884.7100,=2708499255838.2998,=1618977454551,=1074279190102.4000,=28.8488,=0.0085,=69.0695,=42.2951,=36.0872
2023-12-07,=847.4800,=863.5500,=2644251253066.3198,=1575296508723,=1045998689619.9399,=28.3068,=0.0024,=69.0695,=42.3170,=36.1130
2023-12-06,=848.7900,=864.8900,=2649547603445.0400,=1576625379430,=1051829749300.2300,=28.3580,=0.0024,=69.0695,=42.3203,=36.1365
2023-12-05,=845.8000,=861.8500,=2634284750406.8203,=1567192945667,=1044508164087.2600,=28.0839,=0,=69.0695,=42.3235,=36.1892
2023-12-04,=861.9200,=878.2700,=2678201706531.3999,=1595383121605,=1061912202453.3096,=28.6402,=0.0012,=69.0755,=42.3238,=36.1892
2023-12-01,=867.5400,=883.9900,=2691661266311.1597,=1600175566605,=1065909225239.2902,=28.9225,=0.0049,=69.0755,=42.3241,=36.3484
2023-11-30,=865.6800,=882.1100,=2685550563820.2305,=1593335262944,=1063633735072.5300,=29.0813,=0.0061,=69.0755,=42.3288,=36.3514
2023-11-29,=862.0400,=878.3900,=2674765630143.2300,=1586149149169,=1056770297542.9498,=29.1917,=0.0061,=69.0755,=42.3335,=36.5040
2023-11-28,=871.9100,=887.4700,=2695709043829.5396,=1599098513830,=1063838465606.9200,=29.6565,=0.0111,=69.0755,=42.3622,=36.5152
2023-11-27,=868.0300,=883.5200,=2678636772698.4502,=1588232762602,=1055500376725.2800,=29.5139,=0.0099,=69.1050,=42.3909,=36.5152
2023-11-24,=864.7700,=880.0600,=2658860126238.8901,=1579550462912,=1046882679294.7502,=29.8879,=0.0111,=69.1050,=42.4004,=36.5396
2023-11-23,=877.7700,=893.2900,=2694151427504.1597,=1595939581433,=1063268256892.8298,=30.3471,=0.0173,=69.1050,=42.4099,=36.5857
2023-11-22,=870.7600,=886.1500,=2671634959817.2695,=1584360875961,=1054833972364.5699,=30.1258,=0.0148,=69.1050,=42.4499,=36.6289
2023-11-21,=884.8900,=900.5400,=2711002270954.1099,=1607033058355,=1069114751383.7998,=30.7503,=0.0285,=69.1050,=42.4900,=36.6402
2023-11-20,=892.6300,=908.4100,=2730954358478.4102,=1620258646681,=1078266423994.3199,=30.8805,=0.0359,=69.1824,=42.5260,=36.6402
2023-11-17,=891.3800,=907.0600,=2717748882782.2300,=1613811368319,=1074342880592.2704,=30.9645,=0.0385,=69.1824,=42.5621,=36.7469
2023-11-16,=887.1100,=902.7200,=2705230515258.2998,=1605292390363,=1068544749783.8704,=30.8771,=0.0348,=69.1824,=42.5844,=36.9231
2023-11-15,=902.1800,=918.0500,=2748966739791.0200,=1630416482265,=1085563143785.6500,=31.5730,=0.0535,=69.1824,=42.6066,=36.9233
2023-11-14,=904.3400,=920.2500,=2756614152257.0405,=1634313819039,=1088988031049.8000,=31.4110,=0.0511,=69.1824,=42.8177,=36.9870
2023-11-13,=896.5500,=912.3300,=2727438443335.8799,=1622289631503,=1077286325743.4004,=31.3202,=0.0461,=69.1849,=43.0289,=36.9870
2023-11-10,=889.7500,=905.4000,=2710687704074.3906,=1609317916517,=1070152424793.2798,=31.1563,=0.0437,=69.1849,=43.0303,=37.0255
2023-11-09,=893.8000,=909.5200,=2733024024807.2598,=1614325551203,=1073986061140.7104,=31.1941,=0.0438,=69.1849,=43.0317,=37.0753
2023-11-08,=899.6300,=915.4500,=2757910057401.3008,=1625454375670,=1084189818968.6600,=30.9938,=0.0388,=69.1849,=43.0967,=37.0965
2023-11-07,=891.4600,=907.1400,=2736823815138.0400,=1613304133121,=1074240557800.2498,=30.9007,=0.0351,=69.1849,=43.1618,=37.2553
2023-11-06,=890.2100,=905.8700,=2731625611112.0708,=1609554470115,=1070153303235.8600,=31.0841,=0.0376,=69.2361,=43.2079,=37.2553
2023-11-03,=875.3700,=890.7700,=2689816910561.0298,=1580522173062,=1052573654724.3198,=30.3679,=0.0163,=69.2361,=43.2539,=37.2992
2023-11-02,=859.9300,=875.0600,=2644141807458.5596,=1551563588111,=1032786393854.6300,=29.9127,=0.0113,=69.2361,=43.2834,=37.3058
2023-11-01,=869.9200,=885.2200,=2674463995644.9604,=1566351093640,=1044696194663.5002,=30.4358,=0.0176,=69.2361,=43.3129,=37.3100
2023-10-31,=874.4100,=889.7900,=2680672405834.5903,=1574900373748,=1048926924215.8503,=30.8017,=0.0265,=69.2361,=43.4292,=37.4858
2023-10-30,=878.1300,=893.5000,=2695374347636.7700,=1581009403360,=1049477193734.1198,=31.1415,=0.0341,=69.2452,=43.5455,=37.4858
2023-10-27,=861.8500,=876.9400,=2646630148335.2500,=1542878173915,=1019361570696.3698,=28.7771,=0.0025,=69.2452,=43.5548,=37.5182
2023-10-26,=849.3100,=864.1700,=2611903958481.7612,=1526386531589,=1003180856891.8236,=28.1707,=0,=69.2452,=43.5641,=37.5523
2023-10-25,=848.6500,=863.5000,=2603870165461.1997,=1521197688581,=1002232148682.2828,=28.8880,=0.0013,=69.2452,=43.6817,=37.5844
2023-10-24,=850.6100,=865.5000,=2603397347640.3804,=1521161900004,=1002227367037.4536,=29.0644,=0.0013,=69.2452,=43.7993,=37.5946
2023-10-23,=840.1400,=854.8500,=2584200207174.3989,=1502136562949,=987794407018.1316,=28.6729,=0,=69.3321,=43.8221,=37.5946
2023-10-20,=861.8100,=876.8900,=2635947966791.7705,=1535965545001,=1010618117478.4156,=29.3228,=0.0013,=69.3321,=43.8448,=37.6043
2023-10-19,=870.1000,=885.3300,=2645307489408.8696,=1551886238306,=1018137281056.3622,=29.2249,=0,=69.3321,=44.1151,=37.6104
2023-10-18,=869.7600,=884.9800,=2634860857844.5200,=1555980968960,=1016178187460.6892,=29.4203,=0,=69.3321,=44.3854,=37.6244
2023-10-17,=882.1900,=897.6300,=2660051698622.7900,=1578598564697,=1027505325363.6956,=29.9441,=0.0013,=69.3321,=45.0717,=37.7826
2023-10-16,=874.0300,=889.3200,=2635181016794.1797,=1562982656576,=1016471222539.3368,=29.8558,=0,=69.3583,=45.7580,=37.7826
2023-10-13,=891.7200,=907.3300,=2692183017759.7202,=1593048879109,=1022907485242.6912,=30.5790,=0.0077,=69.3583,=45.8005,=37.8569
2023-10-12,=899.9800,=915.7100,=2716693240237.8901,=1608950979703,=1033505792220.0286,=31.0873,=0.0192,=69.3583,=45.8431,=37.8930
2023-10-11,=893.4500,=909.0600,=2699917042014.5903,=1597453217111,=1024397831145.5682,=30.6297,=0.0077,=69.3583,=46.0021,=38.0514
2023-10-10,=882.0400,=897.4600,=2655300069381.1299,=1578357192227,=1008956265548.1288,=30.5581,=0.0064,=69.3583,=46.1612,=38.0820
2023-10-09,=887.2100,=902.7200,=2667430009185.6401,=1587479186777,=1013242978844.6128,=30.8767,=0.0129,=69.3605,=46.1814,=38.0820
2023-09-28,=887.8000,=903.3200,=2674176166529.2295,=1578398880459,=1014629358712.0756,=30.9866,=0.0142,=69.3605,=46.2016,=38.0910
2023-09-27,=880.1700,=895.5500,=2654709710359.3096,=1567371486434,=1006742405884.2704,=30.8669,=0.0116,=69.3605,=46.3003,=38.1393
2023-09-26,=876.0500,=891.3600,=2632703259599.6792,=1559647683202,=1000788574470.3502,=30.3703,=0.0026,=69.3605,=46.3989,=38.1564
2023-09-25,=874.5500,=889.7500,=2635654540468.2803,=1552270808789,=999026797384.8298,=30.4255,=0.0026,=69.3605,=46.4515,=38.1781
2023-09-22,=882.8800,=898.2200,=2659422755381.7798,=1567606659816,=1009278724260.4900,=30.6637,=0.0039,=69.3808,=46.5040,=38.1781
2023-09-21,=860.3900,=875.3400,=2588724317553.9800,=1525777569387,=980711125241.0496,=30.0921,=0,=69.3808,=46.6095,=38.1820
2023-09-20,=866.0200,=881.0700,=2600884455064.3301,=1528282297556,=987063381902.9202,=30.2912,=0,=69.3808,=46.7151,=38.1916
2023-09-19,=873.6200,=888.8000,=2620586855235.9907,=1541552460198,=996279570769.2798,=30.5002,=0,=69.3808,=46.7842,=38.2090
2023-09-18,=879.5300,=894.8200,=2640404639752.6211,=1550671921877,=1003300377379.1500,=30.8581,=0.0026,=69.3808,=46.8532,=38.2455
2023-09-15,=887.0100,=902.4300,=2668186084806.6401,=1550992399593,=1012094896766.6904,=30.7834,=0.0013,=69.4981,=46.9831,=38.2455
2023-09-14,=880.8000,=896.1100,=2648994473681.5093,=1543950844672,=1005055875773.9398,=30.6925,=0,=69.4981,=47.1129,=38.2599
