date,保守型C2_动态评分,平衡型C3_动态评分,进取型C4_动态评分,保守型C2_LGB融合,平衡型C3_LGB融合,进取型C4_LGB融合
2020-12-09,1916820.5350694545,3894337.8582946397,5836051.365362823,1673241.2952031335,2920353.4253514055,3950272.44662207
2020-12-10,1917257.7283163227,3898156.629316139,5844701.976131843,1673967.683793301,2924721.3718123618,3958976.4952676306
2020-12-11,1913190.990641127,3886636.902359768,5824180.018561061,1669446.576485214,2911839.58134933,3937042.991837786
2020-12-14,1918240.1098159652,3920568.9083249876,5898678.901740915,1672995.1504343292,2933523.043413821,3980326.9374651806
2020-12-15,1916821.0259589932,3911767.029977885,5879516.673694898,1671934.2744772667,2927712.071433928,3968868.651201073
2020-12-16,1915902.5559748786,3906871.766026408,5869131.929748359,1670530.1771261103,2921408.641027486,3956848.9259474375
2020-12-17,1920228.0820863433,3933844.1112030386,5927830.516493603,1674285.1824441622,2941505.1926106554,3996285.158285172
2020-12-18,1917799.25300451,3921409.345419951,5901599.622473578,1671848.7321770685,2930807.3679116233,3975938.9606195027
2020-12-21,1925760.4139477408,3963022.9472079296,5989645.79384119,1678750.6097356216,2961740.9721156675,4034937.385201561
2020-12-22,1920932.3160690654,3927010.999190102,5908943.856469404,1673021.7019663888,2928123.0986936125,3967784.77808543
2020-12-23,1925392.2467595742,3946321.4680567575,5948224.978689683,1678733.2759108942,2950516.739386849,4009328.8668641807
2020-12-24,1919022.0595588454,3913253.98143773,5878274.711054868,1675140.5026134087,2934411.470304811,3978574.7122550933
2020-12-25,1922743.4590757093,3925069.459632558,5900256.147146602,1677857.4374661283,2940943.7448423337,3989033.9060030924
2020-12-28,1924152.2162622076,3931032.57731676,5912313.97406198,1677927.7244481603,2940332.805217784,3987541.393838657
2020-12-29,1924879.2564350215,3924673.0796318892,5894883.4123411225,1679212.4314363645,2938426.692276294,3981197.715652294
2020-12-30,1931871.3510089086,3957166.6820582664,5961950.6849601,1685182.3790530805,2962187.1623837,4025415.7970579774
2020-12-31,1938814.6327592486,4000534.2948132893,6056563.169342734,1691252.1553035656,2994708.1577145834,4089406.288984465
2021-01-04,1947835.3524766935,4050778.573277335,6164554.846687894,1698409.2473127022,3029168.9282105123,4156298.681050008
2021-01-05,1962495.9614508327,4117562.8550326657,6303012.086653613,1709379.1671467735,3071024.715514521,4234118.487811191
2021-01-06,1966142.9443558566,4123864.130974545,6311279.595719025,1711441.0072167213,3070717.5343581894,4230007.8463763725
2021-01-07,1969518.703478269,4142410.763398609,6351362.677193161,1712933.642293594,3078042.445712124,4244365.526968572
2021-01-08,1965019.1786284563,4117687.834881661,6297858.648460449,1710697.0212592755,3067204.3264558553,4223152.063413039
2021-01-11,1960262.5218865518,4094787.5581680355,6249646.714457578,1708239.771641414,3057693.600366129,4205371.051412787
2021-01-12,1970119.6591233723,4143042.6874988806,6351444.444038085,1715509.629427982,3087820.2278517233,4262496.990621165
2021-01-13,1972352.7417117455,4140893.0280114673,6341152.454091607,1718560.6128092753,3091197.1523361336,4265212.478757105
2021-01-14,1970196.3171932132,4121165.102018433,6295423.851939695,1718702.0265593412,3085555.280211866,4252004.139814275
2021-01-15,1968025.4329656789,4100785.614522134,6248162.695263641,1717183.3398471484,3071980.426283669,4223331.208838087
2021-01-18,1968760.9354809842,4118805.0778026436,6292364.891309,1720505.56158937,3097467.311656382,4276282.547357297
2021-01-19,1960117.5770144344,4079571.6661961656,6210885.748325132,1713658.9109844049,3071143.777210351,4227058.049159236
2021-01-20,1966806.970904847,4102550.7379904394,6255061.876538728,1720064.5869513033,3090939.9587309994,4261935.939534443
2021-01-21,1972054.3216662565,4129642.349483414,6312779.627720297,1723711.1681290593,3107117.261041855,4293089.061356984
2021-01-22,1975154.46347451,4133309.2418406806,6315506.007873302,1726243.8923222672,3109078.5101565435,4293400.126572355
2021-01-25,1981068.3904307259,4167100.0251719416,6388950.853219967,1728622.8872223746,3121935.088849871,4319045.463467656
2021-01-26,1967970.3572157363,4123496.4350398676,6305690.758661597,1717308.5859460093,3089785.578441486,4263762.863650931
2021-01-27,1964659.322319554,4111078.2816520412,6281113.54667407,1714560.6510756437,3081116.394809108,4248372.814593153
2021-01-28,1954338.6258172116,4059213.1623376063,6171040.474500744,1705420.0941818927,3041644.6814877978,4172763.1553712552
2021-01-29,1949795.86524886,4047477.3310874277,6150867.553803626,1700178.8211537583,3027156.432093757,4148185.7665959685
2021-02-01,1955568.510826516,4059163.1502857036,6168325.042773308,1705313.1269831844,3036344.575181884,4160819.025178622
2021-02-02,1960541.193042835,4077046.5304914685,6203161.159583705,1709432.6647409108,3048756.7580934484,4182466.2917130054
2021-02-03,1957303.4273204466,4065133.334144824,6179781.133277803,1706631.9964342914,3039948.118443208,4166894.1905352827
2021-02-04,1956492.1900593727,4061477.5437212833,6172226.173426878,1705736.9612136993,3036378.4582764897,4160196.1010739286
2021-02-05,1950229.6032835515,4046323.0784474993,6147013.67267971,1699959.7739958193,3023637.076206543,4140494.266496878
2021-02-08,1949548.352787942,4055115.2421618644,6170706.359259432,1699260.4004720405,3029737.741042289,4155553.383116744
2021-02-09,1954855.157993221,4078242.1770556364,6218162.417900628,1703730.952750501,3046326.1052220585,4186185.5535614467
2021-02-10,1961967.2795819202,4100853.400016986,6260540.042268211,1709717.2639101334,3062267.5817598524,4212890.33222826
2021-02-18,1959617.771046861,4094038.451921251,6248198.161698697,1708367.2264903493,3060301.346605225,4210599.683717381
2021-02-19,1961859.1872282736,4100743.1453233655,6260487.859413026,1710556.226704274,3066365.3852723194,4220908.4992842665
2021-02-22,1954390.0769730785,4067564.8844548063,6191957.130936203,1704818.4926642836,3045027.57089741,4181394.161729357
2021-02-23,1955975.3600837411,4066475.224771062,6185844.165040213,1706299.9008936659,3044651.952297108,4178112.211933994
2021-02-24,1953500.7750641098,4051466.6328624235,6153010.172051248,1704428.9739835903,3034698.4894668115,4158401.479934754
2021-02-25,1952208.8640311752,4046147.618411729,6142259.540501569,1703295.7589934908,3030687.5415765718,4151084.4279078087
2021-02-26,1946922.7107077548,4024362.7534819753,6098229.898179426,1698696.1441332195,3014425.7808395587,4121435.086137384
2021-03-01,1953281.109798219,4066298.6002609706,6190863.4858721215,1703944.1403788265,3044507.8831955423,4181495.45601015
2021-03-02,1954535.2481637672,4054357.7782789734,6157914.054445527,1705329.1703339561,3036867.3613719884,4161739.6795216342
2021-03-03,1956987.3192673707,4074831.2473256406,6204590.244726095,1707216.9262550853,3051082.3116636,4191135.462701113
2021-03-04,1942744.28590243,4001247.858223973,6047957.381200102,1696898.181465902,3005397.2468181793,4103430.9232692793
2021-03-05,1942542.8001075822,3993043.7617533826,6027707.815008985,1697743.577998165,3003757.4964842387,4098336.6348289447
2021-03-08,1927771.9121668157,3910210.4019493377,5849861.717910155,1686324.146891738,2948036.943986925,3990005.389920918
2021-03-09,1915151.8745081308,3844525.6970970924,5711613.1209453875,1675929.1420501764,2901331.4722267725,3901046.9789309325
2021-03-10,1919396.5627619645,3860626.570799807,5743040.809269513,1678096.9949917577,2906788.524381686,3909911.9088846412
2021-03-11,1928479.7353520843,3913201.0497133243,5855271.295787286,1685709.3173903974,2944949.023291189,3983636.8725509155
2021-03-12,1925759.6921772882,3901263.0748154814,5831005.987495286,1683849.086240839,2938224.6181841185,3971407.393841421
2021-03-15,1912100.7015223587,3836161.7931354977,5696405.768935506,1673895.2637287837,2897872.0471904413,3896155.065951175
2021-03-16,1913316.6350388622,3845802.7424150165,5717850.9316299865,1674125.9045671644,2901546.1305725058,3904030.11007529
2021-03-17,1918899.2919522766,3876365.5459123636,5782462.058324555,1677905.1176944813,2919814.6713914094,3939121.941402327
2021-03-18,1919934.4607698184,3890964.2987169665,5816677.937145069,1678394.822874415,2929003.5660011857,3959016.735525074
2021-03-19,1913937.9828391965,3854187.060058394,5737157.638126089,1674707.5773341951,2908102.1978107607,3917729.1770354193
2021-03-22,1917421.6517629174,3866967.018831597,5761902.004536835,1678582.4678448758,2921333.766084118,3941394.8038838133
2021-03-23,1916077.534892897,3858673.525507173,5743998.800544722,1676878.6051350383,2912774.702341345,3924815.827456619
2021-03-24,1912434.827642072,3833691.1960864817,5689297.9337225575,1674060.694155537,2895523.3914373005,3890470.691813239
2021-03-25,1914255.9289152268,3840537.1776880077,5702618.899795866,1675438.5347308614,2899758.871034236,3897820.7444011103
2021-03-26,1920766.3464025925,3877670.167462725,5781583.91866993,1681121.2931899254,2927728.966960824,3951668.7562573706
2021-03-29,1921951.5579532385,3884760.8953151647,5796825.953141193,1681275.7515222149,2929238.715173273,3954822.9839154067
2021-03-30,1926177.8467550613,3901592.762652355,5830188.723659022,1684153.036552292,2938359.856039016,3970835.2604863667
2021-03-31,1926268.290330307,3891273.900496436,5804306.922926489,1684989.8999147841,2933893.819781311,3959461.003416347
2021-04-01,1933614.8756167784,3934695.395033399,5897496.2857328765,1689693.836651385,2959134.4670101013,4008864.8747026417
2021-04-02,1943945.211534435,3986987.1525462023,6007120.055631758,1697788.2960715317,2994377.4227703,4075637.136171875
2021-04-06,1942802.9376954122,3982700.5653726202,5998709.06561765,1696049.3965394567,2987889.6071250048,4063702.4470581417
2021-04-07,1943736.1216668852,3985655.1158640375,6004205.028173045,1694757.2605155734,2980827.4256761484,4049758.1116545433
2021-04-08,1941714.2625127654,3980959.9622480134,5996580.326847189,1693727.2580027776,2980538.5004649134,4050744.7366627646
2021-04-09,1940782.3828984026,3972251.9016738227,5976637.131619552,1690695.4787034807,2964256.942855999,4018699.153002118
2021-04-12,1937338.1104736943,3942695.03973704,5909589.6250406075,1687776.8809464888,2942559.1662840666,3974297.2513741646
2021-04-13,1939607.5775191484,3939438.0310818767,5896838.098040923,1691050.368396338,2945778.735899836,3976405.8069886994
2021-04-14,1943492.3729970718,3955505.727627357,5929049.836632448,1694163.4230022933,2956600.7454619054,3995872.79670965
2021-04-15,1940018.1084230568,3946144.694740227,5912729.859193303,1691343.2287058649,2950512.7620194084,3986594.016264132
2021-04-16,1946420.7990456491,3959708.417019427,5933592.714379391,1697708.1399815446,2964068.796075381,4007119.49871088
2021-04-19,1952258.8852551468,3992546.7888940503,6003741.3336105095,1703272.7468313714,2990712.6089952947,4058396.2375183706
2021-04-20,1951503.7103836115,3984234.048708989,5984455.9542498905,1703872.8659023962,2990012.2451976733,4055858.9772830196
2021-04-21,1951708.2400133496,3985015.95660767,5985995.236369186,1704561.161678158,2992835.217511165,4061148.832685187
2021-04-22,1953442.87484449,3997518.237158952,6013748.4202265665,1705465.3930076025,2999543.873048869,4074884.8629775224
2021-04-23,1959543.9422465109,4013361.6223789863,6040950.709366072,1711809.9510074626,3015908.0111642885,4101829.964422941
2021-04-26,1956922.044744915,4006833.4894278143,6029962.279638252,1707455.9817017736,3001913.3348609796,4077062.495011405
2021-04-27,1953799.7631576038,3996345.405882912,6010069.9708471475,1706375.0577829678,3001278.622612448,4077346.4524226747
2021-04-28,1955032.357495657,4018446.5336943544,6062938.418754471,1706269.8698519086,3012680.626105092,4103330.7444972005
2021-04-29,1958549.8694200888,4028728.9183132965,6081522.459819247,1710523.6711362265,3025615.198539203,4125872.8026171825
2021-04-30,1962593.0227849758,4038139.7015718,6096829.392708236,1712447.0958597972,3025573.3861602545,4122684.8394981036
2021-05-06,1957005.2951917103,4010650.6068503284,6039229.393348767,1707203.7962503908,3003352.765945063,4080636.7706839233
2021-05-07,1947930.7332665739,3965402.7303702426,5944341.585665728,1699652.8896314802,2971075.9166640025,4019578.5279746233
2021-05-10,1946406.5613492362,3957598.26557473,5927943.55979374,1696573.9569671585,2957584.9628037247,3994012.9294977854
2021-05-11,1950524.4943078083,3966676.053312516,5942244.705078084,1701652.5495178937,2970859.237315726,4015919.0123315165
2021-05-12,1953841.1893166406,3984661.5423933924,5980413.539678324,1705235.3345753558,2987338.0031641326,4047407.911771547
2021-05-13,1951081.4849057388,3974712.765031917,5961158.719232085,1702265.812109936,2977422.4927788307,4029716.6023643943
2021-05-14,1960906.831815878,4021877.5644366415,6059039.725243082,1709885.7848190255,3008588.740438295,4087992.8718275744
2021-05-17,1966615.421835218,4052773.4776427564,6124855.872999856,1714124.222214076,3028448.208884402,4126211.59464586
2021-05-18,1964817.021588968,4046287.938591626,6112254.125633179,1712675.5346104167,3024126.6778863864,4118723.072714024
2021-05-19,1968596.044823279,4052439.9363083327,6119905.311551667,1716483.7357199886,3030994.130438684,4128206.241726078
2021-05-20,1972681.7914661928,4061963.342599335,6135407.620027205,1720025.9617104966,3038027.6080961027,4138492.7504992844
2021-05-21,1972897.9063816904,4045810.2849896946,6094295.4384948565,1720844.2593578466,3028727.661548162,4116065.7203999637
2021-05-24,1977834.111003852,4065782.6922031017,6134271.605112204,1724590.0379810918,3041216.0815699566,4138379.1752190753
2021-05-25,1988605.6017565036,4124395.46110115,6259386.902969277,1732969.2684280958,3080592.3727550083,4214277.574551671
2021-05-26,1990517.9310225854,4124807.217736324,6256415.541742202,1734039.2276239565,3078248.845175028,4207199.661662048
2021-05-27,1992439.4016207685,4148216.6881009615,6311567.5506945085,1736601.8588505406,3099663.0119668297,4251834.341304921
2021-05-28,1991003.5020020152,4140362.045397583,6294681.698773438,1734836.035396049,3091498.870237907,4236051.88887968
2021-05-31,1997494.2711781354,4178971.8335007634,6378833.20686558,1738740.4694045165,3112526.05488735,4277716.086158677
2021-06-01,2001770.1909162279,4195374.723080101,6411459.290962477,1742784.4236599836,3126183.77330464,4302367.616915051
2021-06-02,1997067.267529214,4161957.550734907,6336386.568725569,1738953.212641038,3102463.5269293045,4254265.185240632
2021-06-03,1996877.7685070676,4156211.078474686,6322206.175463568,1737440.7998553657,3092170.1513347626,4233207.162971653
2021-06-04,1998863.3598644324,4177276.8020863193,6371421.9484738,1740326.7551274814,3112996.58964045,4276038.768662211
2021-06-07,1996123.9938167427,4172936.457234834,6366209.571292722,1739963.208508794,3118801.9508627364,4289924.75561248
2021-06-08,1989268.2349948087,4137613.9202702893,6290973.097137171,1734881.8136367574,3096411.0054701627,4246945.569558741
2021-06-09,1990713.8377792372,4144529.70239257,6305450.322616804,1737173.9266933722,3106188.4549005427,4265555.647238621
2021-06-10,1996881.064696487,4176469.454241696,6373415.562228706,1742125.3487442343,3128202.556863678,4307834.879126916
2021-06-11,1991558.3424289622,4154665.154672281,6329284.524153822,1736554.283822151,3107707.84736136,4269980.134112197
2021-06-15,1986059.5526019116,4136484.1277741943,6294772.712701626,1733071.556520482,3099978.118840729,4257988.173505369
2021-06-16,1978466.3295013034,4089812.2170079406,6192443.983107651,1725630.8795140157,3061357.9535334697,4181764.0316535565
2021-06-17,1986959.7574976755,4142458.5934447357,6307575.878714481,1736780.728018229,3117360.9677406624,4291249.538485136
2021-06-18,1991450.060076732,4156275.5363638583,6333137.231352674,1740835.374470238,3128340.842262655,4309761.55552171
2021-06-21,1995529.9726450413,4170625.7237662207,6360930.939412117,1743613.2267155533,3135598.9716729093,4321842.10991001
