日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM正数等权,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2022-12-28,=21549.6100,=27088.6700,=6642365111940.1807,=6021413748599,=2892050215878.7588,=31.2077,=0.5235,=39.7706,=30.9189,=27.1657
2022-12-27,=21651.1700,=27216.3400,=6666100464946.6299,=6036601947265,=2901802612602.3311,=31.5157,=0.5517,=39.7706,=30.9171,=27.1657
2022-12-26,=21308.4800,=26751.3000,=6597720057728.9697,=5985653309550,=2873431037145.1396,=31.0381,=0.5110,=39.7706,=30.9154,=27.1657
2022-12-23,=21499.0100,=26990.4900,=6673172410707.3203,=6053750003949,=2905292733093.2896,=31.3029,=0.5301,=39.7738,=30.9136,=27.1641
2022-12-22,=21405.9800,=26873.7100,=6637193436884.3008,=6025335044555,=2894735705011.9697,=31.2395,=0.5269,=39.7738,=30.9119,=27.1641
2022-12-21,=21069.7600,=26451.6000,=6523106166759.8613,=5925915825783,=2847442647380.8501,=30.9403,=0.5032,=39.7738,=30.9098,=27.1641
2022-12-20,=20814.1600,=26130.7100,=6444863263795.4307,=5854616805342,=2811806345888.2900,=30.7123,=0.4841,=39.7738,=30.9077,=27.1641
2022-12-19,=21494.4700,=26984.7900,=6658771924421.7412,=6052857497947,=2905589396795.8604,=31.4811,=0.5469,=39.7738,=30.9098,=27.1641
2022-12-16,=21790.5900,=27356.5500,=6742234692846.6787,=6124714982170,=2940668537852.5000,=32.0055,=0.5990,=39.7874,=30.9077,=27.1595
2022-12-15,=21704.1400,=27248.0200,=6722830881126.7529,=6106409385731,=2932455580048.6592,=31.9295,=0.5922,=39.7874,=30.9067,=27.1595
2022-12-14,=21922.6000,=27522.2800,=6761217490955.5010,=6134459413107,=2946394631685.1509,=32.2931,=0.6190,=39.7874,=30.9057,=27.1595
2022-12-13,=21515.1100,=27010.7100,=6640399655581.0654,=6026759802596,=2896181360067.8203,=31.8547,=0.5831,=39.7874,=30.9045,=27.1595
2022-12-12,=21293.5300,=26732.5300,=6576983582303.0693,=5973035906708,=2869734089744.8306,=31.6337,=0.5615,=39.7874,=30.9033,=27.1595
2022-12-09,=21551.6000,=27056.5200,=6673653020163.4238,=6059295748776,=2884409061352.0898,=34.5993,=0.7294,=39.8104,=30.8999,=27.1572
2022-12-08,=21138.4700,=26537.8600,=6530778808222.1494,=5922003647392,=2820645521441.1001,=34.2212,=0.7208,=39.8104,=30.8965,=27.1572
2022-12-07,=21287.6500,=26725.1500,=6552822141313.3799,=5938156183180,=2832039250343.2808,=34.4116,=0.7253,=39.8104,=30.8930,=27.1572
2022-12-06,=21211.1500,=26629.1000,=6545383762607.6084,=5928009349769,=2827541207867.5703,=34.1659,=0.7191,=39.8104,=30.8894,=27.1572
2022-12-05,=20727.2700,=26021.6200,=6397510519804.3574,=5794390458899,=2768802774787.1597,=33.5480,=0.6926,=39.8104,=30.8894,=27.1572
2022-12-02,=20432.1500,=25651.1300,=6290644405927.7412,=5699164657041,=2723501143861.6001,=33.0916,=0.6625,=39.8105,=30.8894,=27.1571
2022-12-01,=20354.2400,=25553.3200,=6277144763378.1396,=5687122414094,=2715609931772.6499,=32.9418,=0.6541,=39.8105,=30.8868,=27.1571
2022-11-30,=19782.3800,=24835.3800,=6104803883227.7393,=5529842353762,=2642567980802.2798,=31.9179,=0.5920,=39.8105,=30.8841,=27.1571
2022-11-29,=19779.4100,=24831.6600,=6109187998499.8203,=5532772121509,=2641121369787.9805,=32.1092,=0.6091,=39.8105,=30.8830,=27.1571
2022-11-28,=19145.0200,=24035.2200,=5874129863063.4707,=5310308144229,=2537581757501.3706,=31.3064,=0.5328,=39.8105,=30.8819,=27.1571
2022-11-25,=19171.1800,=24061.3300,=5888621488088.1328,=5327252036949,=2544900772806.9199,=31.2357,=0.5287,=39.8247,=30.8768,=27.1539
2022-11-24,=19154.0200,=24039.8000,=5886523864491.8799,=5325916260546,=2543044105455.8696,=31.2472,=0.5295,=39.8247,=30.8717,=27.1539
2022-11-23,=19287.3900,=24207.1900,=5950353839522.3604,=5386323048894,=2569528276953.6299,=31.4160,=0.5425,=39.8247,=30.8704,=27.1539
2022-11-22,=19411.1900,=24362.5700,=5967404849133.6797,=5398756833965,=2576966674992.2700,=31.6036,=0.5612,=39.8247,=30.8690,=27.1539
2022-11-21,=19457.5000,=24420.6900,=5958478225919.3506,=5384791723417,=2570868336449.8198,=31.8251,=0.5804,=39.8247,=30.8675,=27.1539
2022-11-18,=19807.7300,=24860.2600,=6089351747471.6299,=5506815351321,=2627865089145.8398,=32.2224,=0.6165,=39.8629,=30.8661,=27.1462
2022-11-17,=19853.8900,=24918.1900,=6095988544277.8291,=5511199330210,=2631390430520.5996,=32.2171,=0.6161,=39.8629,=30.8657,=27.1462
2022-11-16,=19950.6100,=25039.5700,=6142523913765.9111,=5553754017644,=2649409325990.8989,=32.2044,=0.6148,=39.8629,=30.8654,=27.1462
2022-11-15,=19942.8100,=25029.7900,=6136132610229.8301,=5550595322634,=2650142065455.6597,=32.0912,=0.6079,=39.8629,=30.8628,=27.1462
2022-11-14,=19607.9000,=24609.4500,=6003349632917.3799,=5425643542240,=2591025945496.8496,=31.4890,=0.5505,=39.8629,=30.8602,=27.1462
2022-11-11,=19729.6300,=24762.2300,=6019630812701.9492,=5441663365935,=2599825263643.2197,=31.5045,=0.5522,=39.8674,=30.8536,=27.1426
2022-11-10,=19286.9200,=24206.6000,=5862075609134.0117,=5294171020182,=2532487500011.9297,=31.0176,=0.5142,=39.8674,=30.8470,=27.1426
2022-11-09,=19079.2800,=23945.9900,=5806818027879.0088,=5239295591977,=2506730567212.8398,=30.8166,=0.4983,=39.8674,=30.8461,=27.1426
2022-11-08,=19371.1100,=24312.2500,=5896043017166.4600,=5322650828484,=2546392366880.0010,=31.0348,=0.5148,=39.8674,=30.8470,=27.1426
2022-11-07,=19660.5700,=24675.5600,=5987103931613.1982,=5406798548912,=2585572024869.9404,=31.3296,=0.5353,=39.8674,=30.8461,=27.1426
2022-11-04,=19540.3500,=24524.6700,=5966743249025.6484,=5376114767982,=2578317455029.3296,=31.2255,=0.5293,=39.8835,=30.8453,=27.1318
2022-11-03,=18794.3900,=23588.4300,=5710615407805.8584,=5140224854289,=2468406868711.1597,=30.3393,=0.4656,=39.8835,=30.8444,=27.1318
2022-11-02,=19029.8200,=23883.9200,=5795340175019.1318,=5218835158872,=2506437865615.9209,=30.4458,=0.4725,=39.8835,=30.8453,=27.1318
2022-11-01,=18707.6100,=23479.5100,=5713905020652.3809,=5146097119693,=2470369121968.7700,=29.9930,=0.4387,=39.8835,=30.8461,=27.1318
2022-10-31,=17692.6600,=22205.6800,=5365369563527.3809,=4824172653645,=2319979411952.8604,=28.6916,=0.3125,=39.8835,=30.8470,=27.1318
2022-10-28,=17907.9900,=22475.9300,=5441280066892.5996,=4885845164182,=2346983440512.3804,=28.6290,=0.3065,=39.9055,=30.8536,=27.1219
2022-10-27,=18368.6100,=23054.0400,=5567873008779.5586,=4995698514384,=2402776028626.7896,=29.2200,=0.3690,=39.9055,=30.8602,=27.1219
2022-10-26,=18915.1100,=23739.9400,=5768558366390.0010,=5184152875752,=2485410994700.2495,=29.4454,=0.3907,=39.9055,=30.8628,=27.1219
2022-10-25,=19060.6900,=23922.6600,=5797675871882.4307,=5215610974485,=2500095310362.5898,=29.4082,=0.3862,=39.9055,=30.8654,=27.1219
2022-10-24,=19091.4000,=23961.2000,=5821891439426.6191,=5240906151517,=2513931249145.5298,=29.4472,=0.3910,=39.9055,=30.8657,=27.1219
2022-10-21,=20036.3100,=25147.1400,=6163814855202.1299,=5559958475553,=2661934262411.9995,=30.4864,=0.4731,=39.9188,=30.8661,=27.1162
2022-10-20,=20247.7500,=25412.5100,=6237539798471.3691,=5627895559114,=2691986883122.8389,=30.9685,=0.5091,=39.9188,=30.8675,=27.1162
2022-10-19,=20305.2000,=25484.6200,=6237245629614.8525,=5629028064250,=2701967625740.7197,=30.9246,=0.5050,=39.9188,=30.8661,=27.1162
2022-10-18,=20968.5500,=26317.1700,=6446942734528.2012,=5820553745856,=2791598997213.1494,=31.7309,=0.5686,=39.9188,=30.8657,=27.1162
2022-10-17,=21065.6000,=26438.9700,=6482614833982.6367,=5853221704799,=2805992949603.1499,=31.9217,=0.5905,=39.9188,=30.8654,=27.1162
2022-10-14,=21201.7500,=26609.8600,=6537722966927.1602,=5905383244579,=2827146945047.8901,=31.9660,=0.5931,=39.9543,=30.8628,=27.1075
2022-10-13,=20920.6100,=26257,=6425312797200.6592,=5802796671379,=2781111952319.2705,=31.2746,=0.5307,=39.9543,=30.8602,=27.1075
2022-10-12,=21012.9900,=26372.9400,=6502564353638.1602,=5886588746309,=2818834272217.9702,=31.1884,=0.5250,=39.9543,=30.8536,=27.1075
2022-10-11,=21021.1500,=26383.1900,=6534167813357.3428,=5920577113879,=2830330062797.4697,=31.0152,=0.5127,=39.9543,=30.8470,=27.1075
2022-10-10,=20997.6700,=26353.7200,=6541348602018.6904,=5927251477535,=2831053109178.9902,=31.0869,=0.5185,=39.9543,=30.8461,=27.1075
2022-09-30,=21594.8800,=27103.2600,=6796488234986.4287,=6176419612976,=2932516897076.3999,=31.8038,=0.5764,=39.9784,=30.8453,=27.0951
2022-09-29,=21646.3900,=27167.9200,=6816125762521.2695,=6196266798660,=2940720494649.0996,=31.9016,=0.5871,=39.9784,=30.8444,=27.0951
2022-09-28,=21687.7300,=27219.8000,=6824492242083.0215,=6157596946785,=2946184259670.1211,=32.0274,=0.5994,=39.9784,=30.8435,=27.0951
2022-09-27,=21770.3100,=27323.4400,=6846561184817.4297,=6174532905121,=2956042105693.9004,=32.2956,=0.6157,=39.9784,=30.8426,=27.0951
2022-09-26,=21115.1800,=26501.2100,=6663429345828.8301,=6014364583724,=2880019998368.8701,=31.0473,=0.5152,=39.9784,=30.8418,=27.0951
2022-09-23,=20992.9300,=26347.7700,=6591041394897.9482,=5942271470970,=2853741513454.3608,=31.0937,=0.5191,=40.0314,=30.8387,=27.0809
2022-09-22,=20956.8600,=26302.5100,=6571196162821.9199,=5921586058454,=2843249147064.9692,=31.2343,=0.5286,=40.0314,=30.8357,=27.0809
2022-09-21,=21236.3100,=26653.2300,=6663497939950.3604,=6006107770479,=2884426378572.0288,=31.6822,=0.5655,=40.0314,=30.8344,=27.0809
2022-09-20,=21556.0900,=27054.5800,=6766877627381.8115,=6097573162749,=2928588714142.2197,=31.9043,=0.5871,=40.0314,=30.8331,=27.0809
2022-09-19,=21454.9400,=26927.6400,=6730142158419.3779,=6062212268399,=2914997976940.1201,=31.5361,=0.5531,=40.0314,=30.8244,=27.0809
2022-09-16,=21267.1700,=26691.9600,=6677950345870.3281,=6010012714367,=2891398536019.7290,=31.4356,=0.5436,=40.0358,=30.8158,=27.0781
2022-09-15,=21680.9300,=27211.2700,=6796720857730.8301,=6110220460388,=2940434504350.4404,=32.2054,=0.6107,=40.0358,=30.8151,=27.0781
2022-09-14,=21691.3800,=27210.6100,=6779471088853.8984,=6090076753539,=2935001932635.1792,=32.3221,=0.6156,=40.0358,=30.8144,=27.0781
2022-09-13,=21842.4400,=27400.1200,=6818882623660.8604,=6126416895479,=2954242013197.8096,=32.5565,=0.6301,=40.0358,=30.8108,=27.0781
2022-09-09,=21505.6000,=26977.5600,=6707590077074.5488,=6019625236403,=2907086733613.1699,=32.2257,=0.6128,=40.0358,=30.8072,=27.0781
2022-09-08,=21256.6600,=26665.2800,=6612381815942.3203,=5930997149876,=2868632308020.8706,=31.9195,=0.5896,=40.0457,=30.8062,=27.0696
2022-09-07,=21285.5000,=26701.4600,=6617295225559.0703,=5933103703073,=2873231595670.7095,=32.0407,=0.6014,=40.0457,=30.8053,=27.0696
2022-09-06,=21581.6900,=27073.0200,=6712929802691.6797,=6019197554192,=2913089342500.7300,=32.4924,=0.6265,=40.0457,=30.8053,=27.0696
2022-09-05,=21521.2400,=26997.1800,=6685716858139.6904,=5992452886542,=2902635509814.3301,=32.2237,=0.6127,=40.0457,=30.8053,=27.0696
2022-09-02,=21826.3100,=27379.8800,=6800518780882.7197,=6098835204044,=2950768280852.5498,=32.6917,=0.6344,=40.0457,=30.8036,=27.0696
2022-09-01,=22061.2900,=27674.6400,=6864886041489.2598,=6155578327496,=2975943982405.3896,=33.0675,=0.6546,=40.0477,=30.8020,=27.0628
2022-08-31,=22369.3700,=28061.1100,=6979647471253.5889,=6264634317194,=3027460806260.9600,=33.4325,=0.6767,=40.0477,=30.8011,=27.0628
2022-08-30,=22180.9900,=27824.8100,=6866441650688.6016,=6153945755572,=2972653391672.2603,=33.0004,=0.6497,=40.0477,=30.8002,=27.0628
2022-08-29,=22200.9200,=27849.8000,=6880824173689.9102,=6171813542050,=2980388775919.2017,=33.1792,=0.6611,=40.0477,=30.7988,=27.0628
2022-08-26,=22425.5800,=28131.6300,=6954844466570.8896,=6241106570275,=3003930784952.6548,=33.1687,=0.6607,=40.0477,=30.7974,=27.0628
2022-08-25,=22185.5900,=27799,=6883744021992.4717,=6180077687764,=2976228760036.7202,=33.3966,=0.6750,=40.0519,=30.7926,=27.0507
2022-08-24,=21787.6500,=27299.0800,=6765558141827.3213,=6070805826100,=2925602857616.2856,=32.8126,=0.6417,=40.0519,=30.7877,=27.0507
2022-08-23,=21913.4200,=27456.6600,=6813592125021.6191,=6112452372743,=2945317027208.7197,=33.2118,=0.6626,=40.0519,=30.7873,=27.0507
2022-08-22,=22107.6600,=27700.0400,=6889873181129.3203,=6181442491738,=2975138296367.9922,=33.5292,=0.6844,=40.0519,=30.7868,=27.0507
2022-08-19,=21984.3500,=27545.5400,=6868212240581.9287,=6162933518739,=2966001894111.0649,=32.8070,=0.6420,=40.0519,=30.7852,=27.0507
2022-08-18,=21849.3700,=27376.4100,=6852054838301.3311,=6149180682330,=2941782200546.4424,=33.1368,=0.6588,=40.0587,=30.7836,=27.0493
2022-08-17,=22218.0400,=27838.3400,=6956995289363.0889,=6232619050617,=2986824064262.0869,=33.5309,=0.6847,=40.0587,=30.7833,=27.0493
2022-08-16,=22093.2200,=27681.9400,=6927966843693.9297,=6206681808670,=2974942558301.3062,=33.3843,=0.6743,=40.0587,=30.7831,=27.0493
2022-08-15,=22084.4200,=27670.9100,=6935310319819.0107,=6218478892394,=2973962943604.8228,=33.5079,=0.6836,=40.0587,=30.7807,=27.0493
2022-08-12,=22295.6700,=27935.6100,=6997192318455.1396,=6272999170387,=2998471621169.7378,=33.7830,=0.6967,=40.0587,=30.7783,=27.0493
2022-08-11,=22148.2300,=27750.8700,=6943689230760.5908,=6217239025691,=2974899753894.7358,=33.6370,=0.6900,=40.0610,=30.7752,=27.0427
2022-08-10,=21789.2600,=27301.0900,=6827895529661.9785,=6115307625335,=2926123622330.8379,=33.0054,=0.6522,=40.0610,=30.7721,=27.0427
2022-08-09,=22125.4500,=27722.3300,=6946024117502.6406,=6220253229570,=2974245007581.2480,=33.3078,=0.6697,=40.0610,=30.7706,=27.0427
2022-08-08,=22281.8600,=27918.3000,=6974619135282.9395,=6204718555412,=2989572908029.0859,=33.4417,=0.6774,=40.0610,=30.7690,=27.0427
2022-08-05,=22433.5400,=28108.3600,=7023791532433.4102,=6244026839787,=3009932748841.5371,=33.4969,=0.6821,=40.0610,=30.7684,=27.0427
2022-08-04,=22229.7500,=27852.3800,=6964229906790.2090,=6201875520975,=2986500717914.8540,=33.0322,=0.6549,=40.1575,=30.7678,=27.0418
2022-08-03,=21910.4300,=27452.2900,=6862545122211.5586,=6106288871614,=2942096259207.3232,=32.4889,=0.6303,=40.1575,=30.7675,=27.0418
2022-08-02,=22088,=27674.7800,=6890620139719.5898,=6130157357277,=2955870912510.7925,=32.6470,=0.6368,=40.1575,=30.7672,=27.0418
2022-08-01,=22378.0500,=28038.1900,=6965646089532.2227,=6190478770116,=2987873223670.8477,=33.4380,=0.6773,=40.1575,=30.7620,=27.0418
2022-07-29,=22266.2300,=27898.0800,=6942082120636.0215,=6177518488275,=2981944494775.0298,=33.1629,=0.6614,=40.1575,=30.7568,=27.0418
2022-07-28,=22628.3500,=28351.8000,=7045099846899.8496,=6269829894018,=3020188897665.5830,=33.8430,=0.6978,=40.2184,=30.7527,=27.0236
2022-07-27,=22695.9400,=28436.4800,=7078248772654.8398,=6302471404653,=3036588143180.4268,=33.8278,=0.6977,=40.2184,=30.7485,=27.0236
2022-07-26,=22916.2500,=28712.5200,=7163494749627.8516,=6385445334774,=3072241782375.3652,=34.0871,=0.7090,=40.2184,=30.7455,=27.0236
2022-07-25,=22728.4000,=28477.1600,=7114633139401.7715,=6339643670037,=3051024415396.2466,=33.7374,=0.6938,=40.2184,=30.7426,=27.0236
2022-07-22,=22624.4800,=28346.9500,=7092569970158.1104,=6319162296081,=3041489657112.9609,=33.5927,=0.6886,=40.2184,=30.7372,=27.0236
2022-07-21,=22744.5500,=28497.3900,=7110384381559.0215,=6327628456579,=3048110969097.3477,=33.9531,=0.7030,=40.2187,=30.7318,=27.0206
2022-07-20,=22929.1300,=28728.5300,=7168602425142.2207,=6379563872005,=3071796561857.0220,=34.3698,=0.7162,=40.2187,=30.7312,=27.0206
2022-07-19,=22830.0300,=28602.9100,=7129392210426.2510,=6348167565234,=3059354155066.0161,=34.0118,=0.7069,=40.2187,=30.7306,=27.0206
2022-07-18,=22805.5200,=28567.0300,=7132187450556.6104,=6348503019112,=3059874941820.9121,=33.8138,=0.6980,=40.2187,=30.7280,=27.0206
2022-07-15,=22846.8900,=28618.8600,=7142654604021.3301,=6359039505626,=3063732215021.0869,=33.6207,=0.6907,=40.2187,=30.7255,=27.0206
2022-07-14,=22967.7300,=28770.2300,=7168655762237.8213,=6377671547418,=3076486542481.5825,=33.8641,=0.6991,=40.2212,=30.7247,=27.0164
2022-07-13,=23121.4200,=28962,=7211326707856.4512,=6415123073652,=3094437771079.2979,=34.0512,=0.7075,=40.2212,=30.7240,=27.0164
2022-07-12,=23034.3100,=28850.4400,=7171836525962.2490,=6381105810484,=3079747701194.3745,=33.9335,=0.7027,=40.2212,=30.7237,=27.0164
2022-07-11,=23298.9500,=29180.6900,=7244520752830.4131,=6434281128523,=3108985075191.6064,=34.5654,=0.7203,=40.2212,=30.7234,=27.0164
2022-07-08,=23527.6800,=29467.1700,=7350744430476.6104,=6531402375547,=3148775409081.3271,=35.0971,=0.7287,=40.2212,=30.7229,=27.0164
2022-07-07,=23452.5000,=29373.0100,=7327444716996.3418,=6509638911233,=3137260142909.3745,=35.1929,=0.7306,=40.2292,=30.7223,=27.0082
2022-07-06,=23498.2500,=29428.6600,=7360647461790.3408,=6541177964153,=3149857458180.2881,=35.4441,=0.7358,=40.2292,=30.7217,=27.0082
2022-07-05,=24030.9900,=30095.8500,=7508664581946.5195,=6670803319801,=3213127616633.2256,=36.2128,=0.7465,=40.2292,=30.7212,=27.0082
2022-07-04,=24169.5400,=30269.3700,=7533693801252.7275,=6686081212674,=3219806510196.3452,=36.8858,=0.7594,=40.2292,=30.7211,=27.0082
2022-07-01,=23805.0400,=29812.8700,=7481305353425.8691,=6657383205753,=3196022976899.3374,=36.5037,=0.7521,=40.2292,=30.7210,=27.0082
2022-06-30,=23940.6000,=29982.6400,=7529097140190.1182,=6702456886163,=3214008920786.4297,=36.7013,=0.7564,=40.2920,=30.7200,=26.9829
2022-06-29,=23326.6300,=29181.4400,=7360468403824.3584,=6539286973419,=3145289401408.2319,=35.6314,=0.7389,=40.2920,=30.7190,=26.9829
2022-06-28,=23763.9400,=29680.7000,=7454591712465.2402,=6615535937766,=3191731622574.0781,=35.9983,=0.7448,=40.2920,=30.7177,=26.9829
2022-06-27,=23663.2200,=29543.1000,=7398385577219.8896,=6559957510213,=3166230027456.1958,=35.9223,=0.7432,=40.2920,=30.7164,=26.9829
2022-06-24,=22999.4200,=28714.3600,=7227313497290.5811,=6426385659592,=3101987111042.4829,=35.2186,=0.7330,=40.2920,=30.7158,=26.9829
2022-06-23,=22721.7800,=28366.1800,=7102523521595.1807,=6311899186953,=3049679612454.5859,=34.7515,=0.7262,=40.3297,=30.7152,=26.9700
2022-06-22,=22543.3600,=28136.3700,=7034189686503.5576,=6251539038897,=3022822308222.6387,=34.4505,=0.7207,=40.3297,=30.7152,=26.9700
2022-06-21,=22704.0300,=28309.6700,=7095281082951.4785,=6306877486076,=3044493394514.6621,=35.1302,=0.7317,=40.3297,=30.7151,=26.9700
2022-06-20,=22801.9300,=28431.7400,=7119117498502.7197,=6323878024992,=3052397819860.8091,=35.5360,=0.7383,=40.3297,=30.7049,=26.9700
2022-06-17,=22573.7700,=28146.3000,=7068921669445.8398,=6279885436698,=3035662991267.1997,=35.2187,=0.7332,=40.3297,=30.6947,=26.9700
2022-06-16,=22264.8900,=27761.1600,=6916267038756.1504,=6135034816980,=2970827733676.6328,=34.9165,=0.7305,=40.3425,=30.6928,=26.9699
2022-06-15,=22148.4700,=27604.4600,=6892564570836.5488,=6121700904293,=2959650533023.0703,=34.7218,=0.7266,=40.3425,=30.6909,=26.9699
2022-06-14,=21973.5000,=27386.2200,=6842149556495.8779,=6076039520486,=2939353374090.5371,=34.5998,=0.7246,=40.3425,=30.6905,=26.9699
2022-06-13,=21678.1000,=27018.0600,=6768803318909.3203,=6010044839182,=2905363206846.9888,=34.1334,=0.7141,=40.3425,=30.6900,=26.9699
2022-06-10,=21855.6000,=27234.5600,=6724650964330.2793,=6061938760925,=2929253917359.6030,=32.8655,=0.6548,=40.3425,=30.6898,=26.9699
2022-06-09,=21644.9800,=26968.3800,=6621077250992.6299,=5968868361701,=2887316132756.3340,=32.5436,=0.6407,=40.4120,=30.6896,=26.9688
2022-06-08,=21862.0600,=27229.7600,=6700790626726.8916,=6027436387667,=2914270088247.7549,=33.1801,=0.6699,=40.4120,=30.6890,=26.9688
2022-06-07,=21578.8700,=26877.0400,=6588447378298.6914,=5919904291008,=2863208324904.3110,=33.0877,=0.6659,=40.4120,=30.6883,=26.9688
2022-06-06,=21274.2500,=26497.6200,=6486593274662.1309,=5824704460672,=2821563640860.4736,=32.8871,=0.6556,=40.4120,=30.6855,=26.9688
2022-06-02,=21099.9400,=26280.5100,=6436004442739.1592,=5779759908772,=2803315395208.4424,=32.4030,=0.6329,=40.4120,=30.6826,=26.9688
2022-06-01,=21244.4100,=26460.4500,=6467868325335.5605,=5807614047886,=2817495634658.5093,=32.4594,=0.6360,=40.4252,=30.6673,=26.9641
2022-05-31,=21499.8400,=26715.2800,=6531943977209.6191,=5863305958186,=2848259785941.0601,=32.8193,=0.6524,=40.4252,=30.6519,=26.9641
2022-05-30,=20913.6500,=25977.5000,=6372606403745.1172,=5722143827405,=2781527396857.6548,=31.8768,=0.5978,=40.4252,=30.6471,=26.9641
2022-05-27,=20525.0600,=25479.6500,=6245132498680.7109,=5604244570588,=2730427713837.4385,=31.5064,=0.5645,=40.4252,=30.6423,=26.9641
2022-05-26,=20503.1600,=25452.4700,=6226314923720.8711,=5577758306979,=2722158383569.0625,=31.6186,=0.5739,=40.4252,=30.6402,=26.9641
2022-05-25,=20531.5900,=25487.7600,=6245729009782.8076,=5597625227769,=2730338121718.8213,=31.5256,=0.5658,=40.4605,=30.6381,=26.9554
2022-05-24,=20423.3700,=25349.5000,=6230446214256.4277,=5590287073455,=2722556424074.2471,=31.0843,=0.5331,=40.4605,=30.6365,=26.9554
2022-05-23,=20815.8000,=25836.5900,=6334152876835.7412,=5682074256014,=2768662011704.6392,=31.8524,=0.5949,=40.4605,=30.6349,=26.9554
2022-05-20,=20972.1100,=26027.5200,=6395650273444.7100,=5744482609065,=2793834584601.5068,=31.9878,=0.6072,=40.4605,=30.6332,=26.9554
2022-05-19,=20388.4500,=25303,=6212070816795.9609,=5573152257130,=2714666821298.3931,=30.9313,=0.5217,=40.4605,=30.6315,=26.9554
2022-05-18,=20626.8000,=25598.8000,=6264109333790.0498,=5618886853291,=2739087938935.6748,=31.1239,=0.5357,=40.4803,=30.6277,=26.9528
2022-05-17,=20734.0500,=25729.3400,=6297373300303.1201,=5648578751552,=2752564058783.3081,=31.1861,=0.5387,=40.4803,=30.6239,=26.9528
2022-05-16,=20686.2400,=25670.0200,=6272997494802.8916,=5622006450053,=2742434521587.2749,=31.1728,=0.5373,=40.4803,=30.6227,=26.9528
