日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM市值加权,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2020-04-16,=7201.7631,=7719.9811,=992355657836.2000,=745096041025,=426018362862.2115,=109.3534,=0.6563,=125.3317,=102.1462,=92.8679
2020-04-15,=7105.8276,=7617.1423,=978951089658.5000,=736902499895,=420390249862.2832,=107.8763,=0.6352,=125.3317,=102.0797,=92.8679
2020-04-14,=7022.6519,=7527.9815,=964859094375.1000,=729042004817,=415309265490.6042,=106.3234,=0.6076,=125.3317,=102.0133,=92.8679
2020-04-13,=6752.3872,=7238.2694,=926952141538.7000,=701684216176,=399301355460.2099,=102.1462,=0.5096,=125.4128,=101.8050,=92.7448
2020-04-10,=6981.3261,=7483.6821,=963189885177.7000,=726323606697,=412919715819.2270,=106.1395,=0.6026,=125.4128,=101.5968,=92.7448
2020-04-09,=7342.3029,=7870.6338,=1012510801128.1000,=764099927062,=434366386699.3446,=117.2277,=0.7097,=125.4128,=101.4541,=92.7448
2020-04-08,=7451.2105,=7987.3781,=1029349802459.9000,=775405148775,=440778776611.1766,=119.1773,=0.7468,=125.4128,=101.3114,=92.7448
2020-04-07,=7409.8887,=7943.0830,=1024172300064.2000,=772295718412,=438222293517.5744,=118.5779,=0.7451,=125.4128,=101.0776,=92.7448
2020-04-03,=7224.9904,=7744.8799,=1000846108019.2000,=753483016831,=427282892207.9397,=115.8772,=0.6974,=125.4209,=100.8438,=92.6094
2020-04-02,=7312.7044,=7838.9056,=1014481865336.5000,=762847619977,=432425556805.2699,=117.4559,=0.7285,=125.4209,=100.5022,=92.6094
2020-04-01,=6794.3324,=7283.2331,=942802814584.3000,=707710905717,=401374131313.3418,=109.0284,=0.6667,=125.4209,=100.1607,=92.6094
2020-03-31,=6697.8805,=7179.8407,=933029464193.2000,=697661858126,=395713391847.1717,=107.8982,=0.6577,=125.4209,=99.9235,=92.6094
2020-03-30,=6771.3948,=7258.6449,=943107102995,=705002528167,=398993076401.5746,=110.5634,=0.6689,=125.4209,=99.6864,=92.6094
2020-03-27,=6950.6067,=7450.7524,=961078151326.8000,=725870672911,=409257670210.7392,=112.6082,=0.6735,=126.1785,=99.6808,=91.8410
2020-03-26,=7044.9268,=7551.8595,=969802010899.5000,=734711551204,=409422576289.5430,=115.2448,=0.6918,=126.1785,=99.6752,=91.8410
2020-03-25,=7283.1065,=7807.1780,=1005779032128.7000,=760320105855,=423084023916.9100,=119.5201,=0.7379,=126.1785,=99.5393,=91.8410
2020-03-24,=7136.9051,=7650.4564,=980803216710,=744538846719,=414607039349.9177,=116.5521,=0.7014,=126.1785,=99.4034,=91.8410
2020-03-23,=7130.7191,=7643.8253,=979467453266.5000,=744778812512,=414186906572.6248,=116.9621,=0.7133,=126.1785,=99.3670,=91.8410
2020-03-20,=7737.7741,=8294.5622,=1056647558916.3000,=807835871779,=449595856202.2105,=126.1785,=0.7958,=127.4531,=99.3306,=91.5946
2020-03-19,=7840.9185,=8405.1285,=1069616946151.8000,=817120395210,=455421877074.5907,=127.7273,=0.8156,=127.4531,=99.3149,=91.5946
2020-03-18,=7581.0016,=8126.5087,=1033652133174.8000,=789006789005,=440412524662.1381,=123.4326,=0.7571,=125.4209,=99.2993,=91.5946
2020-03-17,=7687.7331,=8240.9203,=1047491181480.3000,=800232922285,=446605120120.9580,=125.0851,=0.7698,=125.4209,=99.2954,=91.5946
2020-03-16,=7526.5879,=8068.1796,=1026389339402.1000,=780592074132,=437241109029.6743,=122.5653,=0.7609,=125.4209,=99.2916,=91.5946
2020-03-13,=8034.0836,=8612.1933,=1096129626524.7000,=833063874426,=466743321538.3017,=130.8932,=0.8467,=127.4531,=99.1996,=91.5119
2020-03-12,=7803.3259,=8364.8310,=1071484308029.5000,=810189459888,=453289220127.8075,=127.9502,=0.8235,=125.4209,=99.1077,=91.5119
2020-03-11,=7767.1473,=8326.0491,=1067320886185.2000,=809042623396,=451162457183.6244,=127.4531,=0.8148,=125.4128,=99.0994,=91.5119
2020-03-10,=8112.2350,=8695.9683,=1113191619551.1001,=845380650341,=471210741355.0870,=132.9307,=0.8731,=125.3317,=99.0911,=91.5119
2020-03-09,=7546.3710,=8089.3863,=1038458676140.5000,=786081928659,=438346606344.4892,=124.0065,=0.7895,=125.2027,=99.0836,=91.5119
2020-03-06,=8254.8278,=8848.8216,=1138506271556.2998,=861048603310,=479525542659.2321,=135.9536,=0.8788,=125.3317,=99.0762,=91.3743
2020-03-05,=8369.8426,=8972.1126,=1152883979681.7998,=871842159202,=486325733035.6124,=137.6705,=0.9084,=125.2027,=99.0546,=91.3743
2020-03-04,=8287.3606,=8883.6954,=1140804969599.3999,=863128559876,=481578690215.7067,=136.2281,=0.8923,=117.9109,=99.0331,=91.3743
2020-03-03,=8624.3953,=9244.9822,=1186282065794.6001,=898691103835,=501143474381.2033,=141.6587,=0.9380,=117.5855,=99.0308,=91.3743
2020-03-02,=8575.5224,=9192.5926,=1177696731565.1001,=892370597729,=498317163962.4830,=140.6335,=0.9375,=117.3555,=99.0286,=91.3743
2020-02-28,=8530.7854,=9144.6364,=1173975024229.8000,=888069410906,=495637967412.0915,=140.1891,=0.9370,=117.3555,=99.0053,=91.3243
2020-02-27,=9051.5656,=9702.8904,=1244956421849.7998,=940974017322,=525981540432.5441,=148.6652,=0.9603,=116.7870,=98.9820,=91.3243
2020-02-26,=9460.0387,=10140.7560,=1302868660092.8000,=983252345101,=549780835373.7487,=155.5808,=0.9760,=114.2825,=98.8987,=91.3243
2020-02-25,=10378.4167,=11125.2179,=1427202742212.3003,=1080162135396,=603225131207.2939,=170.4280,=1,=113.2541,=98.8153,=91.3243
2020-02-24,=10042.2271,=10764.8371,=1387910666465.2000,=1045230675406,=583532259136.6410,=165.7360,=1,=108.0005,=98.7543,=91.3243
2020-02-21,=9505.5131,=10189.5027,=1308706177628.5000,=991918626304,=552417527418.1603,=156.2779,=1,=108.0005,=98.6932,=91.2773
2020-02-20,=9289.5458,=9957.9950,=1286680523185.8000,=969703510529,=539968466343.0096,=153.6477,=1,=107.8003,=98.6152,=91.2773
2020-02-19,=8920.8708,=9562.7912,=1234516715380.5000,=931883183691,=518319928092.9134,=147.4186,=1,=107.4949,=98.5372,=91.2773
2020-02-18,=8783.2885,=9415.3088,=1218933572419.6001,=915966261226,=510608725134.8604,=145.5578,=1,=106.6979,=98.2053,=91.2773
2020-02-17,=8395.1778,=8999.2708,=1169709645793.8999,=872085361341,=487905609859.6993,=139.6797,=1,=106.3732,=97.8734,=91.2773
2020-02-14,=8184.7117,=8773.6602,=1141827452597.5000,=848909863293,=475758439984.3495,=136.3502,=0.9915,=106.3732,=97.7063,=91.2482
2020-02-13,=8153.1604,=8739.8386,=1145182344169.8000,=847602869874,=473615243269.0859,=136.7508,=1,=105.7852,=97.5391,=91.2482
2020-02-12,=7937.4522,=8508.6086,=1111256856976.3999,=826358860048,=461118711150.9664,=132.6996,=1,=105.3600,=97.4773,=91.2482
2020-02-11,=7698.8552,=8252.8428,=1084060819894,=802349122015,=447334982659.9223,=129.4521,=0.9737,=104.4667,=97.4156,=91.2482
2020-02-10,=7617.4652,=8165.5962,=1069516619770,=793570215681,=442620850910.8516,=127.7153,=0.9646,=104.0788,=97.4084,=91.2482
2020-02-07,=7828.5899,=8391.9128,=1107508863102.5000,=818294908525,=454728500525.8245,=132.2521,=1,=104.0788,=97.4012,=91.1257
2020-02-06,=7544.4013,=8087.2748,=1075573828254,=789901367289,=437935693770.7014,=128.4386,=0.9820,=103.2093,=97.3519,=91.1257
2020-02-05,=7361.8106,=7891.5454,=1050303084364.1000,=772045166969,=427440982592.9475,=125.4209,=0.9818,=103.0117,=97.3027,=91.1257
2020-02-04,=7365.7646,=7895.7839,=1048476047840.3000,=773174857931,=427789545626.9198,=125.2027,=0.9633,=102.9931,=96.7431,=91.1257
2020-02-03,=6920.0014,=7417.9449,=978001124030.6000,=722698717261,=402004894821.9162,=116.7870,=0.9352,=102.7992,=96.1836,=91.1257
2020-01-23,=7688.8296,=8242.0958,=1086662577198.1000,=798715347236,=446669068547.8558,=129.7627,=0.9907,=102.7992,=96.0465,=90.9274
2020-01-22,=7841.5006,=8405.7526,=1104691734622.8999,=809950483452,=455870136831.0633,=131.9157,=1,=102.7709,=95.9093,=90.9274
2020-01-21,=7423.3879,=7957.5537,=1050235519524.5000,=762756736576,=431514536675.1452,=125.4128,=1,=102.6690,=95.8893,=90.9274
2020-01-20,=7425.3400,=7959.6463,=1049556328976.3000,=762185270855,=431702140596.2512,=125.3317,=1,=102.6548,=95.8693,=90.9274
2020-01-17,=7007.2459,=7511.4674,=987412311147.1000,=716483838138,=407492888600.0160,=117.9109,=1,=102.5574,=95.7705,=90.9274
2020-01-16,=6999.6352,=7503.3090,=984687647874.3000,=714633569133,=407052650400.0048,=117.5855,=1,=102.5574,=95.6718,=90.5126
2020-01-15,=6986.7871,=7489.5363,=982761804170.9000,=711082733080,=406411679138.0021,=117.3555,=1,=102.2633,=95.6355,=90.5126
2020-01-14,=6746.0717,=7231.4997,=948415722902.7000,=688592102103,=392382733308.2702,=113.2541,=0.9900,=102.1817,=95.5992,=90.5126
2020-01-13,=6817.8489,=7308.4417,=957027278607.2000,=693246710550,=396595835657.4739,=114.2825,=1,=102.0133,=95.4955,=90.5126
2020-01-10,=6446.6582,=6910.5412,=900186464832,=653726437795,=375238502487.3115,=107.4949,=0.9796,=101.5968,=95.3918,=90.5126
2020-01-09,=6193.3709,=6639.0281,=860863932733.5000,=625466670238,=360416526915.2805,=102.7992,=0.8866,=101.5968,=95.3579,=90.0077
2020-01-08,=6005.8131,=6437.9742,=832426787470.7000,=607231677692,=349481316866.2008,=99.4034,=0.7500,=101.3114,=95.3241,=90.0077
2020-01-07,=6162.0405,=6605.4432,=850794587675.3000,=623687525345,=358561544285.5196,=101.5968,=0.8105,=101.3114,=95.1934,=90.0077
2020-01-06,=6221.1639,=6668.8210,=858838462685,=628349808373,=362126594493.0101,=102.5574,=0.8511,=100.8438,=95.0627,=90.0077
2020-01-03,=6171.3807,=6615.4556,=856376076263.3000,=624129750715,=359254956993.0518,=102.2633,=0.8495,=100.1607,=95.0206,=90.0077
2020-01-02,=6205.3545,=6651.8741,=864298409820.4001,=626469205800,=361173711035.8219,=103.2093,=0.9130,=100.1607,=94.9785,=89.8875
2019-12-31,=5950.0760,=6378.2265,=828898051421.5999,=599879454150,=346379699064.1894,=98.9820,=0.6923,=99.6864,=94.7967,=89.8875
2019-12-30,=5958.0113,=6386.7328,=829811179186.6000,=600451600286,=346895192681.7957,=99.0911,=0.7333,=99.6864,=94.6149,=89.8875
2019-12-27,=5934.0472,=6361.0443,=829288109587,=597006283515,=345505511253.6826,=99.0286,=0.7079,=99.6864,=94.4356,=89.8875
2019-12-26,=6165.9939,=6609.6812,=862487410798.9000,=619943698178,=359010067320.0381,=102.9931,=0.8977,=99.6864,=94.2562,=89.8875
2019-12-25,=6229.0196,=6677.2421,=874827739978,=625171806153,=362775079621.8371,=104.4667,=0.9310,=99.6864,=94.2538,=88.9991
2019-12-24,=5924.4478,=6350.7541,=831489979957.2999,=594830939946,=345264534508.9478,=99.2916,=0.7674,=99.6752,=94.2514,=88.9991
2019-12-23,=5716.9240,=6128.2975,=805463220453.7000,=574674647730,=333011807326.7340,=96.1836,=0.6353,=99.6752,=94.1745,=88.9991
2019-12-20,=5908.0129,=6333.1366,=831554588890.7000,=595195892047,=343969260391.6085,=99.2993,=0.7738,=99.6752,=94.0975,=88.9991
2019-12-19,=5975.0599,=6405.0081,=838767995280.6000,=603007640816,=347985047741.7482,=100.1607,=0.8193,=99.6752,=94.0345,=88.9991
2019-12-18,=6124.3071,=6564.9947,=859654579810.3999,=619013783493,=356682347335.1114,=102.6548,=0.8780,=99.6752,=93.9716,=88.9759
2019-12-17,=6171.7385,=6615.8391,=859773672796.9000,=624486511793,=359498865528.2855,=102.6690,=0.8889,=99.3306,=93.9687,=88.9759
2019-12-16,=6162.2860,=6605.7064,=855692729373.4999,=623106422277,=358985015695.2224,=102.1817,=0.8875,=99.1077,=93.9659,=88.9759
2019-12-13,=6030.7688,=6464.7257,=796905172722.9000,=565795735824,=335841280797.1226,=106.3732,=0.9620,=99.0762,=93.9392,=88.9759
2019-12-12,=6029.1607,=6463.0019,=799337938525.5999,=565636681451,=335820390917.7741,=106.6979,=0.9744,=99.0331,=93.9126,=88.9759
2019-12-11,=5932.0061,=6358.8563,=789314482124,=557019132255,=330636897127.2286,=105.3600,=0.9610,=99.0331,=93.7215,=88.8295
2019-12-10,=5987.9283,=6418.8026,=792500592976.3000,=560572329156,=333578393133.3904,=105.7852,=0.9737,=98.8153,=93.5304,=88.8295
2019-12-09,=5843.8098,=6264.3138,=771722640397.5999,=548630086381,=325823837907.2794,=103.0117,=0.9600,=98.6932,=93.4540,=88.8295
2019-12-06,=5795.1285,=6212.1296,=764242483120.3000,=540805756381,=322704644966.6376,=102.0133,=0.9459,=98.5372,=93.3776,=88.8295
2019-12-05,=5664.1572,=6071.7339,=744144980788.2999,=529983750571,=315662183465.0430,=99.3306,=0.8904,=97.8734,=93.3492,=88.8295
2019-12-04,=5616.6540,=6020.8125,=741915953043.7000,=526016295397,=313095734404.3816,=99.0331,=0.8611,=97.8734,=93.3207,=88.7522
2019-12-03,=5593.4756,=5995.9663,=742238794949.2001,=523605159112,=311823147889.8501,=99.0762,=0.8732,=97.5391,=93.2488,=88.7522
2019-12-02,=5438.1296,=5829.4420,=716190819294.3000,=510091247289,=303005272877.9887,=95.5992,=0.7143,=97.4156,=93.1769,=88.7522
2019-11-29,=5295.4605,=5676.5068,=693792270398.3999,=498663702895,=295297037302.5601,=92.6094,=0.4348,=97.4156,=93.1730,=88.7522
2019-11-28,=5295.8010,=5676.8718,=695729068818.7999,=498998706644,=295403445044.2304,=92.8679,=0.4559,=97.4156,=93.1769,=88.7522
2019-11-27,=5293.9532,=5674.8910,=695845923607.1000,=497670124065,=295242763474.3582,=92.8835,=0.4627,=97.5391,=93.2488,=88.3627
2019-11-26,=5081.4492,=5447.0958,=664896038246.7000,=478731255793,=283577078321.5882,=88.7522,=0.2121,=97.5391,=93.3207,=88.3627
2019-11-25,=4998.6891,=5358.3805,=650680778249.8000,=470570731447,=278795798405.6522,=86.8547,=0.1385,=97.5391,=93.3492,=88.3627
2019-11-22,=5228.3639,=5604.5821,=684165086904.7001,=494795650157,=291954579512.5183,=91.3243,=0.3594,=97.5391,=93.3776,=88.8295
2019-11-21,=5340.4478,=5724.7313,=698044166384.1000,=504812094876,=298391193911.5952,=93.1769,=0.4603,=97.5391,=93.4540,=88.8295
2019-11-20,=5331.7812,=5715.4411,=694806512565.2001,=503712076349,=297851583096.2465,=92.7448,=0.4355,=97.8734,=93.5304,=88.3627
2019-11-19,=5432.0431,=5822.9175,=708816943987.2000,=512890724003,=303441189692.5770,=94.6149,=0.6066,=97.8734,=93.7215,=88.3627
2019-11-18,=5346.8196,=5731.5616,=697984683164,=505791893145,=298686941205.1298,=93.1690,=0.4500,=97.8734,=93.5304,=88.3627
2019-11-15,=5374.2343,=5760.9490,=704940714916.1001,=505150270370,=300125562896.0475,=94.0975,=0.5593,=97.8734,=93.7215,=88.3627
2019-11-14,=5407.4740,=5796.5805,=703555546886.9000,=505650161959,=301496652584.4121,=93.9126,=0.5172,=97.8734,=93.5304,=88.3627
2019-11-13,=5278.0130,=5657.8038,=688036121762.3999,=494662139685,=294405561604.0979,=91.8410,=0.4561,=98.5372,=93.4540,=87.8815
