日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PB市值加权,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2021-03-12,=8370.1103,=8991.2383,=1436088485098.7600,=1195276878972,=709891436512.3999,=6.6711,=0.3456,=7.6876,=6.9593,=6.2445
2021-03-11,=8505.3281,=9136.4903,=1458313864178.2700,=1214651942882,=721059725347.6600,=6.7743,=0.3915,=7.6876,=6.9595,=6.2445
2021-03-10,=8241.9104,=8853.5249,=1414031175080.3301,=1176181343615,=696399030523.9100,=6.5762,=0.3156,=7.7053,=6.9614,=6.2144
2021-03-09,=8234.0849,=8845.1187,=1413059893894.9299,=1176683374949,=696543898544.7999,=6.5717,=0.3138,=7.7053,=6.9633,=6.2144
2021-03-08,=8677.7707,=9321.7295,=1488479235389.9302,=1237908880450,=733160634875.2700,=6.9224,=0.4640,=7.7053,=6.9635,=6.2144
2021-03-05,=9076.6508,=9750.2097,=1554122778348.0901,=1293997021142,=766713311821.7799,=7.2277,=0.6070,=7.7053,=6.9637,=6.2144
2021-03-04,=9156.5710,=9836.0606,=1570030513149.9802,=1306321742147,=773600964583.0698,=7.3020,=0.6568,=7.7053,=6.9635,=6.2144
2021-03-03,=9493.4123,=10197.8981,=1629579428772.0898,=1358059202711,=802830209501.1500,=7.5790,=0.7715,=7.7068,=6.9633,=6.2097
2021-03-02,=9484.3850,=10188.2009,=1627677954643.6602,=1357921207255,=802498042370.4600,=7.5701,=0.7682,=7.7068,=6.9614,=6.2097
2021-03-01,=9384.8249,=10081.2527,=1607565924409.6902,=1342866992633,=794142846956.6100,=7.4766,=0.7432,=7.7068,=6.9595,=6.2097
2021-02-26,=9050.5252,=9722.1453,=1550927048651.6704,=1295019852367,=765481655379.7599,=7.2132,=0.6098,=7.7068,=6.9593,=6.2097
2021-02-25,=9185.0626,=9866.6665,=1576130188298.3601,=1316735109844,=777060718469.4100,=7.3304,=0.6712,=7.7068,=6.9590,=6.2097
2021-02-24,=9263.3193,=9950.7304,=1591105933800.3198,=1330406124501,=784377414199.6702,=7.4000,=0.7166,=7.7082,=6.9570,=6.2078
2021-02-23,=9190.1632,=9872.1456,=1581210589709.0798,=1322229695985,=778676745649.0300,=7.3540,=0.6913,=7.7082,=6.9549,=6.2078
2021-02-22,=9294.9277,=9984.6844,=1596368037060,=1333793855650,=786706588919.5400,=7.4343,=0.7315,=7.7082,=6.9548,=6.2078
2021-02-19,=9540.0668,=10248.0147,=1640251162035.1599,=1370209532564,=807988571280.4800,=7.6386,=0.7747,=7.7082,=6.9547,=6.2078
2021-02-18,=9586.3664,=10297.7501,=1650758331421.2202,=1371138379766,=811433686095.8600,=7.6876,=0.7906,=7.7082,=6.9531,=6.2078
2021-02-10,=9356.1413,=10050.4405,=1610594795900.9895,=1337020521894,=791813452608.6700,=7.5005,=0.7486,=7.7298,=6.9515,=6.2014
2021-02-09,=9283.9594,=9972.9021,=1597245899573.4800,=1316752464565,=785620979931.7399,=7.4384,=0.7396,=7.7298,=6.9506,=6.2014
2021-02-08,=9155.1070,=9834.4879,=1576988048657.0898,=1299635096392,=774969713809.2300,=7.3440,=0.6917,=7.7298,=6.9497,=6.2014
2021-02-05,=8895.4029,=9555.5117,=1523332338103.6299,=1251727827190,=752442285070.7599,=7.1937,=0.6212,=7.7298,=6.9445,=6.2014
2021-02-04,=9122.5740,=9799.5407,=1559107684622.4299,=1281185220748,=771548631989.3600,=7.3626,=0.7011,=7.7298,=6.9393,=6.2014
2021-02-03,=9138.0712,=9816.1880,=1561729452396.8501,=1286916288046,=773320974008.0001,=7.3750,=0.7059,=7.7724,=6.9382,=6.1783
2021-02-02,=9489.1739,=10193.3452,=1618456200500.2400,=1334381107765,=802959692890.4600,=7.6429,=0.7753,=7.7724,=6.9371,=6.1783
2021-02-01,=9406.0987,=10104.1051,=1604593306350.0598,=1322731851458,=795558960369.1100,=7.5774,=0.7690,=7.7724,=6.9344,=6.1783
2021-01-29,=9354.4774,=10048.6531,=1600135445415.1499,=1316745391500,=791233159756.7800,=7.5563,=0.7655,=7.7724,=6.9317,=6.1783
2021-01-28,=9543.8754,=10252.1059,=1631988979133.9900,=1342741597900,=806860861480.9301,=7.7068,=0.7904,=7.7724,=6.9312,=6.1783
2021-01-27,=9967.9150,=10707.6126,=1705215435287.8601,=1400286527149,=843457097929.2400,=8.1091,=0.8693,=7.7801,=6.9308,=6.1713
2021-01-26,=10021.2150,=10764.8679,=1711528642262.0200,=1403013423323,=847016497905.1700,=8.1391,=0.8746,=7.7724,=6.9303,=6.1713
2021-01-25,=10252.0614,=11012.8449,=1751746887041.9497,=1438461313324,=867145613077.2100,=8.3304,=0.9086,=7.7298,=6.9299,=6.1713
2021-01-22,=10385.6872,=11156.3868,=1776133230263.7903,=1459779415116,=878609860207.2699,=8.4463,=0.9198,=7.7082,=6.9276,=6.1713
2021-01-21,=10520.1411,=11300.8182,=1795860374377.1296,=1473836361166,=889409217159.2899,=8.5401,=0.9397,=7.7053,=6.9253,=6.1713
2021-01-20,=10513.6681,=11293.8648,=1794615627948.4500,=1473340171677,=889288898708.5299,=8.5342,=0.9395,=7.7053,=6.9221,=6.1599
2021-01-19,=10420.9444,=11194.2602,=1777987214930.3301,=1458347787991,=881181817360.3800,=8.4551,=0.9277,=7.6849,=6.9188,=6.1599
2021-01-18,=10589.9623,=11375.8205,=1806521804608.9600,=1481328788004,=895237260618.6099,=8.5908,=0.9449,=7.6784,=6.9176,=6.1599
2021-01-15,=9997.6936,=10739.6008,=1702012276902.3003,=1395083929308,=844333601608.6100,=8.0939,=0.8837,=7.6715,=6.9164,=6.1599
2021-01-14,=10199.6565,=10956.5510,=1736670840068.3999,=1422042621404,=861020555367.6600,=8.2589,=0.9155,=7.6456,=6.9144,=6.1599
2021-01-13,=10233.4890,=10992.8942,=1739030127693.5898,=1428069244511,=864299966574.0701,=8.3102,=0.9211,=7.6456,=6.9125,=6.1401
2021-01-12,=10040.4171,=10785.4949,=1709235059127.3203,=1401902020364,=848070059472.3700,=8.1679,=0.8974,=7.6352,=6.9117,=6.1401
2021-01-11,=9792.9762,=10519.6919,=1668262061726.8701,=1363215236905,=826547343992.4501,=7.9721,=0.8794,=7.6262,=6.9109,=6.1401
2021-01-08,=9631.2194,=10345.9315,=1637355588989.5898,=1338273611546,=812746651420.0500,=7.8244,=0.8466,=7.5671,=6.9079,=6.1401
2021-01-07,=9657.8571,=10374.5459,=1643023179583.3201,=1340911607368,=814745094413.3103,=7.8515,=0.8491,=7.5171,=6.9050,=6.1401
2021-01-06,=9575.3676,=10285.9351,=1628086737393.2700,=1326719640855,=807222581628.1399,=7.7801,=0.8368,=7.5171,=6.9008,=6.1385
2021-01-05,=9719.9260,=10441.2208,=1649834180828.0398,=1344248174789,=818643254635.3800,=7.8840,=0.8661,=7.5160,=6.8965,=6.1385
2021-01-04,=9252.3090,=9938.9030,=1570545041961.9702,=1276484172630,=778895734678.8600,=7.5051,=0.7970,=7.5076,=6.8961,=6.1385
2020-12-31,=8999.4520,=9667.2820,=1528322755806.5798,=1242540961625,=758630336686.3501,=7.3033,=0.7275,=7.5076,=6.8956,=6.1385
2020-12-30,=8877.9405,=9536.7534,=1508661236685.9399,=1225192513137,=747972558789.8201,=7.2094,=0.6697,=7.5076,=6.8921,=6.1385
2020-12-29,=8766.3210,=9416.8509,=1490163142173.1001,=1208491012636,=737078020635.6801,=7.1210,=0.6325,=7.5160,=6.8885,=6.1231
2020-12-28,=8732.7207,=9380.7572,=1484452020780.9800,=1204626463062,=734217203208.9701,=7.0937,=0.6254,=7.5160,=6.8881,=6.1231
2020-12-25,=8855.7240,=9512.8883,=1502888946251.8904,=1220113993972,=744443181070.2802,=7.1818,=0.6667,=7.5160,=6.8877,=6.1231
2020-12-24,=8924.4113,=9586.6727,=1517841602653.4900,=1229145013111,=750507083948.1201,=7.2533,=0.6930,=7.5160,=6.8830,=6.1231
2020-12-23,=8953.1273,=9617.5196,=1522128040465.2002,=1230516685014,=752244526759.0499,=7.2737,=0.7043,=7.5160,=6.8783,=6.1231
2020-12-22,=8672.0097,=9315.5408,=1478151699983.0100,=1192436652812,=728688177738.6299,=7.0636,=0.6147,=7.5171,=6.8782,=6.0630
2020-12-21,=8996.7571,=9664.3870,=1535414448409.3799,=1239278373217,=756520784260.4301,=7.3372,=0.7331,=7.5171,=6.8780,=6.0630
2020-12-18,=8781.7463,=9433.4207,=1499630575192.1797,=1197479276468,=739094841523.9000,=7.1662,=0.6492,=7.5171,=6.8751,=6.0630
2020-12-17,=8845.3133,=9501.7049,=1510547131687.5701,=1204297874546,=743623389269.3501,=7.2184,=0.6728,=7.5171,=6.8721,=6.0630
2020-12-16,=8797.6703,=9450.5265,=1502300236102.0503,=1196813216564,=739310752936.2700,=7.1790,=0.6718,=7.5171,=6.8709,=6.0630
2020-12-15,=8917.8094,=9579.5809,=1524718309544.2100,=1212761961151,=749688675646.7201,=7.3007,=0.7205,=7.5671,=6.8697,=6.0393
2020-12-14,=9011.6950,=9680.4336,=1547847437312.1299,=1225631580871,=757803529911.6000,=7.4115,=0.7632,=7.5671,=6.8635,=6.0393
2020-12-11,=8873.0045,=9531.4512,=1380365199505.1101,=1173514038871,=718299168292.8700,=6.8956,=0.5219,=7.5671,=6.8574,=6.0393
2020-12-10,=9024.1489,=9693.8117,=1392239021016.8298,=1188355130157,=728335576788.8900,=6.9549,=0.5705,=7.5671,=6.8567,=6.0393
2020-12-09,=8932.1223,=9594.9560,=1370918038227.6699,=1169054886412,=717644047270.4500,=6.8486,=0.4969,=7.5671,=6.8559,=6.0393
2020-12-08,=9216.1755,=9900.0882,=1409064098601.6201,=1202605849379,=738151640179.4700,=7.0392,=0.6057,=7.6262,=6.8567,=5.9922
2020-12-07,=9278.7464,=9967.3024,=1417139013922.9299,=1209345533386,=742160893857.9001,=7.0795,=0.6266,=7.6262,=6.8559,=5.9922
2020-12-04,=9259.5919,=9946.7265,=1411749594142.7898,=1205826526124,=740707981716.0199,=7.0526,=0.6159,=7.6262,=6.8498,=5.9922
2020-12-03,=9202.7405,=9885.6563,=1402478166397.4299,=1198411272061,=736154148718.1400,=7.0063,=0.5987,=7.6262,=6.8437,=5.9922
2020-12-02,=9304.1532,=9994.5946,=1420977544268.3298,=1208194809120,=744795690442.0400,=7.0993,=0.6358,=7.6262,=6.8425,=5.9922
2020-12-01,=9117.6619,=9794.2641,=1397054407843.9795,=1186689738306,=730973821989.1200,=6.9798,=0.5929,=7.6352,=6.8413,=5.9797
2020-11-30,=8970.1412,=9635.7962,=1376738349555.2800,=1168553299604,=720328762070.9600,=6.8783,=0.5241,=7.6352,=6.8406,=5.9797
2020-11-27,=8904.2122,=9564.9748,=1360376544334.4197,=1152230586654,=712204492304.4601,=6.7968,=0.4742,=7.6352,=6.8399,=5.9797
2020-11-26,=8876.0961,=9534.7723,=1354406889365.6101,=1146858106401,=709433188704.1000,=6.7670,=0.4563,=7.6352,=6.8406,=5.9797
2020-11-25,=8983.0926,=9649.7088,=1372510875385.7605,=1162655374051,=718855215082.8000,=6.8574,=0.5097,=7.6352,=6.8413,=5.9797
2020-11-24,=9031.9646,=9702.2074,=1378737105835.5601,=1167966080567,=721858094555.4800,=6.8885,=0.5244,=7.6456,=6.8406,=5.9726
2020-11-23,=8959.5708,=9624.4414,=1363627525544.4404,=1157784335200,=715981292386.1500,=6.9253,=0.5458,=7.6456,=6.8399,=5.9726
2020-11-20,=8929.3879,=9592.0187,=1361096080458.3701,=1155983805969,=714194815887.1699,=6.9125,=0.5377,=7.6456,=6.8358,=5.9726
2020-11-19,=8931.6052,=9594.4005,=1364706418124.1001,=1158007434030,=715645657411.5399,=6.9308,=0.5493,=7.6456,=6.8317,=5.9726
2020-11-18,=8916.2855,=9577.9440,=1360791636247.7498,=1155266804039,=713701490547.8500,=6.9109,=0.5380,=7.6456,=6.8298,=5.9726
2020-11-17,=8954.2920,=9618.7709,=1364504215066.3301,=1158931205578,=716533820959.5500,=6.9299,=0.5464,=7.6715,=6.8279,=5.9666
2020-11-16,=8865.0770,=9522.9354,=1349941980629.1001,=1146861984830,=707802110377.6100,=6.8559,=0.5183,=7.6715,=6.8271,=5.9666
2020-11-13,=8968.7924,=9634.3473,=1368757282614.5896,=1161088689089,=716865110504.1101,=6.9515,=0.5600,=7.6715,=6.8264,=5.9666
2020-11-12,=8898.5810,=9558.9257,=1357931595803.0798,=1153974842929,=711814104749.9399,=6.8965,=0.5351,=7.6715,=6.8220,=5.9666
2020-11-11,=8885.8321,=9545.2307,=1353131615092.0105,=1150821395104,=709803512801.0499,=6.8721,=0.5268,=7.6715,=6.8176,=5.9666
2020-11-10,=9365.4985,=10060.4921,=1434014492947.3401,=1218694033519,=751585120015.7899,=7.2829,=0.6936,=7.6784,=6.8171,=5.9541
2020-11-09,=9630.5287,=10345.1896,=1480124932670.7800,=1258563375198,=775607989628.1399,=7.5171,=0.7804,=7.6784,=6.8165,=5.9541
2020-11-06,=8925.6813,=9588.0370,=1364858590033.1101,=1163443301390,=717242217079.0601,=6.9317,=0.5492,=7.6784,=6.8073,=5.9541
2020-11-05,=8782.8809,=9434.6397,=1342391167714.9302,=1143985410333,=705126554976.7900,=6.8176,=0.5068,=7.6784,=6.7980,=5.9541
2020-11-04,=8662.0761,=9304.8702,=1322933496350.6799,=1127307778545,=695460675259.1400,=6.7188,=0.4608,=7.6784,=6.7979,=5.9541
2020-11-03,=8724.0029,=9371.3925,=1329451849914.1399,=1138189260709,=700878523414.3301,=6.9188,=0.5445,=7.6849,=6.7980,=5.9473
2020-11-02,=8603.0270,=9241.4393,=1314548286049.1001,=1125380174973,=692802814713.0300,=6.8413,=0.5223,=7.6849,=6.7979,=5.9473
2020-10-30,=8440.6032,=9066.9624,=1277476906577.2100,=1083952401985,=674357505327.4199,=6.4457,=0.3483,=7.6849,=6.7977,=5.9473
2020-10-29,=8244.9793,=8856.8216,=1241638752293.2998,=1053088129184,=644929244349.1700,=6.3081,=0.2837,=7.6849,=6.7979,=5.9473
2020-10-28,=8274.4828,=8888.5145,=1244343255707.8899,=1055680745920,=595511509571.9601,=6.3636,=0.3021,=7.6849,=6.7980,=5.9473
2020-10-27,=8264.5216,=8877.8141,=1242368881929.5000,=1054152688764,=594379927532.9199,=6.3856,=0.3066,=7.7053,=6.8073,=5.9429
2020-10-26,=8223.2452,=8833.4746,=1232322001962.9399,=1045627305252,=590144555958.9100,=6.3434,=0.2972,=7.7053,=6.8165,=5.9429
2020-10-23,=8224.4567,=8834.7760,=1229824477266.0200,=1043697098995,=603308462306.0800,=6.3420,=0.2947,=7.7053,=6.8215,=5.9429
2020-10-22,=8399.1611,=9022.4449,=1257946574725.6201,=1065334283486,=616861664031.5801,=6.4870,=0.3521,=7.7053,=6.8264,=5.9429
2020-10-21,=8415.3352,=9039.8192,=1259044943802.1899,=1066482741175,=617715231301.8199,=6.4927,=0.3569,=7.7053,=6.8271,=5.9429
2020-10-20,=8673.8643,=9317.5332,=1295260374191.7900,=1096869235939,=635214974235.5201,=6.6903,=0.4291,=7.7082,=6.8279,=5.9346
2020-10-19,=8614.6542,=9253.9292,=1287977652508.2598,=1089503467329,=631205100036.3199,=6.6526,=0.4235,=7.7082,=6.8298,=5.9346
2020-10-16,=8714.0042,=9360.6517,=1305922084557.6404,=1104246495116,=638177923047.6101,=6.7453,=0.4536,=7.7082,=6.8317,=5.9346
2020-10-15,=8824.5247,=9479.3737,=1324231257810.2000,=1117699935149,=645964534450.2600,=6.8399,=0.5018,=7.7082,=6.8358,=5.9346
2020-10-14,=8889.5922,=9549.2697,=1333476588112.4297,=1125982834715,=650430096557.8801,=6.8877,=0.5144,=7.7082,=6.8317,=5.9346
2020-10-13,=9095.5280,=9770.4876,=1365135530456.8501,=1152976954292,=664930753647.6899,=7.0512,=0.5740,=7.7298,=6.8298,=5.9289
2020-10-12,=9124.8665,=9802.0032,=1371811455917.5798,=1156032100511,=667030168192.6100,=7.0857,=0.5906,=7.7298,=6.8279,=5.9289
2020-10-09,=8736.0304,=9384.3124,=1311054770903.8799,=1105470209827,=638134907569.9200,=6.7718,=0.4727,=7.7298,=6.8271,=5.9289
2020-09-30,=8456.0288,=9083.5325,=1268369017244.1001,=1069949507268,=617397998055.0701,=6.5514,=0.3905,=7.7298,=6.8279,=5.9289
2020-09-29,=8487.0415,=9116.8466,=1271444988656.2998,=1072218622843,=619154873108.7500,=6.5717,=0.3956,=7.7298,=6.8298,=5.9289
2020-09-28,=8376.1406,=8997.7160,=1257967789467,=1059956403467,=611520872378.8099,=6.5020,=0.3713,=7.7724,=6.8317,=5.9119
2020-09-25,=8444.3683,=9071.0067,=1263307422473.2002,=1066779390913,=616269056223,=6.5296,=0.3801,=7.7724,=6.8377,=5.9119
2020-09-24,=8532.4451,=9165.6195,=1280721368385.2000,=1081238352245,=623251583698.0699,=6.6196,=0.4185,=7.7724,=6.8437,=5.9119
2020-09-23,=8738.3372,=9386.7904,=1310337856158,=1105903754481,=637984427072.1599,=6.7727,=0.4684,=7.7724,=6.8567,=5.9119
2020-09-22,=8629.3413,=9269.7062,=1295608957373.6001,=1092900232377,=629791472683.9000,=6.6966,=0.4328,=7.7724,=6.8697,=5.9119
2020-09-21,=8827.7716,=9482.8615,=1324074228707.7000,=1116296104915,=644100033430.4700,=6.8437,=0.4944,=7.7805,=6.8739,=5.8734
2020-09-18,=8838.3586,=9494.2341,=1330720380200.1001,=1120969899805,=645479034094.2900,=6.8780,=0.5000,=7.7805,=6.8780,=5.8734
2020-09-17,=8767.5751,=9418.1979,=1321748712350.3999,=1113858401988,=640199058664.6399,=6.8317,=0.4943,=7.7805,=6.8873,=5.8734
2020-09-16,=8629.2755,=9269.6354,=1302282488776.8999,=1098257850399,=629264649670.1001,=6.7311,=0.4508,=7.7805,=6.9050,=5.8734
2020-09-15,=8673.0855,=9316.6964,=1304640070813.5000,=1099513872026,=632603065474.4199,=6.7432,=0.4525,=7.7805,=6.9107,=5.8734
2020-09-14,=8625.0644,=9265.1118,=1298301428970.7000,=1095113827884,=628063229775.5801,=6.7105,=0.4504,=7.8052,=6.9164,=5.8725
2020-09-11,=8516.7919,=9148.8046,=1278972114353.6001,=1079591585699,=620029697609.8601,=6.6106,=0.4253,=7.8052,=6.9267,=5.8725
2020-09-10,=8236.6370,=8847.8600,=1233383433326.6001,=1040708691352,=599129835348.8099,=6.3749,=0.3269,=7.8052,=6.9371,=5.8725
2020-09-09,=8298.0389,=8913.8184,=1239503614882.7002,=1044943922366,=603819448362.4099,=6.4066,=0.3436,=7.8052,=6.9382,=5.8725
2020-09-08,=8755.5683,=9405.3001,=1310225525911.5000,=1102822373686,=638138944271.3901,=6.7721,=0.4574,=7.8052,=6.9393,=5.8725
2020-09-07,=8928.6184,=9591.1919,=1342146084601.1001,=1125534322118,=651322791768.2100,=6.9371,=0.4942,=7.8135,=6.9445,=5.7904
2020-09-04,=9215.6321,=9899.5042,=1384075246767,=1161962934345,=673414905399.1200,=7.1538,=0.5742,=7.8135,=6.9497,=5.7904
2020-09-03,=9034.9718,=9705.4375,=1357063464645.6001,=1139037279688,=660264022844.2400,=7.0142,=0.5333,=7.8135,=6.9445,=5.7904
2020-09-02,=9035.2447,=9705.7307,=1345559815946.9998,=1129378330896,=659396912066.0901,=6.9547,=0.5079,=7.8135,=6.9393,=5.7904
2020-09-01,=9188.1711,=9870.0055,=1363165688230.8999,=1145096264842,=670155160622.6699,=7.0457,=0.5415,=7.8135,=6.9278,=5.7904
2020-08-31,=9193.2661,=9875.4786,=1364520263677.8999,=1145170677672,=671088502661.9200,=7.0527,=0.5437,=7.8228,=6.9164,=5.7878
2020-08-28,=9277.9135,=9966.4075,=1380013999143.9004,=1052768906467,=676596259766.2400,=7.1727,=0.5896,=7.8228,=6.9107,=5.7878
2020-08-27,=9210.3919,=9893.8753,=1370754544908,=1046819624596,=646827425725.1400,=7.1612,=0.5720,=7.8228,=6.9050,=5.7878
2020-08-26,=8996.1784,=9663.7655,=1336837140922.1001,=1020589846153,=631922092219.7899,=6.9975,=0.5382,=7.8228,=6.8873,=5.7878
2020-08-25,=9334.8853,=10027.6071,=1389298254497.7002,=1059610219429,=650181662082.6979,=7.2991,=0.6452,=7.8228,=6.8697,=5.7878
2020-08-24,=9439.8367,=10140.3467,=1407408108361.7000,=1069995707303,=657214720806.5232,=7.3967,=0.6923,=7.8596,=6.8488,=5.7611
2020-08-21,=9373.8180,=10069.4289,=1396913033722.3999,=1063122230213,=652206864040.5079,=7.3497,=0.6707,=7.8596,=6.8279,=5.7611
2020-08-20,=9435.5672,=10135.7604,=1402936988693.6001,=1070759312673,=654188357723.3628,=7.4118,=0.6980,=7.8596,=6.8271,=5.7611
2020-08-19,=9535.2431,=10242.8330,=1420414451081.2998,=1085244608466,=659624959839.2341,=7.5160,=0.7336,=7.8596,=6.8264,=5.7611
2020-08-18,=9907.4499,=10642.6605,=1466515702622.3999,=1127239172382,=684121946585.8088,=7.7724,=0.7778,=7.8596,=6.8215,=5.7611
2020-08-17,=9955.8448,=10694.6467,=1476032537840.1001,=1133283061652,=687570665923.4470,=7.8228,=0.7934,=7.8729,=6.8165,=5.7466
2020-08-14,=9763.4877,=10488.0152,=1451724475803.8999,=1112089380831,=674247098473.4723,=7.8825,=0.8091,=7.8729,=6.8073,=5.7466
2020-08-13,=9643.2679,=10358.6700,=1433088132551.8999,=1099193199286,=665993093789.4999,=7.7805,=0.7875,=7.8596,=6.7980,=5.7466
2020-08-12,=9719.8219,=10440.9033,=1442084179021.8003,=1107914331695,=671369048876.8086,=8.0439,=0.8410,=7.8596,=6.7979,=5.7466
2020-08-11,=9694.9691,=10413.8771,=1437480921987,=1104529809615,=669869502811.1212,=8.0167,=0.8361,=7.8135,=6.7977,=5.7466
2020-08-10,=9938.2298,=10675.1763,=1471822770295.6001,=1130457086814,=684926819867.1385,=8.2179,=0.8776,=7.8135,=6.7911,=5.7406
2020-08-07,=9932.4096,=10668.9245,=1465237352190.8000,=1127098711800,=684728098423.1763,=8.1811,=0.8644,=7.8052,=6.7844,=5.7406
2020-08-06,=10263.0165,=11024.0468,=1519377354196,=1160884696065,=707843511393.2114,=8.4897,=0.9021,=7.7298,=6.7757,=5.7406
2020-08-05,=10278.7175,=11040.9120,=1529981613033.5000,=1164601505901,=709156659494.0322,=8.5490,=0.9188,=7.7082,=6.7670,=5.7406
2020-08-04,=10083.3756,=10831.0849,=1504243891489.3999,=1143789714092,=695861031568.0646,=8.4051,=0.9013,=7.7053,=6.7644,=5.7406
2020-08-03,=10379.1719,=11148.8153,=1546751701651.8999,=1177049764237,=716044405970.3483,=8.6427,=0.9267,=7.7053,=6.7617,=5.7401
2020-07-31,=9987.1370,=10727.7100,=1496412541048.7002,=1131455487780,=689562451806.3104,=8.3614,=0.9048,=7.6849,=6.7566,=5.7401
2020-07-30,=9742.7283,=10465.1777,=1462141120191.3000,=1103459905652,=673031153500.3633,=8.1699,=0.8826,=7.6784,=6.7516,=5.7401
2020-07-29,=9805.1233,=10532.1994,=1471244653016.3999,=1109587748976,=677309098223.9189,=8.2208,=0.8996,=7.6715,=6.7289,=5.7401
2020-07-28,=9326.9502,=10018.5685,=1398364336333.4998,=1055922872198,=644009094129.7725,=7.8135,=0.8333,=7.6456,=6.7062,=5.7401
2020-07-27,=9338.5920,=10031.0736,=1396878532644.8000,=1056896079039,=644714489132.6487,=7.8052,=0.8326,=7.6456,=6.7019,=5.7286
2020-07-24,=9296.6352,=9986.0056,=1379333622432.6001,=1051857394991,=641979135312.1218,=8.2801,=0.9027,=7.6352,=6.6976,=5.7286
2020-07-23,=9894.9089,=10628.4652,=1466635339837.2000,=1117711823528,=683153515446.9290,=8.8010,=0.9289,=7.6262,=6.6944,=5.7286
2020-07-22,=9935.5730,=10672.1439,=1478040415761.7998,=1122777396441,=686258103436.9430,=8.8695,=0.9420,=7.5671,=6.6911,=5.7286
2020-07-21,=9881.0218,=10613.5486,=1468884407672.5000,=1117427925221,=682649953661.6615,=8.8145,=0.9417,=7.5076,=6.6763,=5.7286
2020-07-20,=9877.0173,=10609.2472,=1467198015895.5000,=1115731029147,=681977227222.6810,=8.8044,=0.9414,=7.5076,=6.6615,=5.7249
2020-07-17,=9472.5716,=10174.8181,=1415709630783.8000,=1071526800376,=653904755296.8101,=8.4954,=0.9276,=7.5017,=6.6414,=5.7249
2020-07-16,=9582.4729,=10292.3661,=1421794513951.3000,=1085121647364,=661358600268.0936,=8.5292,=0.9364,=7.4838,=6.6212,=5.7249
2020-07-15,=10507.4116,=11285.7082,=1559168309800.1001,=1190258862728,=725102324083.9983,=9.3522,=0.9726,=7.4505,=6.6199,=5.7249
2020-07-14,=11170.1264,=11997.5110,=1662697461616.2998,=1263953769162,=771406985332.2960,=9.9748,=0.9954,=7.4407,=6.6186,=5.7249
2020-07-13,=11317.6872,=12156.0018,=1681164975633.3000,=1281973572563,=781400695547.6782,=10.0856,=1,=7.4407,=6.6141,=5.7223
2020-07-10,=10882.3018,=11688.3669,=1626632868759.3999,=1235794300590,=751856026632.3296,=9.7584,=0.9954,=7.4252,=6.6097,=5.7223
2020-07-09,=10765.9990,=11563.4494,=1609162217506.2002,=1225388950135,=744420634123.1609,=9.6536,=0.9953,=7.4192,=6.6082,=5.7223
2020-07-08,=10338.1511,=11103.9103,=1545886716679.8999,=1179187265321,=714259073373.1202,=9.2740,=0.9907,=7.4178,=6.6068,=5.7223
2020-07-07,=10078.0508,=10823.5928,=1512135159657.8999,=1151165228481,=696627044710.5374,=9.0620,=0.9906,=7.3969,=6.6039,=5.7223
2020-07-06,=9872.8301,=10603.1906,=1483439396908.1001,=1126604968993,=682424430606.9683,=8.8900,=0.9811,=7.3969,=6.6011,=5.6949
2020-07-03,=9127.6300,=9802.8630,=1369349874245,=1041672756119,=630613591632.9738,=8.2063,=0.9621,=7.3914,=6.5997,=5.6949
2020-07-02,=9071.0546,=9742.1023,=1365443958176.6001,=1032709360206,=627025175797.4688,=8.1829,=0.9571,=7.3844,=6.5982,=5.6949
2020-07-01,=8855.4409,=9510.5382,=1339358843568,=1013049144460,=612452172182.1029,=8.0266,=0.9426,=7.3840,=6.5968,=5.6949
2020-06-30,=8733.8305,=9379.9315,=1318654108017.7000,=999943501021,=603822158715.9719,=7.9025,=0.9279,=7.3834,=6.5955,=5.6949
2020-06-29,=8524.0106,=9153.3603,=1287163002115,=975211903542,=589496693199.8065,=7.7053,=0.8986,=7.3834,=6.5800,=5.6708
2020-06-24,=8695.4642,=9337.4728,=1315165433826.3999,=994145390694,=601598547469.2839,=7.8729,=0.9175,=7.3682,=6.5646,=5.6708
2020-06-23,=8557.3634,=9188.6788,=1291571481922.2998,=975458134101,=591992009963.8413,=7.7298,=0.9122,=7.3490,=6.5560,=5.6708
2020-06-22,=8537.8648,=9164.4938,=1276098973268,=973724341698,=590525169843.9447,=7.9524,=0.9363,=7.3454,=6.5473,=5.6708
2020-06-19,=8181.4222,=8781.8904,=1224503822349.3000,=932628247041,=565845925383.1860,=7.6352,=0.8916,=7.3326,=6.5428,=5.6708
2020-06-18,=8036.5276,=8626.3614,=1193301630857.1001,=911320739852,=555464341300.4740,=7.4407,=0.8614,=7.3326,=6.5382,=5.6619
2020-06-17,=7862.9524,=8440.0468,=1166942924635.8999,=872301112570,=543480553871.3758,=7.2763,=0.7811,=7.3199,=6.5329,=5.6619
2020-06-16,=7946.3011,=8529.5128,=1178606744402.7000,=881584619567,=549321308070.0845,=7.3490,=0.8150,=7.3199,=6.5276,=5.6619
