date,hs300,zz500,kc50,consume,chip,gold,bond10,hs300_listed,zz500_listed,kc50_listed,consume_listed,chip_listed,gold_listed,bond10_listed
2016-06-07,3.177,6.308,,1.348,,2.625,,True,True,False,True,False,True,False
2016-06-08,3.173,6.29,,1.351,,2.646,,True,True,False,True,False,True,False
2016-06-13,3.069,5.987,,1.313,,2.724,,True,True,False,True,False,True,False
2016-06-14,3.082,6.014,,1.33,,2.717,,True,True,False,True,False,True,False
2016-06-15,3.123,6.207,,1.352,,2.73,,True,True,False,True,False,True,False
2016-06-16,3.104,6.183,,1.345,,2.777,,True,True,False,True,False,True,False
2016-06-17,3.117,6.231,,1.365,,2.715,,True,True,False,True,False,True,False
2016-06-20,3.118,6.239,,1.363,,2.717,,True,True,False,True,False,True,False
2016-06-21,3.111,6.165,,1.359,,2.712,,True,True,False,True,False,True,False
2016-06-22,3.13,6.282,,1.351,,2.675,,True,True,False,True,False,True,False
2016-06-23,3.12,6.247,,1.347,,2.681,,True,True,False,True,False,True,False
2016-06-24,3.087,6.156,,1.34,,2.805,,True,True,False,True,False,True,False
2016-06-27,3.126,6.333,,1.352,,2.828,,True,True,False,True,False,True,False
2016-06-28,3.142,6.392,,1.364,,2.817,,True,True,False,True,False,True,False
2016-06-29,3.156,6.393,,1.367,,2.83,,True,True,False,True,False,True,False
2016-06-30,3.161,6.397,,1.367,,2.818,,True,True,False,True,False,True,False
2016-07-01,3.158,6.388,,1.378,,2.858,,True,True,False,True,False,True,False
2016-07-04,3.211,6.515,,1.385,,2.899,,True,True,False,True,False,True,False
2016-07-05,3.219,6.548,,1.395,,2.89,,True,True,False,True,False,True,False
2016-07-06,3.235,6.587,,1.44,,2.947,,True,True,False,True,False,True,False
2016-07-07,3.239,6.613,,1.451,,2.936,,True,True,False,True,False,True,False
2016-07-08,3.227,6.587,,1.44,,2.916,,True,True,False,True,False,True,False
2016-07-11,3.235,6.604,,1.482,,2.942,,True,True,False,True,False,True,False
2016-07-12,3.317,6.687,,1.495,,2.919,,True,True,False,True,False,True,False
2016-07-13,3.324,6.734,,1.494,,2.892,,True,True,False,True,False,True,False
2016-07-14,3.319,6.757,,1.487,,2.872,,True,True,False,True,False,True,False
2016-07-15,3.323,6.741,,1.485,,2.875,,True,True,False,True,False,True,False
2016-07-18,3.311,6.714,,1.475,,2.865,,True,True,False,True,False,True,False
2016-07-19,3.294,6.712,,1.459,,2.87,,True,True,False,True,False,True,False
2016-07-20,3.287,6.701,,1.471,,2.858,,True,True,False,True,False,True,False
2016-07-21,3.305,6.733,,1.464,,2.83,,True,True,False,True,False,True,False
2016-07-22,3.276,6.69,,1.45,,2.844,,True,True,False,True,False,True,False
2016-07-25,3.275,6.7,,1.475,,2.83,,True,True,False,True,False,True,False
2016-07-26,3.317,6.795,,1.479,,2.834,,True,True,False,True,False,True,False
2016-07-27,3.256,6.495,,1.465,,2.836,,True,True,False,True,False,True,False
2016-07-28,3.265,6.526,,1.463,,2.876,,True,True,False,True,False,True,False
2016-07-29,3.254,6.48,,1.49,,2.859,,True,True,False,True,False,True,False
2016-08-01,3.227,6.383,,1.478,,2.877,,True,True,False,True,False,True,False
2016-08-02,3.235,6.445,,1.447,,2.895,,True,True,False,True,False,True,False
2016-08-03,3.239,6.467,,1.454,,2.912,,True,True,False,True,False,True,False
2016-08-04,3.249,6.506,,1.454,,2.881,,True,True,False,True,False,True,False
2016-08-05,3.262,6.485,,1.459,,2.918,,True,True,False,True,False,True,False
2016-08-08,3.289,6.575,,1.458,,2.857,,True,True,False,True,False,True,False
2016-08-09,3.304,6.641,,1.466,,2.855,,True,True,False,True,False,True,False
2016-08-10,3.294,6.608,,1.468,,2.896,,True,True,False,True,False,True,False
2016-08-11,3.29,6.499,,1.47,,2.871,,True,True,False,True,False,True,False
2016-08-12,3.348,6.591,,1.469,,2.87,,True,True,False,True,False,True,False
2016-08-15,3.447,6.728,,1.484,,2.864,,True,True,False,True,False,True,False
2016-08-16,3.437,6.759,,1.49,,2.875,,True,True,False,True,False,True,False
2016-08-17,3.429,6.775,,1.49,,2.861,,True,True,False,True,False,True,False
2016-08-18,3.424,6.777,,1.462,,2.876,,True,True,False,True,False,True,False
2016-08-19,3.42,6.778,,1.44,,2.877,,True,True,False,True,False,True,False
2016-08-22,3.396,6.703,,1.462,,2.855,,True,True,False,True,False,True,False
2016-08-23,3.398,6.719,,1.463,,2.86,,True,True,False,True,False,True,False
2016-08-24,3.384,6.723,,1.461,,2.861,,True,True,False,True,False,True,False
2016-08-25,3.366,6.678,,1.458,,2.837,,True,True,False,True,False,True,False
2016-08-26,3.362,6.711,,1.458,,2.841,,True,True,False,True,False,True,False
2016-08-29,3.361,6.723,,1.448,,2.83,,True,True,False,True,False,True,False
2016-08-30,3.375,6.719,,1.45,,2.836,,True,True,False,True,False,True,False
2016-08-31,3.389,6.73,,1.453,,2.823,,True,True,False,True,False,True,False
2016-09-01,3.353,6.667,,1.453,,2.815,,True,True,False,True,False,True,False
2016-09-02,3.368,6.635,,1.454,,2.821,,True,True,False,True,False,True,False
2016-09-05,3.375,6.682,,1.452,,2.851,,True,True,False,True,False,True,False
2016-09-06,3.404,6.802,,1.451,,2.852,,True,True,False,True,False,True,False
2016-09-07,3.406,6.786,,1.45,,2.891,,True,True,False,True,False,True,False
2016-09-08,3.401,6.824,,1.447,,2.889,,True,True,False,True,False,True,False
2016-09-09,3.384,6.758,,1.441,,2.872,,True,True,False,True,False,True,False
2016-09-12,3.317,6.573,,1.421,,2.852,,True,True,False,True,False,True,False
2016-09-13,3.317,6.602,,1.411,,2.857,,True,True,False,True,False,True,False
2016-09-14,3.297,6.56,,1.416,,2.843,,True,True,False,True,False,True,False
2016-09-19,3.318,6.64,,1.416,,2.826,,True,True,False,True,False,True,False
2016-09-20,3.314,6.627,,1.415,,2.831,,True,True,False,True,False,True,False
2016-09-21,3.327,6.646,,1.414,,2.838,,True,True,False,True,False,True,False
2016-09-22,3.349,6.682,,1.422,,2.859,,True,True,False,True,False,True,False
2016-09-23,3.341,6.671,,1.419,,2.862,,True,True,False,True,False,True,False
2016-09-26,3.285,6.543,,1.41,,2.863,,True,True,False,True,False,True,False
2016-09-27,3.302,6.58,,1.404,,2.858,,True,True,False,True,False,True,False
2016-09-28,3.297,6.572,,1.41,,2.837,,True,True,False,True,False,True,False
2016-09-29,3.312,6.607,,1.409,,2.832,,True,True,False,True,False,True,False
2016-09-30,3.322,6.634,,1.417,,2.843,,True,True,False,True,False,True,False
2016-10-10,3.36,6.761,,1.43,,2.737,,True,True,False,True,False,True,False
2016-10-11,3.368,6.782,,1.43,,2.731,,True,True,False,True,False,True,False
2016-10-12,3.36,6.777,,1.431,,2.725,,True,True,False,True,False,True,False
2016-10-13,3.36,6.785,,1.429,,2.734,,True,True,False,True,False,True,False
2016-10-14,3.37,6.772,,1.43,,2.724,,True,True,False,True,False,True,False
2016-10-17,3.339,6.72,,1.435,,2.734,,True,True,False,True,False,True,False
2016-10-18,3.381,6.82,,1.434,,2.74,,True,True,False,True,False,True,False
2016-10-19,3.379,6.79,,1.434,,2.74,,True,True,False,True,False,True,False
2016-10-20,3.374,6.794,,1.43,,2.761,,True,True,False,True,False,True,False
2016-10-21,3.391,6.784,,1.429,,2.751,,True,True,False,True,False,True,False
2016-10-24,3.432,6.837,,1.436,,2.76,,True,True,False,True,False,True,False
2016-10-25,3.423,6.862,,1.444,,2.77,,True,True,False,True,False,True,False
2016-10-26,3.413,6.833,,1.455,,2.783,,True,True,False,True,False,True,False
2016-10-27,3.408,6.82,,1.466,,2.772,,True,True,False,True,False,True,False
2016-10-28,3.403,6.768,,1.461,,2.775,,True,True,False,True,False,True,False
2016-10-31,3.396,6.744,,1.467,,2.788,,True,True,False,True,False,True,False
2016-11-01,3.417,6.815,,1.473,,2.799,,True,True,False,True,False,True,False
2016-11-02,3.394,6.747,,1.467,,2.824,,True,True,False,True,False,True,False
2016-11-03,3.42,6.78,,1.468,,2.823,,True,True,False,True,False,True,False
2016-11-04,3.409,6.759,,1.467,,2.804,,True,True,False,True,False,True,False
2016-11-07,3.412,6.764,,1.466,,2.792,,True,True,False,True,False,True,False
2016-11-08,3.43,6.809,,1.472,,2.798,,True,True,False,True,False,True,False
2016-11-09,3.417,6.746,,1.461,,2.865,,True,True,False,True,False,True,False
2016-11-10,3.452,6.846,,1.46,,2.813,,True,True,False,True,False,True,False
2016-11-11,3.482,6.9,,1.463,,2.769,,True,True,False,True,False,True,False
2016-11-14,3.487,6.914,,1.464,,2.683,,True,True,False,True,False,True,False
2016-11-15,3.483,6.939,,1.46,,2.709,,True,True,False,True,False,True,False
2016-11-16,3.484,6.946,,1.463,,2.722,,True,True,False,True,False,True,False
2016-11-17,3.492,6.947,,1.459,,2.716,,True,True,False,True,False,True,False
2016-11-18,3.48,6.915,,1.464,,2.687,,True,True,False,True,False,True,False
2016-11-21,3.496,6.914,,1.463,,2.709,,True,True,False,True,False,True,False
2016-11-22,3.531,6.976,,1.463,,2.715,,True,True,False,True,False,True,False
2016-11-23,3.537,6.933,,1.463,,2.717,,True,True,False,True,False,True,False
2016-11-24,3.547,6.92,,1.466,,2.684,,True,True,False,True,False,True,False
2016-11-25,3.586,6.954,,1.481,,2.662,,True,True,False,True,False,True,False
2016-11-28,3.602,6.973,,1.486,,2.678,,True,True,False,True,False,True,False
2016-11-29,3.63,6.933,,1.51,,2.666,,True,True,False,True,False,True,False
2016-11-30,3.597,6.891,,1.498,,2.652,,True,True,False,True,False,True,False
2016-12-01,3.631,6.931,,1.506,,2.64,,True,True,False,True,False,True,False
2016-12-02,3.591,6.821,,1.489,,2.638,,True,True,False,True,False,True,False
2016-12-05,3.519,6.776,,1.465,,2.629,,True,True,False,True,False,True,False
2016-12-06,3.513,6.785,,1.477,,2.626,,True,True,False,True,False,True,False
2016-12-07,3.529,6.866,,1.479,,2.621,,True,True,False,True,False,True,False
2016-12-08,3.537,6.832,,1.491,,2.644,,True,True,False,True,False,True,False
2016-12-09,3.557,6.814,,1.494,,2.643,,True,True,False,True,False,True,False
2016-12-12,3.463,6.539,,1.484,,2.63,,True,True,False,True,False,True,False
2016-12-13,3.458,6.558,,1.473,,2.632,,True,True,False,True,False,True,False
2016-12-14,3.434,6.518,,1.466,,2.65,,True,True,False,True,False,True,False
2016-12-15,3.395,6.559,,1.471,,2.615,,True,True,False,True,False,True,False
2016-12-16,3.395,6.601,,1.476,,2.602,,True,True,False,True,False,True,False
2016-12-19,3.385,6.606,,1.474,,2.615,,True,True,False,True,False,True,False
2016-12-20,3.36,6.578,,1.457,,2.601,,True,True,False,True,False,True,False
2016-12-21,3.397,6.632,,1.458,,2.595,,True,True,False,True,False,True,False
2016-12-22,3.391,6.621,,1.468,,2.577,,True,True,False,True,False,True,False
2016-12-23,3.364,6.574,,1.456,,2.583,,True,True,False,True,False,True,False
2016-12-26,3.376,6.577,,1.457,,2.592,,True,True,False,True,False,True,False
2016-12-27,3.371,6.589,,1.45,,2.595,,True,True,False,True,False,True,False
2016-12-28,3.353,6.559,,1.449,,2.603,,True,True,False,True,False,True,False
2016-12-29,3.355,6.555,,1.442,,2.616,,True,True,False,True,False,True,False
2016-12-30,3.358,6.553,,1.462,,2.636,,True,True,False,True,False,True,False
2017-01-03,3.396,6.61,,1.461,,2.626,,True,True,False,True,False,True,False
2017-01-04,3.426,6.691,,1.483,,2.638,,True,True,False,True,False,True,False
2017-01-05,3.419,6.688,,1.482,,2.636,,True,True,False,True,False,True,False
2017-01-06,3.408,6.657,,1.494,,2.633,,True,True,False,True,False,True,False
2017-01-09,3.42,6.708,,1.494,,2.645,,True,True,False,True,False,True,False
2017-01-10,3.411,6.683,,1.5,,2.663,,True,True,False,True,False,True,False
2017-01-11,3.386,6.63,,1.5,,2.664,,True,True,False,True,False,True,False
2017-01-12,3.369,6.549,,1.5,,2.671,,True,True,False,True,False,True,False
2017-01-13,3.375,6.477,,1.479,,2.662,,True,True,False,True,False,True,False
2017-01-16,3.371,6.293,,1.44,,2.682,,True,True,False,True,False,True,False
2017-01-17,3.376,6.348,,1.451,,2.694,,True,True,False,True,False,True,False
2017-01-18,3.398,6.352,,1.464,,2.685,,True,True,False,True,False,True,False
2017-01-19,3.386,6.33,,1.462,,2.662,,True,True,False,True,False,True,False
2017-01-20,3.415,6.411,,1.466,,2.668,,True,True,False,True,False,True,False
2017-01-23,3.361,6.473,,1.487,,2.681,,True,True,False,True,False,True,False
2017-01-24,3.363,6.445,,1.477,,2.677,,True,True,False,True,False,True,False
2017-01-25,3.373,6.47,,1.486,,2.651,,True,True,False,True,False,True,False
2017-01-26,3.387,6.514,,1.495,,2.641,,True,True,False,True,False,True,False
2017-02-03,3.367,6.493,,1.495,,2.674,,True,True,False,True,False,True,False
2017-02-06,3.366,6.549,,1.501,,2.701,,True,True,False,True,False,True,False
2017-02-07,3.36,6.539,,1.486,,2.722,,True,True,False,True,False,True,False
2017-02-08,3.383,6.583,,1.488,,2.722,,True,True,False,True,False,True,False
2017-02-09,3.395,6.615,,1.5,,2.74,,True,True,False,True,False,True,False
2017-02-10,3.413,6.629,,1.502,,2.712,,True,True,False,True,False,True,False
2017-02-13,3.431,6.655,,1.521,,2.719,,True,True,False,True,False,True,False
2017-02-14,3.435,6.66,,1.506,,2.72,,True,True,False,True,False,True,False
2017-02-15,3.423,6.598,,1.501,,2.707,,True,True,False,True,False,True,False
2017-02-16,3.438,6.641,,1.493,,2.725,,True,True,False,True,False,True,False
2017-02-17,3.418,6.595,,1.51,,2.737,,True,True,False,True,False,True,False
2017-02-20,3.474,6.681,,1.53,,2.73,,True,True,False,True,False,True,False
2017-02-21,3.475,6.733,,1.556,,2.736,,True,True,False,True,False,True,False
2017-02-22,3.485,6.764,,1.572,,2.735,,True,True,False,True,False,True,False
2017-02-23,3.47,6.774,,1.587,,2.739,,True,True,False,True,False,True,False
2017-02-24,3.467,6.776,,1.57,,2.775,,True,True,False,True,False,True,False
2017-02-27,3.44,6.72,,1.562,,2.784,,True,True,False,True,False,True,False
2017-02-28,3.445,6.743,,1.56,,2.774,,True,True,False,True,False,True,False
2017-03-01,3.449,6.765,,1.562,,2.755,,True,True,False,True,False,True,False
2017-03-02,3.437,6.733,,1.554,,2.758,,True,True,False,True,False,True,False
2017-03-03,3.424,6.747,,1.556,,2.737,,True,True,False,True,False,True,False
2017-03-06,3.441,6.811,,1.561,,2.739,,True,True,False,True,False,True,False
2017-03-07,3.446,6.829,,1.568,,2.729,,True,True,False,True,False,True,False
2017-03-08,3.45,6.804,,1.559,,2.717,,True,True,False,True,False,True,False
2017-03-09,3.419,6.723,,1.554,,2.708,,True,True,False,True,False,True,False
2017-03-10,3.422,6.744,,1.56,,2.69,,True,True,False,True,False,True,False
2017-03-13,3.459,6.817,,1.572,,2.718,,True,True,False,True,False,True,False
2017-03-14,3.451,6.785,,1.563,,2.709,,True,True,False,True,False,True,False
2017-03-15,3.457,6.779,,1.569,,2.709,,True,True,False,True,False,True,False
2017-03-16,3.478,6.84,,1.576,,2.75,,True,True,False,True,False,True,False
2017-03-17,3.439,6.772,,1.577,,2.754,,True,True,False,True,False,True,False
2017-03-20,3.441,6.794,,1.578,,2.766,,True,True,False,True,False,True,False
2017-03-21,3.465,6.823,,1.615,,2.751,,True,True,False,True,False,True,False
2017-03-22,3.447,6.798,,1.615,,2.776,,True,True,False,True,False,True,False
2017-03-23,3.457,6.812,,1.627,,2.779,,True,True,False,True,False,True,False
2017-03-24,3.49,6.855,,1.635,,2.773,,True,True,False,True,False,True,False
2017-03-27,3.474,6.814,,1.648,,2.8,,True,True,False,True,False,True,False
2017-03-28,3.469,6.799,,1.65,,2.793,,True,True,False,True,False,True,False
2017-03-29,3.462,6.776,,1.63,,2.786,,True,True,False,True,False,True,False
2017-03-30,3.429,6.674,,1.635,,2.784,,True,True,False,True,False,True,False
2017-03-31,3.454,6.687,,1.646,,2.761,,True,True,False,True,False,True,False
2017-04-05,3.511,6.859,,1.655,,2.792,,True,True,False,True,False,True,False
2017-04-06,3.507,6.857,,1.644,,2.794,,True,True,False,True,False,True,False
2017-04-07,3.514,6.869,,1.622,,2.819,,True,True,False,True,False,True,False
2017-04-10,3.505,6.862,,1.615,,2.808,,True,True,False,True,False,True,False
2017-04-11,3.514,6.939,,1.623,,2.814,,True,True,False,True,False,True,False
2017-04-12,3.501,6.885,,1.622,,2.842,,True,True,False,True,False,True,False
2017-04-13,3.514,6.925,,1.63,,2.853,,True,True,False,True,False,True,False
2017-04-14,3.485,6.833,,1.628,,2.859,,True,True,False,True,False,True,False
2017-04-17,3.473,6.756,,1.6,,2.852,,True,True,False,True,False,True,False
2017-04-18,3.465,6.725,,1.618,,2.843,,True,True,False,True,False,True,False
2017-04-19,3.438,6.646,,1.618,,2.841,,True,True,False,True,False,True,False
2017-04-20,3.457,6.643,,1.645,,2.836,,True,True,False,True,False,True,False
2017-04-21,3.46,6.602,,1.641,,2.827,,True,True,False,True,False,True,False
2017-04-24,3.423,6.424,,1.618,,2.805,,True,True,False,True,False,True,False
2017-04-25,3.434,6.444,,1.635,,2.807,,True,True,False,True,False,True,False
2017-04-26,3.442,6.456,,1.642,,2.794,,True,True,False,True,False,True,False
2017-04-27,3.444,6.479,,1.64,,2.802,,True,True,False,True,False,True,False
2017-04-28,3.431,6.501,,1.624,,2.812,,True,True,False,True,False,True,False
2017-05-02,3.426,6.494,,1.623,,2.788,,True,True,False,True,False,True,False
2017-05-03,3.409,6.489,,1.613,,2.788,,True,True,False,True,False,True,False
2017-05-04,3.396,6.458,,1.612,,2.745,,True,True,False,True,False,True,False
2017-05-05,3.374,6.384,,1.596,,2.747,,True,True,False,True,False,True,False
2017-05-08,3.345,6.266,,1.588,,2.738,,True,True,False,True,False,True,False
2017-05-09,3.348,6.29,,1.579,,2.741,,True,True,False,True,False,True,False
2017-05-10,3.336,6.172,,1.582,,2.726,,True,True,False,True,False,True,False
2017-05-11,3.353,6.154,,1.574,,2.731,,True,True,False,True,False,True,False
2017-05-12,3.38,6.137,,1.595,,2.739,,True,True,False,True,False,True,False
2017-05-15,3.394,6.168,,1.595,,2.75,,True,True,False,True,False,True,False
2017-05-16,3.434,6.297,,1.63,,2.757,,True,True,False,True,False,True,False
2017-05-17,3.411,6.314,,1.622,,2.768,,True,True,False,True,False,True,False
2017-05-18,3.396,6.255,,1.618,,2.791,,True,True,False,True,False,True,False
2017-05-19,3.402,6.253,,1.632,,2.784,,True,True,False,True,False,True,False
2017-05-22,3.405,6.161,,1.632,,2.79,,True,True,False,True,False,True,False
2017-05-23,3.42,6.05,,1.645,,2.803,,True,True,False,True,False,True,False
2017-05-24,3.42,6.076,,1.642,,2.772,,True,True,False,True,False,True,False
2017-05-25,3.493,6.122,,1.648,,2.784,,True,True,False,True,False,True,False
2017-05-26,3.487,6.127,,1.653,,2.788,,True,True,False,True,False,True,False
2017-05-31,3.489,6.093,,1.646,,2.775,,True,True,False,True,False,True,False
2017-06-01,3.497,5.984,,1.646,,2.777,,True,True,False,True,False,True,False
2017-06-02,3.488,6.051,,1.646,,2.771,,True,True,False,True,False,True,False
