date,hs300_pe,hs300_pb,zz500_pe,zz500_pb,kc50_pe,bond_10y_yield,hs300_erp,hs300_pe_quantile,hs300_pb_quantile,zz500_pe_quantile,zz500_pb_quantile
2021-07-26,13.45,1.66,19.41,2.03,,2.8711,4.563844237918215,0.6450930626057529,0.7965313028764806,0.2068527918781726,0.41539763113367173
2021-07-27,13.03,1.61,18.99,1.99,,2.911,4.763597083653108,0.5841793570219966,0.6560913705583756,0.1692047377326565,0.3743654822335025
2021-07-28,13.06,1.62,18.71,1.96,,2.9312,4.7257678407350685,0.5930626057529611,0.6738578680203046,0.15228426395939088,0.3396785109983079
2021-07-29,13.23,1.64,19.04,2.01,,2.884,4.674578987150417,0.6170752324598479,0.7151310228233305,0.17582417582417584,0.39687235841081997
2021-07-30,13.12,1.63,19.09,2.01,,2.8363,4.785651219512195,0.5997464074387151,0.6923076923076923,0.18174133558748942,0.3972950126796281
2021-08-02,13.42,1.67,19.31,2.03,,2.8212,4.630364828614009,0.6415891800507185,0.8241758241758241,0.20118343195266272,0.4188503803888419
2021-08-03,13.39,1.67,19.16,2.02,,2.8337,4.634559895444362,0.6339814032121724,0.8237531699070161,0.1889264581572274,0.4087066779374472
2021-08-04,13.49,1.68,19.46,2.05,,2.8338,4.579098443291327,0.6466610312764159,0.8533389687235841,0.2172442941673711,0.4429416737109045
2021-08-05,13.41,1.67,19.38,2.04,,2.7988,4.658321551081282,0.6390532544378699,0.8224852071005917,0.21090448013524937,0.4319526627218935
2021-08-06,13.35,1.66,19.42,2.05,,2.8139,4.67673670411985,0.6238377007607777,0.7928994082840237,0.21513102282333052,0.4442096365173288
2021-08-09,13.51,1.68,19.6,2.06,,2.8615,4.540424500370097,0.647083685545224,0.852916314454776,0.2404902789518174,0.45731191885038036
2021-08-10,13.64,1.7,19.67,2.07,,2.8766,4.454778299120234,0.6572273879966187,0.9091293322062552,0.2519019442096365,0.4708368554522401
2021-08-11,13.6,1.7,19.84,2.09,,2.8841,4.468841176470589,0.6542688081149619,0.9087066779374472,0.2696534234995773,0.49661876584953507
2021-08-12,13.52,1.69,19.9,2.09,,2.8566,4.5398497041420125,0.6466610312764159,0.8808114961961115,0.2768385460693153,0.4970414201183432
2021-08-13,13.45,1.68,19.85,2.1,,2.8792,4.555744237918216,0.6410472972972973,0.8500844594594594,0.27238175675675674,0.5054898648648649
2021-08-16,13.41,1.68,19.75,2.09,,2.8943,4.5628215510812815,0.6350210970464135,0.849789029535865,0.2586497890295359,0.4966244725738397
2021-08-17,13.15,1.64,19.31,2.04,,2.8819,4.722662737642586,0.5957805907172996,0.7059071729957805,0.20210970464135022,0.4316455696202532
2021-08-18,13.31,1.67,19.18,2.05,,2.8494,4.663748009015777,0.6147679324894515,0.8172995780590717,0.19029535864978903,0.4447257383966245
2021-08-19,13.22,1.65,19.18,2.05,,2.8395,4.7247965204236,0.6059071729957806,0.7464135021097047,0.19071729957805908,0.4451476793248945
2021-08-20,13.0,1.63,18.95,2.04,,2.852,4.840307692307693,0.5649789029535865,0.6805907172995781,0.1670886075949367,0.4320675105485232
2021-08-23,13.14,1.65,19.12,2.07,,2.8672,4.7431500761035,0.5919831223628692,0.7459915611814346,0.18649789029535865,0.4738396624472574
2021-08-24,13.25,1.66,19.16,2.09,,2.8522,4.694969811320755,0.6092827004219409,0.7869198312236287,0.19071729957805908,0.5012658227848101
2021-08-25,13.26,1.66,19.26,2.11,,2.8547,4.686778129713424,0.6092827004219409,0.7864978902953587,0.20168776371308017,0.5198312236286919
2021-08-26,13.03,1.63,19.0,2.1,,2.8848,4.789797083653109,0.5679324894514768,0.6776371308016877,0.17215189873417722,0.5113924050632911
2021-08-27,12.96,1.63,19.04,2.11,,2.8698,4.846249382716049,0.5510548523206751,0.6772151898734177,0.17763713080168778,0.5210970464135021
2021-08-30,12.6,1.61,18.65,2.12,,2.8505,5.0860079365079365,0.46962025316455697,0.6371308016877637,0.15105485232067511,0.5308016877637131
2021-08-31,12.41,1.6,18.75,2.12,,2.845,5.213017727639,0.41687763713080167,0.6244725738396625,0.1548523206751055,0.5312236286919831
2021-09-01,12.59,1.62,18.62,2.11,,2.8226,5.120211755361398,0.46540084388185654,0.6556962025316456,0.14810126582278482,0.5215189873417722
2021-09-02,12.6,1.62,18.93,2.14,,2.8301,5.106407936507936,0.46919831223628694,0.6552742616033755,0.16877637130801687,0.5569620253164557
2021-09-03,12.55,1.62,18.85,2.13,,2.8327,5.135427490039841,0.4540084388185654,0.6548523206751055,0.16413502109704642,0.5443037974683544
2021-09-06,12.75,1.65,19.06,2.15,,2.8354,5.0077372549019605,0.49493670886075947,0.7438818565400844,0.18438818565400844,0.5734177215189873
2021-09-07,12.9,1.66,19.44,2.2,,2.8604,4.891537984496123,0.5295358649789029,0.7860759493670886,0.22953586497890296,0.6286919831223629
2021-09-08,12.87,1.66,19.58,2.21,,2.8705,4.899507770007771,0.5181434599156118,0.7856540084388186,0.25021097046413504,0.6324894514767933
2021-09-09,12.9,1.66,19.83,2.24,,2.873,4.878937984496123,0.529113924050633,0.7852320675105485,0.28227848101265823,0.6476793248945147
2021-09-10,12.98,1.67,19.8,2.23,,2.8656,4.838560246533127,0.5556962025316455,0.8168776371308016,0.2805907172995781,0.6421940928270042
2021-09-13,12.98,1.67,20.0,2.25,,2.8908,4.8133602465331276,0.5552742616033756,0.8164556962025317,0.30337552742616036,0.6565400843881857
2021-09-14,12.79,1.65,19.75,2.22,,2.8858,4.932808287724786,0.4962025316455696,0.739240506329114,0.27341772151898736,0.6371308016877637
2021-09-15,12.68,1.64,19.85,2.23,,2.9009,4.985535331230284,0.4767932489451477,0.6953586497890295,0.290295358649789,0.6434599156118144
2021-09-16,12.54,1.62,19.5,2.19,,2.8885,5.0859816586921855,0.4438818565400844,0.6476793248945147,0.240084388185654,0.6215189873417721
2021-09-17,12.62,1.63,19.37,2.18,,2.8785,5.045430269413631,0.4679324894514768,0.6700421940928271,0.22278481012658227,0.6118143459915611
2021-09-18,,,,,,2.8717,,,,,
2021-09-22,12.56,1.62,19.59,2.2,,2.8639,5.097883439490445,0.44932432432432434,0.6461148648648649,0.2546452702702703,0.6313344594594594
2021-09-23,12.62,1.63,19.68,2.21,,2.8565,5.067430269413631,0.4670608108108108,0.6693412162162162,0.26984797297297297,0.6359797297297297
2021-09-24,12.58,1.63,19.35,2.17,,2.8719,5.0772255961844195,0.453125,0.668918918918919,0.22255067567567569,0.605152027027027
2021-09-26,,,,,,2.8797,,,,,
2021-09-27,12.64,1.63,18.82,2.11,,2.8825,5.02889240506329,0.4712595097210482,0.6682163989856298,0.16272189349112426,0.5228233305156382
2021-09-28,12.69,1.64,18.9,2.12,,2.8769,5.003320646178094,0.47844463229078615,0.6944209636517329,0.16906170752324598,0.5342349957734573
2021-09-29,12.55,1.62,18.32,2.06,,2.8646,5.103527490039841,0.4408284023668639,0.6420118343195266,0.1132713440405748,0.4611158072696534
2021-09-30,12.61,1.63,18.57,2.08,,2.8776,5.052614115781127,0.46153846153846156,0.6669484361792054,0.1382079459002536,0.4907016060862215
2021-10-08,12.77,1.65,18.48,2.07,,2.9131,4.917753563038372,0.4907016060862215,0.7383770076077768,0.1297548605240913,0.47590870667793744
2021-10-09,,,,,,2.9186,,,,,
2021-10-11,12.8,1.65,18.45,2.06,,2.958,4.8545,0.4978849407783418,0.7377326565143824,0.12521150592216582,0.4619289340101523
2021-10-12,12.67,1.64,18.09,2.02,,2.9657,4.926959826361484,0.47377326565143824,0.6920473773265652,0.09983079526226735,0.40947546531302875
2021-10-13,12.76,1.65,18.09,2.02,,2.9578,4.879190595611286,0.48984771573604063,0.7373096446700508,0.10025380710659898,0.4098984771573604
2021-10-14,12.7,1.64,18.15,2.03,,2.9581,4.915915748031496,0.48181049069373943,0.6907783417935702,0.10532994923857868,0.42216582064297803
2021-10-15,12.76,1.65,18.17,2.03,,2.9683,4.868690595611286,0.49111675126903553,0.7368866328257191,0.1065989847715736,0.42258883248730966
2021-10-18,12.64,1.63,18.29,2.05,,3.0426,4.8687924050632905,0.46954314720812185,0.6611675126903553,0.11632825719120135,0.4509306260575296
2021-10-19,12.77,1.65,18.45,2.06,,3.0102,4.820653563038372,0.4919627749576988,0.7364636209813875,0.12986463620981387,0.46658206429780036
2021-10-20,12.73,1.64,18.43,2.06,,2.9978,4.857659544383346,0.48350253807106597,0.688663282571912,0.12732656514382404,0.467005076142132
2021-10-21,12.78,1.65,18.38,2.05,,2.9702,4.8545261345852895,0.4928087986463621,0.7360406091370558,0.12267343485617598,0.4513536379018612
2021-10-22,12.82,1.66,18.17,2.03,,2.9953,4.8050120124805,0.5025380710659898,0.7825719120135364,0.10702199661590525,0.4230118443316413
2021-10-25,12.86,1.66,18.25,2.05,,2.9879,4.788149766718507,0.511844331641286,0.7821489001692047,0.11421319796954314,0.4526226734348562
2021-10-26,12.8,1.65,18.18,2.04,,2.978,4.8345,0.49746192893401014,0.7339255499153976,0.10829103214890017,0.43781725888324874
2021-10-27,12.62,1.63,18.01,2.03,,2.9781,4.94583026941363,0.4606598984771574,0.6556683587140439,0.09602368866328258,0.42343485617597293
