date,score_valuation,score_macro,score_sentiment,score_trend,score_total,market_state,m1_m2_spread,bond_10y_2y_spread,ma20_slope,ma20_streak,macd_signal
2020-07-15,10.5,17.0,16.0,28.0,71.5,震荡偏强,-4.6,0.4669,4.867094082931377,31.0,0.5
2020-07-16,11.5,17.0,14.5,28.0,71.0,震荡偏强,-4.6,0.4665,4.485599605661564,32.0,0.5
2020-07-17,11.5,18.0,14.5,22.0,66.0,震荡偏强,-4.6,0.5074,4.258240160091232,33.0,-1.0
2020-07-20,11.5,18.0,13.0,24.0,66.5,震荡偏强,-4.6,0.506,3.975447122637709,34.0,-0.5
2020-07-21,11.5,17.0,12.0,24.0,64.5,震荡偏强,-4.6,0.494,3.715406903789548,35.0,-0.5
2020-07-22,11.5,18.0,13.0,24.0,66.5,震荡偏强,-4.6,0.5311,3.5167815572381,36.0,-0.5
2020-07-23,11.5,18.0,11.5,24.0,65.0,震荡偏强,-4.6,0.5285,3.607853708945513,37.0,-0.5
2020-07-24,11.5,17.0,8.0,16.0,52.5,震荡,-4.6,0.4911,3.369006037205252,-1.0,-0.5
2020-07-27,11.5,17.0,7.0,16.0,51.5,震荡,-4.6,0.4983,3.100182754610396,-2.0,-0.5
2020-07-28,11.5,18.0,7.0,13.0,49.5,震荡,-4.6,0.5018,2.8640878144282143,-3.0,-0.5
2020-07-29,11.5,18.0,8.0,14.0,51.5,震荡,-4.6,0.5022,2.617846771904551,1.0,-0.5
2020-07-30,11.5,17.0,7.0,13.0,48.5,震荡,-4.6,0.4813,2.28100607111882,-1.0,-0.5
2020-07-31,11.5,18.0,7.0,14.0,50.5,震荡,-4.6,0.4968,2.166684659397597,1.0,-0.5
2020-08-03,10.5,18.0,8.0,15.0,51.5,震荡,-4.6,0.447,1.7124317820463406,2.0,-0.5
2020-08-04,10.5,18.0,8.0,13.0,49.5,震荡,-4.6,0.4092,1.3344311025095483,3.0,-0.5
2020-08-05,10.5,18.0,8.0,13.0,49.5,震荡,-4.6,0.3898,0.855319148936161,4.0,-0.5
2020-08-06,10.5,18.0,7.5,11.0,47.0,震荡,-4.6,0.3719,0.4250402781310832,5.0,-0.5
2020-08-07,11.5,18.0,7.5,13.0,50.0,震荡,-4.6,0.3645,0.0929868867356404,6.0,-0.5
2020-08-10,11.5,18.0,6.0,11.0,46.5,震荡,-4.6,0.343,-0.0602040600773244,7.0,-0.5
2020-08-11,11.5,18.0,6.5,11.0,47.0,震荡,-4.6,0.3484,-0.272235177427696,8.0,-0.5
2020-08-12,11.5,18.0,7.5,7.0,44.0,震荡,-4.6,0.3042,-0.393443314628075,-1.0,-0.5
2020-08-13,11.5,18.0,6.0,7.0,42.5,震荡,-4.6,0.31,-0.193150034302582,-2.0,-0.5
2020-08-14,11.5,18.0,6.0,10.0,45.5,震荡,-4.6,0.3212,0.0105568751649453,1.0,-0.5
2020-08-17,10.5,18.0,8.5,11.0,48.0,震荡,-4.6,0.3293,0.2790078312425241,2.0,-0.5
2020-08-18,10.5,18.0,9.5,13.0,51.0,震荡,-4.6,0.354,0.5322019193126872,3.0,-0.5
2020-08-19,10.5,18.0,8.5,13.0,50.0,震荡,-4.6,0.3387,0.6216179009011868,4.0,-0.5
2020-08-20,11.5,18.0,8.5,9.0,47.0,震荡,-4.6,0.328,0.4579006366193644,-1.0,-0.5
2020-08-21,11.5,18.0,11.5,12.0,53.0,震荡,-4.6,0.3178,0.516176703435916,1.0,-0.5
2020-08-24,10.5,18.0,13.0,13.0,54.5,震荡,-4.6,0.3184,0.6007271960794874,2.0,-0.5
2020-08-25,10.5,18.0,12.0,13.0,53.5,震荡,-4.6,0.3134,0.6777805843226312,3.0,-0.5
2020-08-26,11.5,18.0,10.5,11.0,51.0,震荡,-4.6,0.3028,0.6903955040097841,-1.0,-0.5
2020-08-27,11.5,17.0,12.0,12.0,52.5,震荡,-4.6,0.2803,0.8042528554134195,1.0,-0.5
2020-08-28,10.5,17.0,13.0,13.0,53.5,震荡,-4.6,0.2763,0.7372091069478076,2.0,-0.5
2020-08-31,10.5,17.0,13.0,13.0,53.5,震荡,-4.6,0.2402,0.544759310669945,3.0,-0.5
2020-09-01,10.5,17.0,13.0,17.0,57.5,震荡,-4.6,0.2593,0.4118753920133865,4.0,1.0
2020-09-02,10.5,17.0,13.0,15.0,55.5,震荡,-4.6,0.2581,0.4734828689089954,5.0,0.5
2020-09-03,10.5,17.0,11.5,17.0,56.0,震荡,-4.6,0.2306,0.4584425484811087,6.0,0.5
2020-09-04,10.5,17.0,11.5,11.0,50.0,震荡,-4.6,0.231,0.3502699997915229,7.0,-1.0
2020-09-07,10.5,17.0,11.5,9.0,48.0,震荡,-4.6,0.2288,0.2479812451159114,-1.0,-0.5
2020-09-08,10.5,17.0,10.5,9.0,47.0,震荡,-4.6,0.2244,0.1884356716013955,-2.0,-0.5
2020-09-09,11.5,17.0,9.0,9.0,46.5,震荡,-4.6,0.2288,0.0530548129037684,-3.0,-0.5
2020-09-10,11.5,18.0,9.0,7.0,45.5,震荡,-4.6,0.3037,-0.0602923137695242,-4.0,-0.5
2020-09-11,10.5,18.0,9.0,6.0,43.5,震荡,-4.6,0.3245,-0.223348777295312,-5.0,-0.5
2020-09-14,10.5,18.0,8.0,6.0,42.5,震荡,-4.6,0.3337,-0.344028353756779,-6.0,-0.5
2020-09-15,10.5,18.0,8.0,6.0,42.5,震荡,-2.4,0.3388,-0.494622538577432,-7.0,-0.5
2020-09-16,10.5,18.0,10.5,4.5,43.5,震荡,-2.4,0.3842,-0.513630975898857,-8.0,-0.5
2020-09-17,10.5,18.0,11.5,4.5,44.5,震荡,-2.4,0.3832,-0.529436238818393,-9.0,-0.5
2020-09-18,10.5,18.0,13.0,8.0,49.5,震荡,-2.4,0.3845,-0.403968890230826,1.0,-0.5
2020-09-21,10.5,18.0,11.5,7.0,47.0,震荡,-2.4,0.4029,-0.2920256148182,-1.0,-0.5
2020-09-22,10.5,18.0,11.5,7.0,47.0,震荡,-2.4,0.3749,-0.292400714293178,-2.0,-0.5
2020-09-23,10.5,18.0,11.5,7.0,47.0,震荡,-2.4,0.3695,-0.266502236528583,-3.0,-0.5
2020-09-24,11.5,18.0,10.5,7.0,47.0,震荡,-2.4,0.3528,-0.381675398144973,-4.0,-0.5
2020-09-25,11.5,18.0,9.5,4.5,43.5,震荡,-2.4,0.3787,-0.701449941981412,-5.0,-0.5
2020-09-28,11.5,18.0,9.5,4.5,43.5,震荡,-2.4,0.3368,-0.877596702997862,-6.0,-0.5
2020-09-29,11.5,18.0,8.0,4.5,42.0,震荡,-2.4,0.3449,-1.00964610018958,-7.0,-0.5
2020-09-30,11.5,18.0,7.0,4.5,41.0,下行,-2.4,0.3558,-1.22813819698413,-8.0,-0.5
2020-10-09,10.5,18.0,9.0,6.5,44.0,震荡,-2.4,0.3016,-1.21134507589275,1.0,-0.5
2020-10-12,10.5,18.0,11.0,13.5,53.0,震荡,-2.4,0.318,-0.861161409862292,2.0,1.0
2020-10-13,10.5,18.0,13.0,13.0,54.5,震荡,-2.4,0.3276,-0.445321486234053,3.0,0.5
2020-10-14,10.5,18.0,15.5,13.0,57.0,震荡,-2.4,0.3116,-0.0539596889382507,4.0,0.5
2020-10-15,10.5,18.0,14.5,15.0,58.0,震荡偏强,-2.8,0.3197,0.4551386103949596,5.0,0.5
2020-10-16,10.5,18.0,15.5,19.0,63.0,震荡偏强,-2.8,0.3097,0.8266746004760273,6.0,0.5
2020-10-19,10.5,17.0,13.0,19.0,59.5,震荡偏强,-2.8,0.2877,0.9100562811935968,7.0,0.5
2020-10-20,10.5,17.0,13.0,19.0,59.5,震荡偏强,-2.8,0.278,0.8755472170106245,8.0,0.5
2020-10-21,10.5,18.0,12.0,19.0,59.5,震荡偏强,-2.8,0.3044,0.8617039295392991,9.0,0.5
2020-10-22,10.5,18.0,10.5,19.0,58.0,震荡偏强,-2.8,0.3393,0.755127473966588,10.0,0.5
2020-10-23,10.5,18.0,12.0,19.0,59.5,震荡偏强,-2.8,0.3227,0.6396880598587907,11.0,0.5
2020-10-26,10.5,18.0,10.5,7.0,46.0,震荡,-2.8,0.3117,0.4304039904448272,-1.0,-1.0
2020-10-27,10.5,17.0,9.0,9.0,45.5,震荡,-2.8,0.2991,0.2910672817258019,-2.0,-0.5
2020-10-28,10.5,18.0,10.5,10.0,49.0,震荡,-2.8,0.3065,0.2844308234849494,1.0,-0.5
2020-10-29,10.5,18.0,9.5,11.0,49.0,震荡,-2.8,0.3168,0.296642592844955,2.0,-0.5
2020-10-30,11.5,18.0,9.5,9.0,48.0,震荡,-2.8,0.3074,0.3225232206247426,-1.0,-0.5
2020-11-02,12.5,18.0,10.5,11.0,52.0,震荡,-2.8,0.3052,0.539628651661836,-2.0,-0.5
2020-11-03,10.5,18.0,11.5,12.0,52.0,震荡,-2.8,0.3093,0.7271279493734722,1.0,-0.5
2020-11-04,10.5,17.0,13.0,19.0,59.5,震荡偏强,-2.8,0.297,0.8393599095751877,2.0,1.0
2020-11-05,10.5,18.0,14.0,17.0,59.5,震荡偏强,-2.8,0.3031,1.0137536056184893,3.0,0.5
2020-11-06,10.5,17.0,14.0,17.0,58.5,震荡偏强,-2.8,0.2784,1.107457857105575,4.0,0.5
2020-11-09,10.5,17.0,17.0,17.0,61.5,震荡偏强,-2.8,0.2921,1.1214057175016383,5.0,0.5
2020-11-10,10.5,14.0,15.5,19.0,59.0,震荡偏强,-2.8,0.2981,1.0474526201917866,6.0,0.5
2020-11-11,10.5,14.0,15.5,19.0,59.0,震荡偏强,-2.8,0.2966,0.9226681612022776,7.0,0.5
2020-11-12,10.5,14.0,14.0,19.0,57.5,震荡,-2.8,0.2931,0.7138866472158324,8.0,0.5
2020-11-13,10.5,14.0,14.0,19.0,57.5,震荡,-2.8,0.2878,0.5626329155740828,9.0,0.5
2020-11-16,10.5,14.0,13.0,19.0,56.5,震荡,-2.8,0.2848,0.5513929112515038,10.0,0.5
2020-11-17,10.5,14.0,13.0,19.0,56.5,震荡,-2.8,0.2803,0.544546811467405,11.0,0.5
2020-11-18,10.5,14.0,14.0,19.0,57.5,震荡,-2.8,0.274,0.5481283422459906,12.0,0.5
2020-11-19,10.5,14.0,14.0,19.0,57.5,震荡,-2.8,0.2489,0.6019888231426714,13.0,0.5
2020-11-20,10.5,14.0,15.5,19.0,59.0,震荡偏强,-2.8,0.1972,0.7668538460748785,14.0,0.5
2020-11-23,10.5,14.0,15.5,19.0,59.0,震荡偏强,-2.8,0.1947,0.9409401201287306,15.0,0.5
2020-11-24,10.5,14.0,15.5,21.0,61.0,震荡偏强,-2.8,0.1923,1.1077666523332723,16.0,0.5
2020-11-25,10.5,14.0,15.5,21.0,61.0,震荡偏强,-2.8,0.2022,1.1833532774896809,17.0,0.5
2020-11-26,10.5,14.0,15.5,15.0,55.0,震荡,-2.8,0.2217,1.1610333911977913,18.0,-1.0
2020-11-27,10.5,14.0,16.0,17.0,57.5,震荡,-2.8,0.2378,1.230668921534696,19.0,-0.5
2020-11-30,10.5,14.0,16.0,17.0,57.5,震荡,-2.8,0.2763,1.1494719740048829,20.0,-0.5
2020-12-01,10.5,14.0,16.0,23.0,63.5,震荡偏强,-2.8,0.2835,1.1766373688687186,21.0,1.0
2020-12-02,10.5,14.0,17.0,21.0,62.5,震荡偏强,-2.8,0.2657,1.259476397452736,22.0,0.5
2020-12-03,10.5,14.0,17.0,21.0,62.5,震荡偏强,-2.8,0.2636,1.3011396327737774,23.0,0.5
2020-12-04,10.5,14.0,17.0,21.0,62.5,震荡偏强,-2.8,0.2547,1.1865225529859182,24.0,0.5
2020-12-07,10.5,14.0,15.5,21.0,61.0,震荡偏强,-2.8,0.2502,0.9848211058908618,25.0,0.5
2020-12-08,10.5,14.0,14.5,21.0,60.0,震荡偏强,-2.8,0.2602,0.7346023739466487,26.0,0.5
2020-12-09,10.5,12.5,16.0,9.0,48.0,震荡,-2.8,0.2838,0.521082894106382,-1.0,-1.0
2020-12-10,10.5,13.5,16.0,9.0,49.0,震荡,-2.8,0.3175,0.379648451512633,-2.0,-0.5
2020-12-11,10.5,13.5,14.5,9.0,47.5,震荡,-2.8,0.3149,0.2247749763787243,-3.0,-0.5
2020-12-14,11.5,13.5,16.0,9.0,50.0,震荡,-2.8,0.3349,0.2018033063930954,-4.0,-0.5
2020-12-15,11.5,12.5,16.0,8.0,48.0,震荡,-0.699999999999999,0.3675,0.1917497913603249,-5.0,-0.5
2020-12-16,11.5,12.5,16.0,8.0,48.0,震荡,-0.699999999999999,0.4099,0.2115235655127398,-6.0,-0.5
2020-12-17,10.5,12.5,17.0,10.0,50.0,震荡,-0.699999999999999,0.3949,0.2670319743490423,1.0,-0.5
2020-12-18,10.5,12.5,17.0,11.0,51.0,震荡,-0.699999999999999,0.4049,0.2838118109376613,2.0,-0.5
2020-12-21,10.5,12.5,17.0,11.0,51.0,震荡,-0.699999999999999,0.4236,0.2966387555061668,3.0,-0.5
2020-12-22,11.5,12.5,17.0,9.0,50.0,震荡,-0.699999999999999,0.4132,0.2409638554216712,-1.0,-0.5
2020-12-23,10.5,12.5,17.0,10.0,50.0,震荡,-0.699999999999999,0.4335,0.2705354223028068,1.0,-0.5
2020-12-24,11.5,12.5,13.0,11.0,48.0,震荡,-0.699999999999999,0.4348,0.2643407322337457,2.0,-0.5
2020-12-25,10.5,12.5,13.0,11.0,47.0,震荡,-0.699999999999999,0.4217,0.2731131935442513,3.0,-0.5
2020-12-28,11.5,12.5,17.0,17.0,58.0,震荡偏强,-0.699999999999999,0.4146,0.333349819476726,4.0,1.0
2020-12-29,11.5,12.5,16.0,15.0,55.0,震荡,-0.699999999999999,0.4112,0.3125989237100619,5.0,0.5
2020-12-30,10.5,12.5,17.0,17.0,57.0,震荡,-0.699999999999999,0.421,0.2638757115749696,6.0,0.5
2020-12-31,10.5,12.5,15.5,17.0,55.5,震荡,-0.699999999999999,0.4203,0.3317764853415824,7.0,0.5
2021-01-04,10.5,12.5,17.0,17.0,57.0,震荡,-0.699999999999999,0.4108,0.4638173151885251,8.0,0.5
2021-01-05,10.5,12.5,17.0,19.0,59.0,震荡偏强,-0.699999999999999,0.4138,0.6980045744932585,9.0,0.5
2021-01-06,10.5,12.5,17.0,19.0,59.0,震荡偏强,-0.699999999999999,0.4263,1.1222436984734276,10.0,0.5
2021-01-07,9.0,12.5,17.0,21.0,59.5,震荡偏强,-0.699999999999999,0.4908,1.6461148731899935,11.0,0.5
2021-01-08,9.0,13.5,18.5,21.0,62.0,震荡偏强,-0.699999999999999,0.5259,2.040173606668701,12.0,0.5
2021-01-11,9.0,15.0,15.5,21.0,60.5,震荡偏强,-0.699999999999999,0.535,2.389909924069049,13.0,0.5
2021-01-12,9.0,15.0,17.0,21.0,62.0,震荡偏强,-0.699999999999999,0.5487,2.7080477775601954,14.0,0.5
2021-01-13,9.0,15.0,17.0,21.0,62.0,震荡偏强,-0.699999999999999,0.5679,2.92270484289364,15.0,0.5
2021-01-14,9.0,15.0,17.0,23.0,64.0,震荡偏强,-0.699999999999999,0.5083,2.8490802067474226,16.0,0.5
2021-01-15,9.0,11.0,16.0,23.0,59.0,震荡偏强,-1.5,0.4698,2.7092455778245097,17.0,0.5
2021-01-18,9.0,11.0,17.0,23.0,60.0,震荡偏强,-1.5,0.423,2.5931539966998027,18.0,0.5
2021-01-19,9.0,11.0,16.0,17.0,53.0,震荡,-1.5,0.4375,2.250586239109319,19.0,-1.0
2021-01-20,9.0,11.0,17.0,19.0,56.0,震荡,-1.5,0.4899,2.0494793393911124,20.0,-0.5
2021-01-21,9.0,11.0,17.0,19.0,56.0,震荡,-1.5,0.497,2.0092589973505213,21.0,-0.5
2021-01-22,9.0,11.0,17.0,19.0,56.0,震荡,-1.5,0.4721,2.0565118179000987,22.0,-0.5
2021-01-25,9.0,11.0,17.0,19.0,56.0,震荡,-1.5,0.4635,2.1105490045726816,23.0,-0.5
2021-01-26,9.0,11.0,15.0,19.0,54.0,震荡,-1.5,0.4212,2.1535048057650354,24.0,-0.5
2021-01-27,9.0,11.0,14.0,19.0,53.0,震荡,-1.5,0.4207,2.118809307162365,25.0,-0.5
2021-01-28,10.5,11.0,11.0,13.0,45.5,震荡,-1.5,0.4102,1.8495239855809305,-1.0,-0.5
2021-01-29,10.5,11.0,11.0,11.0,43.5,震荡,-1.5,0.358,1.4455148554025228,-2.0,-0.5
2021-02-01,10.5,11.0,10.0,11.0,42.5,震荡,-1.5,0.4157,1.037583794278201,-3.0,-0.5
2021-02-02,9.0,11.0,12.5,11.0,43.5,震荡,-1.5,0.4457,0.7392062202834655,-4.0,-0.5
2021-02-03,9.0,11.0,12.5,8.0,40.5,下行,-1.5,0.4029,0.3691446028513195,-5.0,-0.5
2021-02-04,9.0,11.0,14.5,8.0,42.5,震荡,-1.5,0.4014,0.0671561198283028,-6.0,-0.5
2021-02-05,9.0,11.0,13.0,6.0,39.0,下行,-1.5,0.3921,-0.0689329898777673,-7.0,-0.5
2021-02-08,9.0,11.0,14.5,8.0,42.5,震荡,-1.5,0.4175,-0.0969826609504455,1.0,-0.5
2021-02-09,9.0,11.0,13.0,9.0,42.0,震荡,-1.5,0.4311,-0.127732432261037,2.0,-0.5
2021-02-10,9.0,9.5,12.0,17.0,47.5,震荡,-1.5,0.4342,0.015399945647263,3.0,1.0
2021-02-18,9.0,15.5,14.5,15.0,54.0,震荡,5.299999999999999,0.4415,0.3292069106243948,4.0,0.5
2021-02-19,9.0,15.5,17.0,17.0,58.5,震荡偏强,5.299999999999999,0.4629,0.6553151321522135,5.0,0.5
2021-02-22,9.0,16.5,13.5,19.0,58.0,震荡偏强,5.299999999999999,0.5004,0.682259440039199,6.0,0.5
2021-02-23,9.0,15.5,13.5,19.0,57.0,震荡,5.299999999999999,0.496,0.7837019030168837,7.0,0.5
2021-02-24,9.0,16.5,15.0,9.0,49.5,震荡,5.299999999999999,0.509,0.5995996630648281,-1.0,-1.0
2021-02-25,9.0,16.5,13.5,9.0,48.0,震荡,5.299999999999999,0.5043,0.3227031131359176,-2.0,-0.5
2021-02-26,10.5,15.5,12.5,7.0,45.5,震荡,5.299999999999999,0.4935,-0.134357698064895,-3.0,-0.5
2021-03-01,10.5,15.5,12.5,7.0,45.5,震荡,5.299999999999999,0.4704,-0.394687043812072,-4.0,-0.5
2021-03-02,10.5,15.5,12.5,4.5,43.0,震荡,5.299999999999999,0.4635,-0.662406624066247,-5.0,-0.5
2021-03-03,9.0,15.5,12.5,4.5,41.5,下行,5.299999999999999,0.4341,-0.686060016746347,-6.0,-0.5
2021-03-04,10.5,15.5,12.5,4.5,43.0,震荡,5.299999999999999,0.4171,-0.699193584718658,-7.0,-0.5
2021-03-05,10.5,15.5,12.5,4.5,43.0,震荡,5.299999999999999,0.4222,-0.561630353321481,-8.0,-0.5
2021-03-08,11.5,15.5,9.0,4.5,40.5,下行,5.299999999999999,0.4211,-0.669465151624808,-9.0,-0.5
2021-03-09,11.5,15.5,9.0,4.5,40.5,下行,5.299999999999999,0.3984,-0.98755141609437,-10.0,-0.5
2021-03-10,11.5,15.5,8.0,4.5,39.5,下行,5.299999999999999,0.3647,-1.36709365679422,-11.0,-0.5
2021-03-11,11.5,15.5,9.0,3.0,39.0,下行,5.299999999999999,0.3664,-1.5924289304866,-12.0,-0.5
2021-03-12,11.5,15.5,9.0,3.0,39.0,下行,5.299999999999999,0.3753,-1.8278896183497,-13.0,-0.5
2021-03-15,11.5,13.5,7.5,3.0,35.5,下行,-2.69999999999999,0.3927,-2.00007286239934,-14.0,-0.5
2021-03-16,11.5,13.5,10.5,2.0,37.5,下行,-2.69999999999999,0.3922,-2.10735331796054,-15.0,-0.5
2021-03-17,11.5,13.5,12.5,2.0,39.5,下行,-2.69999999999999,0.4096,-2.32446989402476,-16.0,-0.5
2021-03-18,11.5,13.5,10.5,2.0,37.5,下行,-2.69999999999999,0.4064,-2.59280432256995,-17.0,-0.5
2021-03-19,11.5,13.5,9.0,2.0,36.0,下行,-2.69999999999999,0.4115,-3.02551010969903,-18.0,-0.5
2021-03-22,10.5,13.5,11.0,2.0,37.0,下行,-2.69999999999999,0.4046,-3.05947955390336,-19.0,-0.5
2021-03-23,11.5,13.5,11.0,2.0,38.0,下行,-2.69999999999999,0.3892,-3.02670567670895,-20.0,-0.5
2021-03-24,11.5,13.5,11.0,2.0,38.0,下行,-2.69999999999999,0.4017,-2.84275901006867,-21.0,-0.5
2021-03-25,11.5,13.5,11.0,2.0,38.0,下行,-2.69999999999999,0.4066,-2.78487722686052,-22.0,-0.5
2021-03-26,10.5,13.5,12.5,2.0,38.5,下行,-2.69999999999999,0.401,-2.32633556842135,-23.0,-0.5
2021-03-29,10.5,13.5,11.0,8.0,43.0,震荡,-2.69999999999999,0.4025,-2.18487556083905,-24.0,1.0
2021-03-30,11.5,13.5,12.5,6.0,43.5,震荡,-2.69999999999999,0.4048,-1.90470682359291,-25.0,0.5
2021-03-31,10.5,13.5,11.0,6.0,41.0,下行,-2.69999999999999,0.425,-1.8266520741121,-26.0,0.5
2021-04-01,10.5,13.5,10.0,10.5,44.5,震荡,-2.69999999999999,0.4182,-1.47224926971761,1.0,0.5
2021-04-02,10.5,13.5,10.0,11.5,45.5,震荡,-2.69999999999999,0.4359,-1.28998867231748,2.0,0.5
2021-04-06,10.5,13.5,12.0,11.5,47.5,震荡,-2.69999999999999,0.426,-0.875241352948651,3.0,0.5
2021-04-07,10.5,13.5,14.0,11.5,49.5,震荡,-2.69999999999999,0.4049,-0.503110045496081,4.0,0.5
2021-04-08,10.5,13.5,14.0,15.0,53.0,震荡,-2.69999999999999,0.4073,0.0009865532788075,5.0,0.5
2021-04-09,10.5,15.0,15.5,13.0,54.0,震荡,-2.69999999999999,0.4023,0.0840020555797103,-1.0,0.5
2021-04-12,12.5,15.0,14.5,13.0,55.0,震荡,-2.69999999999999,0.4025,0.0019785720645539,-2.0,0.5
2021-04-13,12.5,15.0,14.5,11.0,53.0,震荡,-2.69999999999999,0.4095,-0.142382534409131,-3.0,0.5
2021-04-14,11.5,15.0,14.5,11.0,52.0,震荡,-2.69999999999999,0.397,-0.356525603673886,-4.0,0.5
2021-04-15,12.5,10.0,13.0,2.5,38.0,下行,-2.3,0.4147,-0.610670454993879,-5.0,-1.0
2021-04-16,11.5,10.0,14.5,4.5,40.5,下行,-2.3,0.415,-0.692188441144234,-6.0,-0.5
2021-04-19,10.5,10.0,14.5,14.0,49.0,震荡,-2.3,0.4128,-0.416481179205632,1.0,1.0
2021-04-20,10.5,10.0,15.5,13.0,49.0,震荡,-2.3,0.4323,-0.298043409378952,2.0,0.5
2021-04-21,10.5,10.0,15.5,13.0,49.0,震荡,-2.3,0.4549,-0.117945566634296,3.0,0.5
2021-04-22,11.5,10.0,15.5,15.0,52.0,震荡,-2.3,0.4633,0.1846245471239196,4.0,0.5
2021-04-23,10.5,10.0,15.5,17.0,53.0,震荡,-2.3,0.4688,0.5667581434196435,5.0,0.5
2021-04-26,12.5,10.0,14.5,19.0,56.0,震荡,-2.3,0.4843,0.5175633791623734,6.0,0.5
2021-04-27,12.5,10.0,14.5,19.0,56.0,震荡,-2.3,0.4938,0.5362942070294117,7.0,0.5
2021-04-28,12.5,11.0,14.5,17.0,55.0,震荡,-2.3,0.5039,0.49218556189531,8.0,0.5
2021-04-29,12.5,11.0,14.5,17.0,55.0,震荡,-2.3,0.5132,0.4587292308606915,9.0,0.5
2021-04-30,13.5,11.0,13.0,17.0,54.5,震荡,-2.3,0.5076,0.2649739969547911,10.0,0.5
2021-05-06,13.5,11.0,13.0,13.0,50.5,震荡,-2.3,0.5068,0.1235360972476087,-1.0,0.5
2021-05-07,13.5,11.0,14.5,11.0,50.0,震荡,-2.3,0.5375,-0.0533433434422247,-2.0,0.5
2021-05-10,13.5,11.0,16.0,5.0,45.5,震荡,-2.3,0.5504,-0.190577756712199,-3.0,-1.0
2021-05-11,13.5,11.0,16.0,7.0,47.5,震荡,-2.3,0.5649,-0.394500660788615,-4.0,-0.5
2021-05-12,13.5,11.0,17.0,8.0,49.5,震荡,-2.3,0.5329,-0.392466226210446,1.0,-0.5
2021-05-13,13.5,11.0,15.5,7.0,47.0,震荡,-2.3,0.5185,-0.247754417135525,-1.0,-0.5
2021-05-14,13.5,11.0,15.5,16.0,56.0,震荡,-2.3,0.5241,0.061278749122822,1.0,1.0
2021-05-17,13.5,11.0,15.5,15.0,55.0,震荡,-2.3,0.5141,0.3700112784186458,2.0,0.5
2021-05-18,13.5,11.0,13.0,17.0,54.5,震荡,-2.3,0.5124,0.6941006396419594,3.0,0.5
2021-05-19,13.5,11.0,13.0,17.0,54.5,震荡,-2.3,0.5165,0.8870233239614997,4.0,0.5
2021-05-20,13.5,11.0,15.5,17.0,57.0,震荡,-2.3,0.5118,0.9400449242521758,5.0,0.5
2021-05-21,13.5,11.0,15.5,19.0,59.0,震荡偏强,-2.3,0.5143,0.8139155858908285,6.0,0.5
2021-05-24,13.5,10.0,15.5,19.0,58.0,震荡偏强,-2.3,0.4819,0.6712534006229662,7.0,0.5
2021-05-25,12.5,10.0,15.5,19.0,57.0,震荡,-2.3,0.4686,0.6647327793893559,8.0,0.5
2021-05-26,12.5,10.0,17.0,19.0,58.5,震荡偏强,-2.3,0.4554,0.6388114770184976,9.0,0.5
2021-05-27,12.5,10.0,17.0,19.0,58.5,震荡偏强,-2.3,0.452,0.8048309462890578,10.0,0.5
2021-05-28,12.5,10.0,17.0,19.0,58.5,震荡偏强,-2.3,0.4469,0.9895848642505204,11.0,0.5
2021-05-31,12.5,10.0,17.0,19.0,58.5,震荡偏强,-2.3,0.3872,1.126961902617158,12.0,0.5
2021-06-01,12.5,10.0,18.5,19.0,60.0,震荡偏强,-2.3,0.3907,1.0608473102734088,13.0,0.5
2021-06-02,12.5,10.0,17.0,19.0,58.5,震荡偏强,-2.3,0.3955,1.0462270497957138,14.0,0.5
2021-06-03,12.5,10.0,17.0,19.0,58.5,震荡偏强,-2.3,0.394,0.975396285130788,15.0,0.5
2021-06-04,12.5,10.0,17.0,21.0,60.5,震荡偏强,-2.3,0.4003,1.023546418557714,16.0,0.5
2021-06-07,12.5,10.0,17.0,21.0,60.5,震荡偏强,-2.3,0.3855,1.0979435343325412,17.0,0.5
2021-06-08,12.5,10.0,16.0,15.0,53.5,震荡,-2.3,0.3848,1.1434702340102787,18.0,-1.0
2021-06-09,12.5,12.0,16.0,17.0,57.5,震荡,-2.3,0.3526,1.16469816272967,19.0,-0.5
2021-06-10,12.5,12.0,17.0,17.0,58.5,震荡偏强,-2.3,0.3579,1.2462319301185425,20.0,-0.5
2021-06-11,12.5,12.0,16.0,11.0,51.5,震荡,-2.3,0.3783,1.067916410571606,-1.0,-0.5
2021-06-15,14.0,12.0,16.0,11.0,53.0,震荡,-2.2,0.3669,0.7805167691394216,-2.0,-0.5
2021-06-16,14.0,12.0,16.0,9.0,51.0,震荡,-2.2,0.3753,0.4902522935779764,-3.0,-0.5
2021-06-17,14.0,12.0,16.0,9.0,51.0,震荡,-2.2,0.3862,0.247045469720238,-4.0,-0.5
2021-06-18,14.0,12.0,16.0,6.0,48.0,震荡,-2.2,0.3869,-0.088464428738553,-5.0,-0.5
2021-06-21,14.0,12.0,17.0,6.0,49.0,震荡,-2.2,0.3753,-0.21094640820982,-6.0,-0.5
2021-06-22,14.0,12.0,15.5,6.0,47.5,震荡,-2.2,0.3677,-0.22141343494912,-7.0,-0.5
2021-06-23,14.0,12.0,12.5,6.0,44.5,震荡,-2.2,0.3904,-0.289102545814196,-8.0,-0.5
2021-06-24,14.0,12.0,12.5,6.0,44.5,震荡,-2.2,0.4052,-0.369179242231062,-9.0,-0.5
