日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PS-TTM市值加权,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2022-05-23,=8832.1639,=9513.3376,=1606750118638.4602,=1413032813918,=928109338151.6165,=4.9083,=0.1304,=7.6698,=6.7458,=5.7952
2022-05-20,=8754.4737,=9429.6556,=1592246609433.2900,=1399675378444,=919631185582.6814,=4.8640,=0.1246,=7.6698,=6.7485,=5.8026
2022-05-19,=8732.9827,=9405.1284,=1590021438600.4902,=1398049447116,=917141454189.5564,=4.8572,=0.1233,=7.6698,=6.7523,=5.8135
2022-05-18,=8572.2693,=9232.0455,=1560910418189.1499,=1372580656695,=900612639999.3149,=4.7683,=0.1190,=7.6698,=6.7561,=5.8257
2022-05-17,=8515.6859,=9171.1071,=1551135341921.0095,=1363788556814,=894717275972.8188,=4.7384,=0.1146,=7.6698,=6.7567,=5.8555
2022-05-16,=8181.5128,=8811.0834,=1486933208491.3999,=1308216010161,=858682473746.0105,=4.5423,=0.0695,=7.6705,=6.7572,=5.8555
2022-05-13,=8303.1337,=8942.0630,=1509989912294.2405,=1326948837607,=871370943276.5186,=4.6127,=0.0908,=7.6705,=6.7593,=5.8653
2022-05-12,=8323.7099,=8964.2226,=1511663664597.1499,=1328801948175,=873536743692.8864,=4.6178,=0.0909,=7.6705,=6.7613,=5.8684
2022-05-11,=8273.1240,=8909.7441,=1502265932936.6802,=1315237075222,=868818581293.8663,=4.5891,=0.0835,=7.6705,=6.7691,=5.8858
2022-05-10,=7970.9123,=8584.2771,=1445526047307.7102,=1268569279997,=836466730495.7941,=4.4158,=0.0395,=7.6705,=6.7768,=5.8967
2022-05-09,=7667.4100,=8257.2591,=1387159980733.3899,=1220062642943,=804525301847.4032,=4.2375,=0.0137,=7.6709,=6.7787,=5.8967
2022-05-06,=7739.4840,=8334.8777,=1402451274823.6299,=1225086362251,=812413859182.6354,=4.2842,=0.0168,=7.6709,=6.7806,=5.9363
2022-05-05,=7984.7468,=8599.0085,=1446799619182.9297,=1263064956208,=838111008679.1664,=4.4197,=0.0366,=7.6709,=6.7876,=5.9481
2022-04-29,=7949.1082,=8560.6283,=1444061390281.6902,=1243697062039,=833998495564.0746,=4.4354,=0.0382,=7.6709,=6.7947,=5.9505
2022-04-28,=7677.1621,=8266.2415,=1395614703942.7500,=1201086302712,=804727168306.9486,=4.3006,=0.0199,=7.6709,=6.7962,=5.9551
2022-04-27,=7752.1314,=8345.7645,=1408715552285.8701,=1212700035676,=803466120663.9001,=4.5061,=0.0521,=7.6729,=6.7977,=5.9551
2022-04-26,=7215.5627,=7768.1071,=1311008664399.1899,=1128816460598,=746928853186.2101,=4.3731,=0.0276,=7.6729,=6.7984,=5.9598
2022-04-25,=7422.8815,=7991.3017,=1346226843646.3301,=1159653461934,=766557764127.0200,=4.5755,=0.0677,=7.6729,=6.7990,=5.9656
2022-04-22,=8047.4514,=8663.6992,=1461778135588.7800,=1259197875132,=830173056772.9199,=4.9809,=0.1109,=7.6729,=6.7997,=5.9658
2022-04-21,=8251.5322,=8883.4079,=1501092188194.4197,=1292044039048,=851744767448.1600,=5.1201,=0.1142,=7.6729,=6.8004,=5.9788
2022-04-20,=8458.5487,=9106.2770,=1537423864822.1204,=1323506216478,=872117786101.6901,=5.2517,=0.1236,=7.6740,=6.8050,=5.9788
2022-04-19,=8592.4992,=9250.4850,=1561463536031.4302,=1344900933409,=886156761733.0900,=5.3357,=0.1316,=7.6740,=6.8096,=5.9799
2022-04-18,=8791.4989,=9464.7234,=1600955387286.2400,=1378011294834,=907145158598.5898,=5.4694,=0.1333,=7.6740,=6.8124,=5.9948
2022-04-15,=8464.7294,=9112.9310,=1540954697218.8401,=1322045118904,=873222854892.6399,=5.2645,=0.1258,=7.6740,=6.8153,=5.9952
2022-04-14,=8499.0451,=9149.8744,=1546096279768.0500,=1328458758432,=876622028215.4401,=5.2820,=0.1291,=7.6740,=6.8161,=6.0027
2022-04-13,=8291.2545,=8926.1719,=1505913088483.4202,=1294729453957,=855516004656.9100,=5.1447,=0.1184,=7.6780,=6.8170,=6.0027
2022-04-12,=8502.5869,=9153.6874,=1544908026494.0300,=1326927175276,=877227653745.2700,=5.2780,=0.1248,=7.6780,=6.8188,=6.0046
2022-04-11,=8385.8411,=9028.0016,=1527489387889.2600,=1310763923893,=865454145841.9198,=5.2237,=0.1203,=7.6780,=6.8207,=6.0169
2022-04-08,=8863.8033,=9542.5646,=1614206072726.1899,=1384204223320,=912713637643.3800,=5.5344,=0.1283,=7.6780,=6.8228,=6.0247
2022-04-07,=8852.4005,=9530.2886,=1613530890616.2900,=1383858802537,=911715462337.9200,=5.5321,=0.1270,=7.6780,=6.8250,=6.0275
2022-04-06,=9049.0991,=9742.0497,=1650368296513.0500,=1414516134721,=931941356773.9700,=5.6584,=0.1429,=7.6780,=6.8326,=6.0275
2022-04-01,=9364.8782,=10082.0101,=1710732742452.9800,=1464419361989,=964574603855,=5.8653,=0.1682,=7.6780,=6.8402,=6.0327
2022-03-31,=9361.4979,=10078.3710,=1707848589712.2605,=1463946127760,=964259640594.4301,=5.8555,=0.1669,=7.6780,=6.8420,=6.0375
2022-03-30,=9642.4987,=10380.8900,=1759483226945.8501,=1507691598637,=988722901958.5900,=6.0555,=0.2003,=7.6780,=6.8438,=6.0555
2022-03-29,=9454.9951,=10179.0280,=1722819535220.4402,=1477517936790,=969670236062.2700,=5.9551,=0.1769,=7.6780,=6.8442,=6.0572
2022-03-28,=9651.4965,=10390.5769,=1759774200464.4302,=1506602131057,=989907341736.2802,=6.0967,=0.2168,=7.6846,=6.8446,=6.0572
2022-03-25,=9791.8961,=10541.7279,=1786482160486.9600,=1528087098186,=1004455978597.3199,=6.1892,=0.2441,=7.6846,=6.8450,=6.0572
2022-03-24,=9904.2071,=10662.6393,=1809801578533.9600,=1547249233968,=1016211894681.5798,=6.2711,=0.2603,=7.6846,=6.8455,=6.0572
2022-03-23,=10153.5446,=10931.0703,=1855448343994.7400,=1584432847595,=1042113946213.8400,=6.4292,=0.3307,=7.6846,=6.8492,=6.0572
2022-03-22,=10153.5533,=10931.0796,=1857034518663.7305,=1585923588713,=1042400764363.8800,=6.4347,=0.3376,=7.6846,=6.8529,=6.0572
2022-03-21,=10344.6156,=11136.7728,=1892199056714.7200,=1616398554292,=1059576682336.0802,=6.5571,=0.3971,=7.6870,=6.8535,=6.0375
2022-03-18,=10233.8263,=11017.4997,=1870870513978.4500,=1598192575313,=1048425770357.7698,=6.4832,=0.3642,=7.6870,=6.8540,=6.0375
2022-03-17,=10340.1594,=11131.9755,=1889050549339.9800,=1612878100323,=1059228003854.1602,=6.5462,=0.3904,=7.6870,=6.8545,=6.0375
2022-03-16,=10200.5131,=10981.6355,=1866241825644.5503,=1594138535527,=1044484126861.8400,=6.4672,=0.3574,=7.6870,=6.8551,=6.0375
2022-03-15,=9674.0885,=10414.8990,=1767287434984.0002,=1509580187953,=989792729391.5800,=6.1243,=0.2263,=7.6870,=6.8551,=6.0375
2022-03-14,=10011.4950,=10778.1430,=1823910598535.5305,=1560296527306,=1024672980179.0800,=6.3205,=0.2830,=7.6895,=6.8551,=6.0327
2022-03-11,=10358.1476,=11151.3411,=1890413161066.3604,=1615545421681,=1061025647294.0198,=6.5509,=0.3881,=7.6895,=6.8580,=6.0327
2022-03-10,=10361.7297,=11155.1975,=1893142032011.2900,=1616841975302,=1061795059086.8900,=6.5604,=0.3952,=7.6895,=6.8608,=6.0327
2022-03-09,=10238.4296,=11022.4554,=1871103417184.7104,=1595800415598,=1049027452641.4000,=6.4912,=0.3667,=7.6895,=6.8687,=6.0327
2022-03-08,=10147.0776,=10924.1079,=1852569730103.3799,=1580391695114,=1039674004040.6304,=6.4269,=0.3317,=7.6895,=6.8765,=6.0327
2022-03-07,=10167.5425,=10946.1399,=1853520413549.6699,=1578390409178,=1041439923822.7900,=6.4302,=0.3323,=7.6964,=6.8776,=6.0275
2022-03-04,=10585.4965,=11396.0995,=1932712798917.8096,=1644387810857,=1084515124011.0100,=6.7049,=0.4513,=7.6964,=6.8787,=6.0275
2022-03-03,=10504.2255,=11308.6050,=1918096108087.6201,=1632756786961,=1076386489944.0400,=6.6542,=0.4309,=7.6964,=6.8788,=6.0275
2022-03-02,=10751.5433,=11574.8616,=1964523208058.1299,=1671687604518,=1101869629506.3501,=6.8153,=0.4756,=7.6964,=6.8789,=6.0275
2022-03-01,=10919.7939,=11755.9963,=1997044151507.2400,=1698324437808,=1119419208438.6001,=6.9281,=0.5155,=7.6964,=6.8856,=6.0275
2022-02-28,=10895.9059,=11730.2791,=1992424844363.4800,=1694310625155,=1116963535383.8899,=6.9121,=0.5082,=7.6984,=6.8789,=6.0247
2022-02-25,=10839.9899,=11670.0812,=1982821515789.2500,=1685034876905,=1111240899884.4299,=6.8787,=0.4992,=7.6984,=6.8788,=6.0247
2022-02-24,=10719.4648,=11540.3267,=1959474209125.2295,=1666422102318,=1099101633453.7400,=6.7977,=0.4721,=7.6984,=6.8789,=6.0247
2022-02-23,=10812.0461,=11639.9976,=1976008338138.3601,=1680047202650,=1108227086799.7500,=6.8551,=0.4926,=7.6984,=6.8856,=6.0247
2022-02-22,=10233.4489,=11017.0933,=1867261788256.9500,=1590903233219,=1049156024012.8199,=6.4778,=0.3651,=7.6984,=6.8923,=6.0247
2022-02-21,=10170.8989,=10949.7534,=1853717479973.5000,=1578734579949,=1042489309151.1996,=6.4309,=0.3377,=7.6992,=6.8932,=6.0169
2022-02-18,=10178.1199,=10957.5274,=1858075788056.1499,=1579336098952,=1043585076714.2900,=6.4460,=0.3465,=7.6992,=6.8942,=6.0169
2022-02-17,=10278.7328,=11065.8449,=1877857794351.4199,=1595710331710,=1054142480118.0198,=6.5146,=0.3736,=7.6992,=6.8992,=6.0169
2022-02-16,=10162.3520,=10940.5520,=1854548471933.7200,=1576586921792,=1042061720852.9502,=6.4337,=0.3411,=7.6992,=6.9042,=6.0169
2022-02-15,=10222.1037,=11004.8793,=1865882735219.6497,=1586097248127,=1048307511762.8700,=6.4731,=0.3599,=7.6992,=6.9078,=6.0169
2022-02-14,=9844.7726,=10598.6534,=1795889967035.4204,=1525824170439,=1008872097910.5702,=6.2302,=0.2625,=7.7190,=6.9114,=6.0046
2022-02-11,=9945.3113,=10706.8911,=1810337681404.8696,=1536744736455,=1018697958763.4900,=6.2804,=0.2745,=7.7190,=6.9149,=6.0046
2022-02-10,=10136.2961,=10912.5009,=1845492337589.6201,=1568584615212,=1038448096667.8199,=6.4023,=0.3267,=7.7190,=6.9183,=6.0046
2022-02-09,=10098.2508,=10871.5422,=1840234139573.1299,=1563022477124,=1034474263051.4200,=6.3841,=0.3139,=7.7190,=6.9202,=6.0046
2022-02-08,=10021.7699,=10789.2047,=1828674243991.2600,=1552465307343,=1027250842239.7200,=6.3440,=0.2993,=7.7190,=6.9221,=6.0046
2022-02-07,=10328.7552,=11119.6979,=1888875440896.0703,=1603083788196,=1059043069172.4602,=6.5528,=0.3802,=7.7218,=6.9231,=6.0027
2022-01-28,=10227.3086,=11010.4829,=1873075093511.8999,=1590098592935,=1049681053738.5900,=6.4980,=0.3624,=7.7218,=6.9241,=6.0027
2022-01-27,=10417.8794,=11215.6470,=1909773137220.5396,=1620669036747,=1069659629916.8900,=6.6253,=0.4151,=7.7218,=6.9254,=6.0027
2022-01-26,=10803.9251,=11631.2548,=1982185223467.0503,=1681900029911,=1109714820073.7400,=6.8765,=0.4848,=7.7218,=6.9268,=6.0027
2022-01-25,=10683.0516,=11501.1252,=1958599576063.5200,=1662576409391,=1097813876414.1500,=6.7947,=0.4604,=7.7218,=6.9285,=6.0027
2022-01-24,=10941.3452,=11779.1981,=2007191738741.3501,=1702649067887,=1124581731334.9602,=6.9633,=0.5101,=7.7236,=6.9302,=5.9952
2022-01-21,=10747.9626,=11571.0069,=1971697753343.4504,=1672671738381,=1104508708034.3501,=6.8402,=0.4721,=7.7236,=6.9285,=5.9952
2022-01-20,=10954.1591,=11792.9932,=2010393898424.8201,=1706465282553,=1126046607910.2200,=6.9744,=0.5153,=7.7236,=6.9302,=5.9952
2022-01-19,=11052.5076,=11898.8729,=2028037161552.5601,=1721316723791,=1135573595507.1499,=7.0356,=0.5280,=7.7236,=6.9285,=5.9952
2022-01-18,=11236.5738,=12097.0343,=2062954049485.7795,=1749652207253,=1154461205376.5801,=7.1567,=0.5714,=7.7236,=6.9268,=5.9952
2022-01-17,=11159.3011,=12013.8443,=2045908383463.9204,=1735676879476,=1145920762393.0498,=7.0976,=0.5537,=7.7272,=6.9254,=5.9948
2022-01-14,=10913.7105,=11749.4472,=1997903531300.8401,=1694241555187,=1119975941462.5698,=6.9311,=0.5051,=7.7272,=6.9241,=5.9948
2022-01-13,=10738.5008,=11560.8205,=1962886882620.5400,=1664524019196,=1101080711370.3101,=6.8096,=0.4701,=7.7272,=6.9231,=5.9948
2022-01-12,=10907.5938,=11742.8621,=1996662356102.7705,=1692736887804,=1118604932963.7200,=6.9268,=0.5017,=7.7272,=6.9241,=5.9948
2022-01-11,=10675.3843,=11492.8707,=1954518764690.3000,=1653589786896,=1094835111652.4398,=6.7806,=0.4666,=7.7272,=6.9231,=5.9948
2022-01-10,=10887.0096,=11720.7016,=1997648035711.8601,=1689218311613,=1116985614571.7200,=6.9302,=0.5017,=7.7344,=6.9241,=5.9799
2022-01-07,=11015.5640,=11859.1003,=2021773536110.9104,=1709933668495,=1130051303525.6797,=7.0139,=0.5181,=7.7344,=6.9231,=5.9799
2022-01-06,=11190.4382,=12047.3658,=2054063878170.6101,=1737183801041,=1147768331778.5598,=7.1259,=0.5638,=7.7344,=6.9221,=5.9799
2022-01-05,=11252.9339,=12114.6472,=2068587650607.0896,=1748997043133,=1154678668861.1101,=7.1763,=0.5717,=7.7344,=6.9202,=5.9799
2022-01-04,=11796.8753,=12700.2419,=2169721341968.5901,=1834251395456,=1211774782352.0701,=7.5271,=0.6817,=7.7344,=6.9183,=5.9799
2021-12-31,=11984.3110,=12902.0309,=2211161650167.7197,=1868283640206,=1230784995603.6799,=7.6709,=0.7730,=7.7360,=6.9149,=5.9788
2021-12-30,=12010.2127,=12929.9161,=2215110885031.1694,=1868660226663,=1233558592346.1299,=7.6846,=0.7813,=7.7360,=6.9114,=5.9788
2021-12-29,=11693.2215,=12588.6507,=2160281494640.7200,=1820985074817,=1201306252220.8201,=7.4944,=0.6748,=7.7360,=6.9078,=5.9788
2021-12-28,=11901.7813,=12813.1814,=2198527103297.4199,=1851451577177,=1222893399402.2600,=7.6271,=0.7491,=7.7360,=6.9042,=5.9788
2021-12-27,=11817.5920,=12722.5451,=2185679986132.0095,=1832589805451,=1214929104182.3003,=7.5825,=0.7138,=7.7360,=6.8992,=5.9788
2021-12-24,=11915.0902,=12827.5094,=2201762282387.1001,=1845877291114,=1224268148298.6201,=7.6383,=0.7535,=7.7373,=6.8942,=5.9658
2021-12-23,=11928.1854,=12841.6074,=2205734417275.3896,=1849707949276,=1225378199364.7100,=7.6521,=0.7601,=7.7373,=6.8932,=5.9658
2021-12-22,=11918.5043,=12831.1849,=2203111603752.3198,=1848520873339,=1223940392725.6499,=7.6430,=0.7579,=7.7373,=6.8923,=5.9658
2021-12-21,=11753.9535,=12654.0334,=2170289084733.1499,=1819189480895,=1205737632606.0801,=7.5291,=0.6907,=7.7373,=6.8856,=5.9658
2021-12-20,=11649.6643,=12541.7581,=2151515807412.9705,=1803417243249,=1195140342361.0500,=7.4640,=0.6743,=7.7373,=6.8789,=5.9658
2021-12-17,=11855.7099,=12763.5820,=2189268566675.5601,=1834737250256,=1216340419413.0500,=7.5949,=0.7284,=7.7485,=6.8699,=5.9656
2021-12-16,=12240.1649,=13177.4773,=2263106974910.1797,=1898136602474,=1256339604457.1299,=7.8511,=0.8233,=7.7485,=6.8608,=5.9656
2021-12-15,=12272.2141,=13211.9808,=2268127861646.2100,=1900092117320,=1259357732267.2700,=7.8685,=0.8319,=7.7373,=6.8580,=5.9656
2021-12-14,=12422.1628,=13373.4121,=2296827891271.1099,=1924058298485,=1274702583743.0205,=7.9681,=0.8635,=7.7360,=6.8551,=5.9656
2021-12-13,=12425.0770,=13376.5495,=2297319101435.2300,=1924999381551,=1275053458214.6899,=7.9698,=0.8650,=7.7344,=6.8546,=5.9656
2021-12-10,=12359.8795,=13306.3594,=2269928628819.5400,=1899865955445,=1261325606438.8098,=7.8808,=0.8399,=7.7344,=6.8540,=5.9598
2021-12-09,=12466.1371,=13420.7538,=2287343824901.3198,=1915767638358,=1271808943284.8899,=7.9413,=0.8574,=7.7272,=6.8535,=5.9598
2021-12-08,=12379.4644,=13327.4440,=2272403517298.8301,=1902479346507,=1264147663074.9795,=7.8894,=0.8446,=7.7236,=6.8529,=5.9598
2021-12-07,=12065.4384,=12989.3709,=2209352924295.4102,=1850412975600,=1230037685451.9700,=7.6705,=0.7800,=7.7218,=6.8492,=5.9598
2021-12-06,=12321.7657,=13265.3270,=2258667707842.3989,=1889322931223,=1255080280896.3799,=7.8417,=0.8315,=7.7218,=6.8455,=5.9598
2021-12-03,=12588.9627,=13552.9850,=2311597840174.1411,=1930981838349,=1284041940571.1001,=8.0255,=0.8743,=7.7218,=6.8450,=5.9505
2021-12-02,=12340.5674,=13285.5684,=2262123106867.8301,=1890184332830,=1255856186755.8604,=7.8537,=0.8345,=7.7190,=6.8446,=5.9505
2021-12-01,=12304.4151,=13246.6477,=2249248153465.8999,=1877886163342,=1247533893709.2195,=7.8090,=0.8306,=7.6992,=6.8442,=5.9505
2021-11-30,=12352.4412,=13298.3514,=2264619696992.3701,=1890382792334,=1253514052827.4600,=7.8624,=0.8375,=7.6984,=6.8438,=5.9505
2021-11-29,=12189.3178,=13122.7366,=2241511060768.5103,=1867031370344,=1239337856068.4800,=7.7821,=0.8300,=7.6964,=6.8344,=5.9505
2021-11-26,=12126.4700,=13055.0761,=2225690448235.7002,=1856838101203,=1232230777582.7798,=7.7272,=0.8116,=7.6964,=6.8250,=5.9481
2021-11-25,=12392.3998,=13341.3700,=2278430462584.7202,=1898520185531,=1259828025080.3899,=7.9103,=0.8475,=7.6895,=6.8228,=5.9481
2021-11-24,=12316.4951,=13259.6528,=2268820329174.8604,=1891631213449,=1252509675226.7400,=7.8770,=0.8436,=7.6870,=6.8207,=5.9481
2021-11-23,=12422.7750,=13374.0713,=2284125784906.6602,=1906805223956,=1262432462867.1602,=7.9301,=0.8543,=7.6780,=6.8188,=5.9481
2021-11-22,=12563.3617,=13525.4237,=2306690218779.8999,=1928138705998,=1274332875978.0198,=8.0084,=0.8723,=7.6780,=6.8170,=5.9481
2021-11-19,=12027.8663,=12948.9218,=2204414075410.2305,=1844295673686,=1219310876445.6101,=7.6533,=0.7879,=7.6780,=6.8087,=5.9363
2021-11-18,=11970.6347,=12887.3076,=2193366200747.0305,=1835501645149,=1213335301282.1797,=7.6150,=0.7674,=7.6780,=6.8004,=5.9363
2021-11-17,=12113.4097,=13041.0158,=2217625064088.5698,=1858431391828,=1226909419173.9399,=7.6992,=0.8110,=7.6780,=6.7997,=5.9363
2021-11-16,=12068.1142,=12992.2517,=2209153274711.9199,=1852347110783,=1223022521843.5198,=7.6698,=0.7960,=7.6740,=6.7990,=5.9363
2021-11-15,=12250.4721,=13188.5740,=2239916466975.8403,=1882186629906,=1241693684362.1899,=7.7766,=0.8324,=7.6740,=6.7879,=5.9363
2021-11-12,=12505.3167,=13462.9338,=2290652414172.7803,=1923816609020,=1266592819700.2100,=7.9528,=0.8598,=7.6740,=6.7768,=5.8967
2021-11-11,=12540.6930,=13501.0191,=2293827291110.1099,=1930372397102,=1270459752936.9004,=7.9638,=0.8632,=7.6729,=6.7691,=5.8967
2021-11-10,=12271.2572,=13210.9507,=2237536705071.7197,=1886860202711,=1244858226589.4099,=7.7683,=0.8315,=7.6689,=6.7613,=5.8967
2021-11-09,=12257.6886,=13196.3431,=2233604342339.5498,=1882767216255,=1243581123689.4900,=7.7547,=0.8312,=7.6600,=6.7593,=5.8967
2021-11-08,=12005.3236,=12924.6528,=2180398078266.6101,=1844616982932,=1218799802032.4197,=7.5700,=0.7454,=7.6588,=6.7572,=5.8967
2021-11-05,=12173.5036,=13105.7115,=2210045561597.4199,=1867799642792,=1236276240390.0398,=7.6729,=0.8045,=7.6600,=6.7567,=5.8858
2021-11-04,=12156.8753,=13087.8099,=2193528213603.3601,=1863655386287,=1233508403400.3601,=7.6156,=0.7799,=7.6588,=6.7561,=5.8858
2021-11-03,=11966.4522,=12882.8049,=2153645687366.6897,=1837368230814,=1215673963011.3999,=7.4771,=0.7196,=7.6588,=6.7523,=5.8858
2021-11-02,=12076.8160,=13001.6200,=2170576028957.5100,=1853373854456,=1225852561237.6997,=7.5359,=0.7360,=7.6588,=6.7485,=5.8858
2021-11-01,=11816.3383,=12721.1957,=2116365660731.3704,=1807862919698,=1197598671041.0398,=7.3477,=0.6735,=7.6588,=6.7458,=5.8858
2021-10-29,=11739.0267,=12637.9638,=2094729195958.2400,=1793848840274,=1176609352931.7395,=7.3389,=0.6711,=7.6600,=6.7430,=5.8684
2021-10-28,=11470.5018,=12348.8761,=2052726856323.2000,=1755797739940,=1149101788807.7800,=7.2761,=0.6535,=7.6600,=6.7350,=5.8684
2021-10-27,=11480.3334,=12359.4606,=2051318132920.0200,=1753305104384,=1142985065964.6799,=7.3885,=0.6887,=7.6600,=6.7270,=5.8684
2021-10-26,=11557.4644,=12442.4981,=2066615574331.1096,=1760299066496,=1150849047148.4900,=7.4657,=0.7183,=7.6600,=6.7241,=5.8684
2021-10-25,=11560.9809,=12446.2839,=2063586422472.4597,=1758949521745,=1145601312690.6201,=7.6600,=0.7992,=7.6600,=6.7212,=5.8684
2021-10-22,=11439.3247,=12315.3117,=2041939160252.5601,=1740101740936,=1109794381635.0300,=7.5892,=0.7609,=7.6689,=6.7132,=5.8257
2021-10-21,=11162.0774,=12016.8336,=1989304903401.8003,=1696857567646,=1079964931018.2800,=7.3977,=0.6939,=7.6689,=6.7053,=5.8257
2021-10-20,=11379.2354,=12250.6209,=2027636167114.3301,=1728946868191,=1099732444509.0596,=7.5403,=0.7371,=7.6689,=6.7017,=5.8257
2021-10-19,=11396.5092,=12269.2175,=2030763125039.2295,=1731699358572,=1101432517130.9600,=7.5519,=0.7405,=7.6689,=6.6982,=5.8257
2021-10-18,=11357.9449,=12227.7001,=2023951962987.7900,=1727005288660,=1096366820873.2500,=7.5266,=0.7342,=7.6689,=6.6964,=5.8257
2021-10-15,=11489.7922,=12369.6439,=2041033310239.6101,=1747136483833,=1108882215726.0298,=7.6029,=0.7720,=7.6740,=6.6945,=5.8135
2021-10-14,=11119.1999,=11970.6728,=1975104381549.6799,=1692531025340,=1074435172802.7700,=7.3573,=0.6910,=7.6740,=6.6857,=5.8135
2021-10-13,=11051.8385,=11898.1531,=1965105351414.4399,=1680257660250,=1066793230948,=7.3201,=0.6750,=7.6740,=6.6770,=5.8135
2021-10-12,=10747.9074,=11570.9480,=1912293320818.6904,=1631758525883,=1035567211395.2004,=7.1234,=0.6262,=7.6740,=6.6763,=5.8135
2021-10-11,=11100.6140,=11950.6637,=1973648074827.6196,=1683849196623,=1069777237673.2600,=7.3519,=0.6873,=7.6740,=6.6755,=5.8135
2021-10-08,=11189.5432,=12046.4028,=1989146146200.3303,=1694246925742,=1078059111049.2700,=7.4096,=0.7041,=7.6780,=6.6729,=5.8026
2021-09-30,=11238.4781,=12099.0850,=2003413740830.2000,=1703279222677,=1083871658681.8700,=7.4628,=0.7209,=7.6780,=6.6702,=5.8026
2021-09-29,=11150.7830,=12004.6745,=1983464623388.5601,=1688263951541,=1076005859003.8300,=7.3885,=0.6990,=7.6780,=6.6701,=5.8026
2021-09-28,=11438.0935,=12313.9863,=2032437694750.3401,=1731943090674,=1102711395037.5801,=7.5709,=0.7451,=7.6780,=6.6701,=5.8026
2021-09-27,=11441.6203,=12317.7832,=2037443682479.9399,=1736142715654,=1103861296810.7500,=7.5895,=0.7583,=7.6780,=6.6679,=5.8026
2021-09-24,=11467.3503,=12345.4835,=2037678396446.8804,=1736896600754,=1104325391633.6699,=7.5904,=0.7598,=7.6780,=6.6658,=5.7952
2021-09-23,=11534.5917,=12417.8741,=2053326351473.4199,=1749770206062,=1111642480523.8101,=7.6487,=0.7886,=7.6780,=6.6657,=5.7952
2021-09-22,=11321.8465,=12188.8375,=2014070873166.2100,=1717781664457,=1091164406510.1602,=7.5025,=0.7333,=7.6780,=6.6656,=5.7952
2021-09-17,=11198.9519,=12056.5321,=1994394270750.2295,=1697652077463,=1080166328877.2700,=7.4292,=0.7151,=7.6780,=6.6655,=5.7952
2021-09-16,=11138.1919,=11991.1192,=1978576843261.8804,=1683679685652,=1072126231734.4900,=7.3703,=0.7047,=7.6780,=6.6653,=5.7952
2021-09-15,=11545.8393,=12429.9830,=2044852107731.5500,=1743357612503,=1110508820478.7800,=7.6171,=0.7751,=7.6870,=6.6607,=5.7944
2021-09-14,=11596.1237,=12484.1181,=2056043916576.2900,=1750082514478,=1115638828004.9102,=7.6588,=0.7905,=7.6870,=6.6562,=5.7944
2021-09-13,=11553.5498,=12438.2841,=2046199618499.2800,=1744104509163,=1112585563514.0598,=7.6222,=0.7822,=7.6870,=6.6559,=5.7944
2021-09-10,=12034.0405,=12955.5692,=2134296683712.9800,=1787726984560,=1157373858480.4900,=7.9503,=0.8512,=7.6870,=6.6556,=5.7944
2021-09-09,=11555.9262,=12440.8425,=2045399494804.4805,=1716608770683,=1113767269295.7605,=7.6192,=0.7833,=7.6780,=6.6549,=5.7944
2021-09-08,=11614.1040,=12503.4753,=2054568769213.7900,=1724866483638,=1118458619318.1799,=7.6533,=0.7908,=7.6870,=6.6542,=5.7889
2021-09-07,=11753.6572,=12653.7150,=2076330286155.8000,=1744784860876,=1131862175974.4199,=7.7344,=0.8144,=7.6870,=6.6510,=5.7889
2021-09-06,=11724.2037,=12622.0061,=2073425450835.3096,=1739951424291,=1128197701960.1399,=7.7236,=0.8140,=7.6780,=6.6478,=5.7889
2021-09-03,=11499.5733,=12380.1742,=2029890408174.7104,=1704690434633,=1105965837422.6399,=7.5614,=0.7575,=7.6780,=6.6438,=5.7889
