日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PS-TTM平均值,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2022-01-06,=11190.4382,=12047.3658,=2054063878170.6101,=1737183801041,=1147768331778.5598,=14.7832,=0.5293,=16.7784,=14.5811,=12.5627
2022-01-05,=11252.9339,=12114.6472,=2068587650607.0896,=1748997043133,=1154678668861.1101,=14.8866,=0.5423,=16.7784,=14.5801,=12.5627
2022-01-04,=11796.8753,=12700.2419,=2169721341968.5901,=1834251395456,=1211774782352.0701,=15.6190,=0.5952,=16.7784,=14.5790,=12.5627
2021-12-31,=11984.3110,=12902.0309,=2211161650167.7197,=1868283640206,=1230784995603.6799,=15.8960,=0.6274,=16.7924,=14.5652,=12.5369
2021-12-30,=12010.2127,=12929.9161,=2215110885031.1694,=1868660226663,=1233558592346.1299,=16.0901,=0.6597,=16.7924,=14.5513,=12.5369
2021-12-29,=11693.2215,=12588.6507,=2160281494640.7200,=1820985074817,=1201306252220.8201,=15.7513,=0.6122,=16.7924,=14.5361,=12.5369
2021-12-28,=11901.7813,=12813.1814,=2198527103297.4199,=1851451577177,=1222893399402.2600,=16.0545,=0.6533,=16.7924,=14.5209,=12.5369
2021-12-27,=11817.5920,=12722.5451,=2185679986132.0095,=1832589805451,=1214929104182.3003,=15.8407,=0.6213,=16.7924,=14.5188,=12.5369
2021-12-24,=11915.0902,=12827.5094,=2201762282387.1001,=1845877291114,=1224268148298.6201,=16.0797,=0.6556,=16.8522,=14.5167,=12.5176
2021-12-23,=11928.1854,=12841.6074,=2205734417275.3896,=1849707949276,=1225378199364.7100,=16.1542,=0.6690,=16.8522,=14.5161,=12.5176
2021-12-22,=11918.5043,=12831.1849,=2203111603752.3198,=1848520873339,=1223940392725.6499,=16.0730,=0.6561,=16.8522,=14.5154,=12.5176
2021-12-21,=11753.9535,=12654.0334,=2170289084733.1499,=1819189480895,=1205737632606.0801,=15.8957,=0.6309,=16.8522,=14.5143,=12.5176
2021-12-20,=11649.6643,=12541.7581,=2151515807412.9705,=1803417243249,=1195140342361.0500,=15.7222,=0.6127,=16.8522,=14.5132,=12.5176
2021-12-17,=11855.7099,=12763.5820,=2189268566675.5601,=1834737250256,=1216340419413.0500,=16.0874,=0.6561,=16.8606,=14.5121,=12.5037
2021-12-16,=12240.1649,=13177.4773,=2263106974910.1797,=1898136602474,=1256339604457.1299,=16.6022,=0.7562,=16.8606,=14.5110,=12.5037
2021-12-15,=12272.2141,=13211.9808,=2268127861646.2100,=1900092117320,=1259357732267.2700,=16.6969,=0.7841,=16.8606,=14.5082,=12.5037
2021-12-14,=12422.1628,=13373.4121,=2296827891271.1099,=1924058298485,=1274702583743.0205,=16.8799,=0.8050,=16.8606,=14.5055,=12.5037
2021-12-13,=12425.0770,=13376.5495,=2297319101435.2300,=1924999381551,=1275053458214.6899,=16.8801,=0.8064,=16.8522,=14.5030,=12.5037
2021-12-10,=12359.8795,=13306.3594,=2269928628819.5400,=1899865955445,=1261325606438.8098,=16.5856,=0.7544,=16.8522,=14.5005,=12.4644
2021-12-09,=12466.1371,=13420.7538,=2287343824901.3198,=1915767638358,=1271808943284.8899,=16.6577,=0.7790,=16.8522,=14.4983,=12.4644
2021-12-08,=12379.4644,=13327.4440,=2272403517298.8301,=1902479346507,=1264147663074.9795,=16.6296,=0.7714,=16.8522,=14.4961,=12.4644
2021-12-07,=12065.4384,=12989.3709,=2209352924295.4102,=1850412975600,=1230037685451.9700,=16.2375,=0.6869,=16.8522,=14.4904,=12.4644
2021-12-06,=12321.7657,=13265.3270,=2258667707842.3989,=1889322931223,=1255080280896.3799,=16.7784,=0.7957,=16.8522,=14.4847,=12.4644
2021-12-03,=12588.9627,=13552.9850,=2311597840174.1411,=1930981838349,=1284041940571.1001,=17.3452,=0.8654,=16.8606,=14.4835,=12.4625
2021-12-02,=12340.5674,=13285.5684,=2262123106867.8301,=1890184332830,=1255856186755.8604,=16.9861,=0.8273,=16.8522,=14.4822,=12.4625
2021-12-01,=12304.4151,=13246.6477,=2249248153465.8999,=1877886163342,=1247533893709.2195,=17.1295,=0.8450,=16.7924,=14.4630,=12.4625
2021-11-30,=12352.4412,=13298.3514,=2264619696992.3701,=1890382792334,=1253514052827.4600,=17.2451,=0.8574,=16.7545,=14.4438,=12.4625
2021-11-29,=12189.3178,=13122.7366,=2241511060768.5103,=1867031370344,=1239337856068.4800,=17.1091,=0.8409,=16.7430,=14.4372,=12.4625
2021-11-26,=12126.4700,=13055.0761,=2225690448235.7002,=1856838101203,=1232230777582.7798,=16.8923,=0.8134,=16.7430,=14.4306,=12.4260
2021-11-25,=12392.3998,=13341.3700,=2278430462584.7202,=1898520185531,=1259828025080.3899,=17.3767,=0.8711,=16.7206,=14.4204,=12.4260
2021-11-24,=12316.4951,=13259.6528,=2268820329174.8604,=1891631213449,=1252509675226.7400,=17.3154,=0.8636,=16.7192,=14.4102,=12.4260
2021-11-23,=12422.7750,=13374.0713,=2284125784906.6602,=1906805223956,=1262432462867.1602,=17.4402,=0.8780,=16.7000,=14.4032,=12.4260
2021-11-22,=12563.3617,=13525.4237,=2306690218779.8999,=1928138705998,=1274332875978.0198,=17.4946,=0.8832,=16.6940,=14.3962,=12.4260
2021-11-19,=12027.8663,=12948.9218,=2204414075410.2305,=1844295673686,=1219310876445.6101,=16.6246,=0.7861,=16.6940,=14.3924,=12.4058
2021-11-18,=11970.6347,=12887.3076,=2193366200747.0305,=1835501645149,=1213335301282.1797,=16.5627,=0.7692,=16.6940,=14.3886,=12.4058
2021-11-17,=12113.4097,=13041.0158,=2217625064088.5698,=1858431391828,=1226909419173.9399,=16.4728,=0.7450,=16.6940,=14.3884,=12.4058
2021-11-16,=12068.1142,=12992.2517,=2209153274711.9199,=1852347110783,=1223022521843.5198,=16.3067,=0.7188,=16.6940,=14.3882,=12.4058
2021-11-15,=12250.4721,=13188.5740,=2239916466975.8403,=1882186629906,=1241693684362.1899,=16.5398,=0.7606,=16.6940,=14.3873,=12.4058
2021-11-12,=12505.3167,=13462.9338,=2290652414172.7803,=1923816609020,=1266592819700.2100,=17.0708,=0.8413,=16.7000,=14.3864,=12.3958
2021-11-11,=12540.6930,=13501.0191,=2293827291110.1099,=1930372397102,=1270459752936.9004,=16.9708,=0.8336,=16.6940,=14.3757,=12.3958
2021-11-10,=12271.2572,=13210.9507,=2237536705071.7197,=1886860202711,=1244858226589.4099,=16.3894,=0.7407,=16.6669,=14.3650,=12.3958
2021-11-09,=12257.6886,=13196.3431,=2233604342339.5498,=1882767216255,=1243581123689.4900,=16.3735,=0.7365,=16.6669,=14.3641,=12.3958
2021-11-08,=12005.3236,=12924.6528,=2180398078266.6101,=1844616982932,=1218799802032.4197,=15.7408,=0.6487,=16.6669,=14.3633,=12.3958
2021-11-05,=12173.5036,=13105.7115,=2210045561597.4199,=1867799642792,=1236276240390.0398,=16.0509,=0.6890,=16.6940,=14.3546,=12.3914
2021-11-04,=12156.8753,=13087.8099,=2193528213603.3601,=1863655386287,=1233508403400.3601,=15.9079,=0.6679,=16.6940,=14.3459,=12.3914
2021-11-03,=11966.4522,=12882.8049,=2153645687366.6897,=1837368230814,=1215673963011.3999,=15.7326,=0.6505,=16.6940,=14.3353,=12.3914
2021-11-02,=12076.8160,=13001.6200,=2170576028957.5100,=1853373854456,=1225852561237.6997,=15.6681,=0.6461,=16.6940,=14.3248,=12.3914
2021-11-01,=11816.3383,=12721.1957,=2116365660731.3704,=1807862919698,=1197598671041.0398,=15.2853,=0.6191,=16.6940,=14.3174,=12.3914
2021-10-29,=11739.0267,=12637.9638,=2094729195958.2400,=1793848840274,=1176609352931.7395,=15.4144,=0.6316,=16.7000,=14.3099,=12.3817
2021-10-28,=11470.5018,=12348.8761,=2052726856323.2000,=1755797739940,=1149101788807.7800,=15.6250,=0.6441,=16.7000,=14.2963,=12.3817
2021-10-27,=11480.3334,=12359.4606,=2051318132920.0200,=1753305104384,=1142985065964.6799,=16.0310,=0.6774,=16.7000,=14.2826,=12.3817
2021-10-26,=11557.4644,=12442.4981,=2066615574331.1096,=1760299066496,=1150849047148.4900,=16.5545,=0.7637,=16.7000,=14.2693,=12.3817
2021-10-25,=11560.9809,=12446.2839,=2063586422472.4597,=1758949521745,=1145601312690.6201,=16.6474,=0.7879,=16.7000,=14.2559,=12.3817
2021-10-22,=11439.3247,=12315.3117,=2041939160252.5601,=1740101740936,=1109794381635.0300,=16.6619,=0.7932,=16.7192,=14.2559,=12.3786
2021-10-21,=11162.0774,=12016.8336,=1989304903401.8003,=1696857567646,=1079964931018.2800,=16.2079,=0.7091,=16.7192,=14.2559,=12.3786
2021-10-20,=11379.2354,=12250.6209,=2027636167114.3301,=1728946868191,=1099732444509.0596,=16.5615,=0.7676,=16.7192,=14.2325,=12.3786
2021-10-19,=11396.5092,=12269.2175,=2030763125039.2295,=1731699358572,=1101432517130.9600,=16.5412,=0.7653,=16.7192,=14.2091,=12.3786
2021-10-18,=11357.9449,=12227.7001,=2023951962987.7900,=1727005288660,=1096366820873.2500,=16.4991,=0.7533,=16.7192,=14.2055,=12.3786
2021-10-15,=11489.7922,=12369.6439,=2041033310239.6101,=1747136483833,=1108882215726.0298,=16.5280,=0.7625,=16.7206,=14.2020,=12.3628
2021-10-14,=11119.1999,=11970.6728,=1975104381549.6799,=1692531025340,=1074435172802.7700,=15.8173,=0.6622,=16.7206,=14.2010,=12.3628
2021-10-13,=11051.8385,=11898.1531,=1965105351414.4399,=1680257660250,=1066793230948,=15.8482,=0.6692,=16.7206,=14.2000,=12.3628
