日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM正数等权,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2024-10-30,=8508.2605,=9243.5719,=2786169617735.8999,=1904322470654,=1298868087074.8799,=57.6985,=0.5433,=77.8436,=56.4800,=42.6322
2024-10-29,=8633.1621,=9379.2679,=2852261211490.2798,=1928092809172,=1319807027704.6802,=57.0224,=0.5151,=77.8436,=56.4748,=42.6322
2024-10-28,=8635.2240,=9381.5080,=2856490519081.5400,=1930027238758,=1319530853293.4900,=58.6068,=0.5855,=77.8782,=56.4555,=42.5860
2024-10-25,=8644.1672,=9391.2241,=2863447809847.6597,=1933360767589,=1322114966551.3398,=62.5970,=0.6775,=77.8782,=56.4363,=42.5860
2024-10-24,=8585.0337,=9326.9801,=2852954880594.4600,=1918229719601,=1312469554310.8999,=60.1455,=0.6279,=77.8782,=56.4328,=42.5860
2024-10-23,=8588.0516,=9330.2588,=2846687271697.1592,=1922511501408,=1313295145976.8501,=61.1952,=0.6587,=77.8782,=56.4293,=42.5860
2024-10-22,=8728.8166,=9483.1892,=2902458351881.0396,=1950247561299,=1335131879877.7002,=61.9710,=0.6736,=77.8782,=56.4218,=42.5860
2024-10-21,=8855.7323,=9621.0733,=2949449780190.4502,=1978057984306,=1352780388770.2302,=62.6147,=0.6773,=77.9255,=56.4143,=42.5677
2024-10-18,=8611.9001,=9356.1683,=2850445510329.1299,=1925103961967,=1315501884943.9502,=60.6378,=0.6451,=77.9255,=56.4140,=42.5677
2024-10-17,=7701.7778,=8367.3903,=2517145332904.2002,=1726752535247,=1178370581874.0105,=55.4676,=0.4680,=77.9255,=56.4136,=42.5677
2024-10-16,=7677.2997,=8340.7967,=2500880001692.2598,=1721839860987,=1175890924091.3701,=56.1026,=0.4876,=77.9255,=56.4140,=42.5677
2024-10-15,=7868.3532,=8548.3616,=2557002204527.5898,=1767062607257,=1204109547186.0601,=57.5840,=0.5417,=77.9255,=56.4143,=42.5677
2024-10-14,=8018.9464,=8711.9695,=2610976440640.5303,=1797672181180,=1225970426597.6101,=58.5304,=0.5838,=78.0237,=56.4140,=42.5656
2024-10-11,=7757.3572,=8427.7729,=2509219616536.5796,=1741409535829,=1188358590477.6699,=56.8451,=0.5152,=78.0237,=56.4136,=42.5656
2024-10-10,=8273.8624,=8988.9161,=2681032960595.4302,=1857966978773,=1268571675745.0798,=61.5055,=0.6667,=78.0237,=56.4126,=42.5656
2024-10-09,=8771.5274,=9529.5908,=2855590562902.8306,=1966375772431,=1345963270339.0503,=65.1330,=0.6994,=78.0237,=56.4117,=42.5656
2024-10-08,=8552.3294,=9291.4490,=2734025998538.4805,=1924970755160,=1313943549141.3799,=64.5319,=0.6935,=78.0237,=56.3436,=42.5656
2024-09-30,=7391.3901,=8030.1776,=2341121955266.5303,=1666902756640,=1135588432344.5698,=55.7754,=0.4767,=78.0343,=56.2754,=42.5509
2024-09-27,=6426.0852,=6981.4480,=2016883135199.5801,=1452345503928,=987502576379.3702,=48.3148,=0.2981,=78.0343,=56.3436,=42.5509
2024-09-26,=5969.2451,=6485.1264,=1874485221776.5400,=1348736678143,=917149168364.7102,=44.5087,=0.2258,=78.0343,=56.4117,=42.5509
2024-09-25,=5728.3257,=6223.3859,=1804016518990.6704,=1294778092044,=879375210361.8300,=42.3931,=0.1961,=78.0343,=56.4126,=42.5509
2024-09-24,=5678.7265,=6169.5002,=1790107113980.6001,=1283224292344,=871655090404.9800,=41.9559,=0.1834,=78.0343,=56.4136,=42.5656
2024-09-23,=5467.5190,=5940.0395,=1724972074722.3999,=1234826984139,=839359421852.2201,=39.9369,=0.1277,=78.0486,=56.4140,=42.5656
2024-09-20,=5533.6160,=6011.8488,=1745681084905.1399,=1250090254773,=850178262083.1001,=40.4814,=0.1375,=78.0486,=56.4143,=42.5677
2024-09-19,=5564.6492,=6045.5640,=1753088158526.0400,=1257325222666,=854878578195.0199,=40.9981,=0.1506,=78.0486,=56.4218,=42.5860
2024-09-18,=5503.0890,=5978.6836,=1732765954750.3000,=1243985729309,=845219476363.3298,=40.5243,=0.1386,=78.0486,=56.4293,=42.6322
2024-09-13,=5568.1503,=6049.3677,=1748768907684.7598,=1258151697868,=854458182647.7001,=40.8908,=0.1476,=78.0486,=56.4328,=42.6619
2024-09-12,=5623.6451,=6109.6585,=1763587105470.7700,=1271553502338,=863894870486.7698,=41.5931,=0.1705,=78.0708,=56.4363,=42.6619
2024-09-11,=5694.4391,=6186.5708,=1786674508317.6296,=1286278513576,=874846142552.1097,=42.0521,=0.1820,=78.0708,=56.4555,=42.7097
2024-09-10,=5708.6706,=6202.0323,=1796039480233.6904,=1287566803306,=877263216670.5300,=41.9173,=0.1772,=78.0708,=56.4748,=42.7607
2024-09-09,=5663.7344,=6153.2126,=1781578995742.7395,=1277977072409,=870593903588.2000,=41.6789,=0.1725,=78.0708,=56.4800,=42.7714
2024-09-06,=5691.6437,=6183.5339,=1790555793071.5300,=1284825480775,=874629696874.4498,=41.9441,=0.1775,=78.0708,=56.4853,=42.8520
2024-09-05,=5765.5130,=6263.7872,=1812016461416.4504,=1301912881374,=886969354088.0099,=42.9473,=0.2021,=78.0716,=56.4865,=42.8520
2024-09-04,=5786.4221,=6286.5033,=1819795275660.8799,=1307393108934,=887025871651.7701,=42.6322,=0.1958,=78.0716,=56.4878,=42.8520
2024-09-03,=5839.8109,=6344.5062,=1836759364464.3701,=1318741561401,=895288633017.1700,=42.7097,=0.1967,=78.0716,=56.4928,=42.8894
2024-09-02,=5805.6635,=6307.4077,=1833271003169.9297,=1309970594696,=888559900143.5599,=42.2639,=0.1822,=78.0716,=56.4978,=42.9089
2024-08-30,=6022.4619,=6542.9425,=1897189663558.4504,=1358017362803,=921921913223.2202,=43.4459,=0.2052,=78.0716,=56.5192,=43.0089
2024-08-29,=5822.4402,=6325.6343,=1835832086273.5000,=1313557169984,=892070903317.9940,=42.2668,=0.1825,=78.0966,=56.5407,=42.9089
2024-08-28,=5763.4262,=6261.5201,=1820413385380.6899,=1299244922082,=882048987373.8679,=40.5410,=0.1400,=78.0966,=56.5453,=43.0089
2024-08-27,=5764.1461,=6262.3022,=1818077833090.2200,=1299539255386,=881488472057.9380,=40.9893,=0.1492,=78.0966,=56.5499,=43.0672
2024-08-26,=5857.3493,=6363.5604,=1844067553566.6699,=1321275539261,=891713487565.8202,=42.3209,=0.1846,=78.0966,=56.5602,=43.1716
2024-08-23,=5867.4214,=6374.5030,=1846134589741.2600,=1322611609415,=892670412102.4961,=42.3076,=0.1831,=78.0966,=56.5705,=43.1738
2024-08-22,=5909.7592,=6420.4998,=1855251389329.7500,=1332700115730,=898387485609.5721,=41.4715,=0.1660,=78.1046,=56.5936,=43.1738
2024-08-21,=6009.0567,=6528.3789,=1887116146164.5400,=1356007766969,=913711534349.9420,=42.3935,=0.1850,=78.1046,=56.6168,=43.1757
2024-08-20,=6052.2813,=6575.3392,=1899712422127.1001,=1365527682329,=922009452145.5320,=42.9089,=0.1951,=78.1046,=56.6276,=43.3420
2024-08-19,=6134.0030,=6664.1235,=1927022207299.1001,=1383634520581,=929276777212.3020,=44.3330,=0.2084,=78.1046,=56.6385,=43.5222
2024-08-16,=6128.1378,=6657.7514,=1925433569318.7605,=1379128967472,=929395137169.4980,=44.6508,=0.2102,=78.1046,=56.6414,=43.5222
2024-08-15,=6154.8247,=6686.7447,=1934115916190.5000,=1385164692557,=933788405502.3180,=44.7501,=0.2120,=78.2550,=56.6443,=43.3420
2024-08-14,=6119.6973,=6648.5814,=1918352369123.1101,=1379019762974,=928548878225.9440,=44.9316,=0.2130,=78.2550,=56.6544,=43.3420
2024-08-13,=6197.1683,=6732.7476,=1939758399170.7705,=1396726526069,=940776445857.1379,=45.6887,=0.2198,=78.2550,=56.6645,=43.3420
2024-08-12,=6148.4902,=6679.0893,=1926325043114.8501,=1386145189887,=933111667890.8060,=45.7172,=0.2200,=78.2550,=56.7119,=43.3420
2024-08-09,=6174.8429,=6707.7161,=1932747672463.1296,=1394193465326,=936509307756.5562,=46.0684,=0.2243,=78.2550,=56.7593,=43.3420
2024-08-08,=6161.0365,=6692.7182,=1925243499773.8696,=1392216717667,=936001357610.6738,=46.4207,=0.2328,=78.2997,=56.7723,=43.1757
2024-08-07,=6137.8497,=6667.5040,=1916939086380.3296,=1388182729580,=932471676310.1760,=46.4628,=0.2330,=78.2997,=56.7852,=43.1757
2024-08-06,=6210.0289,=6745.6747,=1937614516500.4399,=1403693237681,=943204241679.6440,=46.7987,=0.2373,=78.2997,=56.8061,=43.1757
2024-08-05,=6181.0191,=6714.1626,=1927631912350.8103,=1397328015074,=938804955960.1479,=46.1996,=0.2276,=78.2997,=56.8269,=43.1757
2024-08-02,=6468.1868,=7025.3704,=2009864617949.6001,=1461526927164,=981978852948.7004,=48.1786,=0.2710,=78.2997,=56.8356,=43.1757
2024-08-01,=6641.2120,=7213.3003,=2058309339120.7200,=1500163421552,=1007668518593.6802,=49.5712,=0.3136,=78.3307,=56.8443,=43.1738
2024-07-31,=6612.0147,=7181.5878,=2050473590478.8601,=1493445153582,=1002968268312.6218,=49.3880,=0.3097,=78.3307,=56.8476,=43.1738
2024-07-30,=6376.6882,=6925.5497,=1976251160516.4097,=1440994455637,=967945424499.9960,=47.3019,=0.2483,=78.3307,=56.8509,=43.1738
2024-07-29,=6311.6124,=6854.8726,=1953707292895.0903,=1426822936258,=957801382305.7338,=46.9487,=0.2402,=78.3307,=56.9020,=43.1738
2024-07-26,=6422.0064,=6974.7686,=1998508530260.0200,=1449892656069,=975013603664.0060,=47.9708,=0.2621,=78.3307,=56.9530,=43.1738
2024-07-25,=6368.0351,=6916.1518,=1979958612705.0503,=1438145225204,=966137174040.8242,=47.5515,=0.2523,=78.3982,=56.9588,=43.1716
2024-07-24,=6432.6074,=6986.2820,=1994599094953.9900,=1451244091799,=975432766873.0800,=47.7429,=0.2567,=78.3982,=56.9646,=43.1716
2024-07-23,=6489.7158,=7048.3059,=2010765945405.8201,=1464335692809,=985541632791.6680,=48.4768,=0.2778,=78.3982,=56.9939,=43.1716
2024-07-22,=6814.0659,=7400.5739,=2107153880041.5305,=1537213710110,=1034388916548.3656,=50.8362,=0.3392,=78.3982,=57.0231,=43.1716
2024-07-19,=6806.9093,=7392.8013,=2105802791396.6797,=1535743564654,=1033328997752.9301,=50.6258,=0.3345,=78.3982,=57.0236,=43.1716
2024-07-18,=6632.0543,=7202.5555,=2045117623592,=1497269312008,=1007595787319.8500,=49.4037,=0.3070,=78.4113,=57.0242,=43.0672
2024-07-17,=6618.9083,=7188.2786,=2037956116118.0696,=1492761370107,=1006073047528.2900,=49.1470,=0.3014,=78.4113,=57.0299,=43.0672
2024-07-16,=6688.3503,=7263.6942,=2058976169757.5200,=1506595564378,=1016793111652.8502,=49.2237,=0.3025,=78.4113,=57.0356,=43.0672
2024-07-15,=6477.1833,=7034.3623,=1994306048080.4399,=1458445201564,=987856312841.1021,=48.1899,=0.2700,=78.4113,=57.0538,=43.0672
2024-07-12,=6423.5317,=6976.0955,=1976544651287.0295,=1447090066912,=980338484322.6479,=48.1337,=0.2677,=78.4113,=57.0720,=43.0672
2024-07-11,=6379.2678,=6928.0239,=1965747759994.1597,=1434591954464,=973283045718.4100,=47.8614,=0.2603,=78.4157,=57.0743,=43.0089
2024-07-10,=6326.4292,=6870.6400,=1951370697082.6001,=1423463326587,=964157721873.5780,=46.9608,=0.2428,=78.4157,=57.0767,=43.0089
2024-07-09,=6326.5951,=6870.8202,=1953862686867.9600,=1423994304245,=964517694288.3600,=47.1640,=0.2464,=78.4157,=57.0858,=43.0089
2024-07-08,=6090.5971,=6614.5212,=1883900470301.8401,=1370871679128,=929450275281.8600,=45.3966,=0.2204,=78.4157,=57.0949,=43.0089
2024-07-05,=6086.8670,=6610.4703,=1884964995671.5205,=1369439271726,=928730156039.4680,=46.0275,=0.2274,=78.4157,=57.1070,=43.0089
2024-07-04,=6076.7226,=6599.4533,=1877280754393.4600,=1368315740525,=926994969952.8280,=45.6837,=0.2234,=78.4202,=57.1191,=42.8894
2024-07-03,=6162.6665,=6691.2880,=1903921046978.3604,=1388113308945,=940096002501.8101,=46.4017,=0.2320,=78.4202,=57.1250,=42.8894
2024-07-02,=6090.1902,=6612.5948,=1882084931670.3999,=1372847616012,=929007952558.7560,=45.8577,=0.2246,=78.4202,=57.1308,=42.8894
2024-07-01,=6201.1631,=6733.0867,=1911038322769.3601,=1398398967939,=945515838150.9578,=46.8409,=0.2383,=78.4202,=57.1369,=42.8894
2024-06-28,=6218.0724,=6751.4464,=1915067508153.7505,=1400847920577,=948667907483.8304,=47.2014,=0.2436,=78.4202,=57.1429,=42.8894
2024-06-27,=6201.5648,=6733.5228,=1910389028411.2100,=1397363877844,=945959746381.4840,=47.1376,=0.2421,=78.4457,=57.1584,=42.8520
2024-06-26,=6280.5647,=6818.3507,=1937755376012.1196,=1415858218539,=957888814214.4480,=48.0666,=0.2577,=78.4457,=57.1739,=42.8520
2024-06-25,=6145.1461,=6671.3367,=1898151754461.5601,=1386654882123,=937437408368.2758,=47.0410,=0.2400,=78.4457,=57.1780,=42.8520
2024-06-24,=6384.0488,=6930.6062,=1972442967569.9104,=1440869665557,=973816086292.3298,=48.9144,=0.2871,=78.4457,=57.1820,=42.8520
2024-06-21,=6547.6511,=7105.1750,=2026964931903.0300,=1476237136686,=998443127155.2262,=50.3041,=0.3112,=78.4457,=57.1959,=42.8520
2024-06-20,=6535.0208,=7091.4692,=2023234670405.9500,=1474255205203,=996538258392.3816,=50.4708,=0.3166,=78.4479,=57.2098,=42.7714
2024-06-19,=6534.7936,=7090.8318,=2015669534810.3401,=1474041204066,=995989600291.3120,=51.0822,=0.3322,=78.4479,=57.2470,=42.7714
2024-06-18,=6537.0792,=7093.1019,=2020062381509.5696,=1476040852990,=997072522759.4622,=51.5954,=0.3410,=78.4479,=57.2843,=42.7714
2024-06-17,=6535.3897,=7090.2155,=2017864234582.3701,=1476567506235,=996526345867.2778,=51.7239,=0.3430,=78.4479,=57.2859,=42.7714
2024-06-14,=6376.1988,=6917.5100,=1971713893301.0400,=1441280749322,=973033366479.0480,=50.6167,=0.3228,=78.4479,=57.2875,=42.7714
2024-06-13,=6403.5680,=6947.2027,=1983686368474.5801,=1448065855623,=977748422895.8260,=50.9280,=0.3282,=78.5331,=57.3126,=42.7607
2024-06-12,=6351.9033,=6890.4715,=1971063764996.6399,=1435324927789,=970412966997.4882,=49.9603,=0.3062,=78.5331,=57.3378,=42.7607
2024-06-11,=6377.2094,=6917.9232,=1982586930019.0703,=1439667705902,=974269486741.3700,=49.7906,=0.3056,=78.5331,=57.3462,=42.7607
2024-06-07,=6166.8932,=6689.5460,=1913944270951.8000,=1392898218730,=942530691744.4580,=48.2580,=0.2646,=78.5331,=57.3546,=42.7607
2024-06-06,=6169.3123,=6691.6433,=1913783955975.9399,=1394312003100,=943615147960.6000,=48.5284,=0.2717,=78.5331,=57.3618,=42.7607
2024-06-05,=6200.7361,=6723.8653,=1920070356319.5400,=1400639810995,=947922590497.0702,=48.7608,=0.2840,=78.5955,=57.3691,=42.6619
2024-06-04,=6166.7485,=6686.8135,=1908787373442.8003,=1392639012500,=942782988991.0861,=48.7039,=0.2817,=78.5955,=57.3768,=42.6619
2024-06-03,=6162.1414,=6681.8179,=1906310222146.3000,=1391371430375,=941988924389.6200,=48.5403,=0.2733,=78.5955,=57.3845,=42.6619
2024-05-31,=6050.9066,=6561.2022,=1876802286339.7300,=1362117244618,=925505840604.4420,=47.9975,=0.2588,=78.5955,=57.3931,=42.6619
2024-05-30,=6079.6602,=6591.4577,=1885606578595.9800,=1370135626456,=930212498277.7040,=48.2750,=0.2660,=78.5955,=57.4017,=42.6619
2024-05-29,=5965.3076,=6467.2943,=1845031094388.5105,=1346179469664,=912468645912.0724,=47.5864,=0.2532,=78.6711,=57.4085,=42.5860
2024-05-28,=5995.0202,=6499.5072,=1854322599661.5295,=1352357035158,=916864103507.6400,=47.6378,=0.2535,=78.6711,=57.4153,=42.5860
2024-05-27,=5995.4523,=6499.5861,=1855893482973.1003,=1352389381601,=916503388809.1238,=47.8490,=0.2554,=78.6711,=57.4329,=42.5860
2024-05-24,=5821.9970,=6311.5457,=1795364889270.0996,=1313775198468,=889620551065.1157,=47.2069,=0.2470,=78.6711,=57.4505,=42.5860
2024-05-23,=5979.2144,=6481.9829,=1840190455597.9399,=1348413295235,=912836656824.7760,=48.2716,=0.2628,=78.6711,=57.4557,=42.5860
2024-05-22,=6077.2486,=6587.3628,=1872761858077.5896,=1370360337400,=927579876632.3000,=49.3010,=0.2891,=78.8327,=57.4609,=42.5677
2024-05-21,=6038.6320,=6542.5129,=1861859847306.5603,=1361822619946,=921902355599.1602,=48.5313,=0.2685,=78.8327,=57.4661,=42.5677
2024-05-20,=6076.5707,=6583.6174,=1876083504573.9299,=1369121741207,=926948014418.2100,=48.9331,=0.2826,=78.8327,=57.4712,=42.5677
2024-05-17,=6064.8867,=6570.9584,=1871226180639.7900,=1366292679766,=925523326478.4700,=48.8669,=0.2794,=78.8327,=57.4763,=42.5677
2024-05-16,=5998.6641,=6499.2099,=1848304315003.5801,=1351531702061,=915933679347.4900,=48.6136,=0.2744,=78.8327,=57.4814,=42.5677
2024-05-15,=5992.9274,=6492.9945,=1842879759704.7700,=1350061360597,=915856313168.4200,=48.2142,=0.2633,=78.8499,=57.4851,=42.5656
2024-05-14,=6068.8372,=6575.2384,=1869732313691.4705,=1366861804443,=928289829202.0400,=48.5801,=0.2723,=78.8499,=57.4889,=42.5656
2024-05-13,=6064.2868,=6570.3083,=1868760255273.9500,=1365405559335,=927898634572.8900,=48.5905,=0.2725,=78.8499,=57.4976,=42.5656
2024-05-10,=6116.5457,=6626.9278,=1886468280174.6196,=1378947963651,=935768438747.2200,=49.2240,=0.2841,=78.8499,=57.5063,=42.5656
2024-05-09,=6243.9448,=6764.9574,=1929931668695.1504,=1408416560561,=954797119919.8700,=50.0024,=0.2940,=78.8499,=57.5080,=42.5656
2024-05-08,=6102.4890,=6611.6981,=1881959407884.2495,=1375651224601,=934612502037.2300,=48.5639,=0.2706,=78.8829,=57.5097,=42.5509
2024-05-07,=6191.5994,=6708.2441,=1907934602304.9900,=1395604662517,=948258780762.2698,=49.6551,=0.2883,=78.8829,=57.5103,=42.5509
2024-05-06,=6237.7924,=6758.2916,=1923762612289.9900,=1405952842279,=954961831467.5598,=50.3343,=0.3000,=78.8829,=57.5109,=42.5509
2024-04-30,=6177.9081,=6693.4103,=1907065820255.8501,=1393378262567,=945209425650.2300,=49.7119,=0.2906,=78.8829,=57.5152,=42.5509
2024-04-29,=6267.0107,=6789.9479,=1938161734092.7800,=1413582342286,=970504820108.3500,=52.6774,=0.3506,=78.8829,=57.5195,=42.5509
2024-04-26,=6050.9764,=6555.8871,=1875568705374.5601,=1362330555124,=928034362499.8199,=49.0292,=0.2832,=78.9013,=57.5338,=42.5411
2024-04-25,=5877.7787,=6368.2373,=1820222732385.7000,=1323705419659,=901273428219.8098,=46.7812,=0.2447,=78.9013,=57.5481,=42.5411
2024-04-24,=5875.3252,=6365.5791,=1820054328220.7395,=1322557394226,=900837966371.2800,=46.7341,=0.2441,=78.9013,=57.5675,=42.5411
2024-04-23,=5766.8233,=6248.0235,=1788428514277.5498,=1300257064548,=884462257170.7401,=46.3651,=0.2381,=78.9013,=57.5868,=42.5411
2024-04-22,=5818.9703,=6304.5218,=1803485005603.2195,=1311409926143,=892948311494.5796,=45.5316,=0.2312,=78.9013,=57.5977,=42.5411
2024-04-19,=5817.0404,=6302.4309,=1805353736556.1799,=1310517803908,=892485967422.8701,=45.1123,=0.2288,=78.9149,=57.6086,=42.5333
2024-04-18,=5989.2087,=6488.9654,=1855850646372,=1348754994425,=918508734916.1300,=45.8595,=0.2325,=78.9149,=57.6106,=42.5333
2024-04-17,=6068.3595,=6574.7207,=1877873121879.6704,=1366895734359,=930658404864.1600,=46.4021,=0.2381,=78.9149,=57.6125,=42.5333
2024-04-16,=5864.6025,=6353.9616,=1821617148432.9104,=1322568034040,=899466669580.3499,=44.8766,=0.2276,=78.9149,=57.6188,=42.5333
2024-04-15,=6021.7507,=6524.2227,=1863295401842.5601,=1358694278634,=923508013905.9000,=46.0928,=0.2332,=78.9149,=57.6251,=42.5333
2024-04-12,=5915.4611,=6409.0640,=1828588288777.1001,=1332715104638,=904989499978.4900,=43.7554,=0.2183,=78.9516,=57.6624,=42.4804
2024-04-11,=5876.7241,=6367.0946,=1821542928868.3799,=1326031995361,=898865434626.8000,=44.4508,=0.2238,=78.9516,=57.6997,=42.4804
2024-04-10,=5854.1577,=6342.6452,=1823504202049.2705,=1322060896650,=895458117125.1801,=44.5731,=0.2240,=78.9516,=57.7001,=42.4804
2024-04-09,=6016.5119,=6518.5467,=1869819519088.6499,=1357633533635,=919761721352.5200,=45.7806,=0.2295,=78.9516,=57.7005,=42.4804
2024-04-08,=5966.1411,=6463.9729,=1854079721889.6201,=1345929933761,=910549314140.6899,=46.8474,=0.2386,=78.9516,=57.7048,=42.4804
2024-04-03,=6107.0840,=6616.6765,=1899163871722.6804,=1376204412244,=932206876832.1600,=48.1332,=0.2540,=79.0156,=57.7091,=42.3926
2024-04-02,=6161.0291,=6675.1229,=1915415401364.3999,=1388163727905,=940211406669.2800,=48.5662,=0.2623,=79.0156,=57.7255,=42.3926
2024-04-01,=6273.6999,=6797.1953,=1948292144456.2695,=1414158502739,=957420522214.4900,=49.6714,=0.2786,=79.0156,=57.7420,=42.3926
2024-03-29,=6189.0804,=6705.5149,=1920509270640.9497,=1394125347290,=944380613740.6002,=48.9895,=0.2726,=79.0156,=57.7480,=42.3926
2024-03-28,=6205.4419,=6723.2416,=1924272090110.5696,=1397640582747,=946806817482.6400,=48.7408,=0.2665,=79.0156,=57.7540,=42.3926
2024-03-27,=6111.1903,=6621.1254,=1895782848830.9199,=1378012957043,=932496078881.1500,=47.9991,=0.2525,=79.0159,=57.7772,=42.3348
2024-03-26,=6281.2347,=6805.3588,=1946138124762.5896,=1414861501045,=958711745667.5200,=49.5180,=0.2742,=79.0159,=57.8005,=42.3348
2024-03-25,=6359.5754,=6890.2365,=1973573582613.0701,=1431835725043,=970528518846.7296,=49.7131,=0.2771,=79.0159,=57.8036,=42.3348
2024-03-22,=6506.5549,=7049.4804,=2017356331192.9504,=1463672299896,=993261595109.4298,=51.1068,=0.3025,=79.0159,=57.8068,=42.3348
2024-03-21,=6568.4803,=7116.5730,=2042139187615.6904,=1476813077433,=1003015083754.6100,=52.0630,=0.3199,=79.0159,=57.8234,=42.3348
2024-03-20,=6568.7207,=7116.8335,=2045571831835.4004,=1477972567547,=1002894746200.3800,=52.2199,=0.3228,=79.1038,=57.8399,=42.3195
2024-03-19,=6588.6274,=7138.4013,=2049379771014.7805,=1482559829779,=1005942088600.9600,=52.3629,=0.3285,=79.1038,=57.8441,=42.3195
2024-03-18,=6685.1042,=7242.9284,=2080692944452.9600,=1502994012742,=1021267198677.9399,=53.3794,=0.3486,=79.1038,=57.8483,=42.3195
2024-03-15,=6498.6463,=7040.9119,=2022578681046.5095,=1460182992566,=993618097802.7400,=52.3158,=0.3264,=79.1038,=57.8614,=42.3195
2024-03-14,=6494.7982,=7036.7427,=2022138189279.5100,=1459633922206,=992962193513.3199,=52.3585,=0.3276,=79.1038,=57.8745,=42.3195
2024-03-13,=6594.9283,=7145.2280,=2053343420029.1699,=1482974085052,=1008201823342.5295,=53.2397,=0.3442,=79.1046,=57.8749,=42.2840
2024-03-12,=6615.5967,=7167.6210,=2056781955315.0801,=1487398021033,=1011089588046.7800,=53.4665,=0.3526,=79.1046,=57.8753,=42.2840
2024-03-11,=6589.0587,=7138.8686,=2056677273147.3501,=1481533952010,=1006740166542.3500,=53.0789,=0.3412,=79.1046,=57.8821,=42.2840
2024-03-08,=6513.3154,=7056.8050,=2030830180971.0601,=1463909452801,=995407728443.9102,=52.1077,=0.3225,=79.1046,=57.8888,=42.2840
2024-03-07,=6367.5830,=6898.9123,=1991485912144.9600,=1430637833853,=973179073903.8600,=51.0488,=0.3037,=79.1046,=57.8965,=42.2840
2024-03-06,=6510.0113,=7053.2252,=2034328455817.7900,=1461331907338,=994995070622.4596,=52.3031,=0.3258,=79.2174,=57.9042,=42.2721
2024-03-05,=6603.1310,=7154.1151,=2059733344499.1304,=1480320834143,=1009039853444.5900,=52.6448,=0.3324,=79.2174,=57.9057,=42.2721
2024-03-04,=6610.7693,=7162.3907,=2064079054919.5500,=1482958048985,=1010362830003.9402,=52.9023,=0.3373,=79.2174,=57.9072,=42.2721
2024-03-01,=6574.3770,=7122.9617,=2059023201336.2305,=1474738592263,=1004874981592.2500,=52.7881,=0.3348,=79.2174,=57.9303,=42.2721
2024-02-29,=6439.3320,=6976.6482,=2025458452301.1799,=1444916427387,=984138933852.2600,=51.7755,=0.3151,=79.2174,=57.9534,=42.2721
2024-02-28,=6060.1296,=6565.8041,=1907101948488.8201,=1358742577488,=926169943148.9502,=48.7160,=0.2698,=79.2175,=57.9617,=42.1298
2024-02-27,=6323.4822,=6851.1315,=1989674481419.5801,=1416405403403,=966474745367.4700,=50.5775,=0.2947,=79.2175,=57.9701,=42.1298
2024-02-26,=6036.0599,=6539.7259,=1897173430372.8301,=1353566372249,=922885500018.3900,=48.3204,=0.2621,=79.2175,=57.9859,=42.1298
2024-02-23,=6009.2341,=6510.6616,=1887045378129.3999,=1347279796836,=918950760269.6200,=48.1439,=0.2596,=79.2175,=58.0017,=42.1298
2024-02-22,=5994.5380,=6494.7392,=1885042133965.1296,=1342855320139,=916609385161.6598,=47.8201,=0.2553,=79.2175,=58.0034,=42.1298
2024-02-21,=5896.7244,=6388.7638,=1856802341804.6399,=1322015679570,=902126388514.2196,=47.3730,=0.2491,=79.3089,=58.0052,=42.0562
2024-02-20,=5876.0794,=6366.3961,=1849699473473.3201,=1314799984895,=898807941562.3597,=46.8079,=0.2447,=79.3089,=58.0179,=42.0562
2024-02-19,=5916.5203,=6410.2115,=1867777861733.6499,=1324260920255,=904633827697.1100,=46.7821,=0.2440,=79.3089,=58.0306,=42.0562
2024-02-08,=5778.4203,=6260.5881,=1821419529506.3201,=1297113626699,=884076120838.8998,=46.4169,=0.2415,=79.3089,=58.0366,=42.0562
2024-02-07,=5603.6257,=6071.2081,=1772079662955.0002,=1259549627365,=857364791188.0601,=45.0305,=0.2335,=79.3089,=58.0427,=42.0562
